Logs,Boot ID,MAC Address,Phase 3,Phase 2,Phase 1,Phases,Start Time,End Time,Id,Request ID,Success,Error,Base Sample,Bit Sample
out/05-21-14-59/log,a7b9fed5-fada-47bb-a1fc-936302eeb5ec,36:BA:6B:68:99:F0,64,35,33,3,2020-05-21 21:59:28,2020-05-21 21:59:55,26,8f219d0e-495a-4715-9e4b-7a2828db7910,1,,-,-
out/05-21-14-59/log,205856fa-408c-485f-85a1-95d626f79a2e,CE:43:BE:19:E6:E0,56,87,80,3,2020-05-21 21:59:28,2020-05-21 21:59:55,56,a5bc8627-a2fe-4010-8738-b5ac68ef7663,1,,-,-
out/05-21-14-59/log,d1916743-1cde-4f49-8075-6b82b4842038,DE:11:AB:1A:6F:94,34,51,58,3,2020-05-21 21:59:28,2020-05-21 21:59:55,30,42dd9271-ca81-40b7-8d8a-32b2ca41c9e4,1,,-,-
out/05-21-14-59/log,228765d5-eaf1-4a07-8302-7af18a04eb6f,92:2F:1D:FD:9D:61,72,72,72,3,2020-05-21 21:59:28,2020-05-21 21:59:55,72,67094562-2d29-4a69-8593-ad207f624599,1,,-,-
out/05-21-14-59/log,68009adf-7577-4659-9cff-44c04c657c5d,12:C7:44:93:C1:55,64,64,64,3,2020-05-21 21:59:28,2020-05-21 21:59:55,64,2c1f4e73-6e94-4bd0-be07-daf02f48283e,1,,-,-
out/05-21-14-59/log,ddeedb4a-0428-47ec-b023-c9428a1d1da7,FE:2A:2E:0C:F1:D2,100,100,100,3,2020-05-21 21:59:28,2020-05-21 21:59:55,100,9d1951e4-7cd9-412c-90e5-e7c5b6fa6a4d,1,,-,-
out/05-21-14-59/log,7291dbde-498b-4bd6-8f90-a634e7d3b547,9E:C3:C9:F6:53:DC,111,88,66,3,2020-05-21 21:59:28,2020-05-21 21:59:55,66,5d2c7257-f187-4adb-b331-d716f2f092c8,1,,-,-
out/05-21-14-59/log,abcefd36-4043-44c4-a572-546a716b6a28,3A:FA:D1:AC:A2:22,94,94,94,3,2020-05-21 21:59:28,2020-05-21 21:59:55,94,d520fd77-738c-4e3d-8ba8-d3242764b689,1,,-,-
out/05-21-14-59/log,2ee21b39-4810-44cb-9d91-8142b0fe7b62,BE:A5:BA:1B:D4:A8,82,82,82,3,2020-05-21 21:59:28,2020-05-21 21:59:55,82,21a80d20-a80b-405b-9824-ed09a097561b,1,,-,-
out/05-21-14-59/log,e8dddfc7-b57b-4ab2-8ae9-787a5b15abb9,4E:A3:C4:8C:CE:A4,48,48,48,3,2020-05-21 21:59:28,2020-05-21 21:59:55,48,a74e9721-a8ae-402f-bc0b-bed666c0bbb7,1,,-,-
out/05-21-14-59/log,ca82e2f6-356b-4855-9383-d95810eec7e3,2E:D8:71:D1:92:CE,76,76,76,3,2020-05-21 21:59:28,2020-05-21 21:59:55,76,ffdc81f6-aac2-4b17-9714-24eed2170aa2,1,,-,-
out/05-21-14-59/log,27828d28-cfd2-4524-bce9-294f70da7871,86:1A:15:3F:C5:BC,88,56,102,3,2020-05-21 21:59:28,2020-05-21 21:59:55,50,25378b4f-e428-497a-b616-873ea8b8533c,1,,-,-
out/05-21-14-59/log,f3a48b60-410c-4202-8a50-62a862dd01e1,82:63:8C:4F:BD:5A,98,98,98,3,2020-05-21 21:59:28,2020-05-21 21:59:55,98,a2f88b1f-1168-4efe-8029-8ab1dbcdb453,1,,-,-
out/05-21-14-59/log,ae2f33ea-a701-4eb0-8981-0e35ef42fde3,EE:FB:E9:58:FA:A6,116,89,24,3,2020-05-21 21:59:28,2020-05-21 21:59:55,6,98984311-38b1-4aad-b503-1248cd418483,1,,-,-
out/05-21-14-59/log,b70d7b31-822c-4f48-99ad-371916862a37,EA:BF:80:6C:B7:78,86,95,109,3,2020-05-21 21:59:28,2020-05-21 21:59:55,40,a75bf3a2-bfe7-494b-b3c5-24402fc6429f,1,,-,-
out/05-21-14-59/log,50f62617-1af4-4e83-9468-5ee40b156c0a,4E:C7:40:8F:5A:D6,74,74,74,3,2020-05-21 21:59:28,2020-05-21 21:59:55,74,234b04e7-c322-43f5-8c79-38287b2f45c6,1,,-,-
out/05-21-14-59/log,6b2160d9-f0e1-4568-a2de-4b407fc8edc1,92:0C:49:C0:75:9C,64,64,64,3,2020-05-21 21:59:28,2020-05-21 21:59:55,10,f58a5182-98d0-45e1-9d26-20b7ed82cbdf,1,,-,-
out/05-21-14-59/log,ae125424-0e10-49cd-91b6-9ceb1dc524c7,1E:24:20:0E:E8:3D,88,86,80,3,2020-05-21 21:59:28,2020-05-21 21:59:55,80,463e0e18-aebb-4773-ae69-c9b4ac1368a6,1,,-,-
out/05-21-14-59/log,5a79e4cb-f535-45a9-82d6-81500dec26b4,FE:90:EB:6E:2E:A2,28,28,28,3,2020-05-21 21:59:28,2020-05-21 21:59:55,28,3a2410c3-e59b-4024-a081-c2f1c3e188a4,1,,-,-
out/05-21-14-59/log,91ff854d-100e-49a1-80eb-5a243aac03d3,EA:EE:C8:28:5A:8C,78,78,78,3,2020-05-21 21:59:28,2020-05-21 21:59:55,78,de0446c5-8612-4d12-af3f-970c852e1c83,1,,-,-
out/05-21-14-59/log,2b01a8b4-56b5-4ccf-8953-f3c5c321bcaf,06:DE:74:A2:B7:6D,235,24,82,3,2020-05-21 21:59:28,2020-05-21 21:59:55,24,26e231b6-6f98-4970-bfca-15ac05a1cfad,1,,-,-
out/05-21-14-59/log,d0172186-5bee-420c-a34c-5a876ef2743c,3E:32:76:9F:13:3F,62,63,63,3,2020-05-21 21:59:28,2020-05-21 21:59:55,62,6b5face9-1013-4529-b52b-54e7a66b0ac2,1,,-,-
out/05-21-14-59/log,bef8205f-290d-4be6-a990-88f310f8ff28,C6:0C:C4:84:92:08,46,46,46,3,2020-05-21 21:59:28,2020-05-21 21:59:55,46,a12ee75a-06c0-466e-913a-b67e4f0d69fc,1,,-,-
out/05-21-14-59/log,cec97536-6958-44e3-bf56-7f39b7f122ea,EE:FD:34:80:05:07,93,96,104,3,2020-05-21 21:59:28,2020-05-21 21:59:55,92,16874e67-06d0-44e2-b2d1-5ee2bc52d578,1,,-,-
out/05-21-14-59/log,f524fbcf-01c1-4c3f-8221-e32175b38691,2A:86:DB:7E:8A:24,88,88,98,3,2020-05-21 21:59:28,2020-05-21 21:59:55,88,dc243838-f5d5-459b-8ede-2ad7e35ecdfb,1,,-,-
out/05-21-14-59/log,934c27b6-370d-434d-a97b-a8085b646510,F6:07:9E:DA:37:D4,51,51,42,3,2020-05-21 21:59:28,2020-05-21 21:59:55,42,20bd43e8-025a-4538-91ac-55c2466a02dc,1,,-,-
out/05-21-14-59/log,f629cee1-58c9-462b-9b2d-05af47731cf6,66:D0:88:EE:47:F7,54,54,54,3,2020-05-21 21:59:28,2020-05-21 21:59:55,54,12f9311d-b17d-47c4-b954-75956b49bbb1,1,,-,-
out/05-21-14-59/log,6ce674b0-4f2c-4d23-936c-4af77f5e4e86,3E:BE:AE:12:3E:6D,27,49,41,3,2020-05-21 21:59:28,2020-05-21 21:59:55,22,f34160ea-596e-4e70-aa46-cd9f3553a865,1,,-,-
out/05-21-14-59/log,9ee0139c-1362-494a-aeb9-8f6ffdee8687,8E:07:E7:B2:DF:4E,99,99,99,3,2020-05-21 21:59:28,2020-05-21 21:59:55,70,1e8c4cc2-3a15-4777-a0d4-8cd49b29992f,1,,-,-
out/05-21-14-59/log,1c12561f-b8b3-4437-b638-c32657f0e8dd,DA:C0:B3:F5:DD:B6,96,96,96,3,2020-05-21 21:59:29,2020-05-21 21:59:55,96,d5343f2d-d8e3-48a7-b241-63d12b30ab71,1,,-,-
out/05-21-14-59/log,9120c8e3-393b-49cf-9929-962fc5345877,9E:EB:15:32:09:A1,19,35,58,3,2020-05-21 21:59:28,2020-05-21 21:59:55,18,d76bec81-3645-4c3a-8850-da4666f10004,1,,-,-
out/05-21-14-59/log,595962a0-16dd-49cd-b565-d39d52d66cd1,8E:DE:AB:E1:FB:2A,90,90,90,3,2020-05-21 21:59:28,2020-05-21 21:59:55,90,56d1ef7b-d4c6-4e5a-a147-83c8312c6365,1,,-,-
