GUID,Success,Id,Boot ID,End Time,Request ID,Start Time,Phases,Phase 1,Phase 2,Phase 3,Logs,Base Sample,Predecessors,Bit-1 Sample,Bit-0 Sample,Bit-1 Pvalue,Error,Bit-0 Pvalue,MAC Address,Warm Start
09-22-01-06-798,1,798,62951336-854c-4b95-abc3-57095539a8fd,2020-09-22 08:08:05,0a9d7125-f4a6-4d79-a7bc-b66c78339629,2020-09-22 08:06:26,3,798,798,798,out/09-22-01-06/log,out/09-22-01-06/base_samples798,,out/09-22-01-06/bit1_samples798,out/09-22-01-06/bit0_samples798,0,,0.655560549194392,82:60:57:0E:E2:69,No
09-22-01-06-772,1,772,cde8877e-0a05-4e27-8a8d-eec3ca79e2b6,2020-09-22 08:08:04,2a517ff2-a452-4fa4-a8ca-004672890ce3,2020-09-22 08:06:15,3,1023,829,925,out/09-22-01-06/log,out/09-22-01-06/base_samples772,,out/09-22-01-06/bit1_samples772,out/09-22-01-06/bit0_samples772,4.3163793322353,,2.92969155071958,DE:F2:C9:F0:CA:20,No
09-22-01-06-223,1,223,82f783ca-d76c-4a90-aeb7-228771e152bd,2020-09-22 08:08:04,0459c966-4336-4e3b-98d6-12b0a5da80fb,2020-09-22 08:06:06,3,270,271,271,out/09-22-01-06/log,out/09-22-01-06/base_samples223,,out/09-22-01-06/bit1_samples223,out/09-22-01-06/bit0_samples223,3.76226713075246,,1.48271579841986,CA:06:78:BB:15:92,No
09-22-01-06-205,1,205,46e10e0d-2893-4ca6-bb49-00c400d2908e,2020-09-22 08:08:04,e5ecb96d-aa5c-4a77-948d-6802a7dda921,2020-09-22 08:06:06,3,512,512,512,out/09-22-01-06/log,out/09-22-01-06/base_samples205,,out/09-22-01-06/bit1_samples205,out/09-22-01-06/bit0_samples205,4.77102928723655,,1.09206367517829,3E:CE:AF:4E:24:47,No
09-22-01-06-327,1,327,125a0565-5059-4049-bd77-e88ad92f1438,2020-09-22 08:08:04,6dc85322-7ad2-4f00-a3ac-c654d1d521aa,2020-09-22 08:06:06,3,410,410,410,out/09-22-01-06/log,out/09-22-01-06/base_samples327,,out/09-22-01-06/bit1_samples327,out/09-22-01-06/bit0_samples327,4.43365940323242,,0.565803273628025,DA:93:0B:8D:A8:D2,No
09-22-01-06-655,1,655,bcc4c726-67a6-4715-8dad-cead105233ef,2020-09-22 08:08:04,2234fc1f-9da2-49c7-bd1c-fe99e0657fa2,2020-09-22 08:06:14,3,712,712,712,out/09-22-01-06/log,out/09-22-01-06/base_samples655,,out/09-22-01-06/bit1_samples655,out/09-22-01-06/bit0_samples655,5.52708252075754,,0.725894390139859,3A:E7:BD:19:F4:18,No
09-22-01-06-451,1,451,d88a1639-7281-4bca-b493-9d59fbbada24,2020-09-22 08:08:04,d61f8815-4146-4913-a78f-0ce93610ee46,2020-09-22 08:06:36,3,922,920,922,out/09-22-01-06/log,out/09-22-01-06/base_samples451,,out/09-22-01-06/bit1_samples451,out/09-22-01-06/bit0_samples451,5.41846080306579,,1.10712773390608,AE:8A:AF:7A:74:81,No
09-22-01-06-962,1,962,fbd8c8e3-454e-4241-9c25-b15f96d14c6f,2020-09-22 08:08:04,6883949c-c216-4d09-80e8-9d59cca99b6a,2020-09-22 08:06:32,3,962,962,962,out/09-22-01-06/log,out/09-22-01-06/base_samples962,,out/09-22-01-06/bit1_samples962,out/09-22-01-06/bit0_samples962,0,,1.20448667251136,0A:9B:AF:43:C9:52,No
09-22-01-06-809,1,809,69ce52d7-a875-4a38-88f7-7eeef87891af,2020-09-22 08:08:04,096c386a-48f9-4d4a-837f-014cd91a495b,2020-09-22 08:06:38,3,809,809,809,out/09-22-01-06/log,out/09-22-01-06/base_samples809,,out/09-22-01-06/bit1_samples809,out/09-22-01-06/bit0_samples809,0,,0.239639482574434,22:D7:6F:88:A3:FE,No
09-22-01-06-856,1,856,1e39148d-85a3-4e6b-a4d5-bf76a7c52d69,2020-09-22 08:08:04,67d6a990-3610-4429-813f-5172aecadc14,2020-09-22 08:06:19,3,1023,959,959,out/09-22-01-06/log,out/09-22-01-06/base_samples856,,out/09-22-01-06/bit1_samples856,out/09-22-01-06/bit0_samples856,4.83746303531032,,0.350896030794372,1A:99:D3:A3:04:82,No
09-22-01-06-244,1,244,e3901950-e957-4f0e-a057-7fde7fd59f62,2020-09-22 08:08:04,27813823-76eb-4a60-8eab-f13b1f0f94f5,2020-09-22 08:06:06,3,246,246,250,out/09-22-01-06/log,out/09-22-01-06/base_samples244,,out/09-22-01-06/bit1_samples244,out/09-22-01-06/bit0_samples244,3.13007703873175,,0.445590171055411,4E:FE:BA:28:6E:E4,No
09-22-01-06-348,1,348,eb83d6b2-17ab-46d4-ab10-03f50f38c6a1,2020-09-22 08:08:04,d24feea5-ee4d-42b7-9ba5-c063b6e20bde,2020-09-22 08:06:06,3,768,768,768,out/09-22-01-06/log,out/09-22-01-06/base_samples348,,out/09-22-01-06/bit1_samples348,out/09-22-01-06/bit0_samples348,5.17300257520615,,0.795885718941072,FE:E8:CF:8E:CB:D3,No
09-22-01-06-89,1,89,01cf9566-63e8-462b-91c0-21c441461ab3,2020-09-22 08:08:04,df71f2cf-84cd-4ace-afaa-6007d0e37216,2020-09-22 08:06:06,3,511,511,511,out/09-22-01-06/log,out/09-22-01-06/base_samples89,,out/09-22-01-06/bit1_samples89,out/09-22-01-06/bit0_samples89,6.39936463708857,,0.750339145941442,CA:25:6A:C0:99:27,No
09-22-01-06-364,1,364,2018514b-345c-4a8a-9627-071015090063,2020-09-22 08:08:04,ac5e3397-4d78-473d-b7fb-8b1329cb7af7,2020-09-22 08:06:06,3,448,464,448,out/09-22-01-06/log,out/09-22-01-06/base_samples364,,out/09-22-01-06/bit1_samples364,out/09-22-01-06/bit0_samples364,5.57895992707799,,0.269522602413897,D6:B0:17:04:0F:AA,No
09-22-01-06-402,1,402,beddfc0b-c4a1-4962-a663-ca8babf262e3,2020-09-22 08:08:04,c899283a-896a-4166-9472-baf8f4f87491,2020-09-22 08:06:06,3,879,895,895,out/09-22-01-06/log,out/09-22-01-06/base_samples402,,out/09-22-01-06/bit1_samples402,out/09-22-01-06/bit0_samples402,5.9503893145848,,0.229583270553947,3A:21:60:81:F3:61,No
09-22-01-06-712,1,712,6f80e6b0-6f27-4f5a-b5b1-134a6a292bd7,2020-09-22 08:08:05,a38b88f8-ad8d-48a5-bf32-400db32cbbd8,2020-09-22 08:06:10,3,712,712,712,out/09-22-01-06/log,out/09-22-01-06/base_samples712,,out/09-22-01-06/bit1_samples712,out/09-22-01-06/bit0_samples712,0,,0.873122795165582,1E:AE:12:EA:B2:BE,No
09-22-01-06-885,1,885,e5c03e44-e5bb-4376-85fd-ed0a9548e0e6,2020-09-22 08:08:04,b7bb4d21-a791-4f3c-a465-b5cfbcb7ad99,2020-09-22 08:06:25,3,885,885,885,out/09-22-01-06/log,out/09-22-01-06/base_samples885,,out/09-22-01-06/bit1_samples885,out/09-22-01-06/bit0_samples885,0,,0.776923725461548,BA:55:21:B0:AD:0C,No
09-22-01-06-941,1,941,2b0f801a-75ed-405c-b747-11e16b26471e,2020-09-22 08:08:05,080da38c-6924-4aaf-ba2f-4d3f6574a7ad,2020-09-22 08:06:19,3,960,960,960,out/09-22-01-06/log,out/09-22-01-06/base_samples941,,out/09-22-01-06/bit1_samples941,out/09-22-01-06/bit0_samples941,4.7691305037711,,1.43570127919078,56:E7:95:74:4A:AB,No
