In,Start Time,Current Frequency,MAC Address,Total Bytes Sent,Total Bytes Received,Total Time,Exec Time
Both,1575687219940,2500.006,e2:50:56:35:ac:3f,90.00B,90.00B,22.95466423034668,16.947595357894897
Both,1575687219973,2499.998,12:e8:d2:fc:3a:a4,176.00B,90.00B,23.118347644805908,17.11166548728943
Both,1575687219997,2499.998,f2:00:6b:8b:e5:c6,90.00B,90.00B,23.18919801712036,17.18244981765747
Both,1575687219977,2500.01,46:b1:dd:1a:c8:1d,90.00B,90.00B,23.205949068069458,17.199252367019653
Both,1575687219940,2500.01,4a:43:17:11:2f:a1,176.00B,90.00B,23.26551079750061,17.258872509002686
Both,1575687220012,2500.044,0e:8f:e1:b2:71:79,176.00B,176.00B,23.23511838912964,17.228453159332275
Both,1575687220075,2500.012,fe:58:92:92:ca:93,176.00B,90.00B,23.16937518119812,17.16267204284668
Both,1575687220092,2499.998,66:e4:4e:70:da:6e,90.00B,90.00B,23.15334177017212,17.14664077758789
Both,1575687219966,2500.012,0e:b7:7e:d1:95:e2,90.00B,90.00B,23.32909917831421,17.322404146194458
Both,1575687219970,2500.012,0e:7f:00:68:a2:5b,90.00B,90.00B,23.33909296989441,17.332562685012817
Both,1575687220020,2500.0,42:6a:6e:ae:36:2f,90.00B,90.00B,23.354931354522705,17.34824514389038
Both,1575687219997,2500.004,76:e4:1e:5e:d5:3d,90.00B,90.00B,23.400410175323486,17.393590927124023
Both,1575687219984,2500.008,ca:cc:fe:da:95:4a,90.00B,90.00B,23.444796323776245,17.438098430633545
Both,1575687219964,2500.008,e2:62:14:93:d9:5b,90.00B,90.00B,23.464586973190308,17.46183204650879
Both,1575687220038,2500.002,6a:bf:3c:a9:1e:b9,90.00B,90.00B,23.41812014579773,17.4111430644989
Both,1575687219962,2500.01,36:4b:2f:16:04:95,90.00B,90.00B,23.505589962005615,17.499986171722412
Both,1575687220051,2500.002,1e:ad:74:f5:84:f8,90.00B,180.00B,23.418104887008667,17.411453247070312
Both,1575687220040,2500.012,f6:85:7a:72:4c:2b,90.00B,90.00B,23.431583881378174,17.424922704696655
Both,1575687220065,2500.012,7a:8c:00:9e:7f:ce,90.00B,90.00B,23.407454013824463,17.400721788406372
Both,1575687219929,2500.008,5e:e2:01:3c:01:c3,90.00B,90.00B,23.55449891090393,17.547856330871582
Both,1575687220064,2500.012,4a:f7:28:f1:6d:f4,90.00B,90.00B,23.422208309173584,17.415542602539062
Both,1575687220028,2500.01,ea:47:11:3e:22:cf,90.00B,90.00B,23.474127292633057,17.467488527297974
Both,1575687220011,2500.012,6a:02:96:55:3a:24,90.00B,90.00B,23.491411685943604,17.48470163345337
Both,1575687219944,2500.008,9e:a6:f0:79:81:15,180.00B,90.00B,23.56321120262146,17.556516408920288
Both,1575687219990,2500.002,ae:a0:c7:d4:94:ee,176.00B,90.00B,23.52120280265808,17.514533758163452
Both,1575687220077,2500.008,46:73:82:4c:0c:68,90.00B,90.00B,23.437391757965088,17.430755853652954
Both,1575687219921,2500.008,a2:99:33:a2:38:c3,90.00B,90.00B,23.60311770439148,17.596378087997437
Both,1575687220024,2500.012,92:c9:9e:8c:d0:c9,90.00B,90.00B,23.517602920532227,17.51072669029236
Both,1575687220033,2500.012,7e:c3:6c:df:37:65,90.00B,90.00B,23.500428915023804,17.49368906021118
Both,1575687220068,2500.01,de:db:df:23:4d:bb,90.00B,90.00B,23.473146438598633,17.46633529663086
Both,1575687219938,2500.01,ee:31:db:12:17:db,90.00B,176.00B,23.611675024032593,17.604995250701904
Both,1575687219941,2500.012,56:64:73:90:c0:4e,90.00B,90.00B,23.603135585784912,17.59649968147278
Both,1575687219944,2500.008,76:f5:7a:0a:56:e8,176.00B,90.00B,23.608158111572266,17.601455211639404
Both,1575687220039,2500.002,da:76:4e:c0:3e:18,90.00B,90.00B,23.534082651138306,17.527398586273193
Both,1575687220001,2500.0,3e:a2:20:d4:b5:a1,90.00B,90.00B,23.571245670318604,17.56447982788086
Both,1575687220066,2500.012,ae:5b:1e:c2:39:b8,90.00B,90.00B,23.50774359703064,17.50110673904419
Both,1575687219943,2500.01,0e:59:38:56:91:26,90.00B,90.00B,23.637697458267212,17.631014585494995
Both,1575687220038,2500.002,ae:a6:2b:2c:de:04,176.00B,90.00B,23.537892818450928,17.530643224716187
Both,1575687219923,2500.006,ce:3c:b2:43:71:9d,90.00B,90.00B,23.66506814956665,17.658366203308105
Both,1575687220033,2500.008,5a:a9:3d:1d:05:e9,90.00B,90.00B,23.56262493133545,17.55579113960266
Both,1575687220009,2500.004,76:66:d4:b3:73:97,90.00B,90.00B,23.599989652633667,17.593328952789307
Both,1575687219944,2500.008,ce:ca:ca:3c:57:9b,90.00B,90.00B,23.665750741958618,17.658896446228027
Both,1575687219971,2500.012,22:04:1e:87:2d:b0,90.00B,90.00B,23.63681936264038,17.63004207611084
Both,1575687219971,2500.0,5a:71:d6:6e:53:b7,90.00B,90.00B,23.6569983959198,17.650354862213135
Both,1575687220072,2500.012,42:42:5b:8b:91:5e,90.00B,90.00B,23.558582544326782,17.551825761795044
Both,1575687219992,2500.008,36:34:0a:ba:cd:66,90.00B,90.00B,23.633331060409546,17.62664222717285
Both,1575687219971,2500.008,ba:68:93:e2:8b:cd,90.00B,90.00B,23.66546607017517,17.658782243728638
Both,1575687219982,2500.008,0e:c6:45:87:b9:44,90.00B,90.00B,23.655256986618042,17.648584842681885
Both,1575687219977,2500.012,6e:d2:38:05:4c:ea,176.00B,90.00B,23.673091888427734,17.666402578353882
Both,1575687220017,2500.008,2a:85:ca:21:1b:f1,90.00B,90.00B,23.636986255645752,17.630295038223267
Both,1575687219943,2500.01,72:91:35:54:f5:20,90.00B,90.00B,23.717474699020386,17.710750341415405
Both,1575687220071,2499.996,d6:06:a6:b8:63:8e,90.00B,90.00B,23.598068714141846,17.59138250350952
Both,1575687220077,2500.01,66:27:9c:39:cb:d7,90.00B,90.00B,23.598041534423828,17.591389894485474
Both,1575687220013,2500.008,ba:ae:69:aa:4a:1e,176.00B,90.00B,23.670023441314697,17.66650104522705
Both,1575687220039,2500.012,1e:21:82:9f:45:65,90.00B,90.00B,23.64284110069275,17.63609218597412
Both,1575687220075,2499.996,fe:4c:85:b7:28:89,90.00B,176.00B,23.60861039161682,17.60191774368286
Both,1575687220040,2499.996,3e:06:19:7c:12:c9,90.00B,90.00B,23.650981426239014,17.644330501556396
Both,1575687219949,2500.002,1a:47:59:07:28:59,90.00B,90.00B,23.737085342407227,17.730418920516968
Both,1575687220012,2500.0,12:c9:de:99:78:19,90.00B,90.00B,23.684288024902344,17.67761778831482
Both,1575687219972,2500.002,ca:f7:e3:fa:ca:5a,90.00B,90.00B,23.729557752609253,17.722866535186768
Both,1575687219986,2500.01,36:b2:f9:f8:f3:eb,90.00B,90.00B,23.73702311515808,17.730361223220825
Both,1575687219930,2500.002,f6:9a:83:fa:d1:05,90.00B,90.00B,23.798022747039795,17.791368007659912
Both,1575687219967,2500.002,06:d0:a8:04:1d:49,90.00B,90.00B,23.765368461608887,17.758694887161255
Both,1575687220046,2500.004,6a:67:95:7f:0c:a4,90.00B,90.00B,23.69348382949829,17.686838388442993
Both,1575687220073,2500.008,de:cc:04:47:42:72,90.00B,90.00B,23.664132595062256,17.65750217437744
Both,1575687220077,2500.012,92:e3:f3:7b:74:1b,90.00B,90.00B,23.663736581802368,17.656587839126587
Both,1575687219932,2500.006,0e:98:d4:2b:e0:29,90.00B,90.00B,23.819902181625366,17.813199281692505
Both,1575687219928,2500.0,2a:92:9d:25:e7:69,90.00B,90.00B,23.820175886154175,17.81322956085205
Both,1575687219985,2500.014,72:5b:e2:a2:48:0f,180.00B,90.00B,23.783699989318848,17.777013778686523
Both,1575687220009,2500.01,9e:17:23:82:b5:f0,90.00B,90.00B,23.772526025772095,17.765875816345215
Both,1575687220008,2500.012,f6:52:72:c5:d5:7b,90.00B,90.00B,23.78225088119507,17.775489330291748
Both,1575687220008,2500.01,22:80:0f:da:9c:d8,90.00B,90.00B,23.780061960220337,17.772764444351196
Both,1575687219971,2500.008,ce:fb:54:5c:ee:54,90.00B,90.00B,23.823688507080078,17.81701159477234
Both,1575687220028,2500.01,c6:52:3f:36:81:32,90.00B,90.00B,23.770031213760376,17.763232946395874
Both,1575687219952,2500.014,c6:21:17:fc:af:a3,90.00B,90.00B,23.86158275604248,17.85449743270874
Both,1575687220017,2500.01,82:8a:e4:49:3c:38,90.00B,180.00B,23.797189712524414,17.79047203063965
Both,1575687219971,2500.012,0a:ba:b4:36:19:62,90.00B,90.00B,23.84667944908142,17.839887380599976
Both,1575687220066,2500.008,5a:b6:00:e7:1b:b6,90.00B,90.00B,23.753553867340088,17.746901273727417
Both,1575687220075,2500.014,da:f3:cc:1d:2c:9f,90.00B,90.00B,23.740000247955322,17.733336687088013
Both,1575687219951,2500.004,e2:44:16:b9:ab:d4,90.00B,90.00B,23.878723621368408,17.872029542922974
Both,1575687220081,2500.014,8a:bc:a7:0d:57:22,90.00B,90.00B,23.745357036590576,17.740313053131104
Both,1575687219967,2500.002,d6:c0:b8:8d:27:f6,90.00B,90.00B,23.866609573364258,17.859930992126465
Both,1575687220039,2500.008,ee:47:48:d3:8d:0f,176.00B,180.00B,23.800046682357788,17.793390035629272
Both,1575687219921,2500.0,32:5a:b5:a5:e6:ca,90.00B,90.00B,23.917718172073364,17.911059141159058
Both,1575687220038,2500.012,ea:87:4b:78:89:66,90.00B,90.00B,23.80705451965332,17.800387859344482
Both,1575687220016,2500.01,e6:ed:2e:81:04:13,90.00B,90.00B,23.83561420440674,17.828325986862183
Both,1575687219940,2500.01,4a:43:09:35:79:7e,90.00B,90.00B,23.90794038772583,17.901297092437744
Both,1575687219940,2500.004,ba:03:a7:01:36:f0,90.00B,90.00B,23.91492772102356,17.90812659263611
Both,1575687219978,2500.002,e6:8c:dc:7c:fb:85,90.00B,176.00B,23.891785383224487,17.88510489463806
Both,1575687219969,2500.002,de:ad:6d:37:97:1f,180.00B,176.00B,23.90388298034668,17.897199153900146
Both,1575687220039,2499.996,06:84:2e:4a:b2:d8,90.00B,90.00B,23.833064794540405,17.82632303237915
Both,1575687220050,2500.002,7a:a3:6b:14:fe:f1,90.00B,90.00B,23.83057713508606,17.823904752731323
Both,1575687219942,2500.008,f2:27:63:ff:c4:73,180.00B,90.00B,23.94107723236084,17.934438467025757
Both,1575687219989,2500.008,d2:6d:f7:85:94:de,90.00B,90.00B,23.89126682281494,17.884602546691895
Both,1575687219990,2500.008,06:97:a0:e5:2b:d1,90.00B,180.00B,23.896846771240234,17.89019799232483
Both,1575687220033,2500.012,2a:c9:7b:a4:c3:f6,90.00B,90.00B,23.857548236846924,17.85074496269226
Both,1575687220062,2500.002,76:5d:1d:20:83:b0,176.00B,90.00B,23.83137583732605,17.824681997299194
Both,1575687220009,2500.01,ee:26:59:9e:5c:b4,90.00B,90.00B,23.895743131637573,17.889106273651123
Both,1575687219932,2500.012,42:df:70:6e:52:86,90.00B,90.00B,23.971850156784058,17.965168952941895
Both,1575687220075,2500.008,c2:36:1c:21:c2:45,90.00B,90.00B,23.832579851150513,17.82591676712036
Both,1575687219979,2500.002,1a:86:09:2d:cd:8d,90.00B,90.00B,23.93939971923828,17.932739973068237
Both,1575687220086,2500.004,8e:72:66:56:04:8c,90.00B,90.00B,23.833335638046265,17.8266863822937
Both,1575687219977,2500.01,9e:9d:07:54:4b:37,90.00B,90.00B,23.95216393470764,17.945494890213013
Both,1575687220000,2500.006,86:59:4e:f3:f4:7f,90.00B,90.00B,23.93305802345276,17.926233768463135
Both,1575687220088,2500.01,32:d1:3a:21:e5:5f,90.00B,90.00B,23.851364612579346,17.844674110412598
Both,1575687220049,2500.002,2a:81:90:37:a2:e4,90.00B,90.00B,23.89872694015503,17.891995429992676
Both,1575687219932,2500.012,ce:9c:6e:68:0c:9d,90.00B,90.00B,24.012511491775513,18.005799055099487
Both,1575687219999,2500.012,9a:04:19:53:c4:91,90.00B,90.00B,23.95480966567993,17.948127031326294
Both,1575687219973,2499.998,d2:18:9d:d4:64:0f,180.00B,176.00B,23.988687753677368,17.98201012611389
Both,1575687220096,2500.01,2e:4c:3f:74:55:01,90.00B,90.00B,23.83748483657837,17.83082914352417
Both,1575687220002,2500.008,8a:28:78:48:cc:63,90.00B,90.00B,23.95538091659546,17.94831895828247
Both,1575687219934,2500.014,ce:8b:0b:41:ff:ac,90.00B,90.00B,24.034193515777588,18.02755904197693
Both,1575687219979,2500.012,66:0b:59:e0:a4:10,90.00B,90.00B,23.99576497077942,17.98898220062256
Both,1575687219972,2500.0,ee:39:b6:98:1a:7b,90.00B,90.00B,24.003929615020752,18.000574827194214
Both,1575687219951,2500.008,42:b5:64:80:26:20,90.00B,90.00B,24.03117537498474,18.02452516555786
Both,1575687219968,2500.012,ce:00:5d:33:44:ce,90.00B,90.00B,24.016746282577515,18.00929594039917
Both,1575687220049,2500.01,6a:ba:59:a4:f9:ca,90.00B,90.00B,23.93581247329712,17.929166316986084
Both,1575687220043,2500.012,3e:a9:b8:ba:7a:04,176.00B,90.00B,23.95531392097473,17.948660612106323
Both,1575687219989,2500.012,7e:e1:dc:48:4e:b5,90.00B,90.00B,24.006781816482544,17.9994637966156
Both,1575687219977,2500.0,82:8e:47:8e:8c:a4,90.00B,90.00B,24.01914882659912,18.012404918670654
Both,1575687219964,2499.998,d2:17:cd:eb:48:7e,90.00B,90.00B,24.04444670677185,18.03775715827942
Both,1575687220010,2500.012,52:ac:12:4c:9d:da,90.00B,90.00B,24.001689434051514,17.99885582923889
Both,1575687220088,2500.012,22:f6:2f:1d:8b:9c,90.00B,180.00B,23.926950693130493,17.919803380966187
Both,1575687220014,2500.002,e6:f5:15:b6:45:1c,90.00B,90.00B,24.00142192840576,17.994679927825928
Both,1575687220069,2500.01,42:3b:8e:2c:8f:9e,90.00B,90.00B,23.953147172927856,17.946367979049683
Both,1575687219976,2500.004,ca:f2:55:34:82:50,90.00B,90.00B,24.050997257232666,18.044183254241943
Both,1575687220009,2500.002,ca:59:64:4b:84:67,90.00B,90.00B,24.029480457305908,18.022826671600342
Both,1575687219939,2500.014,b2:e4:c5:bd:de:87,90.00B,90.00B,24.101531267166138,18.094817876815796
Both,1575687220086,2500.01,36:64:12:72:a3:ab,90.00B,90.00B,23.95330572128296,17.94655442237854
Both,1575687220087,2500.002,a6:68:c1:2d:46:70,90.00B,90.00B,23.956589221954346,17.949857234954834
Both,1575687220022,2500.012,da:78:3b:06:87:60,90.00B,90.00B,24.026243686676025,18.01874804496765
Both,1575687219991,2500.004,56:ef:b8:2c:3f:e2,90.00B,90.00B,24.06558060646057,18.057203769683838
Both,1575687219987,2500.008,be:10:6d:c7:ab:ad,90.00B,90.00B,24.086814880371094,18.080037117004395
Both,1575687220038,2499.998,c2:10:d5:bb:41:d3,90.00B,90.00B,24.037408113479614,18.030744075775146
Both,1575687220005,2500.012,66:82:a2:da:92:e6,90.00B,90.00B,24.073795318603516,18.067119598388672
Both,1575687220027,2500.012,32:62:e9:50:a7:c1,90.00B,90.00B,24.053887367248535,18.047231435775757
