Id,Sender,Receiver,Rate,Bits,Sent Data,Rcvd Data,Sender Erasures,Receiver Erasures,RErasures,SErasures,Errors,Error %,Ones,OneErrs,OneErr%,Zeroes,ZeroErrs,ZeroErr%
1,92,36,400,2000,01101001001010101101010100010000110100010010010101100110110111100111011110111111101111100001010111110111110001111101111110110011110110011111101101110111101100011100111000010110010011011101111011101011010010111101100010111011111010111111100110001110010110011001011001001011110011111110110111111011111001110011000110101110010111101111101011011110111100101100101011010111011001010110111011101000111110110110010011001111011100011110011111010001111100110100101111111111110111111001100111101110010001111011100100011101010101110110111011111111101011110001110011101010101111010110111010110001000111111011110001101110110110111100011101010111011110011000011001110101011101101000001110101100011011001110101101011111011111111100001110110011111111010111011111111100110111111111110111010101111000011101010011010111000010000100110100000101001010110110100011010000010101001101100110110011111111110101001011011101100101011101010111011110101111111001110000111100100011101110110011100100111000000100011011110111011010101011011101100001011100001111011111101011101001111011111110110110110101111101000100010011101100110100100011010111111110101010000110100111111000111001111111100001010111011111110111101110010011111000010101100100000110011001101001000010010011001000000010100000000011111111000000010011101110110111101101101001010111000011001101011111001001010001000001111111011110110011011001000001101010110111110000100100000111111100111101101111111000001111001111110101111000001110111000110010101111000110011101101001100001010111010111110101101010010011000011011000111010100110111111011100001101111100110111110001111110100110011101110000011010001001011000001010111000101100111011111111011111111111011111000111111110110011001110111111011010100001111111010101000111100111101101010101111101001011100011101110000010011101101100101100011001101110101011111101101011001101010101111010111001111111101010100010111011110011100110100010100110111000111100110110000101110001011111000101110101101011101111011100000110101011101001011110,01100001001000101101011000010000110100010010001001100110110101100111011010111111101100100001011011110111110001101101011110110011110100100111001101110110111100011100111000010110010011101111011011100010010010101001000010111010111000111111000110000110010110011001011001000011110011111110011011110011111001111011000110101110010101101111101001010110111100101100101011010110011001010110111011100000111100100110010011000111011100101110011000010001111100100100101111110111110101111001100111100010010001100011000110011110110101110110011011111111101001100001011011101010101111100110001010110001100111100011000001101010010110111100011101010110011110011000001001110101111101101001001110100100011011101110001101011110011101111100001010110011111111100111001111111110110111111111011011010001111000101101010011010110000000100100110110000010001010111110001011010010010101001101001000110011111100100101001011010010000101011101010111010010101101111001111000110100100001101110110011100000111000000100011011111111011010100011011111100001011100101111001111101011101001111011111110100000100101111101001000010011101100110100000001010110011101001010010110100111111100111001011111100001010111100111010111100110010011101000011001100000000111011001001011000011010001100000000010110010000000111111001000010010001100111111101111100001100011001011001111011110001001010001001001110111111100110011011001000010101000110111111000100100000101101100111001110011111000101111001111111001111000001110111000110010101111000110011001100010000001010111000111110101101000100011000011010010111010100110001111011110001101111100011011110001111100100110011001110000011000101001001000001010111000101100111011110110011101111111011001000111111100110011001010110010000010100001011011010101000111100111001101010101111001101011000011101110000000101101001110101110011001101110001011011110101101001101010100011010011001111111001010100010111000100011100110100010100100001000111000111000000001000000010000010000000000101011101111011010000110101011101001011010,,,139,228,287,14.35,1189,212,17,811,75,9
4,94,81,400,2000,01001100000100011001010010000001000000000010000000100000010100011111000001001001000000011100001000111101010011000000000110000110010000110001100100001000000000000000000000001010000000100011000001111000000000000000111001101010110000001010000000000100000000011000110000110000000010001001010101010001000101100000000001100000000101010001000000100000100000010100000000111010000010000000010000100010011011000000100001000111110100000000110000011011000011000100000000000000100100000001000100000010000000100100001001100000000010110000110000000101100000011101001001100110010000000100001000010101110001001000000010000000100000000000010010111101011000010000000000000111010001100000010000010000101110100001000100000000000100000000110000101100010100000011000000001000000011000011001000111100100100000000100000100001000110111000100001010111101000001001010011001000001001100100010010000000000001010000110000000000010101000111000001100001111010000110001110100001000010011000001000010000100010000000011011000001110000100010011101101000000010001101110000010000100000010101110100000011000101000001101100111000111010000010010000011010100100100101000101000001001000001010010001011000000100000001000001111000000000000100010011100011001010000001000000011101100001000111101001011001001001000000010011001010000000100000000011000100110110010110001110010000000001010110001110011110000110000000010010100011011110000010110000101000001110010011100001000100000101010101001001000000011000101000001000010100000110010000001000101100100000000100010010100100111000000001011100010100110100000010001100110010010000000001010011011010000010001000100010011010000001000100000111010110101000101000110011110100011101100001001000000001010000001000110000000000010000000111100000000000001100111000000000001000000010010000000010001110000001101010100101001001110001101110001000010000100010000011000000010100000101100100000001000000110000000000110111000011010001100110111100100011101010000011000100110010010011000100000100000100000000010000000000000000,01101100100100011011010000100001100000000010000010100100010100011011000001001001001000001000001010111100010111001000011100100110010000101001100100001000100000001000000000001010100000101011000001111000000000001000111010101010010000001000111110111100100000000000110010110000101010001001010010110001001101101000000001100000100101000001000010100000000000011001000010111010000110001000010000100010011011001000100001000111100100000000110010011011000011001000000010000000000100000011000110000010000000101000001001100000101010111000110000000101100000000101001010101110010000001000001010010100110001001000000010000000100000000000010010111100100000010000000000000110100001101000010000010000101110100001000010000000000100001000110010101100011100001011000000001000100011000011001000111110100100001000100000100001000110111000100010010110001000001001010011001000101101100000010010000000000001001000110010000000011101000110000001100001011110001010001110100000000010001000001000010000100010000000011010000000100000100110011001111000000010001001110000010000101000001011110100000011000101001001101100111000100010000010010000011010100100101001000101000000101000001010010001011000101100001011000000111000100000000100010010000010001010001001000000011100100001000111101010011001001001000000010010001010100000100000000010000100100110010110001010011000000001011010001000011110100110000000010010100110011110000010110000101000001110010011110001000100000101001000001001000000101000101000001000010100000110001001001000111100100000100100010010100100111000001011011000010100110100001010001000110010100000001011010001111010100010000000100010011010100001000100000110010110101000100010110010110100101101100001001010000000010000001001110000000000100000000111100010010001001000100010000000001000100110010000000010001110100001101011100101001001100001100010001010010000100010000011000000010100100101100100000010000100111000001000010111000011100001100110111100100011101010001011000100100010010011000100010110000100100000010000010000101100,,,136,92,234,11.7,594,93,15,1406,141,10
5,63,40,400,2000,11000100000000000010001000000000010110001000011010000000011000010000100100100000000000000001101010000001000000001000001100000000001000000000000000011000100001000100000000000000000001000010010100000000000000100000100111000000100110001100000000000001100011000000010000000000000000000001010010001000100000000010000011000000010000000000000011000011000001001000000010000001000011000000010001000001000000110000111100000010010000000000000001000100100100010000010001100011000101000101000000001000000000000000000000001000100100101000000110100000000100000000000000000000001000001000001000000000000000100001110000110011100000000010000101001001000000000000000000000000000001000000000100000000000010101000000010000000000000000000100000001000000010000100000000000000000000100000000000110000000000101010000000000110010000000110000001000001100100010100000000000000000101000000011000000101000000100001000101000000001000000000000000000000010000000000100000000100011010000010000000000000000000100100000000001000011001000000000110100000100011010000000010000100000000000010000010000010010011000001000100010000110000000001000000000000001010100000001001010000001101000100000010000100000000111111110000001001000000001000101000000001100111000000000000000010000000000000000000010010010000010000011000000011001000000101010001000000000000000000001000011000000100000000110000010001001010100000100100000001000010001000000011000000010000001010000010000010001100000000110000000001000000100001000001000001000001000100000101000000000100000000010000010001100000000000000000011000110011010000000000000000000110000110000000001111001110011010000101000000000000001000010000110110001000010100000001000101100000000100001001001001000001010011000100000000000000100000000010010000000101000000001001000010000000100000000101000000010010100010001000100000000000010000100000000001010000100001000011111000000000100100001100000000000000010010000101010000000000000000000000000000000000001000010000000000000010000000100000000011000010000011101000000010,11000100000001000010000000000100010001001000011010000100011001010000100100100111000001011000111010000101000001111010001100000101011001010000000000001101100001000100000100000101000001000010010100000100000001000000100111000000100111001100010000000001100000100000010000000000000001010001010010000000100001000010010011000000010001100000010011000011000001001000010010000001000001000000010001000001000001110000110100100010010001000000000001000101100001010000010001100111000101010100000000000100000001100000000000001100110001001000000110100100000001000000000000000100001001011000001000000100000001100001110000100111100001000010000101001101000001000000000000000101000001000000000100000100000011101000000010000100000001000000000000001110000001000100000000000100000001000000010000100000000001101010010000000110010001000110010001000001100001010100010100000000000001000000011000000101000001100000010101000000001001000000010000000000010001010000011100000100011001000010010000000000000000000100010000001000011001000000010110100000100000010000010010000100000001000010010010000010010001000001011100001000110001000001010000000000001011100000011001010000001001000100010010000100000001111111110100000001000001001000011000000001000111010010000000100000000001010000010000000010010001010000011000000011001001000100010001000000000001000000011000011000000001000000111100000001001011100000010100000001000001001000010011000000010001001010010010000010001001000000110000000000000001100000010001000001000001000100010101000000000101100000010000010001100001000000010000011000110001010000011000000000000001000110010000000111001111011010000101000101001000001000010000110110001000010100011001000101100000000100011001000101000001010010010100000100000000100000010010010100000001000000010001000110000000100000011101000000010000100000011000100100000000010000010000000101010000100001010011101100000000100100001100000100000000010010010101000110000000000000010000000100000000001000010000000100000010000000011000000111000010000010011000000000,,,9,99,238,11.9,374,63,16,1626,175,10
8,84,69,400,2000,01001100110111111111000101000110111001001011000111100111011010110001110110110101111100010111001001110101110111110110111100010111010000100010111111000101111001101111101001011111011010101110011111110111110101101010001111011111100111110001011110110011010101011001111010111011001001101001100111011111000101101101101001110111111010110111010011111111101111110011001110100001110011110011101001010111110110100101110111110011111101010111101110001101110110011000100011111100111101010101101100111110011101110100001111101111111111111000101101111011101011111101110110100001111111001100101011101110110110001111011101111110101000011000110011111101000101010010111010111110111000100111110001010010101010000110110111011011110111001111101111100101100111000100010000100101011011100101111111101101110110110011111001110001111010001100111110001100111110101000001100101110101101110101110111111011110000010110101001011001111110001111111111110110111011100011101111001111100101110111111111011011101110111111010100001110101001111011000111101111110001011111101000010101110101110110111111111111000000101001110111101110101100110101011110111110101110011101011011110110101010010100101001101010101110100111011111101111100011011111111100111100110101111110011111011101111111100111110101001010101011110100011111100010011110010000011000001011011001101011111101100110111000100110100000100010110101010111001011000110111111111100001110110011000001010101111100110111111110110011110110101010111101010110011001110111111101011101011000001101011110110001000110001111011010110111101101000010000110111010111010100111111111101000101011101010001111110010110001110111001101100111010011111111100111100010011010111100111001010001011000001101111010001001111110100011101110110111101001110111101111011000110111001111101110100011110101110111010111101010000111000010111001101100011110011011110110011111100100010001101100111101100011100101101100111001110001111000111011101101110011110111010110011110111011000101010011110111110111110001100111111110010111010000,01101100100011111011000101000110100001001011000111100111101010110001110110110101101100011001001001110101100111111000111100000111100000101010111111000101100001101100001010011111100010101110011110110111110101101000001111011111100011111001011110111011100111011001111010001011001001101001100111001111100101101000101001110111101010110001110011111111100111111011001110100001100011100011101010000111100110100101110110010011010001011011101111001101100110011000100011111100101101011001101100111110100101111000001111001111100111111000101110011011100011111100110110100001100011001100101010101110101110001111011100101110101000011000110010101101000101010010111010011110110000101001110001010010101000000100110111011111100111011101101110000101100111001000010010000101010011101001110111101101100110110011011001110001100010001100111110001110110110101000001100101110100101111001110110011011110000011010101010011001110100001001111111110110100011101001101111001111100101111001111111010011100110111110010110100110101001111001000111101111100001011111101010110101100101110100000010111110000000101011110110101110101100110101011100111110100110011001011011110110101010011000101001001010101110101000011111101111100011011000111100110100101101111100011110011101100011100111110110101010101011110100011110100010011110011000011010001011011001101000111110000110110000101010100000100010100101011011001011000110101111111100001110010011000001011001111110110111110010111001110110101010101101010100011010110111101101011100011010001101100010110001000110001111100011110111101110000010100010111010111010100111101111101100001010101010001111011010100010110111001101101001010010010111100111101000011010111100100001011001011000001101101010001001111110100011100110110111101010110111100111011000110110001111100000100010110110010111010111101000000110100010111001101010011110011111110010011000100100010001100001000001000100000101101101000001110101111100111000001001110010010111011000011110111010000100100011110100010110110001101111111110110110010000,,,189,226,305,15.25,1230,225,18,770,80,10
9,98,51,400,2000,00111111111011010010001000011000110111001010100111110000100100000111100001110101100000000001110101011000001100010110000001000011000111000110001111101000110010101010111111111001001100111000010110010101000001000100101001110010000010000001010000000000000001111001101010100000010011100110000010100000100100101010101110001001011100010001000000000000100000011010010110001100110000011100111101110100010111101001101000000000100010010000100011000010110110010100011110101010100101000000010000001000011010100100000100110100101111000000101011010000101110010000000000110001001010110001000011010000110000010000011000010110001100111100010000111010110001011000000001000001010000010000011110100100010000110100000010011001001100101001001111010010100001000110100101101001100100000111011010000101111100011100010100011000001001111101010100101100101101010100100001000001010010001100100110100011110100110101000100011000001000010110000000100101100001101111000010110000010000100010111010110001011111010100000000111010110100100000001100100110011101011001000010111000010010011001011110000000101010011111100101110000011101100111101100001010101100011011000000100001110001010001000100000101110100001001010000000110100000100000010111111010000010110010101010010110101000000010000110001100101001010000101010001110111001010011000101010110000111100111001010001101001010011101000011100010110000000100000001100111100101000001000100001001010011000000000101000100010001101010111011011100111101111001101000000101101001000010001100010010000000010110101000000111110010000010110001110000001000100000000011110111001000110011101101100011111000110101000101100010001001100000100000100001001011010010100100000011100010111110000000111010110001010011000000000110100110011110111100001001001111000100101001111001000111000010110100110100000100000111000000010010110001000110100110100100000111000110101011100101101100000000000100011100011000000000101010000000100000111000100111010011001100001001000000010101010001001110100001001101000000100000100010010100,10111111101011010010001100011000100111010010100100110000100100010111100100111101100000010011110101011000001100010110000100000011000111010110001110101001001010110010111110111001001100110000110110010101000001010100101000010011000110010001010000000001000001110001101010100001000011110110000010100001000100110010101100001001011101010001000101000001000000011010010100001111010000011000111101110100000111110001101100000000100010010000100101000010100110010000011100111010100101010000010101101000001010110100000100110100101111010000101101010000101110010000000100110001001010110001000101010000100000010000011101010110001100110100010100111010110001010000000100000001010000010000011110100101010000110000000010011001001100101001001101010011000001000110100100101101000100000101111000000101001100010100010100011001001001111101010100101101001101010100100100010001000010001100100101110011100100110101000100011100001000010010000100100101100001110011000100110000100000100010111010110001001111010100000000111011000100100000001100100110001101010001000100111000010010010001111100000000101010010011100101110000000101110011101100001010101100010011000100100001100001010001000100000101100100010001010000000111000000110000010110111111000010110010101100010111001000000010000100101101001001010000111100001111001001010011010101010111000111100011001100001101001010011001001101100011000000000000000101100111000101000001000100001001010011000000000100000101010001100000111101011100101101110001101101000101111001010010001100010011000000010110101100000111010010010010110001110001001000110000000011110111001000110111101101100011001000110001000101100011001001100000100100100001001011010010100100000011000010111110000100111011000001010011000100110111000110011110111100001001001111010001101001111001000111010010110100110101000100010111000100010011010001000010100100100101000110000110101101100101101100010000000100011100001000010000101100000000100000110000100101010011001100010101000100011101000001010110100100001101000000110000100100010100,,,161,131,245,12.25,789,120,15,1211,125,10
10,56,29,400,2000,01101101101101011001011110110100111011111111011110001110101110011100110111111101111110110010011111111110111011111111100111111111111001010111111011111111111110001101100111111100110101011100111111111101011101110110111101110011101011110101111100101011110110010011111111111001011111010110111111111011111011101011110111001111110101110011001111100011111011111111010111010111111010000101111101010011111111110111111111010111011011011111110111001110011001100101110111111110100111111111011111110101111001011010111101101001111111001001101101101111111111011111111111101111110011111100001111110101011111110111111010000100101111111110101100101100110000011111101001001110100110111111110011111111001111111110111110001000110110011111010101011101111110111010011111111011111100111110101101111111011111011001110101111011111001001111101000111101011110110100010111001101110001100011001010010001001111101111000001100001101100000111011010110110100100010111111110111010011011011000001111111101011111111111011011001111010111110101000011111111001110111100011001110011010101101111110100011111100101100110111110111111011111010011101101111001011110111010110111011101000110100111111001110101100010110110111101110110101111101110101100111111011000110111111111101101011111101111111011111010110111110010111011111000110111110111111101010111011111100111100111010111000111111110101111001111111110010011111111111001010111111101111110001110101110011110111111111111111101111100101001011101111010001110111101111111010000111100110111000110111011101111011101110111101100110111111101111101111111101111001010101111011111111111111111110011011111011010011111011110101101001011110111110111010101111001101010111101010111111101111011101011010100101110011111110111101100011101111111110101010111111101100000011111110111110111101111111101111010110101010111111011111111111111101110111111001101101010111000110111111011010110010101011111111111110111011010111101111110101111011111011011100110110111111100001111010110110011111010101011111001110111101111011110,01101001101101011011001110110000111111111111001110101010101010011110100111111001111110110010101111111010111011111110100111111011111001010111101011111011111110001110100111110000111001011100100111111101011000110110101101100011101010110101101100101011111110010011111111111001011110010110111111100011111010101010110111001011111000110010001111100011111011111111000111100011110011000101101101100011111011110111100111100111011010011111100111111110011000100101100111101110101110111111001111100101111000011010111101101001101110001001101101101011111111011111101111101011110011111110001111100101011110110110111010100000101110111110101100101000110000011111101001001110101110111111100011111111001010111110111110001000111110011111010101011001111010111010001111111011111000111110101101111011011011011001100101101011111001001111101000101101011110110110000111001101110000100011001010110001001111111110000001100001101100000110011010110010100100000111111110111000011011011010001111111001011011111111001011101111011010110101000011111010001010111100001001100011011000101111100100101111101100100110101110111111011110010011101101101001011010111010110111101001000110100110101001100101100010110110111101110010101010101110101100111011011000110111101111101101011110101111101011111010111010110010101011101000111010110111001101010111011010101111100111100011000110111110101111001011111010010011101111001001010111111001000110101110101100011110111111101011111100111110101001101001111010001110101101111111011000111100100111100110111010101110001101110111101100110110111101111001111111101110001010101011011001111111101111110001011011011010001111101110101100001010110111110011011001111001101010100000010111111101101011101011010100101110001111100011101100011110101111110101010100111110000000011111111010110111001111111101111010110101000111100000111011010111110111111111100000001010101000100111111010010110010101011001111011110111001010110001111010101111011111010001100110110110101100001111011000110011111010101011111000110111101111101010,,,77,324,261,13.05,1402,212,15,598,49,8
11,42,21,400,2000,01111000001001010010000100101110000100100001110101000010010001010000010101010010010000100101010000000110100101011100110001100100011001111110110000011111001000110001010101111100100111010001110100001111011111001010000000011001001011000111011001001000001001110111011000110110110001111010011000100111110101011101010110011111011011111010111100001111110000101111100111100010101010100100011100011010100010000101001000101011110001011111101100100100100110000100100111110110100111001000010000111110010110101111011001000011000111001010100000111011010111001001001100010001110111000010000100010111110000111101111111110110010011100010100000111101110010111100011100110110101111001010001100000110110101000111110001000000001011100011011001100001100110010110010011101100000100010011011100101111111001011001001110011001010001010111110101100011000000110100101001111000101101011111010000010010110011111001111111010110110000011010100010010011110111001011010001010001100101001110001100011010001001100111111000110001010101111110010110001100011010110110101110100000010011011100010111000100000000000111111011110111000110010110101100110001111100010110101111111100101101010100011001010111101000011011111111010110111110111011001001011000100101011111000111110111110111111101111000100001111100101000100001001110110010111001011110001100001011000001110100000011110001111011111000010000110110001001111011011101000000111100100010000101101011111001011101000001111100000110000110111010000011000011010001110100110101001100011110011011111101100101011010101010101101110101001101101001011110110110010110000100101011111001110001011101111101010001010110110111100101101010011001100000011110100011111000100000101011000110101010001111001011101111110011000101111111001100111110000011111110111001000101010101010011101100111101001011010011100101100010000110010101101101001001111110011111111110000001001110101000110101111000010111101010011100011000011110001110101111100101101000011101100010110000000010000001110111011011010111101010101011111000111111,10111000001001011000000110101110101100100011111110000010000001011011011110111011111000101001010010100110100101011001111010110100011011111011110000111111101100110001110110111100100111010011110110001111111111001011010000011001101011000001011001001000101001110001001010110110110001111011011010110111100101011101010110011111101011111010111110001111100000101011100110100010101010100100011110011010101010000101001010101011100001011111101110010100100111000110100110010110100111001000010010111110110110101001011010000011000111001010100010111011000111001001001100010001101111001000000100010111100000111111111110110110000011100010100010111101110010111000011110010110101111001010001100000110100101000011110010100000101011100001011010100001100110011000010010101100000100011011011100001111101001011001001110011001100001010001110110000011100000110000101010111000101101011001010010010010100011111011111110010110110000011000100010010011111111001011010010010001100101001000001100111010101001101001111000110001100101111110010110001100100010110110101110000000100011011000010111100100101000001001111011110111100110010000101110110001101100011000101111111100101101011000011001010111100000011011111111010110101110111001001010011000100101011001000110010111110111111001111110110001111100101000100000001110100010111001011110001100101011000001110110000011100001111001111010010000100110001001111010011101000100111000100010000101100011111001011110000001111100000000000110011010100011001001010001110100100101001000011110011011100101100101011010101010100101110101001110101001000110111010010110000100101011111000110001000101111101010001010010100111100101101001011000000000011011111111111000000000101011001000000010001111100011101011110010000101101111001000111110000011110111111001000101110101100011101100111110001011101011100101100010000110000101101001001000011111100111111000000010011110100000111001111000010111101010011000011010011110001110101001100101101000100101100010110010000010100001110111011010010111100010101011111010011111,,,147,119,274,13.7,1026,149,14,974,125,12
12,85,82,400,2000,01111011111101111111011111111011111110110111111101111111111011111110011011111110110101111011110111111110011111111111111111111111111111110001111111111110110111111111011011101010101011011100111011110111011001111111011111110111111111111011101111111011101111001111101000111111110011111111111001111111101111011010111111110110011101111111111110110111101111111011100111011110101111001110101111111110011111111111111111111101111101111111111101111111111111011111111111111001011111111111110101001110111101111110011001010011110111111110110101101111100111110011100111101111111101011011110101111101111111111011111111111111111111110111011110101111011111111111011011011111111110110111111100110011101010011111111101011111111111001011011101111110001111011111111111111111110111111011011110110011111011110111101100111110011111101101111101111111111011011110111011101011111110111011011111011111111011111111101111110111111111111111111110010111101111011111110111111101101110110111111101101010111101111011111111111101111111111101111111111001111111111011111001110111111111110111110111110010111111111010111111110111001010001101110111110111111111111111111111110111111110011011110101011111111111100111111110111111100111101111111110111001011101011011011011111111111111111100111100111101111111111011111101111111111101010110011011101011111111111101111111101101111111000111111010010011111011111111111111110011111010100100111111101011101101111110111111110111111110111111101010010111111111111111100111011011111001111111011000111111110011110110111111111111111101110011110111111111101111111110111111111100110111001111111111111100011111111111101111111110111111111000111111011101111011011011101111111111111111111111110111100110011110101010111101111111111101111111111111110010111111111111011111110111111111101001111111111111111111010111001101010101111111011111101111111111111101010011110110110111110111111111111111000011011111111111110101111101101111011111011111111100101011101111111111001011101111101000110111010011011110100010110110111111,01011011001101111101111111111011010110110101111101111111111011110100011011001110000101111011110111011110001111111100011100111111110111110001111111111110010111111111011011101010010011011100111000110111011001111101011101010111111111110001101111011000101111001111111000011111110011111101111001001111101111011010111111010110011101111101111100110111110111110011100111011110001111001100101100111110010011111111111111111101001101111111111101111111010111011111111100111001010111110011110101001110001101111110011001010011010111111110110101100111110111110011100111101111010101011011110101111101010111111011111101011111111111110111011111001111001111111101011011001111111110110101101100110011110010011111111111111111000111001101011101111110010111010011111111011111010111111011011101000111111011110011111100111110000111101100001100111111111011011100000000101011010110111011011111011111111111110101101111110111110011110011111110010111101111010101110111111101001110111101111101101010110001110011111110111101110011111101111100111001111111111100011001110111000100000000000111000010001111111011000001110111010010001101110111110100011111111111111101110111110010011011110100011111101111000100000110011111110101101111111100111001010101011011011001011110111111110000111100111101001111111011111100111111010101010110011011001011111111110101111111001101011111000001111011000011001111111111111111010011011010100100111100101011110101110010111111010111100110110000010000011001000111011111100111011011111001111101011000111111110011110100111111111111010000110001110111111111010011111111111111111100110111000011111111011100010111111101101111011110111111111100111100011101110011011011101101011111111111110101110111100110010110101010111101011111111101110011111111010010001111111111011101010111111111101001111111110111001111010111001100010101110111010111001111111111000101110011110110110111010111110111111101000011011111110011110101011101101111010101111111111100101011101111111101001011001111101000111111010011011111100010110101011111,,,133,310,292,14.6,1603,259,16,397,33,8
13,78,34,400,2000,00000000001100100101000000101000000001001000000010000000000100010010000000000001001000000000000101000010100000100100000010000000000000000000000000001000110000000001110011100000011000001010010000000000000001000100100100000101011000000000011001000000000001000101000000000001100101010001000011000100010000000000000000000000000001000000001000010010011001000011000000000001000000010000001000010100001010000000000101000010000100001110000100000010001000000000000000000000000000000000100000100000001011000000000111010001000010001000000000000000000000000110100000000000000000000010000000000000010100110000000000001000000011000100001000000000101100001000000000000001100010100100001000001000011000000010011010111000001100001000010001001000100000000100100001001001010000001000000000000000010000010000000001000000001010010011000000000011001000000110010010000100011100001001000000000100100000010011001000000000101000001000010011100011000000000000000000001000000000010000000000000100000110000000100000000000000100000100010000001000100000010001000010100000000000100000000000010101000001100000100000101000000001000001001000010011000001000100000100000000000000001001000010000000000000000000001000110001010000000000011000000000001000011100011000100000010001000100000100000000001100000000000000000000000000000000000000001010000100000100001100000001000000000010000000100000000100110000000000001001000100011010100010100000000000000001000100011000001000010000000101000000000001101000011001001100011010000000000000010000110000000000000000000000110001000000000011000100001000000010011010100000000100000000000010001110110011010001111000000010000010000010001000000000000000000000000001001000000001000000000000010010010010000000000011000000000011011110001100011110101000110110100010000010000000000100100000001010000000000000010101000001011000000101010010000000000100000010010001000010000010000000010100000000000000100000000000010010000100001000001001001000000000000000111000001000000100000100000100010100010000000000001001011000,00000000001101000111000000111100000011011000000110000100100100010010010010000101001000000000010101000000100001001100010010000000000001000000010000001000110001000011110111100100011000001010010000000100000001000100110000000001011001000000011001000100000001000101000000000100101101010001010011000100010001000000000000000100000001000000000000010100011001000011000000000100000000010000000000010100001011000000000101000000001100011110010100000110001000000000010000000100000000000000110000100100001010000000010111010001000010001000010000000100000000000110110000000001000001000010000000000100010101010000000000001100000011000100010000000000101101001000010000000101100010100000010000001100011000000010010010111000001101001000010001001001100001000100100001001101010001001000000000000100010000010000010000000000001011010011000000000101001000000110010110000100011101001001000000000100100001010011000000000100101000001000010011100101000001000000010000001000000001010000010000000100000111000000100000000100000101000100010000001101100000010001010010100100000000000000010000010101000001000000110000111000000001000001010000010001000001000100000000000100000001001001000110000100000001000000000000110100010000000000010000000000001001011100011000100100110001000100010100000100001100010000010000000100000000000000010000001000000101000100000100000101000000000010010000100000000101010000010000001001000101011011100110100100000000000001010000011000001001010000010101000000000001011000111001001100011011000000000000010100110000000000010000000100110001000000010011000100001000000010010010100000000100000000010010001110111011010001110000000100000011000010001000000100000000000000010001001100000001000000010000010100010010000000010011000000000011011110010000011101101001010110100010000100000000000100110000001100000000000000010101000001011001000101010010000000000101000010010001000100000011000000010100000100000001100000010000010010001101001000000011001100000001000000110000001100001100000100010100011100010001000000010001011000,,,144,58,202,10.1,384,48,12,1616,154,9
16,50,48,400,2000,01001110110010010011100100111110011110111110111111011100111000101011100011011000111001010000111010100101110001010100001111110010010001011100100100101111101000111011011001001011010111110010111011110110010000111100111110111100001010010011111111101111111000000101001110111111001110001011011011110101111110111000010111110111011111011011110111001010011010001111000101010111111111010110010010010000111000001110111111101001101011010010010111001110010110111110110111110111011101111000111101111101111100101011000110111000001101100010000111010001100101011100011111111110011100100101001111000111010111111101001000101000000101000001001111000100010100101111011101101011011110111111000101011101101101100110111110011001010100100011111101110111110001000010100110011111100001101111110101110001000111111111111010100010110011111100111011001000101101000101010101111110010111001110110110011011011110111010101111011010011110110101101011100011111101100101110111101110001110000111100100001110001100100111011011110010110010111011001110011010111110110011011111010101001001000011110111011011111111101101101001110110110011110001111111100101010110111000111111100001001011101111111101101111001000100000010111011100110001111010110110111001110101011000111110101111110011111000101000001110000101010001110111101101110100111111110110111011001111000110110111000001101011101100100011001101000110000110101001001111011101100101111100000111111110011110001011111111110011111011011111101011100001011001111010011111101001111101001001000111110111111010111010010100000011110100000100111100101111111011001001001111111101111111011010011111011111110000001110111110111010111111100010010111010110110011110011110111110111011111110111000101111111101111111111111101001011001110010101110010101011011101111110111111111010010100000000111000110111100101110001111101100100110011111110101011101010010001111100011111111011010101010101011111111011111111111010110000101011001000011110100111001011001111000110111010101111010101000010101111001110000110110111110011,11100110111011101011000100110110011110101110111111010100111000101011001011011000111001100000011110100110111001010100001011110010010001101100001000101111101000101011011001000010010101110010111011110110010000101100011110111110001000100011011111111110111000000101001010111111001100101011011011110110111100111000011011110011011111011011011011000010011010001111001001010111111101100110010010010000111000001110011011101001101001100010010111001110010100100110010111110110111101111000011101111101111100111011000110110010001101100010001011010001000101011100011000011110011100100001001111000110010111110001000000101010000101000101001111000110010100101111011101100010011110111111000101011110101101100110111110010010010101000011011101110010010001000010000110011111100001101111010101110010000101111111111010100010110001101100111011000010101101100101010101111110010101001110111010010010011110111010001111010011011110100101001011100010111101100101011011101110001100000111100100000110001100100111011011110010110010100011001110011010111100110011011011010101001001100011110111011011111101101101101001110110110011100001001111100110010100111000011011100001001001101111111001100111001000100000011011010101110001111010010110111010110101101000011110101111110001101000101000000110000101110001110111100110110100111111110110110010001111000110011011000001101001101100000011001110000100000110101001010111001101100101001000000111111100011110001111110110110100111011011111100011100001101001011010010111101001101101001001000110110111111010011010010100000001100100000100110110101111111011001001000110110001111111010000001010011100000000001110110110111000111111100110010110010100110011111011110111110111101111010100000001111111111111011111111110001000001110001001110010101011011101011110100011111010100100100000111010110101100101001001111110100100110011111010100011001010010001011100011111111000010101011011010110111001111111110111110001001001011000011000100111001000011111000010110011101100010101001010100011001110100110010111110011,,,115,247,278,13.9,1203,203,16,797,75,9
