Logs,GUID,CPU CPI,Error,IP Address,Success,Id,Channel,MAC Address,Request ID,Start Time,Protocol Time,Phases,Phase 1,Phase 2,Phase 3,Predecessors,Bit-1 Sample,End Time,Boot ID,Base Sample,Bit-0 Sample,Warm Start,Tag,Bit-0 Pvalue,Bit-1 Pvalue
out/02-03-14-18/log,02-03-14-18-21,7.845824,,169.254.76.1,1,21,1,1E:4B:A7:DE:97:D3,0ef5045e-82b0-4010-a153-6c36ca18241a,2021-02-03 22:18:40,30,2,74,21,-1,"02-03-14-08-100,02-03-14-11-62,02-03-14-15-35",out/02-03-14-18/bit1_samples21,2021-02-03 22:19:33,01dd6001-f877-47cb-a629-77960d22adc0,-,-,Yes,DEFAULT,-,-
out/02-03-14-18/log,02-03-14-18-18,7.779022,,169.254.76.1,1,18,2,DA:1A:FA:D3:D2:0F,f38808d9-5d4c-4b39-bb03-ca1489a5ebc9,2021-02-03 22:18:40,30,2,18,6,-1,02-03-14-15-14,-,2021-02-03 22:19:33,da045c0d-b2d3-41ab-a993-9cf410010d87,-,-,Yes,DEFAULT,-,-
out/02-03-14-18/log,02-03-14-18-60,7.928829,,169.254.76.1,1,60,3,BE:91:34:13:18:DC,a3952940-3f9e-4b40-b7ff-5a4d9cfc9d3d,2021-02-03 22:18:40,30,3,60,43,5,"02-03-14-11-77,02-03-14-15-41",-,2021-02-03 22:19:33,276cd06a-c9fd-480a-a37e-0ffffa5a8320,-,-,Yes,DEFAULT,-,-
out/02-03-14-18/log,02-03-14-18-35,7.825560,,169.254.76.1,1,35,4,6A:60:AB:90:7C:FF,4c300e47-4bf7-48c4-8f08-3a4becd0fae6,2021-02-03 22:18:40,30,2,83,35,-1,02-03-14-15-93,out/02-03-14-18/bit1_samples35,2021-02-03 22:19:34,348b3f2c-23a7-41c3-99ac-df6c96e09c80,-,-,Yes,DEFAULT,-,-
out/02-03-14-18/log,02-03-14-18-12,7.872209,,169.254.76.1,1,12,-,86:40:14:5A:EE:D3,853cdacc-1f1c-4d07-a4df-f9d6f524e3a4,2021-02-03 22:18:40,20,1,12,-1,-1,"02-03-13-02-60,02-03-13-06-84,02-03-13-07-39,02-03-13-10-66,02-03-13-14-60,02-03-13-17-60,02-03-13-21-85,02-03-13-24-19,02-03-13-27-87,02-03-13-31-82,02-03-13-34-77,02-03-13-37-33,02-03-13-41-57,02-03-13-44-73,02-03-13-48-56,02-03-13-51-57,02-03-13-54-75,02-03-13-58-59,02-03-14-01-48,02-03-14-05-90,02-03-14-08-86,02-03-14-11-49,02-03-14-15-70",-,2021-02-03 22:19:14,ef51d4a2-3644-46e2-8e67-460bc82473c6,-,-,Yes,DEFAULT,-,-
out/02-03-14-18/log,02-03-14-18-5,7.862973,,169.254.76.1,1,5,-,96:94:38:A0:A3:EE,b437318f-f184-4025-8c29-bf48ebeb5aab,2021-02-03 22:18:40,30,3,60,43,5,"02-03-13-51-75,02-03-13-54-62,02-03-13-58-36,02-03-14-01-52,02-03-14-05-4,02-03-14-08-37,02-03-14-11-30,02-03-14-15-52",-,2021-02-03 22:19:24,5270eabb-2579-4775-aa74-11c49ea148e5,-,-,Yes,DEFAULT,-,-
out/02-03-14-18/log,02-03-14-18-8,7.786572,,169.254.76.1,1,8,5,32:E1:22:A5:8A:67,3669bdfc-e696-4de0-b173-e47fe2ba13cf,2021-02-03 22:18:40,30,2,54,8,-1,"02-03-14-08-54,02-03-14-11-67,02-03-14-15-85",out/02-03-14-18/bit1_samples8,2021-02-03 22:19:33,b8dafa9c-f91a-42dd-ab3e-a79c6d87884d,-,-,Yes,DEFAULT,-,-
out/02-03-14-18/log,02-03-14-18-23,7.957241,,169.254.76.1,1,23,6,62:EA:BC:65:03:74,5a1a4bdb-7785-4792-89cd-1d97acfe8fcc,2021-02-03 22:18:40,30,3,24,23,16,"02-03-14-05-13,02-03-14-08-16,02-03-14-11-99,02-03-14-15-42",out/02-03-14-18/bit1_samples23,2021-02-03 22:19:33,be1d75f1-7f3d-4918-9844-bd7d66120588,-,-,Yes,DEFAULT,-,-
out/02-03-14-18/log,02-03-14-18-41,7.762593,,169.254.76.1,1,41,-,D6:72:AF:73:0D:E6,9ece7874-6341-4f4f-9c09-30045d07a88e,2021-02-03 22:18:40,20,1,41,-1,-1,"02-03-13-24-3,02-03-13-27-65,02-03-13-31-33,02-03-13-34-71,02-03-13-37-51,02-03-13-41-81,02-03-13-44-86,02-03-13-48-87,02-03-13-51-80,02-03-13-54-57,02-03-13-58-25,02-03-14-01-80,02-03-14-05-73,02-03-14-08-83,02-03-14-11-6,02-03-14-15-23",-,2021-02-03 22:19:14,f423d7eb-b183-4f46-b54d-44e6e010b69f,-,-,Yes,DEFAULT,-,-
out/02-03-14-18/log,02-03-14-18-2,7.874231,,169.254.76.1,1,2,7,7E:D1:2D:A1:4E:56,89662719-2a96-469e-ae78-f4e7904ee772,2021-02-03 22:18:40,30,2,64,2,-1,02-03-14-15-20,out/02-03-14-18/bit1_samples2,2021-02-03 22:19:33,f489ec24-a19b-4b1b-ad47-01137df89af3,-,-,Yes,DEFAULT,-,-
out/02-03-14-18/log,02-03-14-18-17,7.893524,,169.254.76.1,1,17,8,62:96:F6:06:5C:D4,65d46cdc-21f7-42b5-80de-be3af4bb92de,2021-02-03 22:18:40,30,2,19,17,-1,,out/02-03-14-18/bit1_samples17,2021-02-03 22:19:33,495c21a1-ed66-401f-b795-95a7ef71f314,-,-,No,DEFAULT,-,-
out/02-03-14-18/log,02-03-14-18-49,7.791061,,169.254.76.1,1,49,9,BE:9F:BF:97:C8:A4,418fc673-a0f3-48ce-a827-022906956b73,2021-02-03 22:18:40,30,2,93,49,-1,"02-03-13-27-5,02-03-13-31-10,02-03-13-34-17,02-03-13-37-11,02-03-13-41-32,02-03-13-44-31,02-03-13-48-1,02-03-13-51-59,02-03-13-54-7,02-03-13-58-23,02-03-14-01-7,02-03-14-05-27,02-03-14-08-79,02-03-14-11-75,02-03-14-15-5",out/02-03-14-18/bit1_samples49,2021-02-03 22:19:33,7688561a-4df4-426f-b4ad-4821cac9097d,-,-,Yes,DEFAULT,-,-
out/02-03-14-18/log,02-03-14-18-38,7.871881,,169.254.76.1,1,38,10,5E:1C:4D:11:C8:E0,4e71c26f-25de-4a83-a342-4086fd085e6f,2021-02-03 22:18:40,30,2,66,38,-1,02-03-14-15-28,out/02-03-14-18/bit1_samples38,2021-02-03 22:19:33,eea343fb-7d1e-4894-945e-886243e40936,-,-,Yes,DEFAULT,-,-
out/02-03-14-18/log,02-03-14-18-43,7.855042,,169.254.76.1,1,43,3,E2:21:43:05:E8:60,8c9c7784-7f42-444e-ade2-c0ed9f95d311,2021-02-03 22:18:40,30,3,60,43,5,"02-03-14-01-40,02-03-14-05-34,02-03-14-08-36,02-03-14-11-31,02-03-14-15-58",out/02-03-14-18/bit1_samples43,2021-02-03 22:19:33,0582c8b0-a732-41ff-b5b2-4c364c0b53ac,-,-,Yes,DEFAULT,-,-
out/02-03-14-18/log,02-03-14-18-34,7.839113,,169.254.76.1,1,34,-,2E:BC:B5:CB:C2:4B,ec4abd47-1207-4b48-a02d-1c8522fad4f6,2021-02-03 22:18:40,20,1,34,-1,-1,"02-03-13-02-72,02-03-13-06-46,02-03-13-07-15,02-03-13-10-90,02-03-13-14-49,02-03-13-17-45,02-03-13-21-71,02-03-13-24-32,02-03-13-27-90,02-03-13-31-50,02-03-13-34-78,02-03-13-37-34,02-03-13-41-48,02-03-13-44-40,02-03-13-48-88,02-03-13-51-81,02-03-13-54-84,02-03-13-58-12,02-03-14-01-26,02-03-14-05-75,02-03-14-08-8,02-03-14-11-97,02-03-14-15-49",-,2021-02-03 22:19:14,4be16048-92fd-453f-9927-cc0ac800ac51,-,-,Yes,DEFAULT,-,-
