Id,Sender,Receiver,Rate,Bits,Sent Data,Rcvd Data,Sender Erasures,Receiver Erasures,RErasures,SErasures,Errors,Error %,Ones,OneErrs,OneErr%,Zeroes,ZeroErrs,ZeroErr%
1,74,21,50,250,1100001011000011001111011001000011001010100100001010001011011110000100010110001010101100001001001101010010101001110000101001010100010101110100000001111001100001010011000011000011101000001100101010111011111000000101010100111100010100000010010111000001,1100001011000011001111011001000011001010100100001010001011011110000100010110001010101100001001001101010010101001110000101001010100010101110100000001111001100001010011000011000011101000001100101010111011111000000101010100111100010100000010010111000001,,,0,26,0,0.0,106,0,0,144,0,0
2,18,6,50,250,0000000001000100000000000000001000100010001000000000000000000000001100000000000000000001000000000000001000000000001000000010000000001000000000000001000001000000000000010000000000000000000100000000000000000100100000100000000000000000110001000000000110,0000000001000100000000000000001000100010001000000000000000000000001100000000000000000001000000000000001000000000001000000010000000001000000000000001000001000000000000010000000000000000001000010000000000000100100000100000000000000000110001000000000110,,,0,4,3,1.2,25,1,4,225,2,0
3,60,43,50,250,0000000000000000100000000000000000000100001110010100000001000100000001000000000001000000010010000010000000000000000100000000000000000000000001001000100000100000000001000000000000000000000000000100000010010100000000000000000000000100000000000000000100,0000000000000000100000000000000000000100001110010100000001000100000001000000000001000000010010000010000000000000000100001100000000000000000001001000100000100000000001000000000000000000000000000100000010010100000000000000000000000100000000000000000100,,,0,10,2,0.8,26,0,0,224,2,0
4,83,35,50,250,1011010100011011011011111111011111001010010111011111100111111100001001100111011001101111101111111011111011010111111101011100111100101100001110011111010110101011100110010111111100100111111101111111111111100110110001001111101110001110101111111111111110,1011010100011011011011111111011111001010010111011111100111111100001001100111011001101111101111111011111011010111111101011100111100101100001110011111010110101011100110010111111100100111111101111111111111100110110001001111101110001110101111111111111110,,,0,9,0,0.0,171,0,0,79,0,0
5,54,8,50,250,1110110100111010011010001110010110101011011110111110111011011001011111101110111101110111111011101010111011010101011110101100010111101101101111111111100110111101101011111111001110110010011110111111111100100111111011011110101111010110111101101110100101,1110110100111010011010001110010110101111011110111110111011011001011111101110111101110111111011101010111011010101011110101100010111101101101111111111100110111101101011111111001110110010011110111111111100100111111011011110101111010110111101101110100101,,,0,49,1,0.4,172,0,0,78,1,1
6,24,23,50,250,0111101001101111111111111111101011111111111111101011111010010110011111011011111110111110001011011100011101110111110110111011101111111010111111001111011001111110110101111101101110110110111111111110111111011111110110111101110000010111111110101001011101,0111101001101111111111111111101011111111111111101011111010010110011111011011111110110110001011011100011101110111110110111011101111111010111111001111011001111110110101111101101110110110111111110110111111011111110110111101110000010111111110101001011101,,,0,50,2,0.8,186,2,1,64,0,0
7,64,2,50,250,0111110111111011100110110111110111001110111111101011110111011101001111001101100111111100011101111010110001110101101011110111011101111001011010101110111111100110110110111110101001010110000111111111101001111110001001111111100111111001011010010111111110,0111110111111011100110110111110111001110111111101011110111011101001111001101100111111100011101111010110001110101101011110111011101111001011010101110111111100110110110111110101001010110000111111111101001111110001001111101100111111001010010010111111110,,,0,47,2,0.8,171,2,1,79,0,0
9,93,49,50,250,0000000000000000100000011000010000000000000000000001001000000000010000000000000010000000000000000001000000100000000001000010000000000010000010010000000000010000000000000000000100000000000001001000000010000000001001000000000000100000100000100000000000,0000000000000000100000011000010000000000000000000001001000000000010000000000000010000000000000000001000000100000000001000010000000000010000010010000000000010000000000000000000100000000000001001000000110000000001001000000000000100000100000100000000000,,,0,4,1,0.4,25,0,0,225,1,0
11,32,9,50,250,0110000000001000000000011000001000001010100100001000000010000100000100000110010000100011110110000100010000110010001000000010100000011000000001111000010000101100100101000100110001100011001000101001000000000011000100110010000110010100000001010000100010,0110000000001000000000011000001000001010100000001000000010000100000100000100010000000011110110000100010000110010001000000010100000011000000001111000010000101100100101000100110001100011001000101001000000000011000100110010000110010100000011010000100010,,,0,18,4,1.6,70,3,4,180,1,0
13,50,7,50,250,1000000110000000001000000001100000100000101010000000000000000000000000000000000000000001000010000000000000101000000000001010100001100000000000000101000000100000000100000000000000000000000000110010000010000000000100001000000000000010000000000001000010,1000000110000000001000000001100000100000101010000000000000000000000000000000000000000001000010000000000000101000000000001010100001100000000000000101000000100000000100000000000000000000000000110010000010000000000100001000000000000010000000000001000010,,,0,6,0,0.0,32,0,0,218,0,0
14,97,3,50,250,1100001001001010000101000100001011100101001000010010000011000010000001000110000001011000101000101001000010110001100001000000101010000000110010101000100000000101010000100100010110010001001000000100000001000100000100010000010001100000100001110010000011,1100001001011010000101000100001011100101001000010110000011000010000001000110000001011000101000101001000010110001100001000000101010000000110010101000100000000101010000100100010110010001001000000100000001000100000100010000010001100000100001110010000011,,,0,8,2,0.8,73,0,0,177,2,1
15,68,14,50,250,1111111011111100111101101100011111000111100110111001111111101011110111011100111110111111101011000111111101111001011111110001101110111011101101101110111101110101111011001111101101111011111011111101001111111010101101100101111110101001110111101011111100,1111111011111100111101101100011111000111100110111001111111101011110111011100111110111111101011000111111101111001011111110001101110111011101101101110111101110101111011001111101101111011111011111101010111111010101101100101111111101001110111101011111100,,,0,36,3,1.2,179,1,0,71,2,2
16,15,13,50,250,1101100110101101001110110111101111101111101011111111111111101110010111111110011100110101100111110000011101001101110101111100111111110110110001011010111001110001111111100110010111111111110111001110111011010011101110011101110011111111110111011111111100,1101100110101101001110110111101110101101101011111111111111101110010111111100011100110101100111110000011101001101110001111100111111100110010001011010111001110001111111100110010111110110110011001110111011010011101110011001110011111111110111011111111100,,,0,26,10,4.0,175,10,5,75,0,0
18,81,69,50,250,1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,,,0,7,0,0.0,250,0,0,0,0,-
19,85,63,50,250,1010110001110001111101110110110111101111110100011110111111101101100000110111011011001111001100111101111110011111111010101111100010010101111100011100110111011100111110011000001111001100011111110101101001011100111011011111100010001101000101011111011110,1010110001110001111101110110010111101111110100011110111111101101100000110111011011001111000100111101111110011111111010101111100010010101111100011100110111011100111110011000001111001100011111110101101001011000111011011111100010001101000101011111011110,,,0,14,3,1.2,158,3,1,92,0,0
