Logs,GUID,CPU CPI,Error,IP Address,Success,Id,Channel,MAC Address,Request ID,Start Time,Protocol Time,Phases,Phase 1,Phase 2,Phase 3,Predecessors,Bit-1 Sample,End Time,Boot ID,Base Sample,Bit-0 Sample,Warm Start,Tag,Bit-0 Pvalue,Bit-1 Pvalue
out/02-03-13-27/log,02-03-13-27-10,7.893104,,169.254.76.1,1,10,1,F2:B7:CF:9F:B7:90,a18d539f-afd6-44b8-b6a4-ffa4dc936a7e,2021-02-03 21:27:50,30,2,12,10,-1,"02-03-13-17-7,02-03-13-21-59,02-03-13-24-74",out/02-03-13-27/bit1_samples10,2021-02-03 21:28:43,67573ba8-3a43-47f4-b99e-1047194ed92b,-,-,Yes,DEFAULT,-,-
out/02-03-13-27/log,02-03-13-27-8,7.938144,,169.254.76.1,1,8,2,B2:D3:B9:44:E3:9F,b6683191-a267-4522-ae57-a3cac242e44b,2021-02-03 21:27:50,30,2,23,8,-1,"02-03-13-14-38,02-03-13-17-23,02-03-13-21-31,02-03-13-24-6",out/02-03-13-27/bit1_samples8,2021-02-03 21:28:43,7aeb453b-bf35-43e8-88a3-d5e911bd305c,-,-,Yes,DEFAULT,-,-
out/02-03-13-27/log,02-03-13-27-39,7.890163,,169.254.76.1,1,39,3,66:C7:BE:09:45:4C,2698396d-3e72-408d-bd9d-467e9e534caa,2021-02-03 21:27:50,30,3,42,39,3,,out/02-03-13-27/bit1_samples39,2021-02-03 21:28:43,a597676e-db9b-41f4-b410-929bbc57a0d3,-,-,No,DEFAULT,-,-
out/02-03-13-27/log,02-03-13-27-13,7.773919,,169.254.76.1,1,13,4,D2:50:6C:85:3D:77,f5e085b7-dc74-4c52-98a2-03693778b6ef,2021-02-03 21:27:50,30,2,58,13,-1,"02-03-13-14-44,02-03-13-17-20,02-03-13-21-32,02-03-13-24-82",out/02-03-13-27/bit1_samples13,2021-02-03 21:28:43,f5879ee7-21e8-4d5f-af21-c8f8fc4882d8,-,-,Yes,DEFAULT,-,-
out/02-03-13-27/log,02-03-13-27-62,7.836319,,169.254.76.1,1,62,-,8A:58:9E:BE:9B:96,7e02a668-c794-4263-8cc5-1dd6c484a3c2,2021-02-03 21:27:50,20,1,62,-1,-1,"02-03-13-02-18,02-03-13-06-94,02-03-13-07-77,02-03-13-10-42,02-03-13-14-93,02-03-13-17-53,02-03-13-21-81,02-03-13-24-34",-,2021-02-03 21:28:24,69bd2664-cc62-4227-aed4-5fe822008c0f,-,-,Yes,DEFAULT,-,-
out/02-03-13-27/log,02-03-13-27-33,7.804689,,169.254.76.1,1,33,5,62:96:F6:06:5C:D4,c8a1e03e-5e32-4e16-9009-ff2a0c20972e,2021-02-03 21:27:50,30,2,33,31,-1,"02-03-13-17-3,02-03-13-21-15,02-03-13-24-37",-,2021-02-03 21:28:43,a143bae2-2ecf-4e02-bf2c-e7c51db4b580,-,out/02-03-13-27/bit0_samples33,Yes,DEFAULT,-,-
out/02-03-13-27/log,02-03-13-27-19,7.980206,,169.254.76.1,1,19,-,66:40:E7:FF:3E:47,9e7c41f3-13ff-4f64-9f5e-51ecd1dce4e0,2021-02-03 21:27:50,30,3,44,36,19,"02-03-13-10-19,02-03-13-14-59,02-03-13-17-26,02-03-13-21-77,02-03-13-24-69",-,2021-02-03 21:28:34,db9b50cc-ed93-4365-b440-48a1d793402c,-,-,Yes,DEFAULT,-,-
out/02-03-13-27/log,02-03-13-27-95,7.741461,,169.254.76.1,1,95,-,6E:2A:9A:DF:1D:C9,5831b04e-071d-44b4-a86d-f020e231393c,2021-02-03 21:27:50,20,1,95,-1,-1,"02-03-13-02-96,02-03-13-06-77,02-03-13-07-100,02-03-13-10-16,02-03-13-14-23,02-03-13-17-55,02-03-13-21-97,02-03-13-24-62",-,2021-02-03 21:28:24,6cd2933f-be2c-47d8-8313-22365554f6b0,-,-,Yes,DEFAULT,-,-
out/02-03-13-27/log,02-03-13-27-75,7.757937,,169.254.76.1,1,75,-,8A:C2:B5:18:27:EA,7d386a8c-12c0-4afe-bfc0-ba41669fe1ec,2021-02-03 21:27:50,20,1,75,-1,-1,"02-03-13-02-26,02-03-13-06-57,02-03-13-07-80,02-03-13-10-75,02-03-13-14-20,02-03-13-17-87,02-03-13-21-96,02-03-13-24-20",-,2021-02-03 21:28:24,5db8fed0-d74d-4519-bfa6-64001794571b,-,-,Yes,DEFAULT,-,-
out/02-03-13-27/log,02-03-13-27-97,7.861944,,169.254.76.1,1,97,-,AE:DA:D2:C1:95:A0,3db9c275-876c-4fab-8697-1af0f1df6c29,2021-02-03 21:27:50,20,1,97,-1,-1,"02-03-13-02-64,02-03-13-06-47,02-03-13-07-61,02-03-13-10-8,02-03-13-14-31,02-03-13-17-94,02-03-13-21-100,02-03-13-24-95",-,2021-02-03 21:28:24,998ecdc8-9943-4c0b-8663-867de707e8d5,-,-,Yes,DEFAULT,-,-
out/02-03-13-27/log,02-03-13-27-38,7.796574,,169.254.76.1,1,38,6,1E:4B:A7:DE:97:D3,f05a3a4a-fabd-489f-be84-cf08eaff0af8,2021-02-03 21:27:50,30,2,38,20,-1,02-03-13-24-40,-,2021-02-03 21:28:43,25b6ea25-ad7c-4549-b77d-e18894968b59,-,out/02-03-13-27/bit0_samples38,Yes,DEFAULT,-,-
out/02-03-13-27/log,02-03-13-27-16,7.763202,,169.254.76.1,1,16,7,12:1B:AD:4B:EC:9C,d287b41d-7991-4303-8ea3-529a4333aa34,2021-02-03 21:27:50,30,2,45,16,-1,,out/02-03-13-27/bit1_samples16,2021-02-03 21:28:43,ea40f228-5785-4718-b991-96d644bdc185,-,-,No,DEFAULT,-,-
out/02-03-13-27/log,02-03-13-27-25,7.770134,,169.254.76.1,1,25,8,C2:3C:32:15:F4:C3,d70b27a2-b90f-41ca-92c4-408494092dd7,2021-02-03 21:27:50,30,2,77,25,-1,"02-03-13-17-12,02-03-13-21-45,02-03-13-24-2",out/02-03-13-27/bit1_samples25,2021-02-03 21:28:43,4da24c1b-2312-4bfd-bd0b-ebd83c9c97d2,-,-,Yes,DEFAULT,-,-
out/02-03-13-27/log,02-03-13-27-4,7.668378,,169.254.76.1,1,4,9,86:8F:07:84:72:FC,1e3a64f7-daa6-4c24-a633-d4480be81c06,2021-02-03 21:27:50,30,2,32,4,-1,"02-03-13-14-39,02-03-13-17-62,02-03-13-21-4,02-03-13-24-81",out/02-03-13-27/bit1_samples4,2021-02-03 21:28:43,7f409264-ef3b-4986-94b7-68831e7de42b,-,-,Yes,DEFAULT,-,-
out/02-03-13-27/log,02-03-13-27-67,7.700895,,169.254.76.1,1,67,10,6A:60:AB:90:7C:FF,1bea3d98-92a1-43ae-9452-0572a6218c87,2021-02-03 21:27:50,30,2,67,2,-1,,-,2021-02-03 21:28:44,42a7905f-a721-4dbc-a9a3-077e1d0554f7,-,out/02-03-13-27/bit0_samples67,No,DEFAULT,-,-
out/02-03-13-27/log,02-03-13-27-17,7.822374,,169.254.76.1,1,17,11,52:83:16:4A:FB:4A,cf988c28-f434-46ea-9807-a4c983c36a61,2021-02-03 21:27:50,30,2,26,17,-1,,out/02-03-13-27/bit1_samples17,2021-02-03 21:28:43,a54ae284-d9c0-4e7a-b28a-e120544942b3,-,-,No,DEFAULT,-,-
out/02-03-13-27/log,02-03-13-27-85,7.781049,,169.254.76.1,1,85,-,36:2B:D3:FD:ED:5E,2ebc507a-c5d6-468f-a56e-debc689515ab,2021-02-03 21:27:50,20,1,85,-1,-1,"02-03-13-02-5,02-03-13-06-20,02-03-13-07-19,02-03-13-10-83,02-03-13-14-46,02-03-13-17-93,02-03-13-21-12,02-03-13-24-21",-,2021-02-03 21:28:24,d676625a-2dc6-46b1-85ec-49e696326f05,-,-,Yes,DEFAULT,-,-
out/02-03-13-27/log,02-03-13-27-35,7.820501,,169.254.76.1,1,35,12,16:B4:2E:C3:A2:71,599f1b0a-8edd-4ec6-bc65-edf57d1fe96d,2021-02-03 21:27:50,30,3,63,35,22,"02-03-13-17-72,02-03-13-21-38,02-03-13-24-85",out/02-03-13-27/bit1_samples35,2021-02-03 21:28:43,40fa3e68-7042-41c1-a3db-7e0a51e5f07f,-,-,Yes,DEFAULT,-,-
out/02-03-13-27/log,02-03-13-27-37,7.872447,,169.254.76.1,1,37,13,7E:D1:2D:A1:4E:56,0bbe031f-8ddc-408a-806a-15ad08bf9c7e,2021-02-03 21:27:50,30,2,41,37,-1,"02-03-13-17-18,02-03-13-21-1,02-03-13-24-43",out/02-03-13-27/bit1_samples37,2021-02-03 21:28:43,fdca1ef8-1dcd-4482-ae3b-0a5cd3881fc4,-,-,Yes,DEFAULT,-,-
out/02-03-13-27/log,02-03-13-27-87,7.811308,,169.254.76.1,1,87,-,86:40:14:5A:EE:D3,6c151e55-cc19-4ecd-bbf6-b4216c6f84f4,2021-02-03 21:27:50,20,1,87,-1,-1,"02-03-13-02-60,02-03-13-06-84,02-03-13-07-39,02-03-13-10-66,02-03-13-14-60,02-03-13-17-60,02-03-13-21-85,02-03-13-24-19",-,2021-02-03 21:28:24,ef51d4a2-3644-46e2-8e67-460bc82473c6,-,-,Yes,DEFAULT,-,-
out/02-03-13-27/log,02-03-13-27-99,7.879577,,169.254.76.1,1,99,-,56:73:A6:62:A5:6E,1eb0a2b9-d619-493a-aa23-7088e8a49c0e,2021-02-03 21:27:50,20,1,99,-1,-1,"02-03-13-02-21,02-03-13-06-54,02-03-13-07-71,02-03-13-10-62,02-03-13-14-56,02-03-13-17-57,02-03-13-21-95,02-03-13-24-57",-,2021-02-03 21:28:24,c4493eb2-4540-4b20-b09c-bebce98c2920,-,-,Yes,DEFAULT,-,-
out/02-03-13-27/log,02-03-13-27-27,8.257853,,169.254.76.1,1,27,14,C6:26:AD:91:61:13,6a301d2f-b08d-4cdf-b62e-6fabb5693fab,2021-02-03 21:27:50,30,3,76,27,21,"02-03-13-02-54,02-03-13-06-75,02-03-13-07-6,02-03-13-10-64,02-03-13-14-42,02-03-13-17-9,02-03-13-21-70,02-03-13-24-39",out/02-03-13-27/bit1_samples27,2021-02-03 21:28:43,9d939dff-d78c-41c8-b8fe-3879ed2c8a89,-,-,Yes,DEFAULT,-,-
out/02-03-13-27/log,02-03-13-27-82,7.794404,,169.254.76.1,1,82,-,1A:69:9B:E1:F9:F8,62f36f7a-57c0-4651-80cd-ffa03277fb67,2021-02-03 21:27:50,20,1,82,-1,-1,"02-03-13-02-10,02-03-13-06-60,02-03-13-07-68,02-03-13-10-99,02-03-13-14-2,02-03-13-17-92,02-03-13-21-89,02-03-13-24-66",-,2021-02-03 21:28:24,74cf492c-1c4f-41b1-9e2f-a8d32f2993b0,-,-,Yes,DEFAULT,-,-
out/02-03-13-27/log,02-03-13-27-30,7.921259,,169.254.76.1,1,30,15,DA:1A:FA:D3:D2:0F,2b75ed80-b672-482b-9f62-e859bad3c9ec,2021-02-03 21:27:50,30,2,34,30,-1,02-03-13-24-45,out/02-03-13-27/bit1_samples30,2021-02-03 21:28:43,c7b42126-ba38-4366-8572-895eb41df5a8,-,-,Yes,DEFAULT,-,-
out/02-03-13-27/log,02-03-13-27-48,7.756107,,169.254.76.1,1,48,-,8E:6C:85:24:5B:E1,26347322-97cf-4c81-a196-4ddcf3260f42,2021-02-03 21:27:50,30,3,55,54,48,"02-03-13-02-61,02-03-13-06-8,02-03-13-07-85,02-03-13-10-18,02-03-13-14-67,02-03-13-17-66,02-03-13-21-92,02-03-13-24-9",-,2021-02-03 21:28:34,d0304cb1-58bc-4b26-a9f6-004d2d8aa6ea,-,-,Yes,DEFAULT,-,-
out/02-03-13-27/log,02-03-13-27-94,7.781221,,169.254.76.1,1,94,-,12:24:52:05:02:3B,d15b4786-c6c0-40de-b8de-13133bb83cb7,2021-02-03 21:27:50,20,1,94,-1,-1,"02-03-13-02-68,02-03-13-06-96,02-03-13-07-93,02-03-13-10-71,02-03-13-14-87,02-03-13-17-85,02-03-13-21-82,02-03-13-24-26",-,2021-02-03 21:28:24,4a0e867a-8882-497a-a0df-3cc9704308a3,-,-,Yes,DEFAULT,-,-
out/02-03-13-27/log,02-03-13-27-76,7.861033,,169.254.76.1,1,76,14,A2:BA:6E:07:1E:76,d1ce68a2-122d-4cfc-8eb8-adddbfe072dc,2021-02-03 21:27:50,30,3,76,27,21,"02-03-13-21-52,02-03-13-24-15",-,2021-02-03 21:28:43,03c31657-5075-440b-a319-aea041a3bf6b,-,-,Yes,DEFAULT,-,-
out/02-03-13-27/log,02-03-13-27-49,7.807679,,169.254.76.1,1,49,-,E2:21:43:05:E8:60,c0b2d188-ac5f-4542-865c-2c3ca8704db1,2021-02-03 21:27:50,30,3,83,69,49,"02-03-13-17-36,02-03-13-21-25,02-03-13-24-42",-,2021-02-03 21:28:34,9819db00-b869-433d-a8b2-917a2f137cff,-,-,Yes,DEFAULT,-,-
out/02-03-13-27/log,02-03-13-27-47,8.265017,,169.254.76.1,1,47,16,42:C9:AF:EE:73:45,a5b111fc-4fd1-4fcc-aa99-4b1b961dbc42,2021-02-03 21:27:50,30,3,47,18,1,02-03-13-24-53,-,2021-02-03 21:28:43,605e4e43-9827-4ada-a4c1-59515d56eb18,-,-,Yes,DEFAULT,-,-
