Id,Sender,Receiver,Rate,Bits,Sent Data,Rcvd Data,Sender Erasures,Receiver Erasures,SErasures,RErasures,Errors,Error %,Ones,OneErrs,OneErr%,Zeroes,ZeroErrs,ZeroErr%
1,55,31,10,50,00011010101000101001011111111100110101010000110110,00011010101000101001011111111100110101010000110110,,,0,0,0,0.0,26,0,0,24,0,0
3,43,12,10,50,11000001100110000101100011000100111000010010011011,11000001100110000101100011000100111000010010011011,,,0,0,0,0.0,21,0,0,29,0,0
4,87,57,10,50,00000000000000000000000000000000000000000000000011,00000000000000000000000000000000000000000000000011,,,0,0,0,0.0,2,0,0,48,0,0
5,46,17,10,50,10011111011100110110101111111111101000010100111010,10011111011100110110101111111111101000010100111010,,,0,0,0,0.0,32,0,0,18,0,0
6,10,9,10,50,00000000001011001000010000000000001000010001000010,00000000001011001000010000000000001000010001000010,,,0,0,0,0.0,9,0,0,41,0,0
7,89,59,10,50,00010001010000000000000101000101001000000000100001,00010001010000000000000101000101001000000000100001,,,0,0,0,0.0,10,0,0,40,0,0
8,78,76,10,50,11110111111111110111111111111111111101110111101111,11110111111111110111111111111111111101110111101111,,,11,0,0,0.0,45,0,0,5,0,0
9,94,86,10,50,11001111110111011100111101010100100010001010110011,11001111110111011100111101010100100010001010110011,,,0,0,0,0.0,29,0,0,21,0,0
10,85,72,10,50,01011001110000010000000100111011101111000011110110,01011001110000010000000100111011101111000011110110,,,0,0,0,0.0,24,0,0,26,0,0
12,45,39,10,50,11110110010111110111100100110010101111000001111110,11110110010111110111100100110010101111000001111110,,,0,0,0,0.0,31,0,0,19,0,0
13,74,65,10,50,00100000000110000000100000111000101010000100000010,00100000000110100000100000111000101010000100000010,,,1,0,1,2.0,12,0,0,38,1,2
14,70,60,10,50,00001000101110000000000000100010100100000010101000,00001000101110000000000000100010100100000010101000,,,2,0,0,0.0,12,0,0,38,0,0
15,79,29,10,50,01011100011000000111001000001110010101011100000001,01011100011000000111001000001110010101011100000001,,,0,0,0,0.0,20,0,0,30,0,0
16,67,54,10,50,00100001010000001011111000100010001000000000011101,00100001010000001011111000100010001000000000011101,,,0,0,0,0.0,16,0,0,34,0,0
17,14,5,10,50,10010101000011101100000010000011101000101010011101,10010101000011101100000010000011101000101010011101,,,3,0,0,0.0,21,0,0,29,0,0
19,71,23,10,50,00001001111011000011011101001010000001100000110100,00001001111011000011011101001010000001100000110100,,,0,0,0,0.0,20,0,0,30,0,0
20,66,2,10,50,00000000000000010000000000110000100001001100000000,00000000000000010000000000110000100001001100000000,,,0,0,0,0.0,7,0,0,43,0,0
21,92,3,10,50,00101000110101111010000001100010010010011100011010,00101000110101111010000001100010010010011100011010,,,0,0,0,0.0,21,0,0,29,0,0
