GUID,Success,Id,Boot ID,End Time,Request ID,Start Time,Phases,Phase 1,Phase 2,Phase 3,Logs,Base Sample,Predecessors,Bit-1 Sample,Bit-0 Sample,Bit-1 Pvalue,Error,Bit-0 Pvalue,MAC Address,Warm Start
09-17-14-07-129,1,129,cddf1466-e82b-42a9-907b-abaefe05c816,2020-09-17 21:09:10,59dbad2d-b7aa-47dc-a0e6-28d2b42992da,2020-09-17 21:07:11,3,905,905,905,out/09-17-14-07/log,out/09-17-14-07/base_samples129,"09-17-14-00-143,09-17-14-04-285",out/09-17-14-07/bit1_samples129,out/09-17-14-07/bit0_samples129,7.81219292192254,,0.368626986430728,E2:A5:CB:71:6D:37,Yes
09-17-14-07-879,1,879,9f0cdd60-9541-415f-98e7-7583c90407ca,2020-09-17 21:09:10,5d2a9255-c61a-4828-8310-fede07babf9c,2020-09-17 21:07:29,3,963,963,963,out/09-17-14-07/log,out/09-17-14-07/base_samples879,09-17-14-04-479,out/09-17-14-07/bit1_samples879,out/09-17-14-07/bit0_samples879,6.22538410531657,,0.814342416385761,36:69:D2:1D:E4:4E,Yes
09-17-14-07-46,1,46,7ffaf021-129d-4893-b800-c526f676a212,2020-09-17 21:09:10,32687502-40e4-4e25-a80e-cad73fadb3bd,2020-09-17 21:07:11,3,202,202,202,out/09-17-14-07/log,out/09-17-14-07/base_samples46,"09-17-13-56-10,09-17-13-58-34,09-17-14-00-104,09-17-14-04-774",out/09-17-14-07/bit1_samples46,out/09-17-14-07/bit0_samples46,5.75840346567078,,0.520970297737788,B6:C9:E7:A1:03:73,Yes
09-17-14-07-805,1,805,52000f9a-030c-460f-b646-89e4d75bdf30,2020-09-17 21:09:10,6174539c-7862-413a-8851-577fd08415ea,2020-09-17 21:07:38,3,917,917,917,out/09-17-14-07/log,out/09-17-14-07/base_samples805,09-17-14-04-635,out/09-17-14-07/bit1_samples805,out/09-17-14-07/bit0_samples805,6.10963797166582,,0.965523811499302,42:9D:2E:E4:C1:C7,Yes
09-17-14-07-454,1,454,3fc22208-6584-415a-8bac-2d54c1169093,2020-09-17 21:09:10,e27464b9-76b2-4695-9279-9879e9fea7ff,2020-09-17 21:07:12,3,864,864,864,out/09-17-14-07/log,out/09-17-14-07/base_samples454,"09-17-14-00-183,09-17-14-04-154",out/09-17-14-07/bit1_samples454,out/09-17-14-07/bit0_samples454,7.11703685819629,,0.231292269916633,A6:5B:CF:B7:F1:F9,Yes
09-17-14-07-861,1,861,0fc0db88-3a6d-4336-8358-00380b5be2c0,2020-09-17 21:09:10,3ac85365-0240-4890-a1f8-2e5fe2ba94d3,2020-09-17 21:07:38,3,958,958,958,out/09-17-14-07/log,out/09-17-14-07/base_samples861,09-17-14-04-450,out/09-17-14-07/bit1_samples861,out/09-17-14-07/bit0_samples861,6.05132359178263,,0.261905753580811,12:10:8E:75:25:69,Yes
09-17-14-07-758,1,758,d517fc7f-ca92-4b59-a080-c0e10f6f93ab,2020-09-17 21:09:10,643f143e-2f3c-41c0-89ef-f81dce330df4,2020-09-17 21:07:41,3,914,914,914,out/09-17-14-07/log,out/09-17-14-07/base_samples758,,out/09-17-14-07/bit1_samples758,out/09-17-14-07/bit0_samples758,5.85587083616241,,0.285165749170548,CE:B7:BA:CE:3D:27,No
09-17-14-07-353,1,353,c4394875-38dd-48b7-89f3-f89f2d1c1402,2020-09-17 21:09:10,04828bf0-1b7e-4d50-a2c7-9486886012c1,2020-09-17 21:07:25,3,812,812,812,out/09-17-14-07/log,out/09-17-14-07/base_samples353,"09-17-13-56-52,09-17-13-58-67,09-17-14-00-116,09-17-14-04-351",out/09-17-14-07/bit1_samples353,out/09-17-14-07/bit0_samples353,6.71041763979709,,0.275308090346796,8E:53:A5:AC:57:19,Yes
09-17-14-07-313,1,313,99464d6d-b784-42e8-b8a8-1da464236e5d,2020-09-17 21:09:10,82f110ae-8fdb-4eb7-961e-60553debcf39,2020-09-17 21:07:11,3,953,953,953,out/09-17-14-07/log,out/09-17-14-07/base_samples313,09-17-14-04-928,out/09-17-14-07/bit1_samples313,out/09-17-14-07/bit0_samples313,5.75637687651703,,0.928436872296654,12:0B:1E:9B:ED:19,Yes
09-17-14-07-522,1,522,34b23849-01be-4ec8-a590-125336a8d6af,2020-09-17 21:09:10,515c5c85-bf1c-4672-8c9b-79980d3c1f16,2020-09-17 21:07:28,3,522,522,522,out/09-17-14-07/log,out/09-17-14-07/base_samples522,09-17-14-04-364,out/09-17-14-07/bit1_samples522,out/09-17-14-07/bit0_samples522,8.18519520998865,,0.358177860999208,D2:32:A0:9E:14:C5,Yes
