start_time,MAC Addr,IP,imax_rdseed_value,iavg_rdseed_value,imax_rdrand_value,iavg_rdrand_value,fmax_rdseed_value,favg_rdseed_value,fmax_rdrand_value,favg_rdrand_value
1575514382967,33:81:7a:3b:68:9a,localhost,0.006730794906616211,3.54346752166748e-05,0,0,0.007288932800292969,3.988094329833984e-05,0,0
1575514381207,83:22:d0:8d:5c:29,localhost,0.018465042114257812,5.998854637145996e-05,0,0,0.006738901138305664,3.122348785400391e-05,0,0
1575514380977,1f:d9:d0:d8:dd:3a,localhost,0.01607823371887207,5.387105941772461e-05,0,0,0.0038847923278808594,3.315896987915039e-05,0,0
1575514383373,c3:b5:15:23:d1:d7,localhost,0.007363796234130859,3.833422660827637e-05,0,0,0.0044536590576171875,3.5720491409301756e-05,0,0
1575514381786,11:1c:0e:38:aa:01,localhost,0.007330656051635742,5.258803367614746e-05,0,0,0.010860443115234375,3.5978651046752926e-05,0,0
1575514383707,e3:ce:de:c5:69:aa,localhost,0.005558967590332031,3.6407852172851563e-05,0,0,0.004707813262939453,3.836016654968262e-05,0,0
1575514380285,31:d3:71:9b:04:c6,localhost,0.007528781890869141,2.1674251556396484e-05,0,0,0.005244255065917969,4.7165679931640626e-05,0,0
1575514382538,51:26:b5:ca:83:e5,localhost,0,0,0.004320621490478516,2.8133106231689454e-05,0,0,0.007463693618774414,2.5441598892211914e-05
1575514382639,d9:85:96:54:6c:d8,localhost,0,0,0.003906726837158203,2.5600194931030273e-05,0,0,0.005776643753051758,2.1085309982299803e-05
1575514383580,97:3c:db:d6:df:2e,localhost,0,0,0.010221481323242188,3.674101829528809e-05,0,0,0.004519224166870117,2.2633123397827148e-05
1575514382056,a7:2b:e2:d8:f6:67,localhost,0.0074024200439453125,5.7599735260009766e-05,0,0,0.008305072784423828,5.4941225051879884e-05,0,0
1575514382538,ef:8b:d5:e4:04:d1,localhost,0.0069522857666015625,5.438771247863769e-05,0,0,0.020559072494506836,6.1008739471435544e-05,0,0
1575514383198,0f:ef:31:29:11:a8,localhost,0.007127046585083008,5.679926872253418e-05,0,0,0.0146331787109375,6.488127708435059e-05,0,0
