Logs,Boot ID,MAC Address,Phase 3,Phase 2,Phase 1,Phases,Start Time,End Time,Id,Request ID,Success,Error,Base Sample,Bit Sample
out/09-09-01-52/log,148cf938-323b-4817-90c7-bf6d20dba29b,CA:29:BC:B8:35:10,264,271,80,3,2020-09-09 08:52:10,2020-09-09 08:53:10,71,e2156321-bd79-47f3-808e-e838e76ce208,1,,-,-
out/09-09-01-52/log,3ecdf798-7a75-44bf-837a-51d204e4222e,2A:1A:38:DE:6E:F7,164,199,254,3,2020-09-09 08:52:10,2020-09-09 08:53:09,46,d62f866c-e2ec-469f-ae1f-5f4eeeaf49bc,1,,-,-
out/09-09-01-52/log,85769459-83b6-419b-be38-577af16ae4dd,3E:08:BE:D7:01:6A,877,751,690,3,2020-09-09 08:52:10,2020-09-09 08:53:10,33,8eaafaac-1da6-4e33-9da6-b99f150e549a,1,,-,-
out/09-09-01-52/log,291cd48b-2973-4db8-8b27-68383f0b80b0,B6:54:0C:AA:DF:BA,99,514,133,3,2020-09-09 08:52:10,2020-09-09 08:53:09,72,0ec1302b-18f5-47e8-bcb4-d723d8893cd3,1,,-,-
out/09-09-01-52/log,971d7326-39d9-460b-8f26-2977ea978368,E2:BB:53:CE:F2:73,911,375,367,3,2020-09-09 08:52:10,2020-09-09 08:53:09,58,069e7c06-c5b7-46a4-b8ac-6699d193a4bb,1,,-,-
out/09-09-01-52/log,d5a6f003-074e-4a6f-9b95-465482baeabf,06:0F:8B:31:38:22,883,921,183,3,2020-09-09 08:52:10,2020-09-09 08:53:09,16,806bf4d7-f5c2-48b0-a19f-b0fdfc764ffd,1,,-,-
out/09-09-01-52/log,72fb0150-7b65-44fb-8718-1abf52f302fa,D6:04:D7:46:96:07,777,604,115,3,2020-09-09 08:52:10,2020-09-09 08:53:09,74,ab994ff1-c0b1-4f8d-8324-00e15e899555,1,,-,-
out/09-09-01-52/log,b42d67ea-731c-4991-88c5-8dc5b1ddeabf,02:39:ED:9D:69:4C,577,140,645,3,2020-09-09 08:52:10,2020-09-09 08:53:10,1,6e41badd-c18e-4138-8b2b-d7dc6c0ce889,1,,-,-
out/09-09-01-52/log,13773f94-a190-4eb3-89c1-334981361f87,9E:BD:5F:6C:1E:C6,96,545,327,3,2020-09-09 08:52:10,2020-09-09 08:53:09,50,8fd48d56-9a6c-4d19-9a38-0a7fcfd5ca5e,1,,-,-
out/09-09-01-52/log,40f91890-31ee-4376-967d-ff4557d066fd,EE:82:AD:3B:AF:F2,264,556,709,3,2020-09-09 08:52:10,2020-09-09 08:53:10,89,688dcc4c-a7d7-4826-9aca-ba1fea130355,1,,-,-
out/09-09-01-52/log,56981795-a24c-44d1-9c7f-d11aba2ed3f4,02:6C:B6:E5:53:A6,128,516,294,3,2020-09-09 08:52:10,2020-09-09 08:53:10,59,bf8c30b2-e8a7-4e96-baf3-3fd1fc10f7bf,1,,-,-
out/09-09-01-52/log,c861e12f-833f-47dc-b988-874831ac9171,72:43:1C:E7:80:9F,419,445,927,3,2020-09-09 08:52:10,2020-09-09 08:53:10,93,06e172ce-6621-4bc6-91c4-d80938d516b4,1,,-,-
out/09-09-01-52/log,4f34cdd4-f46f-4cdc-a320-643267ab2b80,7E:F7:49:DC:0D:57,566,493,567,3,2020-09-09 08:52:10,2020-09-09 08:53:09,80,bebeaa91-d0bb-4d9e-a555-4eeaaa56bec8,1,,-,-
out/09-09-01-52/log,5de7b2fb-b459-437d-9871-1cd145141129,EE:D2:4A:F6:C4:E8,60,975,53,3,2020-09-09 08:52:10,2020-09-09 08:53:10,53,2d437cef-c441-4dbb-a781-48180c928a1f,1,,-,-
out/09-09-01-52/log,328400a5-7bc3-44ab-990e-555a770949a0,A6:D4:D2:3B:F9:02,856,100,649,3,2020-09-09 08:52:10,2020-09-09 08:53:10,99,bdff7943-44b3-4bcb-a7b9-009ad3fca700,1,,-,-
out/09-09-01-52/log,49ccecfa-d491-4671-bb9f-9b1198db8348,4A:1C:24:3C:FF:FE,44,44,46,3,2020-09-09 08:52:10,2020-09-09 08:53:09,44,eeb4e22c-50f6-43e3-9a27-75c1e8ea7af4,1,,-,-
out/09-09-01-52/log,17ba5296-cb0d-462d-ba72-114c3ebb4e6b,36:CA:A8:EE:96:F4,927,532,147,3,2020-09-09 08:52:10,2020-09-09 08:53:10,19,8a50a37e-28fa-42ef-be33-7d0bdd0a7226,1,,-,-
out/09-09-01-52/log,c67ba2ad-87da-4ccf-9891-f5b73ba2e610,92:B7:41:27:3D:82,435,582,119,3,2020-09-09 08:52:10,2020-09-09 08:53:10,3,f774be7d-9da8-44af-907a-0db06154528e,1,,-,-
out/09-09-01-52/log,eeb90424-e33e-4d51-b859-97222d72a694,5A:87:5D:F4:D8:F8,833,528,268,3,2020-09-09 08:52:10,2020-09-09 08:53:10,41,94353b7b-d4e3-4c5f-8f2f-9e1764e6cb20,1,,-,-
out/09-09-01-52/log,4d5b648b-e6c4-487b-8f1c-3a1e5e9dce56,EA:E4:01:32:20:A2,486,242,421,3,2020-09-09 08:52:10,2020-09-09 08:53:09,52,f0d846ff-48c1-4962-8ae3-d92a7f4d3573,1,,-,-
out/09-09-01-52/log,5c98e0c1-709a-430f-b070-856ce19dfaca,AE:B4:21:5E:83:6E,60,112,25,3,2020-09-09 08:52:10,2020-09-09 08:53:09,22,9e227348-b0f2-480f-9e8d-4e59fed795ac,1,,-,-
