GUID,Success,Id,Request ID,Start Time,Phases,Phase 1,Logs,Base Sample,Bit-1 Pvalue,Bit-0 Sample,Error,Bit-0 Pvalue,MAC Address,End Time,Boot ID,Bit-1 Sample,Predecessors,Warm Start
09-13-23-47-62,1,62,8880f038-99b8-4357-832c-36530691dfdf,2020-09-14 06:47:50,1,62,out/09-13-23-47/log,out/09-13-23-47/base_samples62,0,out/09-13-23-47/bit0_samples62,,0.634740884768586,46:57:B1:B4:6B:F3,2020-09-14 06:48:28,99773528-069d-44ab-9858-eb8fe3e65a2b,out/09-13-23-47/bit1_samples62,,No
09-13-23-47-41,1,41,c8a5dc3c-07fc-4c54-bcde-e9cc1c0c7de4,2020-09-14 06:47:50,1,41,out/09-13-23-47/log,out/09-13-23-47/base_samples41,0,out/09-13-23-47/bit0_samples41,,0.469687820185663,E2:A2:29:52:AF:F6,2020-09-14 06:48:28,20f5ff42-347f-48bd-98d7-526c2b57a54c,out/09-13-23-47/bit1_samples41,,No
09-13-23-47-6,1,6,5360f4d7-d2cf-4889-83d5-7d33e1ac20aa,2020-09-14 06:47:50,1,6,out/09-13-23-47/log,out/09-13-23-47/base_samples6,0,out/09-13-23-47/bit0_samples6,,0.0508535406097653,3A:44:CF:D5:19:56,2020-09-14 06:48:28,801bdde9-e248-490a-9245-b9a0844cd728,out/09-13-23-47/bit1_samples6,,No
09-13-23-47-50,1,50,f300f2a4-6a48-4539-9751-2ff6bb8f6489,2020-09-14 06:47:50,1,50,out/09-13-23-47/log,out/09-13-23-47/base_samples50,0,out/09-13-23-47/bit0_samples50,,0.364285824763658,62:59:53:D7:E5:D0,2020-09-14 06:48:28,97b9fe6d-64b3-4512-941f-e99f6b02fe31,out/09-13-23-47/bit1_samples50,,No
09-13-23-47-74,1,74,2495e32d-6ddb-4ec2-8eae-d6cc6ab3de8e,2020-09-14 06:47:49,1,74,out/09-13-23-47/log,out/09-13-23-47/base_samples74,0,out/09-13-23-47/bit0_samples74,,0.224759073768612,96:43:2D:67:B4:61,2020-09-14 06:48:28,6888f0ea-e264-4968-9491-ce38f11a6a82,out/09-13-23-47/bit1_samples74,,No
09-13-23-47-39,1,39,43704c5a-ab74-4aa1-9f4d-b0ba42eba18b,2020-09-14 06:47:50,1,39,out/09-13-23-47/log,out/09-13-23-47/base_samples39,0,out/09-13-23-47/bit0_samples39,,0.159797955401568,5A:9A:A7:66:32:A2,2020-09-14 06:48:28,2e90a17a-a735-4c11-90a2-e9339e7844a0,out/09-13-23-47/bit1_samples39,,No
09-13-23-47-56,1,56,d8099b67-bb39-458d-8357-bc046a44c8b2,2020-09-14 06:47:50,1,56,out/09-13-23-47/log,out/09-13-23-47/base_samples56,0,out/09-13-23-47/bit0_samples56,,0.0884078113429433,D2:F1:60:73:3B:C9,2020-09-14 06:48:28,f15b752d-da01-42f6-86dd-7a90bdba2ce1,out/09-13-23-47/bit1_samples56,,No
09-13-23-47-97,1,97,d1e24fee-2690-4567-a241-1860d6c04f4b,2020-09-14 06:47:50,1,97,out/09-13-23-47/log,out/09-13-23-47/base_samples97,0,out/09-13-23-47/bit0_samples97,,0.857433743429836,5A:09:A4:DA:81:08,2020-09-14 06:48:28,dd4cfb94-ee46-4da1-a7dd-feca0217b3d2,out/09-13-23-47/bit1_samples97,,No
09-13-23-47-35,1,35,53d1e831-d1c7-4c86-843f-30e24442d1ce,2020-09-14 06:47:54,1,35,out/09-13-23-47/log,out/09-13-23-47/base_samples35,0,out/09-13-23-47/bit0_samples35,,0.137643828343205,8A:75:35:9F:BB:6D,2020-09-14 06:48:28,a2f1bb94-a168-4f1c-9b75-f2bc8b905693,out/09-13-23-47/bit1_samples35,,No
09-13-23-47-32,1,32,bf7974e2-eaf1-44ba-a316-0e5ec20e88d6,2020-09-14 06:47:55,1,32,out/09-13-23-47/log,out/09-13-23-47/base_samples32,0,out/09-13-23-47/bit0_samples32,,0.0499552180061348,2A:AF:F2:89:29:5C,2020-09-14 06:48:28,66bc19e7-0e4d-4fd8-b5f9-53b7a473d2fa,out/09-13-23-47/bit1_samples32,,No
09-13-23-47-37,1,37,0683f43b-e5a1-42c6-974e-eeac9c764334,2020-09-14 06:47:54,1,37,out/09-13-23-47/log,out/09-13-23-47/base_samples37,0,out/09-13-23-47/bit0_samples37,,0.128542811975355,B2:CF:36:8D:EC:C0,2020-09-14 06:48:28,1326c085-b0fa-4691-b6cd-f85ef2596cfd,out/09-13-23-47/bit1_samples37,,No
09-13-23-47-67,1,67,33994a07-e55b-4e4c-bef4-3f0c4d52ebf0,2020-09-14 06:47:50,1,67,out/09-13-23-47/log,out/09-13-23-47/base_samples67,0,out/09-13-23-47/bit0_samples67,,0.201700700069196,FE:53:B3:CB:2C:C7,2020-09-14 06:48:28,cc8663ca-4929-4ca1-9bea-b8553c1cd51d,out/09-13-23-47/bit1_samples67,,No
09-13-23-47-98,1,98,8324a03c-0422-4be1-8e22-2c187c2228b2,2020-09-14 06:47:50,1,98,out/09-13-23-47/log,out/09-13-23-47/base_samples98,0,out/09-13-23-47/bit0_samples98,,0.857074452894867,62:F4:9B:3B:04:BB,2020-09-14 06:48:28,bffec55b-9697-4e02-9ef4-fff5684f09ac,out/09-13-23-47/bit1_samples98,,No
09-13-23-47-72,1,72,cf950b73-c5b6-4851-94e8-95dabf456aaf,2020-09-14 06:47:50,1,72,out/09-13-23-47/log,out/09-13-23-47/base_samples72,0,out/09-13-23-47/bit0_samples72,,0.603308941676469,B2:C6:E9:6C:A6:6D,2020-09-14 06:48:28,63d749b7-d8e8-428a-b532-3c630794bc47,out/09-13-23-47/bit1_samples72,,No
09-13-23-47-87,1,87,9bc50342-9eef-4cda-a27b-bf8a13c0f46a,2020-09-14 06:47:50,1,87,out/09-13-23-47/log,out/09-13-23-47/base_samples87,0,out/09-13-23-47/bit0_samples87,,0.31847706294773,E6:47:CE:94:54:8B,2020-09-14 06:48:28,37b97774-ddd9-46e4-a15f-3e98e2ae014c,out/09-13-23-47/bit1_samples87,,No
09-13-23-47-36,1,36,252e5491-a1dc-4eac-88fe-f2d98adeea6a,2020-09-14 06:47:50,1,36,out/09-13-23-47/log,out/09-13-23-47/base_samples36,0,out/09-13-23-47/bit0_samples36,,0.00124402511166212,12:E3:02:32:07:5C,2020-09-14 06:48:28,0c09b5ed-2e40-4d51-80b6-ca1d3d09e44b,out/09-13-23-47/bit1_samples36,,No
09-13-23-47-44,1,44,3128f649-a511-47ae-87df-ca5e100bf918,2020-09-14 06:47:54,1,44,out/09-13-23-47/log,out/09-13-23-47/base_samples44,0,out/09-13-23-47/bit0_samples44,,0.193466577196154,9E:C7:C2:8B:47:E7,2020-09-14 06:48:28,b5dc4d2e-7924-4117-ba7b-4c155e63c33c,out/09-13-23-47/bit1_samples44,,No
09-13-23-47-68,1,68,52efbc30-0530-4787-b4f8-c51f208dd183,2020-09-14 06:47:50,1,68,out/09-13-23-47/log,out/09-13-23-47/base_samples68,0,out/09-13-23-47/bit0_samples68,,0.0900622870048254,6E:5B:64:A6:2B:0F,2020-09-14 06:48:28,822f019d-c53c-4f0c-b526-0c085b994a76,out/09-13-23-47/bit1_samples68,,No
09-13-23-47-19,1,19,8637682c-e5a9-4d65-bd56-51ba6c209d04,2020-09-14 06:47:54,1,19,out/09-13-23-47/log,out/09-13-23-47/base_samples19,0,out/09-13-23-47/bit0_samples19,,0.727287429172464,86:BA:20:E8:D1:B8,2020-09-14 06:48:28,8dbe4795-92ab-472d-91f1-d0a8ab6463c3,out/09-13-23-47/bit1_samples19,,No
09-13-23-47-64,1,64,8ebd5385-900a-4fc6-8496-849ae147f073,2020-09-14 06:47:50,1,64,out/09-13-23-47/log,out/09-13-23-47/base_samples64,0,out/09-13-23-47/bit0_samples64,,0.709310426522977,B2:EF:05:3E:A0:55,2020-09-14 06:48:28,a23f2d0f-7ee0-453e-9f7a-ecef7893be3b,out/09-13-23-47/bit1_samples64,,No
09-13-23-47-25,1,25,0ca6dc8c-74e5-446d-a6ff-5ecc8d1d5e40,2020-09-14 06:47:54,1,25,out/09-13-23-47/log,out/09-13-23-47/base_samples25,0,out/09-13-23-47/bit0_samples25,,0.0765424808166854,12:05:E4:DF:D5:86,2020-09-14 06:48:28,c120acde-0841-41a5-801c-a8796de0e7f4,out/09-13-23-47/bit1_samples25,,No
09-13-23-47-89,1,89,f4c5f5b0-d763-43cd-a5bf-cc55242972f2,2020-09-14 06:47:50,1,89,out/09-13-23-47/log,out/09-13-23-47/base_samples89,0,out/09-13-23-47/bit0_samples89,,0.341535296659594,BA:A0:1E:38:66:55,2020-09-14 06:48:28,b5492b17-a6a9-4a6f-a173-76a7b3153ef1,out/09-13-23-47/bit1_samples89,,No
09-13-23-47-9,1,9,c25f5d77-228c-46ab-9d57-484942bec4f0,2020-09-14 06:47:50,1,9,out/09-13-23-47/log,out/09-13-23-47/base_samples9,0,out/09-13-23-47/bit0_samples9,,0.701239168391201,76:95:13:94:0A:BB,2020-09-14 06:48:28,b9fbfdfc-16c8-4d0e-8722-a1e6b27e5ebe,out/09-13-23-47/bit1_samples9,,No
09-13-23-47-49,1,49,61509200-191f-409f-a65d-cd39f2664acc,2020-09-14 06:47:50,1,49,out/09-13-23-47/log,out/09-13-23-47/base_samples49,0,out/09-13-23-47/bit0_samples49,,0.408876277890202,7E:9F:41:9E:4C:C7,2020-09-14 06:48:28,ab53ca46-6f69-4f19-ab53-b16911db367f,out/09-13-23-47/bit1_samples49,,No
09-13-23-47-80,1,80,81ccd7a1-c6fe-4ab8-a46a-2b8e2e3aba43,2020-09-14 06:47:50,1,80,out/09-13-23-47/log,out/09-13-23-47/base_samples80,0,out/09-13-23-47/bit0_samples80,,0.972973717157263,22:65:F1:41:30:4F,2020-09-14 06:48:28,5a9754f7-0f4a-4e6d-ac12-d0e0302cba04,out/09-13-23-47/bit1_samples80,,No
09-13-23-47-12,1,12,dd49ff53-9756-4fff-a538-f6b29a8e3c35,2020-09-14 06:47:54,1,12,out/09-13-23-47/log,out/09-13-23-47/base_samples12,0,out/09-13-23-47/bit0_samples12,,0.323646521077254,9A:E0:6D:9E:FD:7A,2020-09-14 06:48:28,f37d08e3-bbe5-4880-8b4f-afd06355cd47,out/09-13-23-47/bit1_samples12,,No
09-13-23-47-23,1,23,7146e042-3f16-452f-ae44-1440ee2cd32f,2020-09-14 06:47:50,1,23,out/09-13-23-47/log,out/09-13-23-47/base_samples23,0,out/09-13-23-47/bit0_samples23,,0.416372387297541,32:D2:21:1F:3F:01,2020-09-14 06:48:28,48e66d55-dcc8-4318-82ab-e88c6ab33433,out/09-13-23-47/bit1_samples23,,No
09-13-23-47-22,1,22,087506e6-84a9-45ee-941f-5226f371b77c,2020-09-14 06:47:55,1,22,out/09-13-23-47/log,out/09-13-23-47/base_samples22,0,out/09-13-23-47/bit0_samples22,,0.34646184513763,DE:CD:2E:BE:87:02,2020-09-14 06:48:28,436c1b37-c151-4211-8461-63b1c432eab6,out/09-13-23-47/bit1_samples22,,No
09-13-23-47-75,1,75,af5bc5d9-3090-4e33-ab36-8a0ed8843810,2020-09-14 06:47:50,1,75,out/09-13-23-47/log,out/09-13-23-47/base_samples75,0,out/09-13-23-47/bit0_samples75,,0.236267015248841,E6:F5:A1:40:24:0D,2020-09-14 06:48:28,d0159cde-8abd-443e-8677-4741b30056d0,out/09-13-23-47/bit1_samples75,,No
09-13-23-47-20,1,20,e9514a62-f630-4167-a7d7-bc668d42536b,2020-09-14 06:47:50,1,20,out/09-13-23-47/log,out/09-13-23-47/base_samples20,0,out/09-13-23-47/bit0_samples20,,0.402246146576269,3A:B4:EB:55:D4:AE,2020-09-14 06:48:28,3b53c3b4-bb4c-472f-aaf8-a1cf55e1df38,out/09-13-23-47/bit1_samples20,,No
09-13-23-47-10,1,10,e31335aa-d804-410e-8254-4cc6c4850040,2020-09-14 06:47:54,1,10,out/09-13-23-47/log,out/09-13-23-47/base_samples10,0,out/09-13-23-47/bit0_samples10,,0.666115544840747,9E:24:6C:66:67:82,2020-09-14 06:48:28,1f6dc4cc-55dc-435f-b818-0c0e92e33123,out/09-13-23-47/bit1_samples10,,No
09-13-23-47-60,1,60,e73f9772-1731-4441-a281-1a4eccac8875,2020-09-14 06:47:50,1,60,out/09-13-23-47/log,out/09-13-23-47/base_samples60,0,out/09-13-23-47/bit0_samples60,,0.0749786158573098,56:88:BD:E1:64:A6,2020-09-14 06:48:28,ab782e22-3d89-4483-b51d-efcd5f5a889c,out/09-13-23-47/bit1_samples60,,No
09-13-23-47-40,1,40,3585606c-7071-4040-9376-c2c71258395d,2020-09-14 06:47:55,1,40,out/09-13-23-47/log,out/09-13-23-47/base_samples40,0,out/09-13-23-47/bit0_samples40,,0.00608235575097298,66:7E:6B:77:80:DB,2020-09-14 06:48:28,d37c67c1-c6ac-4821-a80d-8a1e039f16da,out/09-13-23-47/bit1_samples40,,No
09-13-23-47-79,1,79,765de7ef-d1cf-4341-bf55-aeb446484a22,2020-09-14 06:47:50,1,79,out/09-13-23-47/log,out/09-13-23-47/base_samples79,0,out/09-13-23-47/bit0_samples79,,0.379075285463062,56:E7:F8:D6:58:69,2020-09-14 06:48:28,b2ffd178-91be-4fec-96f5-63894f9554ce,out/09-13-23-47/bit1_samples79,,No
09-13-23-47-90,1,90,a9ff0652-b30c-40ab-9e5f-318c2ce0c220,2020-09-14 06:47:50,1,90,out/09-13-23-47/log,out/09-13-23-47/base_samples90,0,out/09-13-23-47/bit0_samples90,,0.0367288222042229,12:F1:32:BD:DB:E2,2020-09-14 06:48:28,5059b91b-9758-42f6-bc43-13d537b2f535,out/09-13-23-47/bit1_samples90,,No
09-13-23-47-76,1,76,4d89ed06-b4dd-4fe1-aa3c-0ed4d0952228,2020-09-14 06:47:50,1,76,out/09-13-23-47/log,out/09-13-23-47/base_samples76,0,out/09-13-23-47/bit0_samples76,,0.503952156282243,DE:FE:17:2C:CB:32,2020-09-14 06:48:28,03ac6a2c-f6cd-4180-bb34-6d7ea2176337,out/09-13-23-47/bit1_samples76,,No
09-13-23-47-82,1,82,4ec24a20-c758-4e98-bab4-9047f09361bd,2020-09-14 06:47:50,1,82,out/09-13-23-47/log,out/09-13-23-47/base_samples82,0,out/09-13-23-47/bit0_samples82,,0.211194432449935,4A:1F:81:47:12:43,2020-09-14 06:48:28,21b68555-1952-4c5b-863d-cf867fa3e7ec,out/09-13-23-47/bit1_samples82,,No
09-13-23-47-95,1,95,b7c6d3da-6e3a-4b86-abc8-7c5fa19b470a,2020-09-14 06:47:50,1,95,out/09-13-23-47/log,out/09-13-23-47/base_samples95,0,out/09-13-23-47/bit0_samples95,,0.00562113751948218,5E:D3:00:26:8B:82,2020-09-14 06:48:28,a859a3d9-13a0-4632-b85e-151bffa51326,out/09-13-23-47/bit1_samples95,,No
09-13-23-47-63,1,63,436080c3-38e8-4e45-a027-81cf8997e3de,2020-09-14 06:47:50,1,63,out/09-13-23-47/log,out/09-13-23-47/base_samples63,0,out/09-13-23-47/bit0_samples63,,0.0622843640981768,9A:35:BE:5F:7A:09,2020-09-14 06:48:28,108cc038-f124-4acf-ac84-327bf1589a64,out/09-13-23-47/bit1_samples63,,No
09-13-23-47-55,1,55,7005ac38-f31b-4308-8c99-3a710a18e912,2020-09-14 06:47:50,1,55,out/09-13-23-47/log,out/09-13-23-47/base_samples55,0,out/09-13-23-47/bit0_samples55,,0.162444539014931,3A:5F:DE:59:69:D7,2020-09-14 06:48:28,33c06164-65c0-4833-8b6c-1fb96fe68989,out/09-13-23-47/bit1_samples55,,No
09-13-23-47-38,1,38,efcacdcb-b95f-4412-aa3d-99895def5100,2020-09-14 06:47:54,1,38,out/09-13-23-47/log,out/09-13-23-47/base_samples38,0,out/09-13-23-47/bit0_samples38,,0.329197081233372,8A:19:94:39:BD:E6,2020-09-14 06:48:28,7b263035-c672-4415-9219-5777453ee933,out/09-13-23-47/bit1_samples38,,No
09-13-23-47-53,1,53,40d37c67-f67a-4a3f-9a47-f3fc202bbc75,2020-09-14 06:47:50,1,53,out/09-13-23-47/log,out/09-13-23-47/base_samples53,0,out/09-13-23-47/bit0_samples53,,0.335378791435031,76:27:BB:89:21:34,2020-09-14 06:48:28,41a57c17-2255-452e-9618-ef36ff4a3f34,out/09-13-23-47/bit1_samples53,,No
09-13-23-47-24,1,24,46844fbe-356f-450f-8a29-4f2b14df319f,2020-09-14 06:47:51,1,24,out/09-13-23-47/log,out/09-13-23-47/base_samples24,0,out/09-13-23-47/bit0_samples24,,0.337615827353941,86:DD:5B:81:75:77,2020-09-14 06:48:28,2cc622c0-27ff-40a1-8f5f-3dc015dcea28,out/09-13-23-47/bit1_samples24,,No
09-13-23-47-83,1,83,da7bcd33-6fe8-45af-997b-59d37985cdcc,2020-09-14 06:47:51,1,83,out/09-13-23-47/log,out/09-13-23-47/base_samples83,0,out/09-13-23-47/bit0_samples83,,0.112197284895556,CE:95:3B:C3:D4:93,2020-09-14 06:48:28,b9f1700e-9c60-4291-bb8f-5cc398164f3e,out/09-13-23-47/bit1_samples83,,No
09-13-23-47-61,1,61,f52063b0-41fc-407d-a3b9-bfd2602fa92e,2020-09-14 06:47:50,1,61,out/09-13-23-47/log,out/09-13-23-47/base_samples61,0,out/09-13-23-47/bit0_samples61,,0.0316715492477806,8E:8C:96:35:8B:9B,2020-09-14 06:48:28,4d19d37e-d72a-4c02-9cb4-e1c6ee9fc0b3,out/09-13-23-47/bit1_samples61,,No
09-13-23-47-65,1,65,359319a4-b8c7-4977-abd1-d44f28be8552,2020-09-14 06:47:50,1,65,out/09-13-23-47/log,out/09-13-23-47/base_samples65,0,out/09-13-23-47/bit0_samples65,,0.462194433025859,E2:40:CF:11:37:06,2020-09-14 06:48:28,c46f7275-7ac3-42dd-ba5b-e9628cadae42,out/09-13-23-47/bit1_samples65,,No
09-13-23-47-54,1,54,4e64b71d-a47c-4c81-9b98-5c2ba813351b,2020-09-14 06:47:50,1,54,out/09-13-23-47/log,out/09-13-23-47/base_samples54,0,out/09-13-23-47/bit0_samples54,,0.0616884818636923,22:BE:9E:66:2A:11,2020-09-14 06:48:28,af1ada14-d958-41e8-bd87-07ee7ff121a5,out/09-13-23-47/bit1_samples54,,No
09-13-23-47-84,1,84,e68444b2-6c6b-4026-907d-2e3c4e315e98,2020-09-14 06:47:50,1,84,out/09-13-23-47/log,out/09-13-23-47/base_samples84,0,out/09-13-23-47/bit0_samples84,,0.316460689294832,E6:FE:77:8D:CE:3F,2020-09-14 06:48:28,7fef6660-1647-477f-91d0-b9966881213f,out/09-13-23-47/bit1_samples84,,No
09-13-23-47-33,1,33,f75d6ebf-22e1-4804-b77d-c22c5dbc0d72,2020-09-14 06:47:50,1,33,out/09-13-23-47/log,out/09-13-23-47/base_samples33,0,out/09-13-23-47/bit0_samples33,,0.21443655652557,86:29:6B:1E:A0:16,2020-09-14 06:48:28,052af2e1-cb9a-47df-8ab4-841ba5e70ad8,out/09-13-23-47/bit1_samples33,,No
09-13-23-47-69,1,69,99e74464-24f6-488b-be40-9580e9cffd80,2020-09-14 06:47:50,1,69,out/09-13-23-47/log,out/09-13-23-47/base_samples69,0,out/09-13-23-47/bit0_samples69,,0.729430917467949,F6:00:B3:25:46:58,2020-09-14 06:48:28,a2f926fe-a3ec-4f57-b3ef-1a55205e5dfd,out/09-13-23-47/bit1_samples69,,No
09-13-23-47-31,1,31,f6fa8247-bbf6-4a0a-ae97-462a7038af18,2020-09-14 06:47:50,1,31,out/09-13-23-47/log,out/09-13-23-47/base_samples31,0,out/09-13-23-47/bit0_samples31,,0.0234522532094162,DA:02:EF:FB:43:B5,2020-09-14 06:48:28,903b0042-df0c-4afa-b79e-b8f8a8b80f46,out/09-13-23-47/bit1_samples31,,No
09-13-23-47-100,1,100,71909580-31f3-4f89-9ed8-136f70c5f674,2020-09-14 06:47:50,1,100,out/09-13-23-47/log,out/09-13-23-47/base_samples100,0,out/09-13-23-47/bit0_samples100,,0.323805390388171,A6:BA:CA:10:F1:7F,2020-09-14 06:48:28,6ac81fe6-a114-48d0-889a-d0c7ff2ddf81,out/09-13-23-47/bit1_samples100,,No
09-13-23-47-73,1,73,d0afbf09-cdd3-44cc-9e8f-7c3826b356a8,2020-09-14 06:47:50,1,73,out/09-13-23-47/log,out/09-13-23-47/base_samples73,0,out/09-13-23-47/bit0_samples73,,0.968508706787785,92:00:3D:91:A5:7D,2020-09-14 06:48:28,56e125f7-3542-41c1-9fd5-ea06d36a22ba,out/09-13-23-47/bit1_samples73,,No
09-13-23-47-43,1,43,6fa3c594-7330-487b-bcf6-bb6fdefae997,2020-09-14 06:47:54,1,43,out/09-13-23-47/log,out/09-13-23-47/base_samples43,0,out/09-13-23-47/bit0_samples43,,0.163959300589929,E2:7C:8E:16:1C:6D,2020-09-14 06:48:28,0e1b5112-3844-463f-95bf-4aca2c006384,out/09-13-23-47/bit1_samples43,,No
09-13-23-47-96,1,96,c18b41ff-3f4e-484f-8121-fc31a3b862b3,2020-09-14 06:47:50,1,96,out/09-13-23-47/log,out/09-13-23-47/base_samples96,0,out/09-13-23-47/bit0_samples96,,0.454775770904854,56:50:DA:67:4A:49,2020-09-14 06:48:28,ccff365f-c066-4bcf-94fe-5af7c07da6ae,out/09-13-23-47/bit1_samples96,,No
09-13-23-47-16,1,16,20e42592-41a4-4604-b490-68559b8294dd,2020-09-14 06:47:54,1,16,out/09-13-23-47/log,out/09-13-23-47/base_samples16,0,out/09-13-23-47/bit0_samples16,,0.341779271473806,FA:FE:1E:C5:E8:6D,2020-09-14 06:48:28,89bc32f1-da5a-4522-b152-ae58c59946d0,out/09-13-23-47/bit1_samples16,,No
09-13-23-47-21,1,21,8561dae1-bf9c-4882-b45f-f04175a4b898,2020-09-14 06:47:54,1,21,out/09-13-23-47/log,out/09-13-23-47/base_samples21,0,out/09-13-23-47/bit0_samples21,,0.369926022574841,F6:4E:70:CE:98:6E,2020-09-14 06:48:28,5d382fe8-ac30-44e1-9e3a-84ee10a1d561,out/09-13-23-47/bit1_samples21,,No
