Logs,Boot ID,MAC Address,Base Sample,Phase 1,Phases,Bit Sample,Start Time,End Time,Id,Request ID,Success,Error
out/09-09-22-15/log,8c91abb4-d4de-464b-a078-a13368c8ab53,5E:84:FF:4A:EE:D9,out/09-09-22-15/base_samples750,992,1,out/09-09-22-15/bit_samples750,2020-09-10 05:15:49,2020-09-10 05:16:47,750,2bf04eef-c8bd-4cbe-88bc-9236c6af3846,1,
out/09-09-22-15/log,360a0669-8476-4781-aed4-1473399a5e09,62:5F:F1:0C:CD:CE,out/09-09-22-15/base_samples376,381,1,out/09-09-22-15/bit_samples376,2020-09-10 05:15:48,2020-09-10 05:16:47,376,66a8e609-a54c-420e-8273-7fb0c81fad86,1,
out/09-09-22-15/log,3b22313b-f807-4ca0-8872-4cf09766fb2b,F2:E4:1B:D9:7E:FB,out/09-09-22-15/base_samples926,926,1,out/09-09-22-15/bit_samples926,2020-09-10 05:15:51,2020-09-10 05:16:47,926,0ed178bf-e658-49c9-926f-11a6f0196eca,1,
out/09-09-22-15/log,2c9963cf-2e36-400a-910e-d7e5f748576f,5A:D8:96:F1:D2:05,out/09-09-22-15/base_samples483,660,1,out/09-09-22-15/bit_samples483,2020-09-10 05:15:52,2020-09-10 05:16:47,483,cff3b1ee-a170-49f8-af7d-34f2dba7b155,1,
out/09-09-22-15/log,67d43691-caa5-4dd0-8880-a1ed81eb0eb8,5E:64:13:9F:9D:1E,out/09-09-22-15/base_samples140,832,1,out/09-09-22-15/bit_samples140,2020-09-10 05:15:39,2020-09-10 05:16:47,140,9b78e6b0-3d1b-4c43-8d43-f5b2732bdda8,1,
out/09-09-22-15/log,cd57f7af-ab89-4ec9-9019-cc9ba81f9d6e,FE:A3:C6:15:D2:B9,out/09-09-22-15/base_samples891,966,1,out/09-09-22-15/bit_samples891,2020-09-10 05:15:44,2020-09-10 05:16:48,891,97e30845-4d60-4c3e-a52c-ee230333042a,1,
out/09-09-22-15/log,cfd93894-65ac-42de-b0cb-42ccea1693cb,FA:EE:D5:85:25:B2,out/09-09-22-15/base_samples168,312,1,out/09-09-22-15/bit_samples168,2020-09-10 05:15:39,2020-09-10 05:16:47,168,eb5dedb0-62f3-45e8-920f-925d391f806d,1,
out/09-09-22-15/log,57df8112-7b1e-42f5-8073-89f1679e7bcc,B2:38:70:E9:F3:55,out/09-09-22-15/base_samples325,704,1,out/09-09-22-15/bit_samples325,2020-09-10 05:15:39,2020-09-10 05:16:48,325,09532d75-1e36-41b3-96b6-e77cad9bbb96,1,
out/09-09-22-15/log,3a3b5476-418b-4cf6-9ab1-f7a5bfc22d98,72:F3:ED:47:C8:7A,out/09-09-22-15/base_samples650,710,1,out/09-09-22-15/bit_samples650,2020-09-10 05:15:50,2020-09-10 05:16:47,650,44161ffc-38dd-4f3d-92ba-bf6adfe962ff,1,
out/09-09-22-15/log,3c2e7b6b-47f1-43c0-a608-25f9016c399b,8A:03:BD:4D:6C:EF,out/09-09-22-15/base_samples739,960,1,out/09-09-22-15/bit_samples739,2020-09-10 05:15:52,2020-09-10 05:16:48,739,48074fb4-65f5-4ed8-b69f-8471814a5c49,1,
out/09-09-22-15/log,9abb0b45-8bd7-40e9-a8d2-ca57b5b4bca9,FE:10:D5:29:53:31,out/09-09-22-15/base_samples123,768,1,out/09-09-22-15/bit_samples123,2020-09-10 05:15:39,2020-09-10 05:16:48,123,a048b45b-6027-48e8-8297-6299c54138a3,1,
out/09-09-22-15/log,c5cb319e-d79c-4089-b2fd-c3f04d83bbf6,56:57:F7:D7:A2:0E,out/09-09-22-15/base_samples857,903,1,out/09-09-22-15/bit_samples857,2020-09-10 05:15:47,2020-09-10 05:16:48,857,62abe1e8-a135-4c94-9001-1ed10fabe8ee,1,
out/09-09-22-15/log,065027d7-54ad-473c-ad92-367b84a0efe0,C2:01:BB:30:2B:55,out/09-09-22-15/base_samples5,5,1,out/09-09-22-15/bit_samples5,2020-09-10 05:15:39,2020-09-10 05:16:48,5,51a5eac8-8e6c-4ee3-8e40-61b41d405afe,1,
out/09-09-22-15/log,9bb1f11c-ea9d-432d-824e-684b952a0a5c,CA:31:33:11:8C:63,out/09-09-22-15/base_samples233,233,1,out/09-09-22-15/bit_samples233,2020-09-10 05:15:39,2020-09-10 05:16:48,233,3e1ab16c-31b5-438f-9c78-642e4fda25a1,1,
out/09-09-22-15/log,e1745cc2-8c0c-4a59-8a52-69d3c7c03aad,6A:9E:1D:B1:EE:CB,out/09-09-22-15/base_samples802,802,1,out/09-09-22-15/bit_samples802,2020-09-10 05:15:47,2020-09-10 05:16:47,802,74f27707-b414-489e-bad6-6969a7440154,1,
out/09-09-22-15/log,eb0cc980-34fe-47e7-83c9-44341f794f07,0E:6F:DB:15:50:F7,out/09-09-22-15/base_samples354,849,1,out/09-09-22-15/bit_samples354,2020-09-10 05:15:52,2020-09-10 05:16:47,354,71d6bfe5-f6e1-4bc0-90f0-433bd86e4257,1,
out/09-09-22-15/log,24be2ba5-021a-4cd9-afbc-4c9f44ba1a4d,FE:B8:22:FD:A8:7B,out/09-09-22-15/base_samples920,920,1,out/09-09-22-15/bit_samples920,2020-09-10 05:15:54,2020-09-10 05:16:47,920,593b18f7-a6b5-4862-abd0-8088fb65a67d,1,
out/09-09-22-15/log,373fcb8d-2c9a-4103-bc5d-fc0f75795d9e,8E:35:D7:80:CA:2E,out/09-09-22-15/base_samples287,1001,1,out/09-09-22-15/bit_samples287,2020-09-10 05:15:55,2020-09-10 05:16:48,287,8156adc4-7134-4a6b-ba27-db3e84b596d7,1,
out/09-09-22-15/log,dc26d5f4-c8a7-4e23-af26-bcc5836b6628,C6:AD:51:9E:71:E7,out/09-09-22-15/base_samples993,1001,1,out/09-09-22-15/bit_samples993,2020-09-10 05:15:48,2020-09-10 05:16:48,993,bf3046fd-75e0-4da3-8eab-08f8eafc887b,1,
out/09-09-22-15/log,72bacfb9-34da-46cf-9f19-609245dc7b67,56:88:F6:38:5C:1C,out/09-09-22-15/base_samples545,779,1,out/09-09-22-15/bit_samples545,2020-09-10 05:15:44,2020-09-10 05:16:48,545,9cbf3926-0d12-49f0-bb80-eae0c1a2c5b1,1,
out/09-09-22-15/log,543d7705-170a-436d-912d-52a435ceb91c,7A:08:78:46:EB:2E,out/09-09-22-15/base_samples61,727,1,out/09-09-22-15/bit_samples61,2020-09-10 05:15:39,2020-09-10 05:16:47,61,764ba138-d3f7-45aa-aba5-aee1b73bff4b,1,
out/09-09-22-15/log,d0bbe997-05b4-4f55-9f57-f7fb2cc2ed6c,92:8A:C4:A2:62:1C,out/09-09-22-15/base_samples310,310,1,out/09-09-22-15/bit_samples310,2020-09-10 05:15:39,2020-09-10 05:16:47,310,ffb97a7f-fce1-4940-a75a-6e2674d30f0e,1,
out/09-09-22-15/log,692bd501-7a89-4018-baab-4a1b415b08e3,0E:EC:DD:99:34:05,out/09-09-22-15/base_samples457,736,1,out/09-09-22-15/bit_samples457,2020-09-10 05:16:02,2020-09-10 05:16:48,457,150703d1-cd47-4bf7-a9f5-a229d0d3bd12,1,
out/09-09-22-15/log,cb7250ca-f1e0-485a-a296-3b6851648940,EA:5B:B2:DF:DF:F1,out/09-09-22-15/base_samples112,616,1,out/09-09-22-15/bit_samples112,2020-09-10 05:15:39,2020-09-10 05:16:47,112,1842664f-79fa-43e0-a998-d36210d0d554,1,
out/09-09-22-15/log,f1fb8fa0-c0dc-44f1-9a6e-5e22182d32ba,A6:B7:DB:EB:B0:89,out/09-09-22-15/base_samples460,633,1,out/09-09-22-15/bit_samples460,2020-09-10 05:15:48,2020-09-10 05:16:47,460,fa50cc93-ae50-4a00-befd-476c6cb419dc,1,
out/09-09-22-15/log,fe668c27-0f1d-4b94-b914-1974ff038ea6,1E:1E:7D:0D:9D:0E,out/09-09-22-15/base_samples592,940,1,out/09-09-22-15/bit_samples592,2020-09-10 05:15:54,2020-09-10 05:16:47,592,f59aa1e1-2c3c-43f0-b1c4-9546c491fb4a,1,
out/09-09-22-15/log,4f8c2154-0f50-4f7a-86f3-3935354d06a2,32:E3:86:D6:6A:6E,out/09-09-22-15/base_samples527,923,1,out/09-09-22-15/bit_samples527,2020-09-10 05:15:51,2020-09-10 05:16:48,527,047afcca-03a6-4408-9477-91fa375d6577,1,
out/09-09-22-15/log,b267dd3b-743d-430c-8a48-a2f957e7742b,A6:86:4B:8E:58:1C,out/09-09-22-15/base_samples840,848,1,out/09-09-22-15/bit_samples840,2020-09-10 05:15:42,2020-09-10 05:16:47,840,84e6b14f-346e-4c0e-ab77-836c2e124250,1,
out/09-09-22-15/log,c7abd591-ff0d-4dd6-b460-42a3ad5cf15e,76:10:D6:25:00:61,out/09-09-22-15/base_samples382,748,1,out/09-09-22-15/bit_samples382,2020-09-10 05:15:42,2020-09-10 05:16:47,382,88461e9f-6d61-4044-adc0-7353a0e448b4,1,
out/09-09-22-15/log,c1085074-3ea3-4d75-955f-05f2f832d76c,8E:FF:1C:72:B1:66,out/09-09-22-15/base_samples803,803,1,out/09-09-22-15/bit_samples803,2020-09-10 05:15:59,2020-09-10 05:16:48,803,661f14b7-fc44-40d4-8e2d-fbbc13fc96f7,1,
out/09-09-22-15/log,6d0d8059-a23b-4353-a186-dee63ac02cbf,0A:EC:FA:10:AB:9A,out/09-09-22-15/base_samples777,777,1,out/09-09-22-15/bit_samples777,2020-09-10 05:15:56,2020-09-10 05:16:48,777,52355c5a-5a1e-4396-a8a3-92a25db8ae34,1,
out/09-09-22-15/log,b314116c-0c0d-4d29-aa7a-07b5fc391adb,22:3A:22:28:EA:76,out/09-09-22-15/base_samples394,394,1,out/09-09-22-15/bit_samples394,2020-09-10 05:15:40,2020-09-10 05:16:47,394,a5aa9e04-84d5-4c4b-8ebb-86fae459296f,1,
out/09-09-22-15/log,59d6585e-163b-4bae-882c-6ddd60c9edaa,3E:29:17:45:0C:96,out/09-09-22-15/base_samples842,969,1,out/09-09-22-15/bit_samples842,2020-09-10 05:15:54,2020-09-10 05:16:47,842,4721c2d0-31ae-469e-bbfd-3e67e002921e,1,
out/09-09-22-15/log,a4b0e6ce-402a-4e5c-8696-b2481347b807,FA:7D:3C:FF:A4:C0,out/09-09-22-15/base_samples94,94,1,out/09-09-22-15/bit_samples94,2020-09-10 05:15:39,2020-09-10 05:16:47,94,ee841644-e017-4018-81a7-2f1c5b057284,1,
out/09-09-22-15/log,1e949c86-3233-486f-9f2b-8aabe81de516,3E:B3:27:9C:D9:2C,out/09-09-22-15/base_samples894,894,1,out/09-09-22-15/bit_samples894,2020-09-10 05:15:47,2020-09-10 05:16:47,894,6080967e-59b9-40d9-b918-e5c107c804ce,1,
out/09-09-22-15/log,841cc96d-d4b4-4cd6-921d-aac04b9258a3,D6:51:03:F1:B7:8D,out/09-09-22-15/base_samples691,751,1,out/09-09-22-15/bit_samples691,2020-09-10 05:16:02,2020-09-10 05:16:48,691,88a88c3d-c37b-4df0-8759-ed1bcfd91dea,1,
out/09-09-22-15/log,e20de227-4d24-40b1-84ec-c90c82fd7706,B2:F1:49:2A:24:CC,out/09-09-22-15/base_samples544,704,1,out/09-09-22-15/bit_samples544,2020-09-10 05:15:52,2020-09-10 05:16:47,544,9e1f4fbb-1a27-45c3-8c00-6bafe4d2d0f6,1,
out/09-09-22-15/log,6f4a2449-573b-443d-b7c4-3ec81ab11ae2,C2:C1:4A:85:E5:F7,out/09-09-22-15/base_samples77,506,1,out/09-09-22-15/bit_samples77,2020-09-10 05:15:39,2020-09-10 05:16:48,77,c8920216-0719-4826-ad78-18939a0c3320,1,
out/09-09-22-15/log,0ab1bbf6-ad16-4279-acb4-c1d3c7a0966a,F6:34:22:0E:0E:B7,out/09-09-22-15/base_samples232,610,1,out/09-09-22-15/bit_samples232,2020-09-10 05:15:39,2020-09-10 05:16:47,232,f7e9dd1b-c3c4-442d-94ab-e433442548d0,1,
out/09-09-22-15/log,b59af50b-295f-4ac0-95fe-51c2a551a956,B6:39:99:81:4B:23,out/09-09-22-15/base_samples627,627,1,out/09-09-22-15/bit_samples627,2020-09-10 05:16:06,2020-09-10 05:16:48,627,aa2dbc52-de6e-4d70-a833-5f3ef7f79738,1,
out/09-09-22-15/log,1ee2e2e3-02d0-49e6-a042-4a4b613f01ae,AA:CF:0B:0D:E1:9C,out/09-09-22-15/base_samples512,768,1,out/09-09-22-15/bit_samples512,2020-09-10 05:15:51,2020-09-10 05:16:47,512,e58333fe-0a43-446e-961b-61c0b49490c2,1,
out/09-09-22-15/log,94ee88c3-45f2-4e1c-909c-633022ec73cd,92:1A:92:2E:7D:2C,out/09-09-22-15/base_samples754,908,1,out/09-09-22-15/bit_samples754,2020-09-10 05:15:45,2020-09-10 05:16:47,754,869eabde-93bf-476b-9c5f-153a08cd4350,1,
out/09-09-22-15/log,55a6e024-1b28-460c-b4f8-c34eea7a1b37,32:05:B1:61:B7:C4,out/09-09-22-15/base_samples172,172,1,out/09-09-22-15/bit_samples172,2020-09-10 05:15:39,2020-09-10 05:16:47,172,2649ef14-a35f-442f-a881-0c83a2f07c1a,1,
out/09-09-22-15/log,957fc811-a562-46ca-8787-ab6fdb3a5254,22:C8:5B:E0:D3:55,out/09-09-22-15/base_samples730,730,1,out/09-09-22-15/bit_samples730,2020-09-10 05:15:51,2020-09-10 05:16:47,730,60e87472-f080-4972-9910-466ac93acfd5,1,
out/09-09-22-15/log,3909c15d-af89-4f9b-973a-2082e8a89592,4E:EE:36:3F:59:64,out/09-09-22-15/base_samples764,792,1,out/09-09-22-15/bit_samples764,2020-09-10 05:15:48,2020-09-10 05:16:47,764,703bf70c-cd6e-4e66-bd51-58631934b502,1,
out/09-09-22-15/log,7159b5c7-0d3d-4500-bd1e-b189d932765a,82:0F:96:1F:F1:E3,out/09-09-22-15/base_samples721,948,1,out/09-09-22-15/bit_samples721,2020-09-10 05:15:46,2020-09-10 05:16:48,721,9545ee72-9504-444f-aa7c-ccc63d401f1b,1,
out/09-09-22-15/log,ab5fea90-c241-48cc-9c31-3406f56b3e37,66:66:1E:D5:1D:A0,out/09-09-22-15/base_samples586,719,1,out/09-09-22-15/bit_samples586,2020-09-10 05:15:43,2020-09-10 05:16:47,586,a4cf38b6-5698-4a7d-805a-42e6d40eed6e,1,
out/09-09-22-15/log,e9119b97-b54d-416e-8dac-2c9e61a597ed,DA:45:F4:D4:EF:06,out/09-09-22-15/base_samples678,882,1,out/09-09-22-15/bit_samples678,2020-09-10 05:15:52,2020-09-10 05:16:47,678,93c96a41-b101-4796-8a96-2356b88019c2,1,
out/09-09-22-15/log,2799f2aa-d7a2-488c-8b1e-fa079fefdb80,5E:DB:03:97:C2:32,out/09-09-22-15/base_samples238,531,1,out/09-09-22-15/bit_samples238,2020-09-10 05:15:39,2020-09-10 05:16:47,238,f3fb6d6f-c976-44ab-a724-b68ecf8b395a,1,
out/09-09-22-15/log,c87c03ce-e32d-4f50-b714-6c4229b44ecf,4A:DA:2B:C3:6D:A8,out/09-09-22-15/base_samples221,834,1,out/09-09-22-15/bit_samples221,2020-09-10 05:15:39,2020-09-10 05:16:48,221,0a832fd4-c53a-4fef-8f80-57a88cf697fa,1,
out/09-09-22-15/log,d4aee58c-dc44-432e-b9bf-e254b9abeb8c,DA:FB:CF:A6:7B:44,out/09-09-22-15/base_samples549,984,1,out/09-09-22-15/bit_samples549,2020-09-10 05:15:44,2020-09-10 05:16:48,549,b4350902-5ea3-483b-a990-e3ec04106105,1,
out/09-09-22-15/log,af8765e5-db2c-409f-8881-508a389a0c53,22:97:71:36:F5:D2,out/09-09-22-15/base_samples286,400,1,out/09-09-22-15/bit_samples286,2020-09-10 05:15:39,2020-09-10 05:16:47,286,acb31047-e7d7-4a1d-a887-b6b7e50b885a,1,
