Start Time,UP Time,Boot Time,Frequency,Interface,IP Address,MAC Address,Rdseed Enabled,Rdseed Latency,Rdrand Latency,Contention Rdseed Latency,Contention Rdrand Latency,Total Latency
1575695909894,256.83,2019-12-07 05:14:13,2300.0,eth1,169.254.8.130,b5:33:4d:a6:18:39,0,0,5.603408813476563e-06,0,5.336189270019531e-06,-2.672195434570319e-07
1575695909692,247.40,2019-12-07 05:14:22,2300.0,eth2,169.254.8.1,4f:1c:cd:d9:be:99,0,0,5.72357177734375e-06,0,5.460882186889648e-06,-2.6268959045410175e-07
1575695909798,257.18,2019-12-07 05:14:12,2300.0,lo,127.0.0.1,49:8f:88:c2:50:a4,0,0,6.4699172973632815e-06,0,5.6900978088378905e-06,-7.798194885253909e-07
1575695912182,1.46,2019-12-07 05:18:30,2300.0,eth0,192.168.1.1,5b:f8:aa:65:78:cb,0,0,5.183649063110352e-06,0,5.574941635131836e-06,3.9129257202148384e-07
1575695912203,1.44,2019-12-07 05:18:30,2300.0,lo,127.0.0.1,f3:e5:71:54:89:ff,0,0,5.002975463867188e-06,0,5.611562728881836e-06,6.08587265014648e-07
1575695909740,256.41,2019-12-07 05:14:13,2000.176,eth1,169.254.8.130,fd:07:49:3c:27:e4,1,1.1706781387329101e-05,0,1.1058378219604492e-05,0,-6.484031677246093e-07
1575695909738,235.93,2019-12-07 05:14:33,2000.176,lo,127.0.0.1,f5:83:9e:75:4e:77,1,2.0979452133178712e-05,0,1.0826396942138672e-05,0,-1.0153055191040041e-05
1575695912486,1.21,2019-12-07 05:18:31,2300.0,lo,127.0.0.1,7d:ef:ba:4c:45:c5,0,0,5.114603042602539e-06,0,5.752038955688477e-06,6.374359130859376e-07
1575695909637,266.74,2019-12-07 05:14:02,2000.125,eth2,169.254.8.1,eb:30:1c:42:d2:69,1,1.2129592895507812e-05,0,2.1233177185058595e-05,0,9.103584289550783e-06
1575695911214,1.04,2019-12-07 05:18:30,2000.176,eth2,169.254.8.1,d1:65:ef:c0:50:5b,1,1.154036521911621e-05,0,1.1202239990234375e-05,0,-3.3812522888183565e-07
1575695909639,256.53,2019-12-07 05:14:12,2000.176,eth0,192.168.1.1,59:9e:18:1c:a3:b8,1,1.1813974380493164e-05,0,1.1173582077026367e-05,0,-6.403923034667969e-07
1575695909729,257.43,2019-12-07 05:14:12,2000.191,eth2,169.254.8.1,3f:fe:08:6e:98:a5,1,1.638636589050293e-05,0,1.1481904983520508e-05,0,-4.9044609069824215e-06
1575695909736,371.10,2019-12-07 05:12:18,2000.125,eth2,169.254.8.1,9f:21:a3:49:5f:79,1,2.5520944595336912e-05,0,1.6817378997802734e-05,0,-8.703565597534178e-06
