Logs,GUID,Predecessors,Boot ID,MAC Address,Phase 1,Phases,Start Time,End Time,Id,Request ID,Success,Error,Base Sample,Bit-1 Sample,Bit-0 Sample,Warm Start
out/09-21-23-16/log,09-21-23-16-84,,db5c5a90-6d70-404d-b794-d4bd8f7051b1,A6:B0:9C:A3:A9:31,84,1,2020-09-22 06:16:51,2020-09-22 06:17:30,84,6dcab9ec-5427-4464-90a4-a3f1bea7b3f8,1,,-,-,-,No
out/09-21-23-16/log,09-21-23-16-98,,46b94c5c-1fdf-4e77-be2e-d13d04fcbbdb,F2:8F:25:20:BD:CB,98,1,2020-09-22 06:16:51,2020-09-22 06:17:29,98,5693b568-de3e-43ac-a8c7-0de0863aa8af,1,,-,-,-,No
out/09-21-23-16/log,09-21-23-16-100,,648ae9a4-7e18-4bb5-bb17-d3f55c2ea0fe,32:D1:7E:4A:CE:32,100,1,2020-09-22 06:16:51,2020-09-22 06:17:30,100,2c39057f-8d61-4745-9160-c5f6de26645e,1,,-,-,-,No
out/09-21-23-16/log,09-21-23-16-14,,d70791e0-bb60-4ef7-84be-eb26abfa9fcf,8A:43:72:B2:78:BF,14,1,2020-09-22 06:16:51,2020-09-22 06:17:29,14,02a6e9b4-bd6f-45b1-9428-951b6a49272b,1,,-,-,-,No
out/09-21-23-16/log,09-21-23-16-18,,e705caa1-27fd-4eda-9cc7-f19b567bfd5d,A6:EE:A7:51:90:9C,18,1,2020-09-22 06:16:51,2020-09-22 06:17:29,18,bd161093-51f4-44b1-b853-155a50862731,1,,-,-,-,No
out/09-21-23-16/log,09-21-23-16-42,,bebaca40-c4da-4b7e-a6e0-61d0eebea6ac,5A:01:53:A6:95:2B,42,1,2020-09-22 06:16:51,2020-09-22 06:17:29,42,29f6f071-f947-4c3a-8211-ebe14b0160c5,1,,-,-,-,No
out/09-21-23-16/log,09-21-23-16-68,,417f0508-62dc-4463-b2f5-20c8672913e4,22:37:56:11:D8:35,70,1,2020-09-22 06:16:51,2020-09-22 06:17:29,68,f6057bf0-1a29-4e99-adcf-8cfcbf8ef678,1,,-,-,-,No
out/09-21-23-16/log,09-21-23-16-72,,96a376d2-853a-4cb1-9ffa-6a00709e8d3f,02:61:95:1B:90:B5,72,1,2020-09-22 06:16:51,2020-09-22 06:17:29,72,fdef34d6-5842-411e-bce8-9aa49c6e4636,1,,-,-,-,No
out/09-21-23-16/log,09-21-23-16-10,,47a9f34e-b167-48c0-b922-9f8299174a20,F6:30:26:91:81:80,10,1,2020-09-22 06:16:51,2020-09-22 06:17:29,10,7e1a91e7-0f96-4715-9b95-c03833d9a113,1,,-,-,-,No
out/09-21-23-16/log,09-21-23-16-88,,e7009212-6f34-480f-aea9-b548dedc70f1,2E:A5:CF:EE:80:DF,88,1,2020-09-22 06:16:51,2020-09-22 06:17:29,88,406057eb-b241-4ad5-9d34-2db1d78c93d4,1,,-,-,-,No
out/09-21-23-16/log,09-21-23-16-61,,60ab0b73-2177-4b24-803a-c6bb4642c834,C6:41:37:5D:C0:33,61,1,2020-09-22 06:16:51,2020-09-22 06:17:30,61,1117a08c-401d-445f-965c-3a3188620bcc,1,,-,-,-,No
out/09-21-23-16/log,09-21-23-16-3,,69c6d2b8-e461-432e-8210-9fc1d0d74872,6A:30:54:E5:22:57,4,1,2020-09-22 06:16:51,2020-09-22 06:17:29,3,7054cedb-b9f0-42df-98a3-db0a1b7bb556,1,,-,-,-,No
out/09-21-23-16/log,09-21-23-16-99,,cd7ecd75-de48-4cf6-a7da-321b2f7fa2fa,E6:A7:CE:30:9A:86,99,1,2020-09-22 06:16:51,2020-09-22 06:17:29,99,f0da55ff-cb94-4195-9d86-0e8ce92f8fb2,1,,-,-,-,No
out/09-21-23-16/log,09-21-23-16-90,,99bc47f8-63d1-4461-a3c2-dd31df9152f2,B6:70:49:6C:E6:35,90,1,2020-09-22 06:16:51,2020-09-22 06:17:30,90,98adf091-4900-4c0f-a3f0-4ddd25bf0c02,1,,-,-,-,No
out/09-21-23-16/log,09-21-23-16-74,,8538118a-46f6-4767-9224-f1b50c0151c6,82:98:D8:43:FE:2B,74,1,2020-09-22 06:16:51,2020-09-22 06:17:30,74,bb19fec5-188d-47b0-860e-06f02bafdab0,1,,-,-,-,No
out/09-21-23-16/log,09-21-23-16-25,,705781d1-c2b4-4de0-b644-bb340b72cbf1,82:4C:80:5D:11:B0,25,1,2020-09-22 06:16:51,2020-09-22 06:17:30,25,f91f7707-616a-417a-949f-3c29459b2b8a,1,,-,-,-,No
out/09-21-23-16/log,09-21-23-16-48,,073f7364-26d8-4908-97c2-9fd67d82c3a9,DE:B6:20:AA:3B:A5,48,1,2020-09-22 06:16:51,2020-09-22 06:17:30,48,5015f27f-21d9-4df9-bfe1-4d04a393ed1c,1,,-,-,-,No
out/09-21-23-16/log,09-21-23-16-66,,15a44e8f-a76c-4f75-bee4-770d4385212c,EA:15:34:61:F8:C4,66,1,2020-09-22 06:16:51,2020-09-22 06:17:29,66,041f79df-5c5d-4f87-b7d1-fde179506771,1,,-,-,-,No
out/09-21-23-16/log,09-21-23-16-19,,1e2d50ff-4b52-4024-a0fd-c650d00dd997,42:AD:19:0D:F8:BC,19,1,2020-09-22 06:16:51,2020-09-22 06:17:29,19,1d6c7803-4bba-462f-ae63-0086ec49e99d,1,,-,-,-,No
out/09-21-23-16/log,09-21-23-16-44,,9da1bee6-d62f-4dbc-a76d-be9cf95a680b,72:2F:FC:75:33:2E,44,1,2020-09-22 06:16:51,2020-09-22 06:17:29,44,aa0c3288-ab80-49c9-b39d-f4d1e05e05da,1,,-,-,-,No
out/09-21-23-16/log,09-21-23-16-62,,516001c7-e3ec-4f47-ab37-91a3e1d8d186,16:C9:2A:94:6E:89,62,1,2020-09-22 06:16:51,2020-09-22 06:17:30,62,63c8e989-045f-4d59-a646-f21b5998e666,1,,-,-,-,No
out/09-21-23-16/log,09-21-23-16-56,,bfd38ef1-e4af-43d6-8731-f7495c5691b7,12:4F:4C:75:F1:1C,56,1,2020-09-22 06:16:51,2020-09-22 06:17:30,56,28fc1e23-ea5e-440f-afad-08941afbcbe1,1,,-,-,-,No
out/09-21-23-16/log,09-21-23-16-41,,9a582aa1-92e3-42f3-ab0e-b9663bd08553,5E:E3:40:4F:06:78,41,1,2020-09-22 06:16:51,2020-09-22 06:17:29,41,fb531ef3-d1a6-4314-9478-92cfa8663424,1,,-,-,-,No
