GUID,Success,Id,Boot ID,End Time,Request ID,Start Time,Phases,Phase 1,Phase 2,Phase 3,Logs,Base Sample,Predecessors,Bit-1 Sample,Bit-0 Sample,Bit-1 Pvalue,Error,Bit-0 Pvalue,MAC Address,Warm Start
09-22-01-12-596,1,596,0213f2f3-bf92-43b4-bb16-5b0e57c2b8c2,2020-09-22 08:14:41,f3518bca-bcdc-411f-91d5-62c2209da659,2020-09-22 08:12:43,3,951,951,951,out/09-22-01-12/log,out/09-22-01-12/base_samples596,,out/09-22-01-12/bit1_samples596,out/09-22-01-12/bit0_samples596,7.25389554794628,,0.250886544454307,6E:71:64:C6:5C:57,No
09-22-01-12-499,1,499,457cc119-0892-41ca-80b3-db04333b24cb,2020-09-22 08:14:41,609bb265-cbc8-43c7-a30a-c9a25596b87c,2020-09-22 08:12:43,3,768,784,768,out/09-22-01-12/log,out/09-22-01-12/base_samples499,,out/09-22-01-12/bit1_samples499,out/09-22-01-12/bit0_samples499,8.50436046975927,,0.273888318410793,DA:78:9B:F7:8A:D7,No
09-22-01-12-647,1,647,0ddb3ea9-9b8a-4bf9-905a-364bf09f41f2,2020-09-22 08:14:41,e009e6c1-851b-4694-8adc-71ab5ba500b9,2020-09-22 08:12:43,3,960,960,960,out/09-22-01-12/log,out/09-22-01-12/base_samples647,,out/09-22-01-12/bit1_samples647,out/09-22-01-12/bit0_samples647,6.20440028527274,,1.5968169573968,D2:AB:6B:71:97:0A,No
09-22-01-12-723,1,723,ba44d058-5f08-4043-8054-a02165cd4faa,2020-09-22 08:14:41,c566d509-fc3b-41f3-a2e7-f1d8daffc291,2020-09-22 08:12:52,3,725,725,725,out/09-22-01-12/log,out/09-22-01-12/base_samples723,,out/09-22-01-12/bit1_samples723,out/09-22-01-12/bit0_samples723,5.50310824792903,,0.592451025340215,8E:70:07:75:67:7A,No
09-22-01-12-733,1,733,6aa46c0d-4454-44ba-8199-a4ea01b14c06,2020-09-22 08:14:41,4bcfc0c8-7ff5-4706-ab19-6de9b480d162,2020-09-22 08:12:43,3,996,996,996,out/09-22-01-12/log,out/09-22-01-12/base_samples733,,out/09-22-01-12/bit1_samples733,out/09-22-01-12/bit0_samples733,8.00510881370821,,0.35221104665276,BE:14:4D:68:FD:E2,No
09-22-01-12-5,1,5,1c80073f-b861-49f5-9f09-53b4ba522fd3,2020-09-22 08:14:41,6d4a4b5c-08bb-48b1-ad68-0a3c9a86c128,2020-09-22 08:12:43,3,980,980,980,out/09-22-01-12/log,out/09-22-01-12/base_samples5,,out/09-22-01-12/bit1_samples5,out/09-22-01-12/bit0_samples5,8.80396735890075,,0.878404859908699,EA:0E:83:B7:92:98,No
09-22-01-12-550,1,550,64aba012-fafe-4388-b8f1-611ae686b98f,2020-09-22 08:14:41,a3ec7c9f-af55-4a3f-8bc2-9fba778b64ab,2020-09-22 08:12:43,3,989,989,989,out/09-22-01-12/log,out/09-22-01-12/base_samples550,,out/09-22-01-12/bit1_samples550,out/09-22-01-12/bit0_samples550,8.24388975454162,,0.279365404320574,02:2C:CA:75:B4:A8,No
09-22-01-12-255,1,255,cfea0c34-32ae-4ed7-a2bc-95dbace274ab,2020-09-22 08:14:41,37891631-7b7c-4f49-ba57-1573c39c986f,2020-09-22 08:12:43,3,896,896,896,out/09-22-01-12/log,out/09-22-01-12/base_samples255,,out/09-22-01-12/bit1_samples255,out/09-22-01-12/bit0_samples255,8.61011162733845,,0.257087827185843,A2:62:1C:30:1C:EF,No
09-22-01-12-880,1,880,84189b7b-38ed-462b-9c61-b6a79303be44,2020-09-22 08:14:41,bcaece6d-2cf7-4ae2-a4fd-674e558f0b99,2020-09-22 08:13:17,3,880,880,880,out/09-22-01-12/log,out/09-22-01-12/base_samples880,,out/09-22-01-12/bit1_samples880,out/09-22-01-12/bit0_samples880,0,,0.434271030840645,6A:DF:10:A6:5F:59,No
09-22-01-12-425,1,425,019ccab0-42e3-452c-a78c-d5ccfda8abc5,2020-09-22 08:14:41,c3aa4b19-0721-46b9-b040-7cc17c71f5a5,2020-09-22 08:12:43,3,1001,1001,1001,out/09-22-01-12/log,out/09-22-01-12/base_samples425,,out/09-22-01-12/bit1_samples425,out/09-22-01-12/bit0_samples425,8.8104726683182,,0.279476022195103,02:C4:D9:C5:ED:D7,No
09-22-01-12-936,1,936,c7d27bb5-81f7-42b8-a0b0-d2aed92283a2,2020-09-22 08:14:41,b1898ffc-19c3-471f-88a6-7a2d4f7de3da,2020-09-22 08:12:43,3,936,936,936,out/09-22-01-12/log,out/09-22-01-12/base_samples936,,out/09-22-01-12/bit1_samples936,out/09-22-01-12/bit0_samples936,0,,0.769354135820221,02:C1:2D:47:56:38,No
09-22-01-12-993,1,993,ed7f0efe-f9ef-4740-9703-583c05c2fa01,2020-09-22 08:14:41,08ca4791-5e4d-4b33-8f14-7880022f6625,2020-09-22 08:12:43,3,993,993,993,out/09-22-01-12/log,out/09-22-01-12/base_samples993,,out/09-22-01-12/bit1_samples993,out/09-22-01-12/bit0_samples993,0,,0.346345863156385,6E:0E:73:41:3F:9F,No
09-22-01-12-415,1,415,689605ce-2052-42f9-b086-8686b4d5a52b,2020-09-22 08:14:41,9cc67bc1-a972-424f-89d5-a9067571864a,2020-09-22 08:12:43,3,977,960,960,out/09-22-01-12/log,out/09-22-01-12/base_samples415,,out/09-22-01-12/bit1_samples415,out/09-22-01-12/bit0_samples415,8.87534761319089,,0.321304148274862,E6:84:B7:C6:CE:DA,No
09-22-01-12-645,1,645,8bae1e82-cc04-4d7c-9c54-61914502ea82,2020-09-22 08:14:41,7325e741-c870-4147-99f8-254b25a8f78b,2020-09-22 08:12:43,3,958,958,926,out/09-22-01-12/log,out/09-22-01-12/base_samples645,,out/09-22-01-12/bit1_samples645,out/09-22-01-12/bit0_samples645,8.22547667829196,,0.16777853843826,6E:81:FF:BF:F0:09,No
09-22-01-12-743,1,743,2e2315f2-ae6b-4148-9d3b-f1e1b856d4c4,2020-09-22 08:14:41,e927763f-c650-48db-9cb1-3373ddbcbd78,2020-09-22 08:12:43,3,951,951,951,out/09-22-01-12/log,out/09-22-01-12/base_samples743,,out/09-22-01-12/bit1_samples743,out/09-22-01-12/bit0_samples743,7.7720766232877,,0.170736499295924,92:B2:10:C7:41:99,No
09-22-01-12-129,1,129,6f0dcd49-420d-4ba9-b0d6-aa16691e2052,2020-09-22 08:14:41,b5cfc980-4923-485f-8aa5-d6d4cda5b543,2020-09-22 08:12:43,3,1019,1019,1019,out/09-22-01-12/log,out/09-22-01-12/base_samples129,,out/09-22-01-12/bit1_samples129,out/09-22-01-12/bit0_samples129,8.70959322038236,,0.143421868583024,7E:C3:41:ED:71:8E,No
09-22-01-12-509,1,509,ef1d3a87-1bb7-4a4f-98ff-ffcbc4a0682c,2020-09-22 08:14:41,b2b1f7b7-40e2-4f09-82a9-7a72cb22fd8c,2020-09-22 08:12:43,3,993,993,993,out/09-22-01-12/log,out/09-22-01-12/base_samples509,,out/09-22-01-12/bit1_samples509,out/09-22-01-12/bit0_samples509,8.81526338814053,,0.403161753162022,BA:DC:03:32:C4:45,No
09-22-01-12-844,1,844,8beb55ce-50bc-45fe-b18e-8134c5ee91cb,2020-09-22 08:14:41,4594c3ff-4399-4238-a9b2-ada1193e9c8a,2020-09-22 08:12:43,3,1011,1011,1011,out/09-22-01-12/log,out/09-22-01-12/base_samples844,,out/09-22-01-12/bit1_samples844,out/09-22-01-12/bit0_samples844,4.73050556027612,,0.301379568333729,AA:0A:41:25:B4:86,No
09-22-01-12-830,1,830,93af8fce-b2b0-482a-a3c6-bf5cee2256d5,2020-09-22 08:14:41,d44a2c5c-8be8-4e0b-b6ed-8180cc95a885,2020-09-22 08:12:43,3,960,960,896,out/09-22-01-12/log,out/09-22-01-12/base_samples830,,out/09-22-01-12/bit1_samples830,out/09-22-01-12/bit0_samples830,7.62831273783758,,0.102006253861795,C2:F2:08:F9:64:94,No
09-22-01-12-963,1,963,3576828a-2b86-4a2e-88a4-9768bbb75318,2020-09-22 08:14:41,4364a244-7ebb-481b-b19a-0b4c60ca76b2,2020-09-22 08:12:43,3,1011,1011,1011,out/09-22-01-12/log,out/09-22-01-12/base_samples963,,out/09-22-01-12/bit1_samples963,out/09-22-01-12/bit0_samples963,5.36849123455121,,0.279800314429976,CA:04:08:71:7B:26,No
09-22-01-12-640,1,640,9cada17d-4a45-425a-b07a-eb9da8cb98d8,2020-09-22 08:14:41,1e8b4b39-4d9c-4515-b591-559d94788e53,2020-09-22 08:13:04,3,896,896,896,out/09-22-01-12/log,out/09-22-01-12/base_samples640,,out/09-22-01-12/bit1_samples640,out/09-22-01-12/bit0_samples640,6.81615312849681,,0.413582982300589,0E:5A:CF:E2:A5:58,No
09-22-01-12-982,1,982,fb057d2d-5f7f-4b50-8019-33f4456c933e,2020-09-22 08:14:41,b424800f-a07b-49e3-ac1e-373188e43bdc,2020-09-22 08:12:43,3,982,982,982,out/09-22-01-12/log,out/09-22-01-12/base_samples982,,out/09-22-01-12/bit1_samples982,out/09-22-01-12/bit0_samples982,0,,1.18873908639978,E6:1F:FC:17:84:75,No
09-22-01-12-590,1,590,1e48c986-9b7b-4473-a566-3bd5ea48814e,2020-09-22 08:14:41,b95303aa-5530-44d8-bdd6-9cc5b9a4b0c7,2020-09-22 08:12:48,3,768,590,768,out/09-22-01-12/log,out/09-22-01-12/base_samples590,,out/09-22-01-12/bit1_samples590,out/09-22-01-12/bit0_samples590,5.08209072967711,,0.249051188485855,92:FF:CB:B8:7E:6D,No
09-22-01-12-183,1,183,91d823a4-3912-434a-b650-87531330c682,2020-09-22 08:14:41,c66e3ed9-3e42-4e10-9536-42f8c1db7436,2020-09-22 08:12:43,3,978,978,978,out/09-22-01-12/log,out/09-22-01-12/base_samples183,,out/09-22-01-12/bit1_samples183,out/09-22-01-12/bit0_samples183,7.23600200700831,,0.703028922747889,16:4A:3D:6A:1E:75,No
09-22-01-12-999,1,999,ca0a7cb3-7eed-4151-84de-159672155797,2020-09-22 08:14:41,dcff8eba-d101-4fc5-99c1-04c5ad4fc314,2020-09-22 08:12:43,3,999,999,999,out/09-22-01-12/log,out/09-22-01-12/base_samples999,,out/09-22-01-12/bit1_samples999,out/09-22-01-12/bit0_samples999,0,,0.935987136616237,5A:7B:B9:BE:04:1A,No
09-22-01-12-850,1,850,39d14193-069d-42cb-a31b-d9d916280b3c,2020-09-22 08:14:41,febc06f0-4b27-4842-9385-d2f15d18531b,2020-09-22 08:12:43,3,896,904,908,out/09-22-01-12/log,out/09-22-01-12/base_samples850,,out/09-22-01-12/bit1_samples850,out/09-22-01-12/bit0_samples850,5.51428160919194,,0.156865659472534,32:DF:61:BF:76:50,No
09-22-01-12-766,1,766,fbc1350f-49bc-4970-9ba0-0c104860aafc,2020-09-22 08:14:41,1ed52a7a-b582-4b7f-8a64-28317f087bd8,2020-09-22 08:12:43,3,768,768,768,out/09-22-01-12/log,out/09-22-01-12/base_samples766,,out/09-22-01-12/bit1_samples766,out/09-22-01-12/bit0_samples766,6.11871268174626,,0.774366933490549,6E:89:EB:61:F1:CE,No
09-22-01-12-400,1,400,f9efe175-ec3f-41a0-9441-908a609629cc,2020-09-22 08:14:41,98d36574-4e15-409e-a308-68b9e1e7bb37,2020-09-22 08:12:43,3,768,768,896,out/09-22-01-12/log,out/09-22-01-12/base_samples400,,out/09-22-01-12/bit1_samples400,out/09-22-01-12/bit0_samples400,8.0877454929764,,2.18124610163333,FA:99:A5:28:23:EE,No
09-22-01-12-602,1,602,bbf0758a-085a-4c50-b3f1-f1f767c751aa,2020-09-22 08:14:41,253884f8-2a93-4bd1-bba4-50be2ebb4cd3,2020-09-22 08:13:09,3,602,602,602,out/09-22-01-12/log,out/09-22-01-12/base_samples602,,out/09-22-01-12/bit1_samples602,out/09-22-01-12/bit0_samples602,0,,2.28291710166429,E2:22:FE:59:B5:32,No
