GUID,Success,Id,Boot ID,End Time,Request ID,Start Time,Phases,Phase 1,Phase 2,Phase 3,Logs,Base Sample,Predecessors,Bit-1 Sample,Bit-0 Sample,Bit-1 Pvalue,Error,Bit-0 Pvalue,MAC Address,Warm Start,Account
10-12-12-03-889,1,889,f7c6b282-d5ee-4945-a03d-25adda22ebc9,2020-10-12 19:05:36,4cdd3a85-0d74-4d11-abfa-cdf86a6b60df,2020-10-12 19:03:41,3,975,975,975,out/10-12-12-03/log,out/10-12-12-03/base_samples889,,out/10-12-12-03/bit1_samples889,out/10-12-12-03/bit0_samples889,7.2336215402844,,0.605892285756344,EE:8C:56:D5:C3:F1,No,017371402075
10-12-12-03-405,1,405,a05e16a4-5572-4e2c-b701-193336d9aee9,2020-10-12 19:05:36,9a656ee7-c97d-4844-bc36-28b06215cb45,2020-10-12 19:03:38,3,691,691,691,out/10-12-12-03/log,out/10-12-12-03/base_samples405,,out/10-12-12-03/bit1_samples405,out/10-12-12-03/bit0_samples405,6.23361385701701,,0.58902784283177,66:4E:8F:30:A0:9D,No,017371402075
10-12-12-03-530,1,530,ee3b3082-2242-4235-bdfc-b50ee61dc1a5,2020-10-12 19:05:36,42e7012d-f78d-4f72-91b0-e84ecd44522e,2020-10-12 19:03:38,3,924,924,924,out/10-12-12-03/log,out/10-12-12-03/base_samples530,,out/10-12-12-03/bit1_samples530,out/10-12-12-03/bit0_samples530,5.58150298705813,,0.571308040556422,B2:F2:22:AB:47:92,No,017371402075
10-12-12-03-302,1,302,f0aa3f05-4d9e-48be-a009-4d9412b690fc,2020-10-12 19:05:36,01fd5ed6-6f6a-435b-8732-cf5cab486866,2020-10-12 19:03:44,3,941,941,941,out/10-12-12-03/log,out/10-12-12-03/base_samples302,,out/10-12-12-03/bit1_samples302,out/10-12-12-03/bit0_samples302,8.33189639036742,,0.575799373652393,AE:D0:CE:AE:0D:26,No,017371402075
10-12-12-03-468,1,468,7bc0f916-0c91-4118-aeea-53f81666f1f8,2020-10-12 19:05:36,3b52424a-3608-429e-b7ce-86fc733793b7,2020-10-12 19:03:38,3,826,826,826,out/10-12-12-03/log,out/10-12-12-03/base_samples468,,out/10-12-12-03/bit1_samples468,out/10-12-12-03/bit0_samples468,8.86568690031904,,0.539515224248406,B2:98:E1:4C:61:80,No,017371402075
10-12-12-03-449,1,449,0a3fbf25-7672-4d20-83f9-467823a0d638,2020-10-12 19:05:36,4c218a61-de22-4f90-9ce8-3e2c52c8e343,2020-10-12 19:03:38,3,888,888,888,out/10-12-12-03/log,out/10-12-12-03/base_samples449,,out/10-12-12-03/bit1_samples449,out/10-12-12-03/bit0_samples449,7.96681255432889,,0.213414664266317,B2:74:CF:92:A9:E4,No,017371402075
10-12-12-03-958,1,958,2e08f7f8-6d9c-488c-8b87-44de64283f55,2020-10-12 19:05:36,d01f4c9b-d766-4870-bd6b-f0947c510ee6,2020-10-12 19:03:50,3,958,958,958,out/10-12-12-03/log,out/10-12-12-03/base_samples958,,out/10-12-12-03/bit1_samples958,out/10-12-12-03/bit0_samples958,0,,0.269447641224768,A6:10:B1:73:B1:CC,No,017371402075
10-12-12-03-476,1,476,89ea8576-0ee3-4b40-a427-81c6932c1efb,2020-10-12 19:05:36,334ab342-a318-4ff8-b5f3-b14725172bd1,2020-10-12 19:03:38,3,941,941,941,out/10-12-12-03/log,out/10-12-12-03/base_samples476,,out/10-12-12-03/bit1_samples476,out/10-12-12-03/bit0_samples476,8.48426874178405,,0.789277236671129,66:03:7E:30:B6:82,No,017371402075
10-12-12-03-246,1,246,5e63bd0d-768f-49d3-8cb1-50ffbd6edfa6,2020-10-12 19:05:36,33fe6b30-2cd8-4a3e-a01c-1a4fbb1b0f51,2020-10-12 19:03:38,3,899,899,899,out/10-12-12-03/log,out/10-12-12-03/base_samples246,,out/10-12-12-03/bit1_samples246,out/10-12-12-03/bit0_samples246,8.28362176590472,,0.380635756499859,BA:09:47:43:A2:F0,No,017371402075
10-12-12-03-309,1,309,08e49915-27da-4545-9c32-f27f6a0f95ee,2020-10-12 19:05:36,ccdef5b1-3b14-41cb-aaf8-a4c9de65a823,2020-10-12 19:03:41,3,924,924,924,out/10-12-12-03/log,out/10-12-12-03/base_samples309,,out/10-12-12-03/bit1_samples309,out/10-12-12-03/bit0_samples309,8.39580166402651,,0.856120813822058,06:25:1B:57:3F:C3,No,017371402075
10-12-12-03-551,1,551,ef08a505-9966-4ca6-8029-03db5844225f,2020-10-12 19:05:36,c44bf02f-ffaa-4868-b5ba-8ab3d4a0064b,2020-10-12 19:03:38,3,551,551,551,out/10-12-12-03/log,out/10-12-12-03/base_samples551,,out/10-12-12-03/bit1_samples551,out/10-12-12-03/bit0_samples551,0,,0.160322779145826,86:46:D1:20:7D:82,No,017371402075
10-12-12-03-631,1,631,1c572de2-06b7-4031-85aa-684ac619476b,2020-10-12 19:05:36,80a7e98d-93c9-42ad-a89a-8c950c9fecfd,2020-10-12 19:03:58,3,631,631,631,out/10-12-12-03/log,out/10-12-12-03/base_samples631,,out/10-12-12-03/bit1_samples631,out/10-12-12-03/bit0_samples631,0,,0.202565398081706,B2:ED:08:E0:BA:B9,No,017371402075
10-12-12-03-941,1,941,f6e9d999-59b8-49e8-a797-70d2f21ca0bb,2020-10-12 19:05:36,26388f2f-f085-4d48-b69c-728aef54ad3b,2020-10-12 19:04:10,3,941,941,941,out/10-12-12-03/log,out/10-12-12-03/base_samples941,,out/10-12-12-03/bit1_samples941,out/10-12-12-03/bit0_samples941,0,,0.761081199196137,9A:65:62:8D:67:56,No,017371402075
10-12-12-03-637,1,637,0270edad-3308-4762-a9ed-b92cc1951688,2020-10-12 19:05:36,f3cf5964-99a3-4e3e-be82-cb3663d866c1,2020-10-12 19:03:51,3,868,868,868,out/10-12-12-03/log,out/10-12-12-03/base_samples637,,out/10-12-12-03/bit1_samples637,out/10-12-12-03/bit0_samples637,7.24063655244594,,0.358520486040155,12:48:D9:07:6B:BE,No,017371402075
10-12-12-03-268,1,268,5c1fca4a-d78a-4026-8642-d0758fdf5a27,2020-10-12 19:05:36,65187e32-f228-4670-b27e-4ba2a375ef23,2020-10-12 19:03:38,3,998,998,998,out/10-12-12-03/log,out/10-12-12-03/base_samples268,,out/10-12-12-03/bit1_samples268,out/10-12-12-03/bit0_samples268,8.18561411706141,,0.257277434218841,DA:B6:5E:56:3A:14,No,017371402075
10-12-12-03-563,1,563,4739e48f-dead-4708-bf15-39a392a8ae9e,2020-10-12 19:05:36,e28cb063-5fad-4c83-925a-4e4078d5afa1,2020-10-12 19:03:49,3,894,894,894,out/10-12-12-03/log,out/10-12-12-03/base_samples563,,out/10-12-12-03/bit1_samples563,out/10-12-12-03/bit0_samples563,7.40537663303818,,0.275204066330787,7A:4D:2A:AB:0C:40,No,017371402075
10-12-12-03-965,1,965,d71a47bb-29da-4529-8c1d-d2525ca3c20f,2020-10-12 19:05:36,f38133e7-2cbd-4ad2-8c71-bd296a1ea871,2020-10-12 19:03:54,3,965,965,965,out/10-12-12-03/log,out/10-12-12-03/base_samples965,,out/10-12-12-03/bit1_samples965,out/10-12-12-03/bit0_samples965,0,,0.305905279661859,06:A6:8B:12:84:82,No,017371402075
10-12-12-03-845,1,845,ab744141-ed2a-407c-a138-83f2cb605469,2020-10-12 19:05:36,03f049b8-8e3f-4609-b86c-5f9621fc0561,2020-10-12 19:03:51,3,929,929,929,out/10-12-12-03/log,out/10-12-12-03/base_samples845,,out/10-12-12-03/bit1_samples845,out/10-12-12-03/bit0_samples845,5.89324202850141,,0.524082652869181,E6:D8:70:EB:25:93,No,017371402075
10-12-12-03-681,1,681,07cd1976-338e-449a-9147-36b7bc10f666,2020-10-12 19:05:36,763222a2-0106-458a-9995-f2276a60a4a5,2020-10-12 19:03:44,3,945,945,945,out/10-12-12-03/log,out/10-12-12-03/base_samples681,,out/10-12-12-03/bit1_samples681,out/10-12-12-03/bit0_samples681,6.09604678263914,,0.142102119970112,D6:14:21:04:CE:EE,No,017371402075
10-12-12-03-831,1,831,e0d4d1a7-1106-46c7-8710-b3a1131bb7c2,2020-10-12 19:05:36,84c42ba5-9689-4ae3-ba8c-299bbc3935a0,2020-10-12 19:04:10,3,948,948,948,out/10-12-12-03/log,out/10-12-12-03/base_samples831,,out/10-12-12-03/bit1_samples831,out/10-12-12-03/bit0_samples831,5.75724921517269,,0.265935395822819,BE:85:88:27:69:4A,No,017371402075
10-12-12-03-363,1,363,adde9276-12d0-4278-a6a1-68b46aa269df,2020-10-12 19:05:36,1f80b663-4624-4cc5-8710-4d7031831ae9,2020-10-12 19:03:45,3,863,863,863,out/10-12-12-03/log,out/10-12-12-03/base_samples363,,out/10-12-12-03/bit1_samples363,out/10-12-12-03/bit0_samples363,8.43252458150643,,0.11041189509141,B2:5B:67:9C:C2:B1,No,017371402075
10-12-12-03-658,1,658,792f2521-5436-46aa-aeef-4f9d40be777a,2020-10-12 19:05:36,7a01daa5-50a5-4c46-aba8-d267197c5497,2020-10-12 19:03:44,3,789,789,789,out/10-12-12-03/log,out/10-12-12-03/base_samples658,,out/10-12-12-03/bit1_samples658,out/10-12-12-03/bit0_samples658,7.69678302417164,,0.806947766300347,9A:0A:64:92:19:75,No,017371402075
10-12-12-03-21,1,21,7467dffe-8d34-4ced-9102-e3408e338761,2020-10-12 19:05:36,788517df-68b0-4690-b4e9-c613ed3234c0,2020-10-12 19:03:38,3,983,983,983,out/10-12-12-03/log,out/10-12-12-03/base_samples21,,out/10-12-12-03/bit1_samples21,out/10-12-12-03/bit0_samples21,8.49444611130636,,0.174572658689481,EA:6D:FE:3F:36:E9,No,017371402075
10-12-12-03-406,1,406,399e3e4c-ec3d-41bc-b8af-dbeef23abe09,2020-10-12 19:05:36,be17f273-3710-4fa7-8cbe-a52e54b89a39,2020-10-12 19:03:38,3,979,979,979,out/10-12-12-03/log,out/10-12-12-03/base_samples406,,out/10-12-12-03/bit1_samples406,out/10-12-12-03/bit0_samples406,7.85684766656533,,0.281511039780383,32:84:75:B4:6F:50,No,017371402075
10-12-12-03-262,1,262,9f8d6897-69cc-48aa-ad70-d121de3aba88,2020-10-12 19:05:36,d192bd6a-99f4-48c5-934a-a8027753fc1d,2020-10-12 19:03:38,3,552,552,552,out/10-12-12-03/log,out/10-12-12-03/base_samples262,,out/10-12-12-03/bit1_samples262,out/10-12-12-03/bit0_samples262,7.86122447084641,,0.653957596546942,D6:48:F0:F5:1E:D5,No,017371402075
10-12-12-03-19,1,19,704462ff-3080-4cb6-a305-373e7adb9f4e,2020-10-12 19:05:36,b46ef247-4c96-409b-b7b7-fa88e69f4563,2020-10-12 19:03:48,3,19,19,19,out/10-12-12-03/log,out/10-12-12-03/base_samples19,,out/10-12-12-03/bit1_samples19,out/10-12-12-03/bit0_samples19,0,,0.224434646813765,4A:B4:57:01:E4:63,No,017371402075
10-12-12-03-83,1,83,46e50e17-65d8-49c4-9df7-92729e5ca90f,2020-10-12 19:05:36,12ecac4b-471c-4d37-a94a-f025786eb837,2020-10-12 19:03:55,3,893,893,893,out/10-12-12-03/log,out/10-12-12-03/base_samples83,,out/10-12-12-03/bit1_samples83,out/10-12-12-03/bit0_samples83,7.87976938863061,,0.588712604818254,8E:79:93:02:D9:5C,No,017371402075
10-12-12-03-995,1,995,ece5d60b-1cbf-41c2-a6ac-57e7b7219789,2020-10-12 19:05:36,e6a6a5c0-a454-40cf-a923-0ccece86129d,2020-10-12 19:03:55,3,995,995,995,out/10-12-12-03/log,out/10-12-12-03/base_samples995,,out/10-12-12-03/bit1_samples995,out/10-12-12-03/bit0_samples995,0,,0.576983800574158,02:25:F1:65:8E:7A,No,017371402075
10-12-12-03-22,1,22,bbfd1ff2-1c19-4240-983d-de3fd2e6f6a0,2020-10-12 19:05:36,8c4f00f8-ab07-4371-a2a6-be698fb2ab00,2020-10-12 19:03:38,3,982,982,982,out/10-12-12-03/log,out/10-12-12-03/base_samples22,,out/10-12-12-03/bit1_samples22,out/10-12-12-03/bit0_samples22,8.71042652285078,,1.14125424452555,46:3F:47:CC:5E:4E,No,017371402075
10-12-12-03-577,1,577,832474a8-12c5-4141-95e0-7ff641967274,2020-10-12 19:05:36,dcf20952-75e9-40b0-912f-6fe9bca67d2d,2020-10-12 19:03:44,3,970,970,970,out/10-12-12-03/log,out/10-12-12-03/base_samples577,,out/10-12-12-03/bit1_samples577,out/10-12-12-03/bit0_samples577,6.74674777987257,,0.446420901166385,CE:CF:6C:D8:7F:F2,No,017371402075
10-12-12-03-618,1,618,e7dbfc72-327a-4e30-9efb-3b0fdad3d051,2020-10-12 19:05:36,0e812d92-8597-40c7-b15c-e4ec6981204e,2020-10-12 19:04:02,3,826,826,826,out/10-12-12-03/log,out/10-12-12-03/base_samples618,,out/10-12-12-03/bit1_samples618,out/10-12-12-03/bit0_samples618,6.08296564270524,,0.50515974579682,AA:A4:2C:9C:60:EE,No,017371402075
10-12-12-03-803,1,803,90b5b410-aa73-4f49-aff2-00d5e240fd30,2020-10-12 19:05:36,06ce4de8-0cbe-4cb4-b3a7-ddc0e7fb614e,2020-10-12 19:03:48,3,922,922,922,out/10-12-12-03/log,out/10-12-12-03/base_samples803,,out/10-12-12-03/bit1_samples803,out/10-12-12-03/bit0_samples803,6.84919927413934,,0.855692241512462,D2:C7:5B:D0:71:24,No,017371402075
10-12-12-03-982,1,982,dca6eb83-9215-42de-8f30-efad149bd44c,2020-10-12 19:05:36,9e6f6496-8811-4f9d-8975-92e009082b43,2020-10-12 19:03:42,3,982,982,982,out/10-12-12-03/log,out/10-12-12-03/base_samples982,,out/10-12-12-03/bit1_samples982,out/10-12-12-03/bit0_samples982,0,,0.94839880868757,8E:B7:16:EA:3D:A4,No,017371402075
10-12-12-03-882,1,882,6fa8e400-b601-47cc-8ae2-595a9dc7bf19,2020-10-12 19:05:36,e7c929b0-e1ef-4355-beec-89766bf8f0bd,2020-10-12 19:03:55,3,882,882,882,out/10-12-12-03/log,out/10-12-12-03/base_samples882,,out/10-12-12-03/bit1_samples882,out/10-12-12-03/bit0_samples882,0,,0.43456290301418,1A:0F:3C:E3:78:9B,No,017371402075
10-12-12-03-810,1,810,ae75f11a-da1c-479c-9f05-51d5cb5410d9,2020-10-12 19:05:36,8877e0ab-aa19-4b61-b777-36756e6e2399,2020-10-12 19:03:43,3,880,880,880,out/10-12-12-03/log,out/10-12-12-03/base_samples810,,out/10-12-12-03/bit1_samples810,out/10-12-12-03/bit0_samples810,5.79143129760399,,0.273292639190975,FA:FE:A2:11:6C:14,No,017371402075
10-12-12-03-954,1,954,42dba391-33e8-4dc5-9dfe-d311841dca47,2020-10-12 19:05:36,d9c271df-c011-4897-9981-419b66568c82,2020-10-12 19:03:48,3,954,954,954,out/10-12-12-03/log,out/10-12-12-03/base_samples954,,out/10-12-12-03/bit1_samples954,out/10-12-12-03/bit0_samples954,0,,0.323946705701759,0A:A0:63:82:E4:14,No,017371402075
10-12-12-03-447,1,447,441414ca-7d1e-4dad-a586-8f8b82b9c4e7,2020-10-12 19:05:36,19736957-e14a-4afe-a4e4-eb920747b3a0,2020-10-12 19:03:38,3,911,911,911,out/10-12-12-03/log,out/10-12-12-03/base_samples447,,out/10-12-12-03/bit1_samples447,out/10-12-12-03/bit0_samples447,7.34521497792951,,0.158138603642952,82:04:22:54:87:29,No,017371402075
10-12-12-03-849,1,849,4ce1fa8f-290c-4c87-b60e-cc1836e029ff,2020-10-12 19:05:36,9a36de11-d984-44f9-bb82-a79f962c249d,2020-10-12 19:03:50,3,901,901,901,out/10-12-12-03/log,out/10-12-12-03/base_samples849,,out/10-12-12-03/bit1_samples849,out/10-12-12-03/bit0_samples849,6.34142240637266,,0.344538932407154,26:35:CC:56:F1:44,No,017371402075
10-12-12-03-769,1,769,03c1d4ef-7d2b-4a1c-b698-d98a18cdf453,2020-10-12 19:05:36,4003b029-8e41-41ed-853a-218ce2fe34b8,2020-10-12 19:03:40,3,991,991,991,out/10-12-12-03/log,out/10-12-12-03/base_samples769,,out/10-12-12-03/bit1_samples769,out/10-12-12-03/bit0_samples769,7.07007680556919,,0.626836258360382,8A:DB:4B:4F:0F:0E,No,017371402075
10-12-12-03-174,1,174,3949a492-fec7-4fef-914e-14472079164b,2020-10-12 19:05:36,1df57958-de45-4f0e-93bb-1246e3a89621,2020-10-12 19:03:41,3,888,888,888,out/10-12-12-03/log,out/10-12-12-03/base_samples174,,out/10-12-12-03/bit1_samples174,out/10-12-12-03/bit0_samples174,8.45519001329817,,0.327679218540134,B2:2D:B1:EC:82:35,No,017371402075
10-12-12-03-850,1,850,1a481505-074f-4979-8bc3-3f9133941144,2020-10-12 19:05:36,df59edbe-a67a-43b1-86d8-fc313d1f3c70,2020-10-12 19:04:03,3,850,850,850,out/10-12-12-03/log,out/10-12-12-03/base_samples850,,out/10-12-12-03/bit1_samples850,out/10-12-12-03/bit0_samples850,0,,0.42849259856045,9E:63:95:15:9D:3D,No,017371402075
10-12-12-03-424,1,424,470164ff-07eb-45d2-9683-9fc6ae8b1fce,2020-10-12 19:05:36,207e0dcd-2843-4da0-a9fb-e821d78aedfd,2020-10-12 19:04:09,3,652,652,652,out/10-12-12-03/log,out/10-12-12-03/base_samples424,,out/10-12-12-03/bit1_samples424,out/10-12-12-03/bit0_samples424,5.68032743171028,,0.207905726005844,82:E1:D4:F0:C8:6B,No,017371402075
10-12-12-03-128,1,128,ca4522ed-3487-4977-aa7b-790f1569a4bb,2020-10-12 19:05:36,88960e79-54f7-457f-a0af-b3d80d0ecc37,2020-10-12 19:03:41,3,987,987,987,out/10-12-12-03/log,out/10-12-12-03/base_samples128,,out/10-12-12-03/bit1_samples128,out/10-12-12-03/bit0_samples128,7.75269437725083,,0.254775437571085,EA:B2:82:FD:A9:A7,No,017371402075
10-12-12-03-276,1,276,2fd1bd1a-23e2-4ce8-bad1-920f01fa0850,2020-10-12 19:05:36,c2196317-d010-48c0-9949-4e9f279ba3df,2020-10-12 19:03:41,3,765,765,765,out/10-12-12-03/log,out/10-12-12-03/base_samples276,,out/10-12-12-03/bit1_samples276,out/10-12-12-03/bit0_samples276,8.12111358439614,,0.664994576262111,F6:86:1A:9C:4C:BA,No,017371402075
10-12-12-03-369,1,369,218e5261-f2aa-42a7-a660-7e43ae025e45,2020-10-12 19:05:36,ca478af5-c6d0-45b8-992e-2fa02d1c4170,2020-10-12 19:03:46,3,952,952,952,out/10-12-12-03/log,out/10-12-12-03/base_samples369,,out/10-12-12-03/bit1_samples369,out/10-12-12-03/bit0_samples369,7.93473193951755,,1.05643125150695,42:AB:CF:6D:66:AB,No,017371402075
10-12-12-03-204,1,204,f724ae09-c019-478e-b523-05d1cfd0a172,2020-10-12 19:05:36,17dc6ed1-b65d-4030-9900-abd419f6844f,2020-10-12 19:04:04,3,789,789,789,out/10-12-12-03/log,out/10-12-12-03/base_samples204,,out/10-12-12-03/bit1_samples204,out/10-12-12-03/bit0_samples204,8.08845384839915,,0.762657030977836,9A:CB:94:5B:60:96,No,017371402075
10-12-12-03-420,1,420,efa24e45-0548-41b2-945f-8a0d1b39f955,2020-10-12 19:05:36,61d5afa4-f274-4034-a269-a03c072ef0d7,2020-10-12 19:03:38,3,880,880,880,out/10-12-12-03/log,out/10-12-12-03/base_samples420,,out/10-12-12-03/bit1_samples420,out/10-12-12-03/bit0_samples420,8.21788165251816,,0.34210997794098,2E:3F:0A:82:30:39,No,017371402075
10-12-12-03-60,1,60,74a82826-e93b-4cb7-9ae1-5e264666d828,2020-10-12 19:05:36,985775f1-9edb-42ee-a2ca-f4a2895ace21,2020-10-12 19:03:48,3,926,926,926,out/10-12-12-03/log,out/10-12-12-03/base_samples60,,out/10-12-12-03/bit1_samples60,out/10-12-12-03/bit0_samples60,8.59953224638174,,0.323316240929648,FE:3C:38:BF:F4:7A,No,017371402075
10-12-12-03-857,1,857,abf53bb5-a078-41c1-b63b-eb490a4b59e5,2020-10-12 19:05:36,1fa80acd-1361-4045-9ffe-2c294ab1397d,2020-10-12 19:03:54,3,999,999,999,out/10-12-12-03/log,out/10-12-12-03/base_samples857,,out/10-12-12-03/bit1_samples857,out/10-12-12-03/bit0_samples857,5.98272285753945,,0.427748623755822,62:99:65:B3:1B:AA,No,017371402075
10-12-12-03-740,1,740,494290bc-b4ab-4f28-ad06-68d676a0684e,2020-10-12 19:05:36,cc959495-1ce6-4bf1-aefb-68269466fc73,2020-10-12 19:04:00,3,805,805,805,out/10-12-12-03/log,out/10-12-12-03/base_samples740,,out/10-12-12-03/bit1_samples740,out/10-12-12-03/bit0_samples740,5.5356419406368,,0.544053127532864,56:46:6E:42:1B:7A,No,017371402075
10-12-12-03-148,1,148,844145b9-81d0-4bbc-85a5-785b62cbe9e9,2020-10-12 19:05:36,400890c9-2aac-469c-8bd0-84c72c33d970,2020-10-12 19:03:44,3,925,925,925,out/10-12-12-03/log,out/10-12-12-03/base_samples148,,out/10-12-12-03/bit1_samples148,out/10-12-12-03/bit0_samples148,7.43873110333441,,0.465525893403308,F2:E0:03:3E:DC:6A,No,017371402075
