GUID,Success,Id,Boot ID,End Time,Request ID,Start Time,Phases,Phase 1,Phase 2,Phase 3,Logs,Base Sample,Predecessors,Bit-1 Sample,Bit-0 Sample,Bit-1 Pvalue,Error,Bit-0 Pvalue,MAC Address,Warm Start
09-17-14-13-733,1,733,2e68e14c-ee5a-4cb7-b89a-4f95d89107a7,2020-09-17 21:15:18,a1fc692c-38b0-41b9-a01d-5e1d29499f71,2020-09-17 21:13:44,3,804,804,804,out/09-17-14-13/log,out/09-17-14-13/base_samples733,"09-17-14-04-858,09-17-14-07-360",out/09-17-14-13/bit1_samples733,out/09-17-14-13/bit0_samples733,5.32655262274297,,1.09679572109651,4A:D9:BA:97:12:46,Yes
09-17-14-13-846,1,846,59835ba5-c83c-479b-95ed-83126a7bd72e,2020-09-17 21:15:18,a01e8605-5584-4800-8af9-c82e475b57f1,2020-09-17 21:13:21,3,846,846,846,out/09-17-14-13/log,out/09-17-14-13/base_samples846,"09-17-14-04-991,09-17-14-07-340",out/09-17-14-13/bit1_samples846,out/09-17-14-13/bit0_samples846,6.09628028458988,,1.22336915082303,EE:80:75:99:44:8C,Yes
09-17-14-13-78,1,78,d8acf290-ead8-4a24-92ed-fde2f74686e2,2020-09-17 21:15:18,081c5688-a013-452d-8b0e-0d26d46c9050,2020-09-17 21:13:19,3,448,448,448,out/09-17-14-13/log,out/09-17-14-13/base_samples78,"09-17-13-56-17,09-17-13-58-75,09-17-14-00-144,09-17-14-04-258,09-17-14-07-439",out/09-17-14-13/bit1_samples78,out/09-17-14-13/bit0_samples78,6.18431081494738,,0.274482887479421,D6:57:23:98:91:E6,Yes
09-17-14-13-738,1,738,40eba336-3784-4135-ba40-acc55b08a0d7,2020-09-17 21:15:18,329ef858-690c-44b7-9901-e5116d6b04c2,2020-09-17 21:13:25,3,870,870,870,out/09-17-14-13/log,out/09-17-14-13/base_samples738,"09-17-14-00-334,09-17-14-04-150,09-17-14-07-777",out/09-17-14-13/bit1_samples738,out/09-17-14-13/bit0_samples738,5.84402512937262,,0.254392725482197,0E:CC:13:10:D0:76,Yes
09-17-14-13-725,1,725,522d2ff2-628d-4cbe-8104-c55ffdbddb05,2020-09-17 21:15:18,9995b0a8-2cae-4a83-b2ae-50696b9a0a24,2020-09-17 21:13:27,3,845,845,845,out/09-17-14-13/log,out/09-17-14-13/base_samples725,"09-17-14-04-516,09-17-14-07-977",out/09-17-14-13/bit1_samples725,out/09-17-14-13/bit0_samples725,5.78309472388969,,0.427559524918878,EE:E2:2F:20:5F:F3,Yes
09-17-14-13-213,1,213,21679019-1500-4e30-a3e6-2e58b2d9d1a9,2020-09-17 21:15:18,e09c7159-3934-49a0-a5cd-2e3f6e59c0bc,2020-09-17 21:13:20,3,851,851,851,out/09-17-14-13/log,out/09-17-14-13/base_samples213,"09-17-14-00-493,09-17-14-04-138,09-17-14-07-979",out/09-17-14-13/bit1_samples213,out/09-17-14-13/bit0_samples213,6.35670678698144,,0.13883129939605,AA:1F:86:A6:05:F2,Yes
09-17-14-13-25,1,25,4992b695-acd3-437c-9a9f-639de4571c48,2020-09-17 21:15:18,142b9b10-9dc2-4a48-8a82-03cbb970098e,2020-09-17 21:13:19,3,577,577,577,out/09-17-14-13/log,out/09-17-14-13/base_samples25,"09-17-13-56-9,09-17-13-58-40,09-17-14-00-120,09-17-14-04-477,09-17-14-07-991",out/09-17-14-13/bit1_samples25,out/09-17-14-13/bit0_samples25,5.79374766132216,,0.310704223400015,F2:B5:99:47:4A:96,Yes
09-17-14-13-546,1,546,ccba3cb1-1f37-4c6b-9786-e03da866f99b,2020-09-17 21:15:18,3d6ab2ad-28b7-45a8-b8fc-76c48f006a05,2020-09-17 21:13:36,3,957,957,957,out/09-17-14-13/log,out/09-17-14-13/base_samples546,"09-17-14-04-582,09-17-14-07-731",out/09-17-14-13/bit1_samples546,out/09-17-14-13/bit0_samples546,5.97681202330295,,0.640962498600803,72:CE:36:7A:EC:10,Yes
09-17-14-13-839,1,839,5ca8e103-af04-45b1-9b00-efee092f1e6a,2020-09-17 21:15:18,e1c48f20-3369-42d9-b0b0-1a127ec27e13,2020-09-17 21:13:43,3,839,839,839,out/09-17-14-13/log,out/09-17-14-13/base_samples839,"09-17-14-04-583,09-17-14-07-193",out/09-17-14-13/bit1_samples839,out/09-17-14-13/bit0_samples839,6.11480369524948,,0.335003844169404,8E:60:F1:6B:F6:1F,Yes
09-17-14-13-911,1,911,c6c17629-ed37-4f2a-9a78-edf8b2510968,2020-09-17 21:15:18,0266f68f-3dec-4bef-b2b3-4eab4e0a80c9,2020-09-17 21:13:39,3,911,911,911,out/09-17-14-13/log,out/09-17-14-13/base_samples911,"09-17-14-00-438,09-17-14-04-41,09-17-14-07-615",out/09-17-14-13/bit1_samples911,out/09-17-14-13/bit0_samples911,6.19040284931011,,0.515729671713943,16:E4:EE:E7:BA:CE,Yes
09-17-14-13-884,1,884,22366782-d25d-49e8-b630-a0789bcbb6ac,2020-09-17 21:15:18,40e87aa9-1358-4174-a7a4-0054f8240863,2020-09-17 21:13:29,3,988,988,988,out/09-17-14-13/log,out/09-17-14-13/base_samples884,"09-17-14-04-453,09-17-14-07-689",out/09-17-14-13/bit1_samples884,out/09-17-14-13/bit0_samples884,8.16755965554219,,0.583830892730444,5A:F2:D8:D4:1A:0C,Yes
09-17-14-13-252,1,252,b8ba9d56-e4be-4018-95e4-4a8e791a96eb,2020-09-17 21:15:18,7379c867-71e5-4884-be6f-da2e4d20e70a,2020-09-17 21:13:20,3,545,545,545,out/09-17-14-13/log,out/09-17-14-13/base_samples252,"09-17-14-00-259,09-17-14-04-427,09-17-14-07-570",out/09-17-14-13/bit1_samples252,out/09-17-14-13/bit0_samples252,5.69621931258422,,0.375944712007897,82:0F:55:07:02:F9,Yes
09-17-14-13-1000,1,1000,8323f19c-f719-4c31-8775-d6ae01a0ea83,2020-09-17 21:15:18,044729ec-8437-4155-90c8-68d1aeddbca7,2020-09-17 21:13:28,3,1000,1000,1000,out/09-17-14-13/log,out/09-17-14-13/base_samples1000,"09-17-14-00-332,09-17-14-04-399,09-17-14-07-659",out/09-17-14-13/bit1_samples1000,out/09-17-14-13/bit0_samples1000,7.26341946892179,,0.15614462686881,2A:7D:6C:AD:C9:C3,Yes
09-17-14-13-975,1,975,474904d0-98fe-48c0-acfd-b8600436d9eb,2020-09-17 21:15:18,97bcce15-7ff5-43c1-a4da-ecd862acff90,2020-09-17 21:13:33,3,975,975,975,out/09-17-14-13/log,out/09-17-14-13/base_samples975,"09-17-14-00-346,09-17-14-04-665,09-17-14-07-6",out/09-17-14-13/bit1_samples975,out/09-17-14-13/bit0_samples975,6.04859526083752,,0.267606063343179,66:D7:46:32:3D:1F,Yes
