Role,Start Time,End Time,Avg Cycles 1,Max Cycles 1,Avg Cycles 2,Max Cycles 2,Difference,Trials,Request ID,MAC Address,Boot ID
sampler,2020-02-13 08:21:47,2020-02-13 08:22:02,4145,85352,4515,55848,370,1198,85873806-ca4e-4acb-ade1-9bc2cb68ff7a,FE:D3:39:D3:85:BA,9cf23e1c-4bf1-45ed-b7b2-b831a2e4bfa6
sampler,2020-02-13 08:21:47,2020-02-13 08:22:02,4082,52602,6305,852454,2223,1198,dd9eb848-ffe6-4d30-80d3-5ac41ad672c9,4A:BD:B9:A7:0F:0C,b2303de9-34c0-4f55-9307-cec2329c4b88
sampler,2020-02-13 08:21:47,2020-02-13 08:22:02,3961,59776,4494,322088,533,1198,23a83821-eed2-452a-b7a3-56241bce3869,B2:13:7A:8C:46:BD,5a01d322-034d-4d3d-b7be-dbf1067bf328
sampler,2020-02-13 08:21:47,2020-02-13 08:22:02,4301,76910,5000,64922,699,1198,d60a29fb-95e1-49b9-9df2-cf45623c2a8a,D2:E9:B5:A7:8C:27,5f96dc56-3ad7-40bc-b4ab-e121c318d26f
sampler,2020-02-13 08:21:47,2020-02-13 08:22:02,4167,103165,4117,44822,50,1198,38f7c5b0-af3c-4784-b362-af275764ff64,C6:C7:A3:9A:2E:DE,9513bd62-6015-44d2-bf9e-d99c9f1c5641
sampler,2020-02-13 08:21:47,2020-02-13 08:22:02,4596,266338,4406,109606,190,1198,60db4dfb-0eb1-40ca-b803-87b89ad39ca2,F6:BE:B9:1D:0D:75,e03c7f89-0ed8-4f6b-aae5-88bdb189bf9d
sampler,2020-02-13 08:21:47,2020-02-13 08:22:02,4193,66976,5594,112796,1401,1198,a6aefa47-3f0f-497d-a718-97fcd93006d9,5A:55:7F:AD:A2:98,7fb8e424-be97-42a1-957e-69def3e5050e
sampler,2020-02-13 08:21:47,2020-02-13 08:22:02,4177,135540,4435,113677,258,1198,91e69556-63ea-46b9-b234-340d5e2b80a7,F2:A8:99:60:F3:D9,21baa23c-6abf-4d25-97d3-84ff4e1b1135
sampler,2020-02-13 08:21:47,2020-02-13 08:22:02,4344,455620,39239,41518974,34895,1198,a6641496-b32a-4ec0-a386-13b8bb5efd28,6A:D2:E7:FB:2C:B7,1c539c2a-2e78-4072-a755-638979984aa1
sampler,2020-02-13 08:21:47,2020-02-13 08:22:02,4344,42492,4956,329072,612,1198,ce811439-3086-4bb9-b610-baa53bdd5abe,9A:C6:EE:98:07:B6,9b4c3894-8821-4e92-9598-571e8890b4ea
sampler,2020-02-13 08:21:47,2020-02-13 08:22:02,4321,44262,7123,2737678,2802,1198,8f08bba1-d706-44fb-aeda-e43731a0051c,FE:94:70:90:B3:A5,13ccd90a-ea8f-4d60-a0cb-f3961ce54b0e
sampler,2020-02-13 08:21:47,2020-02-13 08:22:02,4201,87484,4419,50322,218,1198,7f7d12cb-cd41-4405-9093-2343199a3b37,9E:0F:67:A5:83:2A,fe90a700-de71-4bc3-a3fa-1c0071d7df1d
sampler,2020-02-13 08:21:47,2020-02-13 08:22:02,4565,76840,5130,56416,565,1198,02e28c9e-1ef0-4482-a92d-521a5cd25ede,5E:6B:6A:1B:1E:17,2003e19c-f7ee-40c1-997d-081d715b0e1c
sampler,2020-02-13 08:21:47,2020-02-13 08:22:02,4405,53628,5322,318732,917,1198,99a33b39-0303-439b-af1f-deac1a23828a,22:81:9E:F1:95:30,7a6f7127-1391-427f-94d1-12594edfbd47
sampler,2020-02-13 08:21:47,2020-02-13 08:22:02,4092,39470,6963,2107392,2871,1198,ec863e93-d571-4d1b-bbaa-32d46e05876e,52:5B:66:16:CD:BA,31162bf6-1f45-48d9-b0d4-b91a1ca04bd3
sampler,2020-02-13 08:21:47,2020-02-13 08:22:02,4409,351880,5974,1604898,1565,1198,d0c0303b-a4c9-4806-a002-396f1cf239af,C2:1F:5C:BD:46:9E,41e5ab48-721d-4aec-8356-925472c88b50
sampler,2020-02-13 08:21:47,2020-02-13 08:22:02,4205,85380,4738,96154,533,1198,953ec8f1-7a5b-4076-ae06-505ecd8b6374,B6:78:E6:AE:BA:A5,a4be0949-79b1-4cd3-b206-cace7d8191e3
sampler,2020-02-13 08:21:47,2020-02-13 08:22:02,4687,469344,5773,380000,1086,1198,243cf370-7ef4-4d12-a075-8f714be717ef,86:8B:AF:19:28:D6,06e7e4c4-6272-415e-9c5e-300e0e49900b
