Start Time,UP Time,Boot Time,Frequency,Interface,IP Address,MAC Address,Rdseed Enabled,Rdseed Latency,Rdrand Latency,Contention Rdseed Latency,Contention Rdrand Latency,Total Latency
1575692145735,1.75,2019-12-07 04:15:43,2300.0,lo,127.0.0.1,65:f5:05:4a:d4:2b,0,0,4.7940254211425785e-06,0,4.83098030090332e-06,3.695487976074161e-08
1575692145918,1.50,2019-12-07 04:15:44,2299.999,eth0,192.168.1.1,a9:db:49:bf:e1:3a,0,0,5.868959426879883e-06,0,5.635499954223633e-06,-2.334594726562497e-07
1575692145924,1.63,2019-12-07 04:15:44,2299.999,eth0,192.168.1.1,65:b8:17:21:3e:61,0,0,6.050825119018555e-06,0,6.631851196289062e-06,5.810260772705072e-07
1575692145768,1.42,2019-12-07 04:15:44,2300.0,eth0,192.168.1.1,5f:e5:e3:fc:d1:7d,0,0,6.137323379516602e-06,0,5.977010726928711e-06,-1.6031265258789055e-07
1575692146115,1.64,2019-12-07 04:15:44,2300.0,eth2,169.254.8.1,a7:f0:3c:c6:d3:61,0,0,4.961824417114258e-06,0,5.906486511230468e-06,9.446620941162108e-07
1575692145809,1.46,2019-12-07 04:15:44,2300.0,lo,127.0.0.1,f5:09:f5:20:ff:98,0,0,5.905532836914063e-06,0,6.681156158447266e-06,7.75623321533203e-07
1575692146166,1.69,2019-12-07 04:15:44,2300.0,lo,127.0.0.1,3b:81:3d:48:3c:51,0,0,4.709959030151367e-06,0,5.219888687133789e-06,5.099296569824218e-07
1575692145235,1.12,2019-12-07 04:15:43,2300.0,eth0,192.168.1.1,b3:a8:52:41:94:20,0,0,7.565116882324219e-06,0,7.932758331298828e-06,3.676414489746089e-07
1575692146248,1.55,2019-12-07 04:15:44,2299.999,eth1,169.254.8.130,0d:45:fd:90:20:a4,0,0,6.001615524291992e-06,0,5.9736251831054686e-06,-2.7990341186523425e-08
1575692146149,1.70,2019-12-07 04:15:44,2299.999,eth1,169.254.8.130,ed:1c:0f:e1:7f:06,0,0,5.760431289672852e-06,0,5.532169342041016e-06,-2.282619476318359e-07
1575692146436,1.65,2019-12-07 04:15:44,2300.0,eth2,169.254.8.1,fd:c1:43:0c:60:ad,0,0,4.7661304473876955e-06,0,5.278587341308594e-06,5.124568939208984e-07
1575692146143,1.81,2019-12-07 04:15:44,2299.999,lo,127.0.0.1,8f:83:da:af:24:d5,0,0,6.1856269836425785e-06,0,5.902862548828125e-06,-2.827644348144531e-07
1575692146167,1.19,2019-12-07 04:15:44,2300.0,eth2,169.254.8.1,7d:5d:4a:2c:f2:ab,0,0,6.221342086791992e-06,0,6.094217300415039e-06,-1.271247863769533e-07
1575692146451,0.98,2019-12-07 04:15:44,2299.999,eth0,192.168.1.1,47:02:c8:6e:85:02,0,0,5.66716194152832e-06,0,5.927896499633789e-06,2.607345581054684e-07
1575692145770,1.54,2019-12-07 04:15:44,2300.0,eth2,169.254.8.1,85:a9:a1:fe:47:0f,0,0,6.649923324584961e-06,0,6.915998458862305e-06,2.6607513427734367e-07
1575692145842,1.55,2019-12-07 04:15:44,2300.0,lo,127.0.0.1,07:dc:e6:68:27:14,0,0,6.510019302368164e-06,0,7.398128509521485e-06,8.881092071533207e-07
1575692146165,2.21,2019-12-07 04:15:43,2299.999,eth2,169.254.8.1,35:81:fe:b5:7e:81,0,0,6.398630142211914e-06,0,6.673336029052734e-06,2.747058868408196e-07
1575692146337,1.57,2019-12-07 04:15:43,2299.999,eth0,192.168.1.1,3f:a1:f2:06:95:90,0,0,5.8171272277832035e-06,0,7.1700572967529296e-06,1.3529300689697261e-06
1575692146426,1.68,2019-12-07 04:15:44,2299.999,eth1,169.254.8.130,f1:ec:6e:dd:8a:8e,0,0,5.623388290405274e-06,0,7.218551635742188e-06,1.595163345336914e-06
1575692146449,2.00,2019-12-07 04:15:44,2500.0,eth1,169.254.8.130,0d:bb:6c:e1:54:08,0,0,6.210708618164063e-06,0,8.585548400878906e-06,2.3748397827148427e-06
1575692146473,1.26,2019-12-07 04:15:44,2299.999,eth2,169.254.8.1,45:14:50:20:b8:47,0,0,6.358957290649414e-06,0,6.333065032958984e-06,-2.5892257690429483e-08
1575692146702,1.44,2019-12-07 04:15:44,2299.999,lo,127.0.0.1,b3:a7:e5:10:de:8d,0,0,5.8418750762939456e-06,0,5.855607986450195e-06,1.3732910156249335e-08
1575692146330,1.99,2019-12-07 04:15:44,2500.0,eth1,169.254.8.130,49:95:7a:be:f5:9b,0,0,5.3394794464111325e-06,0,8.786249160766602e-06,3.44676971435547e-06
1575692146580,1.63,2019-12-07 04:15:44,2299.999,eth2,169.254.8.1,e3:40:78:c8:9f:59,0,0,6.029462814331055e-06,0,5.9089183807373045e-06,-1.2054443359375028e-07
1575692146683,1.37,2019-12-07 04:15:44,2299.999,lo,127.0.0.1,5f:11:51:67:a9:5b,0,0,6.100320816040039e-06,0,6.454706192016602e-06,3.5438537597656243e-07
1575692146102,1.98,2019-12-07 04:15:43,2299.999,eth1,169.254.8.130,cb:aa:f6:09:0d:f1,0,0,6.5096378326416015e-06,0,9.032297134399414e-06,2.5226593017578125e-06
1575692146310,2.27,2019-12-07 04:15:43,2300.0,eth2,169.254.8.1,75:de:08:5f:56:05,0,0,6.341981887817383e-06,0,1.3609504699707031e-05,7.267522811889648e-06
1575692146829,1.77,2019-12-07 04:15:44,2299.999,eth2,169.254.8.1,33:6b:2d:2e:bf:c5,0,0,7.788801193237304e-06,0,6.22105598449707e-06,-1.5677452087402339e-06
1575692146462,1.88,2019-12-07 04:15:44,2299.999,eth1,169.254.8.130,6b:1f:42:c3:35:7d,0,0,9.44352149963379e-06,0,6.528186798095703e-06,-2.9153347015380864e-06
1575692146976,1.59,2019-12-07 04:15:45,2299.999,lo,127.0.0.1,dd:5d:b6:ad:20:fb,0,0,6.903934478759766e-06,0,6.8044662475585935e-06,-9.946823120117214e-08
1575692146734,1.27,2019-12-07 04:15:44,2299.999,eth0,192.168.1.1,47:fd:1b:17:89:db,0,0,6.0593605041503905e-06,0,5.598974227905273e-06,-4.603862762451174e-07
1575692146457,2.05,2019-12-07 04:15:44,2299.999,eth0,192.168.1.1,ff:1a:14:08:dc:a7,0,0,1.0462141036987305e-05,0,6.514167785644531e-06,-3.947973251342774e-06
1575692145682,1.38,2019-12-07 04:15:44,2000.182,eth0,192.168.1.1,3b:23:de:87:75:b7,1,1.201329231262207e-05,0,1.2451171875e-05,0,4.37879562377929e-07
1575692147170,1.17,2019-12-07 04:15:45,2299.999,eth1,169.254.8.130,87:f7:50:c2:80:67,0,0,5.462884902954102e-06,0,7.630443572998046e-06,2.1675586700439445e-06
1575692145767,1.47,2019-12-07 04:15:44,2000.182,lo,127.0.0.1,15:93:38:ad:ce:6d,1,1.1472320556640625e-05,0,1.2410259246826172e-05,0,9.379386901855463e-07
1575692145682,1.30,2019-12-07 04:15:44,2000.18,eth2,169.254.8.1,67:bd:fd:a9:b4:a0,1,1.8412256240844728e-05,0,2.8699111938476562e-05,0,1.0286855697631834e-05
1575692143203,662.57,2019-12-07 04:04:40,2299.999,lo,127.0.0.1,31:d9:cf:d1:ad:33,0,0,1.5570402145385743e-05,0,1.0909032821655274e-05,-4.661369323730469e-06
1575692146941,1.49,2019-12-07 04:15:45,2299.999,eth2,169.254.8.1,a7:cc:cd:ec:39:8f,0,0,7.2721004486083985e-06,0,8.060312271118164e-06,7.882118225097658e-07
1575692147160,1.52,2019-12-07 04:15:45,2299.999,lo,127.0.0.1,43:e9:d8:2e:2b:90,0,0,8.195114135742187e-06,0,7.086467742919922e-06,-1.1086463928222653e-06
1575692145524,1.46,2019-12-07 04:15:43,2200.0,eth0,192.168.1.1,4b:c8:11:80:3f:50,1,1.9490528106689454e-05,0,2.0565891265869142e-05,0,1.0753631591796885e-06
1575692145757,1.40,2019-12-07 04:15:44,2000.177,eth2,169.254.8.1,5d:76:40:a7:0d:87,1,1.277155876159668e-05,0,1.297163963317871e-05,0,2.0008087158203081e-07
1575692147261,1.72,2019-12-07 04:15:45,2299.999,eth2,169.254.8.1,6b:5e:5a:b7:00:fa,0,0,6.608438491821289e-06,0,7.551002502441406e-06,9.425640106201168e-07
1575692145730,1.57,2019-12-07 04:15:44,2000.18,eth1,169.254.8.130,6d:84:95:4f:ae:22,1,1.8549156188964843e-05,0,2.6079607009887696e-05,0,7.5304508209228535e-06
