Start Time,UP Time,Boot Time,Frequency,Interface,IP Address,MAC Address,Rdseed Enabled,Rdseed Latency,Rdrand Latency,Contention Rdseed Latency,Contention Rdrand Latency,Total Latency
1575694366801,1.59,2019-12-07 04:52:45,2299.999,eth2,169.254.8.1,69:c2:72:ec:01:d8,0,0,5.131053924560547e-06,0,5.5780410766601564e-06,4.469871520996095e-07
1575694366747,1.51,2019-12-07 04:52:45,2299.999,eth1,169.254.8.130,27:6f:78:60:c9:13,0,0,5.331563949584961e-06,0,6.180381774902344e-06,8.488178253173824e-07
1575694366784,1.58,2019-12-07 04:52:44,2299.999,lo,127.0.0.1,0b:3c:08:74:ff:86,0,0,5.838537216186524e-06,0,5.249309539794922e-06,-5.892276763916022e-07
1575694366890,1.29,2019-12-07 04:52:45,2299.999,lo,127.0.0.1,a1:ac:4e:8a:ed:a6,0,0,5.276823043823242e-06,0,6.160831451416015e-06,8.840084075927732e-07
1575694367414,2.10,2019-12-07 04:52:45,2300.0,eth2,169.254.8.1,e7:4c:19:b9:2b:e7,0,0,5.161905288696289e-06,0,5.124139785766602e-06,-3.7765502929687576e-08
1575694367206,1.28,2019-12-07 04:52:45,2299.999,eth2,169.254.8.1,77:b1:47:a5:34:03,0,0,5.2632331848144535e-06,0,5.751180648803711e-06,4.879474639892573e-07
1575694367404,2.09,2019-12-07 04:52:45,2300.0,eth0,192.168.1.1,0f:ff:a5:c4:9d:d0,0,0,5.1987648010253904e-06,0,5.224418640136719e-06,2.5653839111328476e-08
1575694367061,1.15,2019-12-07 04:52:45,2300.0,eth1,169.254.8.130,fb:e5:d3:53:88:1f,0,0,5.44586181640625e-06,0,4.863262176513672e-06,-5.825996398925781e-07
1575694367188,1.69,2019-12-07 04:52:44,2299.999,lo,127.0.0.1,af:1f:83:5d:a6:97,0,0,5.9399604797363285e-06,0,6.524753570556641e-06,5.847930908203125e-07
1575694367384,1.66,2019-12-07 04:52:45,2299.999,eth0,192.168.1.1,c9:48:e6:35:e5:c1,0,0,5.769968032836914e-06,0,5.114984512329102e-06,-6.549835205078124e-07
1575694367619,1.36,2019-12-07 04:52:45,2300.0,eth0,192.168.1.1,bd:c3:db:8a:74:5e,0,0,5.226421356201172e-06,0,5.50689697265625e-06,2.8047561645507836e-07
1575694367453,1.74,2019-12-07 04:52:45,2300.0,lo,127.0.0.1,4d:7a:10:6c:f2:d4,0,0,5.814361572265625e-06,0,5.323266983032227e-06,-4.910945892333982e-07
1575694367532,1.40,2019-12-07 04:52:45,2300.0,lo,127.0.0.1,e3:87:5b:e8:19:4e,0,0,5.075311660766602e-06,0,5.32984733581543e-06,2.5453567504882783e-07
1575694367611,1.68,2019-12-07 04:52:45,2300.0,eth2,169.254.8.1,27:16:a0:b0:99:05,0,0,5.3087234497070315e-06,0,5.648088455200196e-06,3.393650054931643e-07
1575694367735,1.66,2019-12-07 04:52:45,2300.0,lo,127.0.0.1,b3:22:48:4d:d7:a2,0,0,5.337238311767578e-06,0,5.225419998168946e-06,-1.1181831359863225e-07
1575694367826,1.38,2019-12-07 04:52:46,2299.999,eth2,169.254.8.1,63:49:6b:31:25:48,0,0,5.3105831146240235e-06,0,5.0465106964111326e-06,-2.64072418212891e-07
1575694367519,1.64,2019-12-07 04:52:45,2299.999,lo,127.0.0.1,db:93:aa:15:7a:87,0,0,5.61361312866211e-06,0,5.809926986694336e-06,1.9631385803222644e-07
