Logs,Boot ID,MAC Address,Phase 3,Phase 2,Phase 5,Phase 1,Phases,Start Time,Phase 4,End Time,Id,Request ID,Success,Error,Base Sample,Bit Sample
out/08-13-14-03/log,c434b3fa-b60b-40b1-afad-17364a4ef62d,96:A2:90:3E:6F:7C,48,48,48,48,5,2020-08-13 21:02:22,48,2020-08-13 21:03:05,48,36540074-dda2-4d96-8c99-ee3a897887ba,1,,-,-
out/08-13-14-03/log,15286246-966e-4510-b59a-c02c0ba80032,F2:B6:D1:85:24:2F,38,38,38,38,5,2020-08-13 21:02:22,38,2020-08-13 21:03:06,38,c94274b3-0a89-488a-b4ca-88c08796cbb0,1,,-,-
out/08-13-14-03/log,3db8feee-c26f-48cb-a175-98a8dcf17ca9,12:A7:3E:DC:A6:09,90,90,90,90,5,2020-08-13 21:02:21,90,2020-08-13 21:03:05,90,3bb84a1e-ed68-497a-98bf-f530cb5987be,1,,-,-
out/08-13-14-03/log,bf802fa9-5259-49d3-ad95-e8e9c4fbb2f4,7E:9E:B2:2C:65:5F,5,5,5,5,5,2020-08-13 21:02:22,5,2020-08-13 21:03:06,5,68bc4b92-a8df-459d-85bb-ca63b3f69cc8,1,,-,-
out/08-13-14-03/log,f8c7d7c0-117e-4e16-934f-70a414844750,FE:14:7D:04:DE:0A,100,100,100,100,5,2020-08-13 21:02:22,100,2020-08-13 21:03:05,100,2d05bf61-8846-445f-9ca2-004b715a8e35,1,,-,-
out/08-13-14-03/log,434369d1-7c9b-4e10-97ea-8d25af85a08e,66:F8:CE:F6:09:97,47,47,47,47,5,2020-08-13 21:02:22,47,2020-08-13 21:03:06,47,82b9aca0-8b2f-42dd-af38-daba7f04b666,1,,-,-
out/08-13-14-03/log,5843b68e-e546-48ef-ab49-5d39e056249c,A2:DA:C0:D7:FB:46,6,6,6,6,5,2020-08-13 21:02:22,6,2020-08-13 21:03:06,6,4fa792f9-72e7-402c-950b-fd7cbf8f0f72,1,,-,-
out/08-13-14-03/log,b4257679-dcf6-4073-93a1-065d5a9ba861,BE:8B:9A:90:88:3E,33,33,33,33,5,2020-08-13 21:02:22,33,2020-08-13 21:03:06,33,b551c9e1-0274-41a6-8ab1-7316cdc220bc,1,,-,-
out/08-13-14-03/log,324c9b6e-e6ac-4e60-bb13-e224a9726dda,62:B5:41:BE:87:7D,72,72,72,72,5,2020-08-13 21:02:21,72,2020-08-13 21:03:06,72,80dfba71-3103-4080-9e8b-0aca11f20fe0,1,,-,-
out/08-13-14-03/log,5bde2280-038b-47fd-bd79-4cab08b0f147,76:E9:6F:82:9F:17,76,76,76,76,5,2020-08-13 21:02:22,76,2020-08-13 21:03:05,76,1702653a-6d57-4304-9eb5-a8abbc0e8f48,1,,-,-
out/08-13-14-03/log,30216eb0-41b0-4303-82f3-bd03a402fb0d,1E:99:55:AB:DF:8F,88,88,88,88,5,2020-08-13 21:02:22,88,2020-08-13 21:03:05,88,cfc75715-5ccc-4268-856f-fe9ef9621e5b,1,,-,-
out/08-13-14-03/log,c03b08fe-358e-4e2d-a4d5-e7e0f86a3337,EE:B0:50:2A:0C:63,94,94,94,94,5,2020-08-13 21:02:22,94,2020-08-13 21:03:05,94,4869eac7-94d0-4e8c-8e88-c3fc6ec234f2,1,,-,-
out/08-13-14-03/log,3cf5a5e4-8203-43b7-a8d3-fe2b953fdfc3,FE:07:A8:43:5B:18,9,9,9,9,5,2020-08-13 21:02:22,9,2020-08-13 21:03:06,9,29908255-9a50-48f0-a3f6-941276340fc2,1,,-,-
out/08-13-14-03/log,2a4aff39-faee-4057-a856-9b407c6e6ab5,EA:6F:A6:61:33:E9,3,3,3,3,5,2020-08-13 21:02:22,3,2020-08-13 21:03:06,3,56bd3673-1180-4641-a274-963f68b5b347,1,,-,-
out/08-13-14-03/log,b956ef67-dfff-42ff-9127-3bac93754f18,6A:23:8F:8E:40:CD,22,22,22,22,5,2020-08-13 21:02:22,22,2020-08-13 21:03:06,22,66c50e89-5f83-446d-9216-4f45ad0ee5b2,1,,-,-
out/08-13-14-03/log,57a0b94d-3f32-4a5b-857c-ced61364515a,FA:58:BD:0D:C0:6F,36,36,36,36,5,2020-08-13 21:02:22,36,2020-08-13 21:03:06,36,9d1ec502-8c75-4fdc-9f42-5d9405d426f5,1,,-,-
out/08-13-14-03/log,45e62dfd-ca9c-490c-857c-dd0d74c16849,02:5E:EF:7F:A1:B7,75,75,75,75,5,2020-08-13 21:02:22,75,2020-08-13 21:03:06,75,4120da53-d1b5-4900-aa77-5ad1007608f5,1,,-,-
out/08-13-14-03/log,8bfd954a-f458-41bf-915d-1eace2a1e964,BA:25:38:70:C3:10,34,34,34,34,5,2020-08-13 21:02:21,34,2020-08-13 21:03:06,34,cee02dfb-bd0b-4a68-a690-4aaea9e07b0d,1,,-,-
out/08-13-14-03/log,b693e41b-0ac8-4d30-b028-1029fe37e3f3,32:C3:AB:00:D3:5B,80,80,80,80,5,2020-08-13 21:02:22,80,2020-08-13 21:03:05,80,51a9126e-505c-4f5e-99aa-3c3bb503acb0,1,,-,-
out/08-13-14-03/log,07c1215e-fc20-4bb7-9880-896dbb5b898b,3E:94:DC:2F:20:D1,27,27,27,27,5,2020-08-13 21:02:22,27,2020-08-13 21:03:06,27,72ff9e41-7988-483b-b9a6-0a02a64f6222,1,,-,-
out/08-13-14-03/log,b0d68a52-d87c-4756-8813-b25dcd6f38c5,D6:21:19:FA:C9:C7,31,31,31,31,5,2020-08-13 21:02:22,31,2020-08-13 21:03:06,31,c4728f04-5bb0-4d7e-a7c7-5599e3a94a65,1,,-,-
