Id,Sender,Receiver,Rate,Bits,Sent Data,Rcvd Data,Sender Erasures,Receiver Erasures,RErasures,SErasures,Errors,Error %,Ones,OneErrs,OneErr%,Zeroes,ZeroErrs,ZeroErr%
1,72,1,100,500,00111111111111111111111111011101111111111111111011111111111111111111111111111110101111111011111111111101011111111011011111111111111110111011110100011111111111111111111111101111111111111111101111111111111111101111111111111111111111111111101111101111111111111111111111111111111111111111111111111111111101111111111111111001111101111111111111111111011111111111101111011001111100111111111111100111111101111111111100111111111111111111100111111111111110111111111111110111110111111111111111011111111111111111,11111111111111111111111111111011111111111111111011111111111111111111111111111111111111111111111111111101011111111111011111111111111111111111110100011111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111101111111111111111001111101111111111111111111111111111111111111011101111101111111111111100111111101111111111101111111111111111111100111111111111110111111111111110111110111111111111111011111111111111111,,,0,1,21,4.2,455,1,0,45,20,44
2,97,24,100,500,10011111111110110011110100111011010111111110011111001110100110111011111011101111111111110100111011111111101110111111011111001100111101111101111010110111111011011111000111000101011111110111101111110111011011111110111111101101111111111010011110011101110100111010001101011101101101110111110111111011111101110100111111001111010111011111101101111111111100011010100110110010001110001111111111101111011111111110110010111011111110011111001111111110111111111111111110010111111010001111011000111111111111001101,10111111111110111111111111111111111111111110111111011111111111111111111011111111111111110101111111111111111110111111111111111101111111111111111111111111111111111111011111111111111111110111111111111111111111111110111111101111111111111111111110011111111111111111011111111111111111111111111111111011111101111111111111111111111111111111111111111111111101111011111111111011111110111111111111101111011111111111111011111011111111111111111111111111111111111111111111111111111011111111111001111111111111011111,,,0,0,100,20.0,370,0,0,130,100,76
3,48,6,100,500,00001111110001001101111101000010001000101001000010110010010111000101011100100110011000011010101011111111101111010110100001111011000111011001101010010010111110001000011010100010111101000111010100001100010101101100000000101110011111111011100001101101111111111000110110110110000100100111000111011100100111000001111101001100100110010000001001111001110100011111010100100111000111111000001000100101101010001110011011000000111101001011110000111010001001110001010000011111101101101011000001001101010001001101,10111111110011111111111111111110111111111011111110110011110111100111111111110110111110111010101011111111101111011111111101111011111111111111101010111110111111011100111111101110111101101111111110111110110111101110100010101110111111111011100111111111111111111010111110111110001110101111001111011111111111001011111111001111101110011010101001111001110111111111111111101111001111111010001010101111101010101110111111111000111111111011111100111010001001110011110000111111101101101011101011111111111001101101,,,0,0,131,26.2,252,0,0,248,131,52
4,78,15,100,500,00111011110001100001010101100011111010100011111101000100011100110001000100001011100110001110001101001000000001101111100110100001001001000000011100001111001111010010011011011000010010010001111110010100110011000100101011100000100000011000100000001000001001100000011100001001001000000111101000000000010101011011100110011010010010100010000101011100010111110000011000010100101010010110000100110100001110100011001010000011011101100000110010100001001101110000000010000000000100011000011010100110000000010001,10111111110011111111110111111011111010101111111111101101111100111101111100111111101111101110111101111100101111101111111110100011111011001111111100111111111111011010011111011010111110111101111111111111111111111110111011111000100011111010110010101010111011111011111111111111001010001111101101111000111101111011111110111111111010111111101101111100111111111000111100111100111010111110101100111111101110111111001011111011111111110110110110101111011101110010110010110010100111111011111010101110001110011011,,,0,0,174,34.8,200,0,0,300,174,58
5,91,73,100,500,01001100010000101000010000010100000000000000000111100000000101010000000101000000000100000011000000000100010000001010010000101000001000011001001000010110000000000000000010010100001000010010100010000000101010000000000000000010000000110000100000000001110100000000000000001110001000001000000100001010100100000000000000000000000000000000001010000101010000000110100000000100000000000000110000000100100010100000000010001000001000010000001000000010000000010000000000001000100000100000000000000010000001110000,11011111110111111111110111111111111101110111111111110111111111111111111101111111111100011111111111100101111111101111111111101111111111111111111111111111101111111111111111111111111111111111111111111111111111111111110111111111111111111111111111111111111101111111111111111111111111111111111111111111111111100111111111111111111111111111111111111111011111110111111111111111111111110111111111111111110111101111101111111111111111110111111111111111110111010111110111111111111111111110111111111111111111111110,,,0,0,373,74.6,94,0,0,406,373,91
7,71,51,100,500,10111111010100111111110011011110110001011001110101101111110111111001000100101101011110111110111011111111011111110011001110111011111001100011101100110101110101110111101101110011111101111111111110000101010111110100101010100001010101111111111110101101111111100110101111100111111000111111010001111101101111110101110101101110011111001010100111000110100111111011100101110111001011011110101111111001011011101111011110101111110110011111110101110011001110101110111111101110010011111110011100100111011111111111,11111110111111111111111111010111111111111111111111101111111111111011111111111111111110111111111111111111111111111111001111111111111011101011111111111111111111111111111111110011111111111111111111110101111111111111111111111111011101111111111111111111111111111111111111111111111101111111110011111111111111110111101111111110111111101011101111101110101111111111110111111111101111011110101111111111011111101111111111111111110111111111111111111111111111111111111111101111111011111111011100111111111111111111,,,3,2,121,24.2,343,3,0,157,118,75
8,17,7,100,500,00010111100010011100100110000100101011111100100111100101011000000000111011001011001101001001011011011111001101111010100101100110111000110111011001011101100111101000000111100101000010100100010011001011110001110101101010011011101010101100110101011111110100010111011100110010110111101011011110011011010010001011011111111001010101100111111111000011101101111100111101001011111110111111010010000110111010111001100001111111000011100010011001110110101100110111011110110010101110101011110100101010100001111011,11111111111111111110111111111111111111111111111111111111111001110111111111011111111111111011111111111111111111111110101111111111111111111111111111111111101111111111101111101111111110111111111111111111111111111111111011111011101110111101111111111111111101110111111100111111111111111011111111111111010110111111111111111011110111101111111111110111101111111100111111111011111111111111111110001111111010111011101011111011101111111110111111111111111111111111111110111111111111111111111111111111101111111011,,,1,1,172,34.4,283,1,0,217,171,78
9,18,14,100,500,10111111111111100101001110111110111111001111111111111011011110111101011101111111111101101111110111111011111111111101111101101011000111111111111001111101101011110110110111111111111111011101111111111011111110111111111110101111111110101100010111101111110111111111110111110111011111111011111110111111111011011111111010110011110101011011111111111111111111111011101110110111111111011101111100110101110111001111111101111111110110111011010111111100111111111110111111110111011101010111101111111110110111101111,11111111111111111111111110111110111111111111111111111111111111111111111101111111111111111111111111111111111111111111111111101111101111111111111111111111101111111110110111111111111111011111111111111111111111111111111111111111111111111101111111111111111111111111111111111111111111111111111111111111111111111111111110111111111111011111111111111111111111111111111111111111111111111111111100111101110111111111111111111111111111111111110111111111111111111110111111111111011101011111101111111110111111111111,,,0,0,72,14.4,405,0,0,95,72,75
10,59,20,100,500,00110010000000000000001100000010101010000001000000110000100000001101011010000000011000100001000101000010001001011100100000000001000011000000100000001001000000011001010100001001001000100000001000101000110000000001001000000011000001001100000000100110001000010000100000010010111100001101010011000000000001000001100010000001000100101100101001001000001100000101001110000110010001000010001000000000001001110010010000100010011101010000100000000000010101000100100100100000000010100100010101001010010001000001,11111111101110001010101110001010111010001111001110111010101011101111011010100010111110101011001111001011011111011111100010100011110011001010101110101011101011011011111110101011101010101010101010101010110010100011101110100011001111011100111100111110101000111100100011111110111100101101110011100010101111111111110011101011110110101111111011101010111110110111101110001110111111001110001000101111111111111110111101111010111111110011100010100111011111011110100110110001110011100111111111111010110011110011,,,0,0,190,38.0,135,0,0,365,190,52
11,41,36,100,500,00001001010000110111000100101010000100010100000000000000000000000001000010010000000010000011000101011000010000001101010010001000010000101100010011010000000010001000000000001010110000001001110000101100100100000000101100000010001000100010010100001110001000100000100000000010010110010100010000000101001000100010100010000000000001010000010100100100100000000100010111100000010000101000001000101011010001011100000000101000100010000000011100000001000011101111000000000000000001001100000000011001001000000000,11111111111111111111011111111110111111110111111111111111111111111111111111110011111111111111011111111011111111111111111110111111111111111101110111011011111111011101110111101011111011001111111111111111101111111111111111111110111111111011111111111110111111111111100011111110111111111110011101111101111110100111111110111010111101110110110111111110111111111111111111101111110011111111111011111111111111011111111111111011111111101101111111011111111111111111001111111110111111111111011111111001011010011111,,,1,0,306,61.2,132,0,0,368,306,83
12,42,33,100,500,00010000100100000011000111011010101001000000000000010000100100101100100100000001100000000010101000010110111000011111100000000000010000100010110001000000010000000001000011000001001000000010100101100001100010001000001001000100111110001011010010000000001000000011000100011001011100000011101110110000000101000000000101000011100000000000010000110100010010010100011010000000100000000100101010010000001010000111000100010000010011000001010110000011000000010011001000000011001111001111000000101000111111000011,11011111111101001011110111111111101111110100011110010100111110111101100101010001100101100111101111111111111111111111110100011110010100111111110001010001010011100101001111010101011001010011100101100101100111001100001101001101111111011011010011011111011001010011010100011001011101010011101110110100010111010110111101010011110001011001010001111101110011010101011111011100100100010100111111010011011010110111111111110001010011000101010111001111010110010111011100011111011111011111000100111001111111010011,,,0,0,155,31.0,155,0,0,345,155,44
14,34,23,100,500,00111110101100011101100001000110110101101011011111100110010101100101001001001101010011001010001100000011010011000100110001000000001110011101001000101111011010010101110000101011101011110111110101111011010101011010111111000110010110111101110011111101011001100011100101000000001011000000100000011001001010010101101000000000111010111110111111100100101110011010011001010111101111001100110010101101000001011000110100110000010000001110010011000010010010010000001010011000000000011100001011001000000110010011,10111111111101111111101111111110111111111011111111101110011111101111111011111111111111111110011110101011111011101111110011111110111111011111111110101111111111111101111011101011101011111111111111111111111101111111111111111110111111111101111111111111111111111111110111111011101111001110111111111011111011111111111110111110111011111111111111101110111110111011111001110111101111111100111010111111101111111000111100111001111011111111111111101110111111111011101010111110001110011110001111101101101110111111,,,0,0,182,36.4,236,0,0,264,182,68
17,31,26,100,500,11111111011011111111101001100110001110111111001110110010100101001101110100100010001010011111011000111111110011111111110111111111110110001100011100000011110101011000111010110001111110101001111111100011101101010111101001010101000001011111011011100100010101101111111101111110110101101111001111110111100001011011100101101111111000111101111111010010110001100011000101111101110111101011100101101101111001111110100101110100001101111010001111101100101111001100011001011101110011101101001011011111110110001001,11111111111111111111111101101111111111111111001110111111101111111101111100111111111111111111111011111111111011111111110111111111110110111101111111110011111111111011111010110011111111101111111111101111101111111111111001111111110011111111011011101111110111111111111101111111111111101111101111111111101011011111111101101111111011111111111111011111111111111111000111111111111111101011110111101111111111111110111101111100101101111010101111101100111111111100111011111111111111101111001111111111111110101111,,,0,0,117,23.4,313,0,0,187,117,62
19,76,58,100,500,11111111111111111101111111110100111101111111111110111111111111111111111111111111111111111110111111111111111101111111111111111111111111011101111111111111111111111111111111111111111101111110111111111111110101111111111110011110011101110101110111111111011111111111111111111111111111001111111111111101110011111111111111110111110111001110101111111111111111111010011111111110111111110111111110111111111010111111111111111111110111110001101111111101111011111101111111111111111111111011111011111111111001110111,11111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111101111111111111111111111111111111111111111111111111111111111111111111111111111111111111011111111101111111111111011111111111111111111111111111111111111111101111111111111111111111111111110111111110101111111111111111111011111111111111111111110111111110111111111011111111111111111111111111111111101111111111111011111101111111111111111111111011111011111111111001111111,,,0,1,38,7.6,445,1,0,55,37,67
20,56,28,100,500,01010010100001001001101001010100010101100000110100010000101010100100000000011101011011011011000000010100000001010100010010001000101100000010010111000010000000010110000100000001000010100000000100110001010010011001101000111000101010001001011000100001100000000000000011001010001010000110000001111000000100000010000101000000101100000000000100000001000000000010000001010010011011110011000000001110000001010010000000000100011101010001000110111011011010010001000001100010011010000100111000001101001100000100,11111111111111011111111111110100010101111101110101110001101111100100011111111111111111011111010101111101011001010101110111011101111101011111111111000111000101010110011100010101010111110111011101110101010110011111111001111001111111011101011011111001100110110101111111001111101111111110011111111001010111011011011101010100111100010110010100011111000101011111000101010111011011110011010001011111010101010011010101111101111101010111000111111111011011010001110111100111011110010100111001011101001100010100,,,0,0,174,34.8,159,0,0,341,174,51
21,94,86,100,500,11010010011100100100010100000100000110110110100100001010001011100111101100010101111101101111000000001111100010011101000011000000110000000101100000101000000001100010010001010001010101000101001101000111011001001001101011100110001110000001100110001101111101111000110011110000001001011110001011010110111100010100000011000000101000001010010000100001111001000101000100001010000001000100111101100000101100001000100100011111110010000100000101100000110001101010011100000001000010100001001000111110110000010001,11111111111111111101111111111111111111111111111100111111111111110111101111111101111111111111111111111111111110111111110111111111111111111101111111111000111111101111111111111111111111111111111111111111011011111011111111101111111110011111111111111101111111111111111111111011111111111111111111111111111110111111111011111111101111111111111111101111111111101111111111111111110011111111111111111100101101111001111111111111111110111110111101111111110011111110111111111111111111101111111101111111110111111101,,,1,0,253,50.6,203,0,0,297,253,85
22,35,22,100,500,00000000000000000001001000001001000101000000100000000010000001001000000100001100100000110000000000000001000000000000100000000000010010000010001000000000000000000010000110000000001000000000001001010001000000010000100101001010101000010000000000000000010010000000001101000100000000000000000001000101100100100000010001000100100100010000000010000010000100001110001000001000001000001000000000000100001000100010000000000000101000011010110000001001000010000010001001000000010000000001000000010011000001011001,11111111111111101111111011111111111111111111101111111111111111111111111111111111111111111011111111100111100011111111100011111010111010001011001000111000101100101111111110101111101110101111111111111111101111111010110111111010111111011111101110001110111111001011001111101111011110111111111011101111111111111111111101111111101111111110111110111111111111111111111111111111111111111111111101111111111010111110111111110010111011111011111110111111101110101010001011111010111110111011110011111111011111111111,,,0,0,320,64.0,93,0,0,407,320,78
23,96,9,100,500,11111000000110100100101001000000010100010110111010000010111110011001010000000101010111000000101000000000000010100001101000010101001101011011111011001000000011010110111001001100001101000110111110100010011000010001000010001011110101000001110000000001000000110010001110010001001100110101100010110010011010010011000000001000010000010000001001000110010101001100000111000100000100011100000001011111011011000110010100111010111100010111101110010010100000000011010100000010000101101000010011000111001101100000,11111111101111101110101111001111111110011111111010101010111110111001111110101111110111011111101011001111101011110111101110011111111101111011111011101100111111111110111001111100101101111110111110101010111110111101111011111111110111100011110010011011001111111011111110110111111110111101110010111010111110111011111100111000111100111000111011101110111101101100101111111110100110011100101101111111111111110101110111111010111110011111101110110010110110100011010110100010110111111010110011101111101111101010,,,1,0,171,34.2,196,1,0,304,170,55
24,67,62,100,500,01100001000100000000000000000000000000000000001000001000000100000000000001000011000000001001000000001000010000000000001000001000000000010000000001000000000000000001001000100000000000000000000000000010000000110000100010000000011001000010000000001000000001001000000000000000000000000100101100000000000000000000000000000000100000000000000000100000000000000000001000000000000000000010011000000000000100000100000000000000001000000000000000000000000100000000010000000100000000010000000000000000000000000000,11110111111101111111110111111111010111111101111111101101111111000111111101000111110101111111100111101101111111110101111111101101110111111111111111101111100111111111101111110101011111100111111111111111111111111111111111111111111111011111010111101101110111111111111111111111111111111110111100011100010101110111110110010111111100111110010101111111010111111101011110110100011110010111111001010001111110111111111110111110011111111100111111010111111111111111111100011111110111111110011111111100010111110110,,,0,0,351,70.2,50,0,0,450,351,78
25,32,16,100,500,11111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,11111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,,,0,0,0,0.0,500,0,0,0,0,-
