GUID,Success,Id,Boot ID,End Time,Request ID,Start Time,Phases,Phase 1,Phase 2,Phase 3,Logs,Base Sample,Predecessors,Bit-1 Sample,Bit-0 Sample,Bit-1 Pvalue,Error,Bit-0 Pvalue,MAC Address,Warm Start
09-29-23-03-489,1,489,f9d4f9eb-4558-454b-89e3-d8d27d7e5508,2020-09-30 06:05:07,08b45f59-bf6f-4a0d-894c-6350ecd07448,2020-09-30 06:03:12,3,974,974,974,out/09-29-23-03/log,out/09-29-23-03/base_samples489,,out/09-29-23-03/bit1_samples489,out/09-29-23-03/bit0_samples489,7.11180302209819,,0.477966740201575,0A:B0:6C:C7:CB:9A,No
09-29-23-03-886,1,886,f25ae7ed-0a54-43f4-8514-47bb5700fd1b,2020-09-30 06:05:07,83a6b8cd-672b-4ddd-b2d4-11769294ac30,2020-09-30 06:03:23,3,886,886,886,out/09-29-23-03/log,out/09-29-23-03/base_samples886,,out/09-29-23-03/bit1_samples886,out/09-29-23-03/bit0_samples886,0,,0.143801531633011,8A:EA:C4:93:FD:95,No
09-29-23-03-182,1,182,b8828e19-4bb9-4d3f-a06e-10c5de460d4c,2020-09-30 06:05:07,5698a0f4-2284-4617-bde7-0a382c5274dd,2020-09-30 06:03:09,3,959,959,959,out/09-29-23-03/log,out/09-29-23-03/base_samples182,,out/09-29-23-03/bit1_samples182,out/09-29-23-03/bit0_samples182,8.5932726095937,,0.30836137000575,42:ED:C4:22:13:DE,No
09-29-23-03-427,1,427,7a17f6fa-ffca-44e8-bf91-52b7f07e2f54,2020-09-30 06:05:07,6db8047f-5859-453d-a5e6-58874a987cbc,2020-09-30 06:03:15,3,995,995,995,out/09-29-23-03/log,out/09-29-23-03/base_samples427,,out/09-29-23-03/bit1_samples427,out/09-29-23-03/bit0_samples427,8.90431075326772,,1.05039941537476,F2:58:0B:AF:29:FF,No
09-29-23-03-544,1,544,51f09054-1260-4cc5-993a-9f2d33c0d7a1,2020-09-30 06:05:07,53be9207-0b66-4f2c-aa69-8163166a84aa,2020-09-30 06:03:26,3,872,872,872,out/09-29-23-03/log,out/09-29-23-03/base_samples544,,out/09-29-23-03/bit1_samples544,out/09-29-23-03/bit0_samples544,6.08035866984717,,0.479346969124448,3E:AB:37:83:FF:1E,No
09-29-23-03-158,1,158,0d1a539a-b236-4d76-a517-6eeb05086ba6,2020-09-30 06:05:07,6f6fd394-dd73-4d3e-94fb-9248556db655,2020-09-30 06:03:09,3,951,951,951,out/09-29-23-03/log,out/09-29-23-03/base_samples158,,out/09-29-23-03/bit1_samples158,out/09-29-23-03/bit0_samples158,8.53012618786487,,0.627838724129615,B6:1E:EF:A9:93:11,No
09-29-23-03-850,1,850,9bb0a566-10fb-4919-816c-40afb0f9cd8c,2020-09-30 06:05:07,8d6f2662-0f2d-4ba9-b052-3cf131165580,2020-09-30 06:03:24,3,850,850,850,out/09-29-23-03/log,out/09-29-23-03/base_samples850,,out/09-29-23-03/bit1_samples850,out/09-29-23-03/bit0_samples850,0,,0.223782814344505,8A:FB:47:E6:B1:FF,No
09-29-23-03-204,1,204,cdcf7c66-9dcd-4b6a-8188-893a4531a964,2020-09-30 06:05:07,f87fdd43-055b-4b1f-9a1b-cf726f079098,2020-09-30 06:03:09,3,653,653,653,out/09-29-23-03/log,out/09-29-23-03/base_samples204,,out/09-29-23-03/bit1_samples204,out/09-29-23-03/bit0_samples204,8.32523885110812,,0.224749020414188,26:4E:55:6F:FE:27,No
09-29-23-03-49,1,49,60a20e0f-ad77-4ca6-81b3-6faf008becf8,2020-09-30 06:05:07,f6e94049-bf95-46c4-9329-ad201893c85d,2020-09-30 06:03:09,3,886,886,886,out/09-29-23-03/log,out/09-29-23-03/base_samples49,,out/09-29-23-03/bit1_samples49,out/09-29-23-03/bit0_samples49,8.10055874072894,,0.552353511801998,F2:DE:4F:A6:03:59,No
09-29-23-03-47,1,47,398d239e-2138-400e-9616-22af18259885,2020-09-30 06:05:07,9d9cd28a-8a73-4e4b-ac38-f706a9ac210f,2020-09-30 06:03:09,3,138,138,138,out/09-29-23-03/log,out/09-29-23-03/base_samples47,,out/09-29-23-03/bit1_samples47,out/09-29-23-03/bit0_samples47,6.4029415506339,,0.668838324787437,8A:82:0E:03:9A:3B,No
