start_time,Boot ID,MAC Addr,IP,imax_value,iavg_value,fmax_value,favg_value
1575252742508,bc9dc990-0676-41fd-b38c-2786fe7f9eca,72:7f:14:fd:e4:8f,169.254.68.109,0.0001697540283203125,2.4950551986694335e-05,0.00012922286987304688,2.5868844985961915e-05
1575252742519,1dbd5769-0999-4e6d-b5ab-8ac9e8d61668,ce:ab:63:73:70:d4,169.254.174.109,0.000148773193359375,2.5175809860229492e-05,0.0001704692840576172,2.5141620635986328e-05
1575252742515,9cfefe8e-f51c-4848-96f4-44ed6df24c9e,c6:52:f0:fa:00:5d,169.254.69.69,0.00015044212341308594,2.4985313415527345e-05,0.00021338462829589844,2.5770044326782227e-05
1575252742517,fbf672d1-887b-4ec7-8b0b-a76a4923ea33,36:b8:9c:dc:2a:74,169.254.191.181,0.000400543212890625,2.5725460052490236e-05,0.0001468658447265625,2.4945878982543946e-05
1575252742525,7eb8a3d6-c4dc-45da-afb3-3bc1467d2743,26:47:f4:0d:f0:b7,169.254.71.85,0.00034880638122558594,2.51192569732666e-05,0.00019431114196777344,2.60101318359375e-05
1575252742493,062bb52d-2084-4b2b-8e10-8ff6a03e0d15,ce:bc:4a:c2:c0:ed,169.254.101.253,0.0004849433898925781,2.5666427612304687e-05,0.0002598762512207031,2.591114044189453e-05
1575252742517,9ac09f5e-a9a2-460a-b906-e7d9062e6b1a,12:28:65:e0:95:60,169.254.11.173,0.0005011558532714844,2.5069332122802733e-05,0.0002281665802001953,2.5790119171142578e-05
1575252742525,8b9a0ebd-135b-40cd-8cca-70710f267dc4,e2:d1:94:2b:97:94,169.254.16.253,0.0001842975616455078,2.4848604202270508e-05,0.00017833709716796875,2.5703239440917967e-05
1575252742509,d05982b5-8b4a-4684-b8a8-a5a4ab818d00,f6:f9:12:de:4d:09,169.254.155.5,0.0004143714904785156,2.584505081176758e-05,0.00021910667419433594,2.5185823440551758e-05
1575252742502,0049ac7e-f181-4d05-a9e7-ae2179e497d1,36:cc:cf:2b:03:d6,169.254.174.149,0.00016355514526367188,2.569732666015625e-05,0.0003352165222167969,2.5810813903808592e-05
1575252742494,1b30fb64-3b37-4c2d-91fe-cfbd1d054c08,be:b7:80:f2:c3:1e,169.254.101.229,0.00017452239990234375,2.5299835205078125e-05,0.00016641616821289062,2.5925970077514648e-05
1575252742528,01344862-3f4b-4fb6-a17a-3be7d2fb6dd4,3a:ee:e0:bd:82:b4,169.254.64.109,0.0002467632293701172,2.50673770904541e-05,0.0001652240753173828,2.5937652587890626e-05
1575252742533,216488b2-4213-4918-8cfc-bd77924acb6b,12:78:e6:b8:50:46,169.254.174.141,0.0002200603485107422,2.50978946685791e-05,0.00016260147094726562,2.5423431396484375e-05
1575252742517,50d4de84-022a-4eb7-bd79-87669aec5c56,82:02:e2:3a:4f:ed,169.254.227.205,0.00023436546325683594,2.6123762130737304e-05,0.00023651123046875,2.6754093170166015e-05
1575252742496,f148254b-2e63-4ee8-96ff-74cc94bb5dad,56:25:c9:82:82:bb,169.254.18.77,0.011798620223999023,2.8472423553466796e-05,0.0001857280731201172,2.6471376419067382e-05
1575252742517,4f24ab54-4206-4b54-bf58-53b7da7306fb,1e:f9:af:13:ba:8c,169.254.227.213,0.0002167224884033203,2.588510513305664e-05,0.0001938343048095703,2.6702308654785158e-05
1575252742520,9b743008-2718-4bc9-b466-2ab9315a0744,ea:97:be:a8:1b:0f,169.254.17.253,0.00023436546325683594,2.610516548156738e-05,0.0001838207244873047,2.8490257263183592e-05
1575252742504,c375b4a1-9948-4697-9cf1-0551e9457b5e,ce:99:f8:26:c0:58,169.254.228.37,0.00017523765563964844,2.6090669631958007e-05,0.0001919269561767578,2.667536735534668e-05
1575252742511,36106529-9e54-4c81-9c47-884184d8d794,aa:4a:c7:2f:8a:68,169.254.228.21,0.00028705596923828125,2.5697755813598632e-05,0.0001938343048095703,2.6491594314575195e-05
1575252742497,1d866d57-9cbb-46f1-9f83-5e66452b1484,3a:84:c4:d1:fb:5a,169.254.107.101,0.00018358230590820312,2.5690269470214842e-05,0.00018858909606933594,3.095779418945312e-05
1575252742512,94e92268-0613-4c8c-bd0e-80015b6a6adc,e6:37:56:54:61:4a,169.254.107.181,0.000244140625,2.569584846496582e-05,0.00024318695068359375,3.0954265594482424e-05
1575252742501,a417f9f6-2020-48b6-92d3-f58fadb57ec9,c6:7d:f4:d9:ca:43,169.254.122.229,0.0001399517059326172,2.564539909362793e-05,0.0001571178436279297,2.6250696182250975e-05
1575252742528,2e4b584b-38a4-49fc-8a6e-dbb232854529,6a:d5:75:1f:15:4b,169.254.68.73,0.00026154518127441406,2.5429725646972655e-05,0.00019049644470214844,3.065662384033203e-05
1575252742520,4068343f-0bdb-4aa7-8d74-a3ddf697fac8,b6:69:16:80:e2:12,169.254.2.213,0.00022649765014648438,2.615642547607422e-05,0.0003216266632080078,2.87569522857666e-05
1575252742511,dfc6cdbf-4c14-4d7f-b1cd-6a30bf0f7f3a,ee:f3:48:e0:fb:08,169.254.228.45,0.0003008842468261719,2.633533477783203e-05,0.00021266937255859375,2.6751041412353515e-05
1575252742498,e35f3e95-5349-4248-84e7-a5beba3f0c86,de:c6:ab:bf:8b:d3,169.254.123.181,0.00023627281188964844,2.575254440307617e-05,0.00016641616821289062,2.628626823425293e-05
1575252742516,928ba9f7-50f4-49ac-8cec-982f5b53f3f8,5a:19:40:bb:05:e6,169.254.17.241,0.012179851531982422,2.780561447143555e-05,0.0002040863037109375,2.690434455871582e-05
1575252742526,d95626df-5582-4989-9ee0-3a71f9d43fa3,82:3a:2f:1b:f3:9f,169.254.228.109,0.00024819374084472656,2.631049156188965e-05,0.00020837783813476562,2.6865625381469725e-05
1575252742499,770fe09a-3ea5-4435-8ee6-fe17a3c66713,86:ee:89:96:0e:3c,169.254.123.13,0.00015926361083984375,2.564849853515625e-05,0.0002028942108154297,2.6237344741821288e-05
1575252742508,6ffc4bcf-a0f0-4640-8893-4ab6d4feebd6,ea:06:59:0b:9d:68,169.254.107.141,0.00021076202392578125,2.559366226196289e-05,0.00016736984252929688,3.0852746963500976e-05
1575252742502,7d11fe95-b404-4b44-a514-a9599a1b5729,7e:3d:dd:a7:22:f0,169.254.68.173,0.00018453598022460938,2.5441551208496092e-05,0.0002384185791015625,2.7074813842773438e-05
1575252742535,a4753499-bfd1-4c05-8600-66d247e803c0,42:38:2e:43:92:97,169.254.155.53,0.00026297569274902344,2.6007556915283204e-05,0.00016832351684570312,2.508554458618164e-05
1575252742527,00be1fd9-5dbe-4245-b4ff-9144f02c5f21,ee:0f:29:5f:cf:1a,169.254.227.229,0.00022864341735839844,2.5738096237182618e-05,0.00022292137145996094,2.6457643508911133e-05
1575252742527,8cdcde10-4364-4315-8711-89110561f83d,d2:e8:eb:8c:89:9a,169.254.228.77,0.00015497207641601562,2.5655317306518555e-05,0.00020623207092285156,2.647080421447754e-05
1575252742539,207373ac-8ca5-485c-916d-ec54d77aec22,76:50:48:b1:71:17,169.254.228.69,0.0003962516784667969,2.5754404067993164e-05,0.000179290771484375,2.6450204849243165e-05
1575252742528,6ff31af6-3be6-4a13-bd86-ad6bd920e943,06:0b:82:dd:8c:99,169.254.70.145,0.0002167224884033203,2.522077560424805e-05,0.00015115737915039062,3.057351112365723e-05
