start_time,Boot ID,MAC Addr,IP,imax_value,iavg_value,fmax_value,favg_value
1575252923436,be81cb83-c799-4647-bfe8-ccbf38359070,66:e1:a0:15:8e:c4,169.254.20.45,0.00014853477478027344,2.5296878814697266e-05,0.00016188621520996094,2.514758110046387e-05
1575252923434,4e3ad48e-dd98-436d-a274-b9208143e71d,72:b5:5c:d8:20:67,169.254.21.149,0.00022840499877929688,2.529301643371582e-05,0.0002777576446533203,2.517538070678711e-05
1575252923448,5f8e0bca-013a-4060-85c2-c3c4bcce4958,9e:a2:e5:47:f1:5d,169.254.20.117,0.0001895427703857422,2.577519416809082e-05,0.0001652240753173828,2.5062274932861326e-05
1575252923467,7939d1f6-e073-4b6f-a4ac-be11a774b25d,1a:ac:91:0a:05:6d,169.254.71.81,0.00012111663818359375,2.4918127059936524e-05,0.0001494884490966797,2.5091218948364258e-05
1575252923501,37390383-a5d5-4395-b8f9-69a8b8568b44,26:6e:95:e2:4b:9a,169.254.22.101,0.00015020370483398438,2.5493955612182617e-05,0.00014925003051757812,2.5144767761230468e-05
1575252923465,7eb8a3d6-c4dc-45da-afb3-3bc1467d2743,26:47:f4:0d:f0:b7,169.254.71.85,0.0001685619354248047,2.524886131286621e-05,0.0001919269561767578,2.49631404876709e-05
1575252923462,4068343f-0bdb-4aa7-8d74-a3ddf697fac8,b6:69:16:80:e2:12,169.254.2.213,0.0001938343048095703,2.5380659103393555e-05,0.000225067138671875,2.624483108520508e-05
1575252923470,f7314806-298c-4b5d-8818-eed7d6d04d1b,4a:c5:2c:06:dd:0b,169.254.20.165,0.00016999244689941406,2.5449657440185547e-05,0.0001735687255859375,2.5848865509033205e-05
1575252923456,36106529-9e54-4c81-9c47-884184d8d794,aa:4a:c7:2f:8a:68,169.254.228.21,0.00015974044799804688,2.570023536682129e-05,0.0002818107604980469,2.5963640213012695e-05
1575252923464,6ff31af6-3be6-4a13-bd86-ad6bd920e943,06:0b:82:dd:8c:99,169.254.70.145,0.00013017654418945312,2.4997043609619142e-05,0.00039839744567871094,2.531709671020508e-05
