Logs,GUID,Error,IP Address,Success,Id,CPU CPI,MAC Address,Request ID,Start Time,Protocol Time,Phases,Phase 1,Phase 2,Phase 3,End Time,Boot ID,Predecessors,Base Sample,Bit-1 Sample,Bit-0 Sample,Warm Start,Tag,Channel,Bit-0 Pvalue,Bit-1 Pvalue
out/02-03-18-23/log,02-03-18-23-2,,169.254.76.1,1,2,7.825088,4E:35:30:70:E0:56,9dc80ee9-7480-41f2-9c54-1bb9e3155282,2021-02-04 02:23:56,30,3,99,92,64,2021-02-04 02:24:40,7c45c94e-a086-4ba7-ab1d-0e12e7891b51,"02-03-17-06-4,02-03-17-08-77,02-03-17-09-13,02-03-17-12-16,02-03-17-16-60,02-03-17-19-41,02-03-17-22-74,02-03-17-26-69,02-03-17-29-60,02-03-17-33-48,02-03-17-36-88,02-03-17-39-6,02-03-17-43-31,02-03-17-46-98,02-03-17-50-1,02-03-17-53-77,02-03-17-56-37,02-03-18-00-99,02-03-18-03-6,02-03-18-06-81,02-03-18-10-13,02-03-18-13-37,02-03-18-17-13,02-03-18-20-48",-,-,-,Yes,DEFAULT,-,-,-
out/02-03-18-23/log,02-03-18-23-51,,169.254.76.1,1,51,7.627212,D2:01:F0:71:EA:8C,1c7b76d8-5388-4e17-8f2c-0e33373c9d9f,2021-02-04 02:23:56,20,1,51,-1,-1,2021-02-04 02:24:30,c4bd1b42-920d-4f21-a1c1-d099c4243c54,"02-03-17-06-62,02-03-17-08-53,02-03-17-09-75,02-03-17-12-49,02-03-17-16-29,02-03-17-19-62,02-03-17-22-80,02-03-17-26-84,02-03-17-29-80,02-03-17-33-50,02-03-17-36-61,02-03-17-39-76,02-03-17-43-42,02-03-17-46-16,02-03-17-50-42,02-03-17-53-58,02-03-17-56-98,02-03-18-00-45,02-03-18-03-95,02-03-18-06-55,02-03-18-10-97,02-03-18-13-44,02-03-18-17-88,02-03-18-20-64",-,-,-,Yes,DEFAULT,-,-,-
out/02-03-18-23/log,02-03-18-23-10,,169.254.76.1,1,10,7.869078,AE:BE:62:33:20:DB,40b1d45b-8c39-4d0a-9418-0f7899b1a2c8,2021-02-04 02:23:56,30,3,98,87,49,2021-02-04 02:24:40,3f754dc5-b0c1-462e-aafa-9aa060e1cefb,"02-03-18-13-26,02-03-18-17-86,02-03-18-20-81",-,-,-,Yes,DEFAULT,-,-,-
out/02-03-18-23/log,02-03-18-23-7,,169.254.76.1,1,7,7.894024,F6:60:22:36:BF:7E,9338809c-bb25-48ce-831f-7300782e6aa3,2021-02-04 02:23:56,30,3,94,83,77,2021-02-04 02:24:40,33470de7-6d84-4045-aabe-19469eb5fceb,"02-03-18-17-63,02-03-18-20-72",-,-,-,Yes,DEFAULT,-,-,-
out/02-03-18-23/log,02-03-18-23-97,,169.254.76.1,1,97,7.971466,62:B0:4E:21:0E:BB,de7c5252-9333-4cc7-8d59-e858f713054e,2021-02-04 02:23:56,20,1,97,-1,-1,2021-02-04 02:24:30,3da85eea-2b78-486a-869a-db351646a0f5,"02-03-17-33-68,02-03-17-36-77,02-03-17-39-38,02-03-17-43-79,02-03-17-46-64,02-03-17-50-66,02-03-17-53-37,02-03-17-56-86,02-03-18-00-87,02-03-18-03-70,02-03-18-06-96,02-03-18-10-77,02-03-18-13-9,02-03-18-17-69,02-03-18-20-67",-,-,-,Yes,DEFAULT,-,-,-
out/02-03-18-23/log,02-03-18-23-47,,169.254.76.1,1,47,8.294547,22:0C:0F:66:A1:95,a6994c13-b35b-4033-be4a-bc38569fdbac,2021-02-04 02:23:56,30,3,88,57,47,2021-02-04 02:24:40,e40e6475-bb38-4edc-9c9b-6a387b81fa80,02-03-18-20-100,-,-,-,Yes,DEFAULT,-,-,-
out/02-03-18-23/log,02-03-18-23-54,,169.254.76.1,1,54,7.837657,02:02:30:6F:55:11,7f95d0ad-8e17-4aaf-b555-0bf9a13d497c,2021-02-04 02:23:56,30,3,62,58,54,2021-02-04 02:24:40,a164a02a-6315-4987-a61c-3287573c3c60,"02-03-18-10-42,02-03-18-13-21,02-03-18-17-50,02-03-18-20-97",-,-,-,Yes,DEFAULT,-,-,-
out/02-03-18-23/log,02-03-18-23-28,,169.254.76.1,1,28,7.861888,9E:4C:49:5B:AA:4A,f51dbf0b-6fbb-4397-94c4-d15b7060ddd5,2021-02-04 02:23:56,30,2,71,28,-1,2021-02-04 02:24:49,92dd2b3f-db2a-4bfb-9625-d527a5c0ba59,"02-03-18-13-93,02-03-18-17-16,02-03-18-20-12",-,out/02-03-18-23/bit1_samples28,-,Yes,DEFAULT,1,-,-
out/02-03-18-23/log,02-03-18-23-44,,169.254.76.1,1,44,7.927997,52:A6:1B:EC:D1:B1,7b6f0e60-a3a6-422d-aa9a-63b72de94160,2021-02-04 02:23:56,20,1,44,-1,-1,2021-02-04 02:24:30,4cb55b5e-d6cb-4fee-bd4a-368839c5addf,"02-03-17-06-37,02-03-17-08-84,02-03-17-09-78,02-03-17-12-93,02-03-17-16-91,02-03-17-19-100,02-03-17-22-76,02-03-17-26-99,02-03-17-29-73,02-03-17-33-79,02-03-17-36-99,02-03-17-39-63,02-03-17-43-67,02-03-17-46-85,02-03-17-50-96,02-03-17-53-95,02-03-17-56-68,02-03-18-00-89,02-03-18-03-54,02-03-18-06-44,02-03-18-10-92,02-03-18-13-39,02-03-18-17-68,02-03-18-20-94",-,-,-,Yes,DEFAULT,-,-,-
out/02-03-18-23/log,02-03-18-23-85,,169.254.76.1,1,85,7.761104,56:07:EE:2F:62:86,c913766d-4532-4ef6-8244-e16ea2a8358a,2021-02-04 02:23:56,20,1,85,-1,-1,2021-02-04 02:24:30,5af1f94c-c385-4a80-976d-6c7844ccb41b,"02-03-17-06-70,02-03-17-08-98,02-03-17-09-32,02-03-17-12-56,02-03-17-16-92,02-03-17-19-45,02-03-17-22-18,02-03-17-26-81,02-03-17-29-98,02-03-17-33-84,02-03-17-36-68,02-03-17-39-89,02-03-17-43-89,02-03-17-46-87,02-03-17-50-59,02-03-17-53-43,02-03-17-56-84,02-03-18-00-84,02-03-18-03-47,02-03-18-06-83,02-03-18-10-95,02-03-18-13-41,02-03-18-17-77,02-03-18-20-99",-,-,-,Yes,DEFAULT,-,-,-
