GUID,Success,Id,Boot ID,End Time,Request ID,Start Time,Phases,Phase 1,Phase 2,Phase 3,Logs,Base Sample,Predecessors,Bit-1 Sample,Bit-0 Sample,Bit-1 Pvalue,Error,Bit-0 Pvalue,MAC Address,Warm Start,Account
10-11-12-00-931,1,931,865d113e-7626-482c-b213-b6b0f22ca0d4,2020-10-11 19:02:29,dd1a1be5-ccb4-4e05-b834-54155328b7fe,2020-10-11 19:00:58,3,931,931,931,out/10-11-12-00/log,out/10-11-12-00/base_samples931,,out/10-11-12-00/bit1_samples931,out/10-11-12-00/bit0_samples931,0,,0.824624241438298,4E:50:20:15:6C:C3,No,017371402075
10-11-12-00-936,1,936,74129603-d8ac-4819-8903-e47d78800451,2020-10-11 19:02:29,51cd7336-d461-40e6-91cd-62ba8b17fa3f,2020-10-11 19:00:57,3,936,936,936,out/10-11-12-00/log,out/10-11-12-00/base_samples936,,out/10-11-12-00/bit1_samples936,out/10-11-12-00/bit0_samples936,0,,0.42301285804465,B6:89:CD:44:E9:65,No,017371402075
10-11-12-00-26,1,26,8b6d09bd-fd28-437b-b0d0-24c600cdf055,2020-10-11 19:02:29,c301dc33-4737-4935-b81a-a96f4dcc5478,2020-10-11 19:00:30,3,826,826,826,out/10-11-12-00/log,out/10-11-12-00/base_samples26,,out/10-11-12-00/bit1_samples26,out/10-11-12-00/bit0_samples26,8.10431268639211,,0.478091813298261,76:7E:B1:E7:A2:FF,No,017371402075
10-11-12-00-368,1,368,b718c440-62fa-4119-8685-a3f11720ca30,2020-10-11 19:02:29,fd44b621-79a4-4033-93e9-88af45f2b042,2020-10-11 19:00:33,3,757,757,757,out/10-11-12-00/log,out/10-11-12-00/base_samples368,,out/10-11-12-00/bit1_samples368,out/10-11-12-00/bit0_samples368,6.31447913140674,,0.502631559059796,0E:E5:33:D0:8B:3C,No,017371402075
10-11-12-00-420,1,420,986678c0-8263-4792-b27c-32b82f47e2b4,2020-10-11 19:02:29,fc84ae93-0546-4896-870e-20a61cf47bac,2020-10-11 19:00:36,3,489,489,489,out/10-11-12-00/log,out/10-11-12-00/base_samples420,,out/10-11-12-00/bit1_samples420,out/10-11-12-00/bit0_samples420,5.77450541897863,,0.264088781479738,D6:7A:25:77:DE:AE,No,017371402075
10-11-12-00-316,1,316,5a022527-2b23-4dcd-9714-b63108c8f8f0,2020-10-11 19:02:29,a6220f33-11ed-4b1e-990d-9d983fa9449a,2020-10-11 19:00:38,3,617,617,617,out/10-11-12-00/log,out/10-11-12-00/base_samples316,,out/10-11-12-00/bit1_samples316,out/10-11-12-00/bit0_samples316,5.99927604303719,,0.100285759553704,A2:02:A0:06:8B:5D,No,017371402075
10-11-12-00-690,1,690,d68f2ee9-7068-4d11-b532-9fbd9059fd80,2020-10-11 19:02:29,2e57490d-46ba-4810-bfde-e22490a61528,2020-10-11 19:00:47,3,949,949,949,out/10-11-12-00/log,out/10-11-12-00/base_samples690,,out/10-11-12-00/bit1_samples690,out/10-11-12-00/bit0_samples690,6.55813566835851,,0.472616497193769,8E:5A:CF:B6:2C:6C,No,017371402075
10-11-12-00-612,1,612,2c0c56d0-4250-4cef-8ed0-3114d102253a,2020-10-11 19:02:29,74b0e1de-84d1-46d4-b2f7-913ccb0dbf47,2020-10-11 19:00:44,3,836,836,836,out/10-11-12-00/log,out/10-11-12-00/base_samples612,,out/10-11-12-00/bit1_samples612,out/10-11-12-00/bit0_samples612,5.55510758073082,,1.18017138780411,9A:51:B9:F0:57:55,No,017371402075
10-11-12-00-53,1,53,87d9b531-1689-47a8-b450-c8379f349b36,2020-10-11 19:02:29,a2d0fecf-4b71-4ac4-81f9-4ea8c64d3616,2020-10-11 19:00:33,3,484,484,484,out/10-11-12-00/log,out/10-11-12-00/base_samples53,,out/10-11-12-00/bit1_samples53,out/10-11-12-00/bit0_samples53,7.73735247053198,,0.538142633931778,92:BA:2C:29:2F:58,No,017371402075
10-11-12-00-84,1,84,f52abdc4-a62f-43cb-a30e-d50682604bea,2020-10-11 19:02:29,caf3b52c-974d-4b7e-aa36-c9d1e59ddb63,2020-10-11 19:00:31,3,84,84,84,out/10-11-12-00/log,out/10-11-12-00/base_samples84,,out/10-11-12-00/bit1_samples84,out/10-11-12-00/bit0_samples84,0,,0.455391015776625,1A:96:2F:14:13:FA,No,017371402075
10-11-12-00-703,1,703,a306dc0e-3673-4b5a-b736-39b3206ff2de,2020-10-11 19:02:29,a35ee180-15af-42d5-b4bf-167e8860fb11,2020-10-11 19:00:48,3,963,963,963,out/10-11-12-00/log,out/10-11-12-00/base_samples703,,out/10-11-12-00/bit1_samples703,out/10-11-12-00/bit0_samples703,6.96621990454495,,0.424998125267443,8A:6E:DC:7B:C6:3E,No,017371402075
10-11-12-00-265,1,265,a606b5c9-2ad5-4a44-ac7d-20ea10846e96,2020-10-11 19:02:29,04152379-237c-4b2d-abbb-9d868e6bb276,2020-10-11 19:00:31,3,641,641,641,out/10-11-12-00/log,out/10-11-12-00/base_samples265,,out/10-11-12-00/bit1_samples265,out/10-11-12-00/bit0_samples265,5.76833925154779,,0.189302844280086,4A:E0:E4:CC:7D:1B,No,017371402075
10-11-12-00-466,1,466,ccf499b6-35c3-4318-949d-1babc0e88907,2020-10-11 19:02:29,62aa8761-c94e-4a79-ad55-85149f7508f6,2020-10-11 19:00:31,3,466,466,466,out/10-11-12-00/log,out/10-11-12-00/base_samples466,,out/10-11-12-00/bit1_samples466,out/10-11-12-00/bit0_samples466,0,,0.376444492333065,7E:C5:09:4B:0F:5D,No,017371402075
10-11-12-00-490,1,490,3652e2e3-1ba0-49c5-923e-bdf8e82e72c6,2020-10-11 19:02:29,8d09afb6-56d1-4599-96ee-965b803177f6,2020-10-11 19:00:33,3,552,552,552,out/10-11-12-00/log,out/10-11-12-00/base_samples490,,out/10-11-12-00/bit1_samples490,out/10-11-12-00/bit0_samples490,6.46064685436004,,0.421921318148491,0E:50:EA:AA:9A:06,No,017371402075
10-11-12-00-45,1,45,bd45cb6e-8c47-4b6d-9a1d-1e2188fc9b51,2020-10-11 19:02:29,91287895-1411-4080-9fd3-479ce40272c4,2020-10-11 19:00:31,3,921,921,921,out/10-11-12-00/log,out/10-11-12-00/base_samples45,,out/10-11-12-00/bit1_samples45,out/10-11-12-00/bit0_samples45,7.16014197521973,,0.824640824508074,8A:2E:FF:10:FF:0D,No,017371402075
10-11-12-00-558,1,558,9f2a4f12-c048-4ec8-9ad6-7da53e391619,2020-10-11 19:02:29,aca7b9d6-6c37-4b0d-b867-1aa7d285cf38,2020-10-11 19:00:41,3,848,848,848,out/10-11-12-00/log,out/10-11-12-00/base_samples558,,out/10-11-12-00/bit1_samples558,out/10-11-12-00/bit0_samples558,6.52436441268587,,0.601725860085748,3E:43:9D:7D:B0:35,No,017371402075
10-11-12-00-58,1,58,c599d8ba-9a76-41d2-b77b-df2635910456,2020-10-11 19:02:29,efc04785-9604-43f5-a505-f094371bea4a,2020-10-11 19:00:31,3,589,589,589,out/10-11-12-00/log,out/10-11-12-00/base_samples58,,out/10-11-12-00/bit1_samples58,out/10-11-12-00/bit0_samples58,5.9658691603922,,0.339866590395546,02:52:56:97:E7:08,No,017371402075
10-11-12-00-635,1,635,9b15f852-26b5-4c00-97a1-1cfd3156e77e,2020-10-11 19:02:29,65426d89-c643-43a6-b3cc-2b6907058d7b,2020-10-11 19:00:45,3,848,848,848,out/10-11-12-00/log,out/10-11-12-00/base_samples635,,out/10-11-12-00/bit1_samples635,out/10-11-12-00/bit0_samples635,6.47853089965144,,0.409841164836731,BE:E9:5F:37:D1:A0,No,017371402075
10-11-12-00-419,1,419,7d6526d6-a27b-4b22-a49b-8566ff4ad2c1,2020-10-11 19:02:29,9f7e4b11-3090-4421-a0b3-d5393ccc91c4,2020-10-11 19:00:34,3,550,550,550,out/10-11-12-00/log,out/10-11-12-00/base_samples419,,out/10-11-12-00/bit1_samples419,out/10-11-12-00/bit0_samples419,6.42361837420743,,0.338495031107145,26:5E:D7:6A:97:38,No,017371402075
10-11-12-00-592,1,592,d0b831d6-884d-4325-b5b1-f739715e01b1,2020-10-11 19:02:29,f6ac68d9-dbeb-4c6f-b158-98f73ba205cb,2020-10-11 19:00:44,3,969,969,969,out/10-11-12-00/log,out/10-11-12-00/base_samples592,,out/10-11-12-00/bit1_samples592,out/10-11-12-00/bit0_samples592,7.33129501579347,,1.2260506552946,F2:5F:97:04:AD:23,No,017371402075
10-11-12-00-399,1,399,ed1cbbb0-aff1-4bf8-a59d-44011fd212e1,2020-10-11 19:02:29,de0f4e28-4a93-43c3-939c-f7ff45d79eae,2020-10-11 19:00:32,3,446,446,446,out/10-11-12-00/log,out/10-11-12-00/base_samples399,,out/10-11-12-00/bit1_samples399,out/10-11-12-00/bit0_samples399,6.19036412993008,,0.168586635498026,C6:5A:D8:F6:F3:E1,No,017371402075
10-11-12-00-913,1,913,95e88bec-e2ca-4985-b8b4-e93471202479,2020-10-11 19:02:29,a74fdf3a-6ee7-4bc2-8263-89b0ce6595f2,2020-10-11 19:00:57,3,913,913,913,out/10-11-12-00/log,out/10-11-12-00/base_samples913,,out/10-11-12-00/bit1_samples913,out/10-11-12-00/bit0_samples913,0,,0.938446386674374,2E:F0:5F:5E:67:EC,No,017371402075
10-11-12-00-327,1,327,f4691aab-b0bd-4998-8dbb-bf6a8720b3e4,2020-10-11 19:02:29,3d779fd6-779d-46f2-83c1-4a335665078a,2020-10-11 19:00:36,3,915,915,915,out/10-11-12-00/log,out/10-11-12-00/base_samples327,,out/10-11-12-00/bit1_samples327,out/10-11-12-00/bit0_samples327,6.68655879447717,,0.298580215772287,6E:59:9A:F8:57:BE,No,017371402075
10-11-12-00-150,1,150,59aa322d-12e7-4780-b90c-3e69a3b99c8d,2020-10-11 19:02:29,f2ff4868-06de-4b65-b2e8-0f3594695a73,2020-10-11 19:00:38,3,424,424,424,out/10-11-12-00/log,out/10-11-12-00/base_samples150,,out/10-11-12-00/bit1_samples150,out/10-11-12-00/bit0_samples150,6.25247147921073,,0.190063727327046,E2:C7:86:38:15:52,No,017371402075
10-11-12-00-285,1,285,7c2bd608-adb8-48c6-b2c8-3e18241c2289,2020-10-11 19:02:29,e4ea5ab5-2b0e-49ab-b8c3-c1d9f474ef58,2020-10-11 19:00:35,3,533,533,533,out/10-11-12-00/log,out/10-11-12-00/base_samples285,,out/10-11-12-00/bit1_samples285,out/10-11-12-00/bit0_samples285,5.93847979726854,,0.243674736450393,C2:5F:E4:00:CF:96,No,017371402075
10-11-12-00-325,1,325,d87a7d6d-4977-4959-abdc-17ef3c2de1b3,2020-10-11 19:02:29,40c52b2f-ed87-4e22-a9ad-47db2c70c933,2020-10-11 19:00:32,3,325,325,325,out/10-11-12-00/log,out/10-11-12-00/base_samples325,,out/10-11-12-00/bit1_samples325,out/10-11-12-00/bit0_samples325,0,,0.175240415590524,32:92:18:E2:9E:C8,No,017371402075
10-11-12-00-306,1,306,40983ac5-eb8d-436d-8192-860f9162d355,2020-10-11 19:02:29,efdeceb8-4598-45a4-a838-159d0a830cf7,2020-10-11 19:00:38,3,306,306,306,out/10-11-12-00/log,out/10-11-12-00/base_samples306,,out/10-11-12-00/bit1_samples306,out/10-11-12-00/bit0_samples306,0,,0.286957909446564,DE:32:4F:4E:52:AC,No,017371402075
10-11-12-00-875,1,875,7b3667b0-9e14-46fb-96e8-7fcd46789638,2020-10-11 19:02:29,8fd75293-1b74-4a91-9d09-589c12c68b53,2020-10-11 19:00:54,3,875,875,875,out/10-11-12-00/log,out/10-11-12-00/base_samples875,,out/10-11-12-00/bit1_samples875,out/10-11-12-00/bit0_samples875,0,,0.893385499654495,4E:8A:F1:20:35:B8,No,017371402075
10-11-12-00-267,1,267,d8c7440f-ae74-4bb0-8ab9-77fc8d06e171,2020-10-11 19:02:29,b05578a9-6148-4a81-84e6-6c967eed26e8,2020-10-11 19:00:35,3,625,625,625,out/10-11-12-00/log,out/10-11-12-00/base_samples267,,out/10-11-12-00/bit1_samples267,out/10-11-12-00/bit0_samples267,6.07108512029466,,0.419638318465782,A6:EB:70:6B:FA:01,No,017371402075
10-11-12-00-174,1,174,af8781b4-3cb1-473e-9573-860b79b66b3a,2020-10-11 19:02:29,e6ea69c2-a87c-43a2-bd2e-a79568950ebe,2020-10-11 19:00:30,3,565,565,565,out/10-11-12-00/log,out/10-11-12-00/base_samples174,,out/10-11-12-00/bit1_samples174,out/10-11-12-00/bit0_samples174,5.28048468305278,,0.286004274662111,62:E1:05:D1:82:85,No,017371402075
10-11-12-00-203,1,203,f3b25f51-9913-445b-b391-004826f311d9,2020-10-11 19:02:29,fe344b0a-f15d-4bc0-bacc-ff9292fd98f7,2020-10-11 19:00:30,3,437,437,437,out/10-11-12-00/log,out/10-11-12-00/base_samples203,,out/10-11-12-00/bit1_samples203,out/10-11-12-00/bit0_samples203,6.59118358459378,,0.156607485462719,86:96:E9:D9:28:B3,No,017371402075
10-11-12-00-898,1,898,b2c8ca08-f0d6-4ffa-bb35-5806a1941963,2020-10-11 19:02:29,d64e7d76-f839-4826-99da-90da94384ae4,2020-10-11 19:00:57,3,941,941,941,out/10-11-12-00/log,out/10-11-12-00/base_samples898,,out/10-11-12-00/bit1_samples898,out/10-11-12-00/bit0_samples898,5.75015855545132,,0.203100861891825,E6:DE:A8:57:51:EA,No,017371402075
10-11-12-00-332,1,332,060cfb92-89ee-4ec9-a827-d0d743ced579,2020-10-11 19:02:29,5d03f418-e1ec-4657-a375-ad0bb21aa6df,2020-10-11 19:00:33,3,606,606,606,out/10-11-12-00/log,out/10-11-12-00/base_samples332,,out/10-11-12-00/bit1_samples332,out/10-11-12-00/bit0_samples332,6.15730102179054,,0.424366772698781,12:FC:DB:DC:E4:53,No,017371402075
10-11-12-00-713,1,713,b91ac6d2-f77a-44a9-9a3b-0754c27d9a22,2020-10-11 19:02:29,a9846996-f93a-4838-8b71-f3bace2f5288,2020-10-11 19:00:48,3,713,713,713,out/10-11-12-00/log,out/10-11-12-00/base_samples713,,out/10-11-12-00/bit1_samples713,out/10-11-12-00/bit0_samples713,0,,0.469376526711191,CE:06:00:64:5E:18,No,017371402075
10-11-12-00-435,1,435,ca87bebc-b20a-48f1-86ab-e92370fd52ca,2020-10-11 19:02:29,1da7798b-9912-4c8b-9c41-20925ea2d25f,2020-10-11 19:00:34,3,639,639,639,out/10-11-12-00/log,out/10-11-12-00/base_samples435,,out/10-11-12-00/bit1_samples435,out/10-11-12-00/bit0_samples435,5.81969743206734,,0.236893545881672,6A:9E:89:F5:AA:D3,No,017371402075
10-11-12-00-471,1,471,dbaa974a-db1c-47b4-b539-c0f9427ec387,2020-10-11 19:02:29,9cb48e0e-4134-443d-9fc9-c72e087d0e92,2020-10-11 19:00:35,3,902,902,902,out/10-11-12-00/log,out/10-11-12-00/base_samples471,,out/10-11-12-00/bit1_samples471,out/10-11-12-00/bit0_samples471,8.326974627051,,0.150170303164897,4A:B1:BB:DA:93:73,No,017371402075
10-11-12-00-153,1,153,b49926ad-cb25-4312-aef6-b3cb621c2e12,2020-10-11 19:02:29,8da67205-d8eb-417c-bda4-9249a6f8d404,2020-10-11 19:00:30,3,915,915,915,out/10-11-12-00/log,out/10-11-12-00/base_samples153,,out/10-11-12-00/bit1_samples153,out/10-11-12-00/bit0_samples153,7.67525866291158,,0.313295484327495,22:9D:26:52:C7:C1,No,017371402075
10-11-12-00-942,1,942,2b7cec7c-30f5-4a1b-bb27-f9a2cd78ae36,2020-10-11 19:02:29,10ed67e7-d927-4fd6-84f9-552a4c58e19d,2020-10-11 19:00:58,3,942,942,942,out/10-11-12-00/log,out/10-11-12-00/base_samples942,,out/10-11-12-00/bit1_samples942,out/10-11-12-00/bit0_samples942,0,,0.444451698672994,26:B4:92:9D:E9:E7,No,017371402075
10-11-12-00-624,1,624,b3e49cd8-f5f0-4c02-87c0-f156edb6c466,2020-10-11 19:02:29,0d870939-7dca-4692-8bf1-e7617e81f29f,2020-10-11 19:00:42,3,902,902,902,out/10-11-12-00/log,out/10-11-12-00/base_samples624,,out/10-11-12-00/bit1_samples624,out/10-11-12-00/bit0_samples624,7.9676677961041,,0.226748473258366,8A:1C:B5:A1:E2:DA,No,017371402075
10-11-12-00-36,1,36,f877c394-a027-4cf0-afa0-2ef3e359ceb4,2020-10-11 19:02:29,1eb8a1f9-77e5-4b32-84d4-993a104de56a,2020-10-11 19:00:30,3,818,818,818,out/10-11-12-00/log,out/10-11-12-00/base_samples36,,out/10-11-12-00/bit1_samples36,out/10-11-12-00/bit0_samples36,7.39309971588826,,0.571605873486878,EA:92:82:F1:1F:88,No,017371402075
10-11-12-00-454,1,454,811ee62c-8a68-480c-9f9c-7d19f38e7a3d,2020-10-11 19:02:29,464b0220-6e88-456d-bfc2-352f7e2269f5,2020-10-11 19:00:32,3,454,454,454,out/10-11-12-00/log,out/10-11-12-00/base_samples454,,out/10-11-12-00/bit1_samples454,out/10-11-12-00/bit0_samples454,0,,0.19110554969702,12:41:7A:81:1D:31,No,017371402075
10-11-12-00-611,1,611,8893211f-efe3-4012-bd6c-895839880d7f,2020-10-11 19:02:29,8201eb11-1c25-42e1-9f7f-9370defb5232,2020-10-11 19:00:41,3,611,611,611,out/10-11-12-00/log,out/10-11-12-00/base_samples611,,out/10-11-12-00/bit1_samples611,out/10-11-12-00/bit0_samples611,0,,0.396996958225327,4A:8B:D4:28:49:56,No,017371402075
10-11-12-00-741,1,741,48a18329-f2b2-4ada-a15a-4c63648f8fc4,2020-10-11 19:02:29,e28d94db-ec80-47e9-9b60-40618f50a4ea,2020-10-11 19:00:48,3,741,741,741,out/10-11-12-00/log,out/10-11-12-00/base_samples741,,out/10-11-12-00/bit1_samples741,out/10-11-12-00/bit0_samples741,0,,0.430026919203953,C6:EC:E8:1D:39:C8,No,017371402075
10-11-12-00-774,1,774,6a2ae687-11d1-4b4b-b375-b32cd79408d4,2020-10-11 19:02:29,b4640649-f48f-4877-9620-ccf277284112,2020-10-11 19:00:51,3,774,774,774,out/10-11-12-00/log,out/10-11-12-00/base_samples774,,out/10-11-12-00/bit1_samples774,out/10-11-12-00/bit0_samples774,0,,0.523186372549837,96:38:6D:31:14:64,No,017371402075
10-11-12-00-149,1,149,dc23b17d-3cc2-4888-a65a-87df03f988f2,2020-10-11 19:02:29,1737d13a-61a1-43f9-9da9-340797f2a115,2020-10-11 19:00:40,3,149,149,149,out/10-11-12-00/log,out/10-11-12-00/base_samples149,,out/10-11-12-00/bit1_samples149,out/10-11-12-00/bit0_samples149,0,,0.312638787111982,0A:04:AE:71:9C:8C,No,017371402075
10-11-12-00-260,1,260,21d36a9d-fb77-4978-8796-ab92a4a3d3b7,2020-10-11 19:02:29,c4fff736-da0a-41ab-9753-26a1174653fb,2020-10-11 19:00:35,3,377,377,377,out/10-11-12-00/log,out/10-11-12-00/base_samples260,,out/10-11-12-00/bit1_samples260,out/10-11-12-00/bit0_samples260,6.6147139303601,,0.124602289632034,42:76:09:EB:02:07,No,017371402075
10-11-12-00-410,1,410,dc0879c0-0dab-4869-99b9-4f831f1ac831,2020-10-11 19:02:29,763fc814-7d0d-423e-a1c9-3b6fc6859b65,2020-10-11 19:00:32,3,925,925,925,out/10-11-12-00/log,out/10-11-12-00/base_samples410,,out/10-11-12-00/bit1_samples410,out/10-11-12-00/bit0_samples410,5.92988378285131,,0.786569161229643,E6:00:18:59:8B:6A,No,017371402075
10-11-12-00-704,1,704,d31463c9-7991-4e62-bd9f-190bb0a96d20,2020-10-11 19:02:29,19f36e81-2260-4f6b-ab88-a92f901b0827,2020-10-11 19:00:50,3,704,704,704,out/10-11-12-00/log,out/10-11-12-00/base_samples704,,out/10-11-12-00/bit1_samples704,out/10-11-12-00/bit0_samples704,0,,0.336240049575619,1E:1B:55:AA:86:D5,No,017371402075
10-11-12-00-577,1,577,272fee11-5b1b-45d2-8dc0-438df6f2bbd9,2020-10-11 19:02:29,070a52bc-67a9-44f8-a381-a42214728493,2020-10-11 19:00:41,3,577,577,577,out/10-11-12-00/log,out/10-11-12-00/base_samples577,,out/10-11-12-00/bit1_samples577,out/10-11-12-00/bit0_samples577,0,,0.127355251658501,8E:D8:B3:B9:29:6C,No,017371402075
10-11-12-00-155,1,155,3d48ddf7-b7e0-48d6-855c-97b8c650671b,2020-10-11 19:02:29,24a2c538-5c63-4ea2-ac18-c964a1212df3,2020-10-11 19:00:30,3,869,869,869,out/10-11-12-00/log,out/10-11-12-00/base_samples155,,out/10-11-12-00/bit1_samples155,out/10-11-12-00/bit0_samples155,7.58983762367141,,0.300467643633266,4E:90:D5:FE:8C:F6,No,017371402075
10-11-12-00-224,1,224,e6c91979-378e-4040-8fa4-7fe5c9587e28,2020-10-11 19:02:29,b71ba04c-1056-461c-807b-9924e296f318,2020-10-11 19:00:32,3,281,281,281,out/10-11-12-00/log,out/10-11-12-00/base_samples224,,out/10-11-12-00/bit1_samples224,out/10-11-12-00/bit0_samples224,6.49525413654698,,0.321397786668114,9A:15:A4:1C:31:19,No,017371402075
10-11-12-00-215,1,215,ec2d152a-e210-4dae-85e8-d6ee7956ab0d,2020-10-11 19:02:29,262b0c6d-e263-4d4c-aac7-603dfcae8d24,2020-10-11 19:00:32,3,550,550,550,out/10-11-12-00/log,out/10-11-12-00/base_samples215,,out/10-11-12-00/bit1_samples215,out/10-11-12-00/bit0_samples215,7.45665341598648,,0.313925172768366,72:71:0F:92:20:3D,No,017371402075
10-11-12-00-195,1,195,2e35221c-d66f-453e-9e99-ed8845e5b0df,2020-10-11 19:02:29,2587a81e-53f2-4a90-a2f0-61762d82f6ea,2020-10-11 19:00:30,3,525,525,525,out/10-11-12-00/log,out/10-11-12-00/base_samples195,,out/10-11-12-00/bit1_samples195,out/10-11-12-00/bit0_samples195,6.04004174955237,,0.456948875243668,1E:36:7C:2B:75:73,No,017371402075
10-11-12-00-768,1,768,761ac26a-4746-4114-8461-b8899a559ba4,2020-10-11 19:02:29,dc1aab84-5e23-4e48-8a2b-2d0f011cab40,2020-10-11 19:00:49,3,768,768,768,out/10-11-12-00/log,out/10-11-12-00/base_samples768,,out/10-11-12-00/bit1_samples768,out/10-11-12-00/bit0_samples768,0,,0.804022962669599,BA:16:0B:22:D0:82,No,017371402075
10-11-12-00-358,1,358,976e2878-8eac-4292-bd94-801dfd9ee919,2020-10-11 19:02:29,ff0845f1-3b78-4559-95ab-422186b992d5,2020-10-11 19:00:32,3,358,358,358,out/10-11-12-00/log,out/10-11-12-00/base_samples358,,out/10-11-12-00/bit1_samples358,out/10-11-12-00/bit0_samples358,0,,0.162881347319804,96:BA:6D:A1:7A:68,No,017371402075
10-11-12-00-416,1,416,bba54b10-d5c9-49b6-a850-7a977040d415,2020-10-11 19:02:29,38be6894-43fd-4ec9-afcc-6b40d69fa6f3,2020-10-11 19:00:36,3,525,525,525,out/10-11-12-00/log,out/10-11-12-00/base_samples416,,out/10-11-12-00/bit1_samples416,out/10-11-12-00/bit0_samples416,6.21867275052523,,0.370811276448379,7E:25:85:52:57:20,No,017371402075
10-11-12-00-594,1,594,bffbebb5-75d7-4028-8cf0-57b68e611130,2020-10-11 19:02:29,04741d1b-1a9e-43f5-80ca-1099062204ad,2020-10-11 19:00:42,3,747,747,747,out/10-11-12-00/log,out/10-11-12-00/base_samples594,,out/10-11-12-00/bit1_samples594,out/10-11-12-00/bit0_samples594,5.81084627778258,,0.144760079504122,BA:2D:96:2F:60:B2,No,017371402075
