Logs,GUID,Predecessors,Boot ID,MAC Address,Phase 3,Phase 2,Phase 1,Phases,Start Time,End Time,Id,Request ID,Success,Error,Base Sample,Bit-1 Sample,Bit-0 Sample,Warm Start,Account
out/10-13-23-28/log,10-13-23-28-77,10-13-23-26-62,8590a386-7bcd-48b0-ac96-23557d414546,3A:B4:D5:39:19:C4,78,78,78,3,2020-10-14 06:28:09,2020-10-14 06:29:08,77,e12f7b6e-00c1-49ec-b085-4673eff9abdc,1,,-,-,-,Yes,017371402075
out/10-13-23-28/log,10-13-23-28-15,10-13-23-26-27,35b01bce-e0a5-4a2b-9085-2a8172a1a4d3,CE:F8:8C:77:A7:A1,55,55,55,3,2020-10-14 06:28:09,2020-10-14 06:29:08,15,1f05b1ef-7a49-4485-9351-0c7a1e890559,1,,-,-,-,Yes,017371402075
out/10-13-23-28/log,10-13-23-28-89,10-13-23-26-35,4c3f6894-172b-4194-a2b4-e68061aa8332,56:88:7F:FD:33:6B,89,89,89,3,2020-10-14 06:28:09,2020-10-14 06:29:08,89,41418239-9310-4614-b9f0-f11cf2ae2954,1,,-,-,-,Yes,017371402075
out/10-13-23-28/log,10-13-23-28-33,10-13-23-26-8,359d342d-84d3-4169-be72-56358b0bb033,4A:FC:E9:4E:E1:01,33,33,33,3,2020-10-14 06:28:09,2020-10-14 06:29:08,33,d07cf36b-b785-4f58-8389-63caac0dcad8,1,,-,-,-,Yes,017371402075
out/10-13-23-28/log,10-13-23-28-39,10-13-23-26-54,438a41b1-3ac9-43ef-8c17-c98233d99057,D6:CF:C5:07:6A:4B,74,74,74,3,2020-10-14 06:28:09,2020-10-14 06:29:08,39,831b196e-aa16-4da9-96cb-5b99b5b0a842,1,,-,-,-,Yes,017371402075
out/10-13-23-28/log,10-13-23-28-79,10-13-23-26-93,74a4f6ab-3fc7-4127-9607-361973b16034,8A:FE:74:3B:D4:2D,79,79,79,3,2020-10-14 06:28:09,2020-10-14 06:29:08,79,477c4928-2bc6-4eaa-b012-023336f7d934,1,,-,-,-,Yes,017371402075
out/10-13-23-28/log,10-13-23-28-18,10-13-23-26-53,b76902d7-14b4-46f4-a31d-807a5195f628,32:49:0F:35:47:62,18,18,18,3,2020-10-14 06:28:09,2020-10-14 06:29:08,18,ed36db3d-61c4-4eb3-adba-e197879c3efc,1,,-,-,-,Yes,017371402075
out/10-13-23-28/log,10-13-23-28-98,10-13-23-26-10,f4d45009-e1aa-46dc-8f0d-faa9dfbf980f,F2:E6:03:D1:7B:7C,98,98,98,3,2020-10-14 06:28:09,2020-10-14 06:29:08,98,77294b25-c290-4342-955a-7f37119a99ff,1,,-,-,-,Yes,017371402075
out/10-13-23-28/log,10-13-23-28-75,10-13-23-26-25,25b77c7e-f666-4907-8c2c-3d0f40fc5749,BA:B5:F8:1A:C7:C1,98,98,98,3,2020-10-14 06:28:09,2020-10-14 06:29:08,75,b732400a-c55e-4c19-92e2-c6c9cd39d85a,1,,-,-,-,Yes,017371402075
out/10-13-23-28/log,10-13-23-28-56,10-13-23-26-84,88e4d589-72ea-4c15-b309-457035645159,0E:1C:92:EE:B1:42,56,56,56,3,2020-10-14 06:28:09,2020-10-14 06:29:08,56,c5d0dbff-c735-4986-83a7-c4cfe3fd505c,1,,-,-,-,Yes,017371402075
out/10-13-23-28/log,10-13-23-28-88,10-13-23-26-4,bc54a477-d19c-4b0d-82ca-d1758f944c26,4A:79:B9:89:B4:60,88,88,88,3,2020-10-14 06:28:09,2020-10-14 06:29:08,88,db20fc19-544a-47aa-9e3f-4f8a56541404,1,,-,-,-,Yes,017371402075
out/10-13-23-28/log,10-13-23-28-43,10-13-23-26-46,93625327-00d7-44c7-9606-c753bc1e9a97,6A:BD:FE:83:70:70,55,55,55,3,2020-10-14 06:28:09,2020-10-14 06:29:08,43,f4fddbbb-4860-41ce-a64a-0f1e3dcdf6ea,1,,-,-,-,Yes,017371402075
out/10-13-23-28/log,10-13-23-28-51,10-13-23-26-5,ee307107-e473-405b-90b5-5cae6e985e84,A6:EC:86:4A:8B:56,51,51,51,3,2020-10-14 06:28:09,2020-10-14 06:29:08,51,73d2791a-bdf9-405e-bf07-66cfb0256cff,1,,-,-,-,Yes,017371402075
out/10-13-23-28/log,10-13-23-28-26,10-13-23-26-92,b84c7d13-b6ac-4691-af30-1510c7d6812a,AE:21:59:65:0A:2F,26,26,26,3,2020-10-14 06:28:09,2020-10-14 06:29:08,26,a97f3b3b-005c-41a0-abfe-f5d6316882c6,1,,-,-,-,Yes,017371402075
out/10-13-23-28/log,10-13-23-28-42,10-13-23-26-16,39f0a102-6448-4379-a283-9477942f8f67,E6:ED:37:0E:D1:B2,51,51,51,3,2020-10-14 06:28:09,2020-10-14 06:29:08,42,c6d8a192-c845-4a80-a68f-e70ec577eb89,1,,-,-,-,Yes,017371402075
out/10-13-23-28/log,10-13-23-28-1,10-13-23-26-85,6a6168be-66b9-47a5-a60c-10b7d5237782,82:2F:AD:B7:AC:8D,1,1,1,3,2020-10-14 06:28:09,2020-10-14 06:29:08,1,0365f363-708f-4c6f-8d5e-4901060a347b,1,,-,-,-,Yes,017371402075
