In,Start Time,UP Time,Boot Time,Frequency,Interface,IP Address,MAC Address,Rdseed Enabled,Total Time,Exec Time
Both,1575693718593,7.13,2019-12-07 04:41:57,2000.17,eth1,169.254.8.130,21:64:8b:e0:cb:76,1,45.74985122680664,39.747679710388184
Both,1575693720698,8.70,2019-12-07 04:41:56,2000.165,lo,127.0.0.1,5b:52:f5:4e:de:91,1,43.64097332954407,37.63828158378601
Both,1575693718673,7.21,2019-12-07 04:41:56,2000.17,eth0,192.168.1.1,4b:e0:9e:be:41:84,1,45.70245337486267,39.70056986808777
Both,1575693718999,8.01,2019-12-07 04:41:56,2000.166,eth0,192.168.1.1,01:c1:70:d7:a9:31,1,45.37909817695618,39.3766725063324
Both,1575693718673,8.15,2019-12-07 04:41:56,2000.138,eth2,169.254.8.1,77:38:d4:bf:a1:e2,1,45.766234397888184,39.761127948760986
Both,1575693718550,7.33,2019-12-07 04:41:56,2000.17,lo,127.0.0.1,25:15:af:aa:f8:53,1,46.00101971626282,39.99906587600708
Both,1575693719238,7.94,2019-12-07 04:41:56,2000.166,eth2,169.254.8.1,3d:1c:70:6c:4b:ed,1,45.31898069381714,39.31617021560669
Both,1575693717790,7.36,2019-12-07 04:41:56,2200.0,eth2,169.254.8.1,f1:cf:ad:db:37:aa,1,46.863961935043335,40.86225605010986
Both,1575693719639,7.05,2019-12-07 04:41:57,2000.144,eth1,169.254.8.130,ef:78:8c:21:fe:7e,1,45.18377327919006,39.181718826293945
Both,1575693718673,7.16,2019-12-07 04:41:56,2000.152,eth1,169.254.8.130,87:2e:57:34:89:e3,1,46.221861124038696,40.219966411590576
Both,1575693717705,7.76,2019-12-07 04:41:55,2000.171,eth1,169.254.8.130,4b:14:e6:fc:9f:76,1,47.327722787857056,41.32597279548645
Both,1575693719743,7.49,2019-12-07 04:41:57,2000.166,eth2,169.254.8.1,99:b2:10:c1:0c:ba,1,45.29987645149231,39.29755210876465
Both,1575693718411,7.33,2019-12-07 04:41:56,2000.152,eth0,192.168.1.1,bb:61:40:c5:30:92,1,46.761314153671265,40.75960826873779
Both,1575693719344,8.38,2019-12-07 04:41:56,2000.177,eth2,169.254.8.1,b3:6d:d1:3e:3b:12,1,45.94847822189331,39.9464910030365
Both,1575693719557,8.11,2019-12-07 04:41:56,2000.177,eth0,192.168.1.1,ab:96:ba:71:13:ec,1,45.77426624298096,39.77131748199463
Both,1575693721421,8.17,2019-12-07 04:41:58,2000.165,eth0,192.168.1.1,3f:e2:9c:ee:d3:61,1,44.00026822090149,37.99669671058655
Both,1575693718063,7.05,2019-12-07 04:41:56,2200.0,eth0,192.168.1.1,bf:1e:f2:a7:29:cc,1,47.629974365234375,41.62813067436218
Both,1575693719075,7.58,2019-12-07 04:41:56,2000.129,eth2,169.254.8.1,97:64:e3:67:f7:cb,1,46.704256772994995,40.69574499130249
Both,1575693718756,8.22,2019-12-07 04:41:56,2000.167,eth2,169.254.8.1,b5:1a:84:f0:7d:d8,1,47.06271934509277,41.0598669052124
Both,1575693718118,7.61,2019-12-07 04:41:56,2000.167,eth1,169.254.8.130,27:00:5f:61:84:25,1,47.86458086967468,41.86228370666504
Both,1575693719314,7.45,2019-12-07 04:41:57,2000.167,lo,127.0.0.1,39:9c:dc:86:f6:45,1,46.85800743103027,40.85581707954407
Both,1575693718988,7.73,2019-12-07 04:41:57,2000.138,eth0,192.168.1.1,19:13:ac:e6:b0:fe,1,47.17237854003906,41.17073392868042
Both,1575693719155,7.53,2019-12-07 04:41:57,2000.167,eth0,192.168.1.1,59:3a:cd:4c:bf:6e,1,47.218058586120605,41.2127583026886
Both,1575693718296,7.59,2019-12-07 04:41:56,2000.069,eth2,169.254.8.1,e5:29:b7:b2:c6:0a,1,48.12256717681885,42.120118141174316
Both,1575693718475,7.12,2019-12-07 04:41:56,2000.167,lo,127.0.0.1,0f:1e:62:8d:5a:23,1,48.083029985427856,42.081138134002686
Both,1575693715182,487.36,2019-12-07 04:33:53,2000.181,eth2,169.254.8.1,39:2b:ac:3d:c2:d4,1,51.47849130630493,45.47574806213379
Both,1575693720261,7.04,2019-12-07 04:41:57,2000.177,eth2,169.254.8.1,13:ef:b4:ff:45:0d,1,46.415802240371704,40.41375494003296
Both,1575693718349,7.46,2019-12-07 04:41:56,2000.069,eth1,169.254.8.130,31:08:bf:be:67:ca,1,48.36834931373596,42.36554479598999
Both,1575693718412,7.39,2019-12-07 04:41:56,2000.167,lo,127.0.0.1,19:cd:14:a0:cb:5d,1,48.32016158103943,42.317506074905396
Both,1575693719424,7.38,2019-12-07 04:41:57,2000.129,eth0,192.168.1.1,25:97:fc:92:e5:de,1,47.40472078323364,41.40289258956909
Both,1575693719081,7.60,2019-12-07 04:41:57,2000.129,eth1,169.254.8.130,c3:8e:97:b2:d0:31,1,47.75118446350098,41.748475790023804
Both,1575693719172,7.01,2019-12-07 04:41:57,2000.069,eth2,169.254.8.1,b9:13:d3:84:8b:3f,1,47.781203508377075,41.77732729911804
Both,1575693718044,7.13,2019-12-07 04:41:56,2000.171,lo,127.0.0.1,e5:4c:f1:e2:a1:ee,1,48.91869330406189,42.917112588882446
Both,1575693718012,7.03,2019-12-07 04:41:56,2000.171,eth0,192.168.1.1,85:32:bd:6a:36:18,1,49.006654024124146,43.00361227989197
Both,1575693719211,7.35,2019-12-07 04:41:57,2000.165,lo,127.0.0.1,ef:8b:fb:59:69:61,1,48.00082516670227,41.998016119003296
Both,1575693719016,7.56,2019-12-07 04:41:56,2000.165,eth1,169.254.8.130,2d:45:73:9d:d4:a8,1,48.284369468688965,42.28248572349548
Both,1575693719667,7.28,2019-12-07 04:41:57,2000.165,eth1,169.254.8.130,93:60:24:f5:7d:9a,1,47.78090214729309,41.776498556137085
Both,1575693719376,7.46,2019-12-07 04:41:57,2000.17,lo,127.0.0.1,b9:68:20:89:51:4b,1,48.083250522613525,42.08145332336426
Both,1575693719259,7.53,2019-12-07 04:41:57,2000.17,eth0,192.168.1.1,ab:2a:c6:ef:2d:8a,1,48.20613193511963,42.20406889915466
Both,1575693719364,7.43,2019-12-07 04:41:56,2000.17,lo,127.0.0.1,73:4e:0a:09:b2:9e,1,48.42177486419678,42.41989517211914
Both,1575693719416,7.41,2019-12-07 04:41:57,2000.14,eth0,192.168.1.1,9f:ef:f1:4a:ed:4b,1,48.392924308776855,42.3906135559082
Both,1575693718719,8.08,2019-12-07 04:41:56,2000.187,eth2,169.254.8.1,17:c1:70:14:4d:00,1,49.29570651054382,43.28855085372925
Both,1575693719312,7.79,2019-12-07 04:41:56,2000.14,eth1,169.254.8.130,5d:e5:56:ad:4a:4d,1,49.00154185295105,42.99820160865784
Both,1575693719571,7.76,2019-12-07 04:41:57,2000.149,lo,127.0.0.1,5f:10:5c:19:9a:13,1,48.96413445472717,42.96248197555542
Both,1575693719378,7.57,2019-12-07 04:41:57,2000.14,lo,127.0.0.1,db:ed:f1:24:d4:9f,1,49.15179443359375,43.14961338043213
Both,1575693719201,7.58,2019-12-07 04:41:57,2000.187,lo,127.0.0.1,e7:f6:e8:8d:d5:a3,1,49.49900937080383,43.49501824378967
Both,1575693719804,7.23,2019-12-07 04:41:57,2000.149,eth1,169.254.8.130,b1:c9:0b:cc:1d:ce,1,49.23778438568115,43.235708475112915
Both,1575693720267,6.99,2019-12-07 04:41:57,2000.149,eth1,169.254.8.130,1f:b5:e0:6e:fc:b4,1,48.89737248420715,42.895581007003784
Both,1575693719307,7.46,2019-12-07 04:41:56,2000.187,eth2,169.254.8.1,59:a8:c6:b9:45:59,1,49.87777757644653,43.86907887458801
Both,1575693718734,7.87,2019-12-07 04:41:56,2000.167,lo,127.0.0.1,85:f4:49:72:f4:3f,1,52.34189248085022,46.33827304840088
Both,1575693718301,7.38,2019-12-07 04:41:56,2000.078,eth1,169.254.8.130,55:0f:80:4b:77:8a,1,52.94445037841797,46.94245433807373
Both,1575693717981,7.84,2019-12-07 04:41:56,2000.078,eth1,169.254.8.130,b9:5c:49:6d:c9:94,1,53.33715462684631,47.33518052101135
Both,1575693718072,7.55,2019-12-07 04:41:56,2000.078,lo,127.0.0.1,b1:f7:c2:2d:33:df,1,53.31986665725708,47.31742882728577
Both,1575693718763,7.89,2019-12-07 04:41:56,2000.167,eth0,192.168.1.1,37:a7:c0:20:4b:80,1,53.21593379974365,47.20758295059204
Both,1575693718871,7.60,2019-12-07 04:41:57,2000.167,eth0,192.168.1.1,4d:23:48:01:0b:bf,1,53.12716507911682,47.12531852722168
Both,1575693718292,7.82,2019-12-07 04:41:56,2000.179,eth0,192.168.1.1,ed:f9:76:94:00:00,1,55.09632205963135,49.09447884559631
Both,1575693718322,7.93,2019-12-07 04:41:56,2000.179,lo,127.0.0.1,85:00:5b:0f:d5:45,1,55.27792286872864,49.270567178726196
Both,1575693718841,7.47,2019-12-07 04:41:56,2000.179,eth2,169.254.8.1,89:53:89:71:84:6f,1,55.09351396560669,49.089571952819824
Both,1575693721645,9.03,2019-12-07 04:41:58,2000.174,eth1,169.254.8.130,fb:d4:b2:84:19:6d,1,53.076252460479736,47.073705196380615
Both,1575693721962,8.79,2019-12-07 04:41:58,2000.174,eth2,169.254.8.1,8f:22:b6:ed:fc:98,1,52.86103343963623,46.859111309051514
Both,1575693721897,9.10,2019-12-07 04:41:58,2000.174,eth0,192.168.1.1,11:da:e5:7d:53:22,1,53.01540684700012,47.013338804244995
Both,1575693719624,7.69,2019-12-07 04:41:57,2000.178,lo,127.0.0.1,ff:cb:fa:54:7a:2e,1,55.791332960128784,49.785433292388916
Both,1575693721563,8.57,2019-12-07 04:41:58,2000.082,eth0,192.168.1.1,11:4f:c6:b3:6c:cb,1,54.034767389297485,48.03264045715332
Both,1575693719482,8.10,2019-12-07 04:41:57,2000.178,eth2,169.254.8.1,19:97:e5:c4:8f:d9,1,56.332181453704834,50.32938599586487
Both,1575693719980,7.33,2019-12-07 04:41:57,2000.178,eth2,169.254.8.1,c3:f3:71:3f:53:64,1,56.18890142440796,50.18492412567139
Both,1575693721710,8.83,2019-12-07 04:41:58,2000.082,eth1,169.254.8.130,01:5a:d5:35:82:79,1,55.02009177207947,49.015379905700684
Both,1575693722096,8.61,2019-12-07 04:41:58,2000.082,eth2,169.254.8.1,51:ad:91:48:18:b7,1,54.95079827308655,48.93573331832886
Both,1575693719338,8.40,2019-12-07 04:41:56,2000.132,eth1,169.254.8.130,4d:60:36:7f:2b:8a,1,57.82413649559021,51.81242513656616
Both,1575693723075,8.85,2019-12-07 04:41:58,2000.137,eth0,192.168.1.1,8f:76:5d:7a:d0:61,1,54.60749387741089,48.60510015487671
Both,1575693719371,8.43,2019-12-07 04:41:56,2000.132,lo,127.0.0.1,49:82:87:ef:40:15,1,58.34490084648132,52.34148192405701
Both,1575693723098,9.69,2019-12-07 04:41:59,2000.137,lo,127.0.0.1,89:bc:c8:45:7e:25,1,54.611276388168335,48.60945773124695
Both,1575693723680,8.97,2019-12-07 04:41:59,2000.137,eth0,192.168.1.1,83:9d:c3:9e:b6:bc,1,54.23925805091858,48.19238209724426
Both,1575693719921,7.74,2019-12-07 04:41:57,2000.132,eth2,169.254.8.1,6d:97:98:63:7e:10,1,58.052734375,52.05046844482422
Both,1575693718721,8.13,2019-12-07 04:41:56,2000.171,eth1,169.254.8.130,29:39:96:4a:4d:e6,1,59.350308418273926,53.34855794906616
Both,1575693718711,8.17,2019-12-07 04:41:56,2000.171,eth0,192.168.1.1,97:c8:76:ea:20:38,1,59.5296311378479,53.52787971496582
Both,1575693719580,7.54,2019-12-07 04:41:57,2000.171,lo,127.0.0.1,7d:34:e3:c9:78:0e,1,59.70366168022156,53.69973278045654
