Role,Start Time,End Time,Avg Cycles 1,Max Cycles 1,Avg Cycles 2,Max Cycles 2,Difference,Trials,Request ID,MAC Address,Boot ID
sampler,2019-12-10 02:39:34,2019-12-10 02:39:49,4088,55136,4185,54764,97,1198,39ad45fd-ea06-411a-99d4-32df4fdcbe1e,22:F1:DB:B0:91:AA,c0ef5b24-7068-4d64-a8b6-cdf7ae45f6e7
sampler,2019-12-10 02:39:34,2019-12-10 02:39:49,4064,51842,3857,51782,207,1198,06218ade-3453-42da-9de2-71ef1c5c800d,E6:57:3D:06:36:88,9a2243a8-7100-4021-9d83-802e6f6ed063
sampler,2019-12-10 02:39:34,2019-12-10 02:39:49,4606,389128,3995,60236,611,1198,b270b093-2ab9-45f6-89ac-34bf86a27bbc,EA:EE:6A:2D:B8:34,28565f6f-10a7-4683-8bd4-93f8ee4fd3e0
sampler,2019-12-10 02:39:34,2019-12-10 02:39:49,4076,52358,4103,123314,27,1198,90d08f6b-c066-40f5-a99a-2c066c47b32a,E2:17:21:FB:C9:EA,6cdd7767-5145-4c61-a6de-bdadd49aced1
sampler,2019-12-10 02:39:34,2019-12-10 02:39:49,4265,54260,4134,97724,131,1198,b0902032-1bb4-444c-ba14-c155d32e621b,82:08:66:99:D7:86,7dae7397-b9d8-4c91-ac12-79fa49422085
sampler,2019-12-10 02:39:34,2019-12-10 02:39:49,4277,51014,4207,42202,70,1198,e1a52836-9108-41c3-92f6-85c2578246a4,E6:47:07:36:5E:BC,2603c4da-da9f-4352-a33f-d0e7d825088b
sampler,2019-12-10 02:39:34,2019-12-10 02:39:49,4204,118208,4081,39906,123,1198,c4988839-1b91-44a9-b2f5-17dacb34815e,0A:2E:33:32:0B:BD,ae43d862-2cdf-4ffe-a2c1-7fcbcfab63c4
sampler,2019-12-10 02:39:34,2019-12-10 02:39:49,4079,68268,4141,54150,62,1198,11dbce99-e99a-4c78-ac4c-6aeb15868e1c,D6:A5:A4:C7:53:38,8629ca1e-147c-470c-89b1-47c923321890
sampler,2019-12-10 02:39:34,2019-12-10 02:39:49,4271,127738,4164,83630,107,1198,399d409f-88c9-480e-8e28-296a42dee75b,EE:02:42:EC:9E:4A,cb414ecd-e410-4eca-8bc1-dab4195df8d8
sampler,2019-12-10 02:39:34,2019-12-10 02:39:49,4273,76080,4298,86850,25,1198,aa78144b-1a99-48be-a114-deaaf60d62bb,02:40:13:01:1A:6C,ca870719-2dcb-4f01-89b6-b34d5dcd0607
sampler,2019-12-10 02:39:34,2019-12-10 02:39:49,4184,238956,4108,54146,76,1198,66f4d38b-9a4e-47b2-a4fd-31530827aecd,52:54:26:50:14:1B,208fe042-5d9c-4d39-99db-381d07cad90c
sampler,2019-12-10 02:39:34,2019-12-10 02:39:49,4677,277750,4170,42000,507,1198,5f36c9e1-6fdb-42a5-ac02-ffd919aec6bf,5E:CF:B0:9C:DC:44,e0e0a8e3-62a7-4f68-84ae-847c8c7a4a23
sampler,2019-12-10 02:39:34,2019-12-10 02:39:49,4024,88288,4016,50210,8,1198,fdc605bc-0137-40ad-8a6f-6c0c2faa0f58,72:42:59:66:8B:A4,17d5a0cd-ffb3-4670-905c-eb8c78656cf2
sampler,2019-12-10 02:39:34,2019-12-10 02:39:49,4283,54098,3958,48396,325,1198,8a26f768-3075-4314-ac32-484e05929ca0,F6:B9:09:9B:1B:F0,4b3e7c49-593a-48b4-8580-b90efb1be9b2
sampler,2019-12-10 02:39:34,2019-12-10 02:39:49,3940,77404,4031,52708,91,1198,8664a252-e7ce-4690-b03b-cbeb07706e4a,5A:85:CC:DF:BC:B3,a76f8d4e-ca9c-4239-a2f6-a36956218bc4
sampler,2019-12-10 02:39:34,2019-12-10 02:39:49,3649,76310,3729,92640,80,1198,1536eb15-cbe1-4885-b7ed-2c3bae010d51,46:0E:54:22:08:FC,81ec556c-cb72-4142-9c10-e111036410b8
sampler,2019-12-10 02:39:34,2019-12-10 02:39:49,4158,91570,4149,79158,9,1198,256bd22e-53bc-4a76-b7ec-c08b5a6e539d,92:05:DF:9F:3A:68,4e2fe8d3-924f-445c-bc01-30a15848b4af
sampler,2019-12-10 02:39:34,2019-12-10 02:39:49,4021,124344,4185,59082,164,1198,639f6ede-d36a-4fe8-94c8-4f3e4b4adf54,CA:C7:DF:4A:A7:6D,b0a682c0-52e7-4ce4-941d-6591ee6e9447
sampler,2019-12-10 02:39:34,2019-12-10 02:39:49,4035,36930,4043,78086,8,1198,247beab2-ea09-436f-8edf-b2d02e021185,DA:DB:F4:8C:60:87,b8a4360d-7ee3-474d-a1f9-9fa307979d24
sampler,2019-12-10 02:39:34,2019-12-10 02:39:49,4116,59602,4143,99532,27,1198,e05eb3b3-c2a8-4f4a-87ca-b32cd2eff346,0E:A0:72:6B:A4:8E,dfb13937-3e28-4038-a5fa-cb4f04712aaf
sampler,2019-12-10 02:39:34,2019-12-10 02:39:49,4284,54960,4117,66896,167,1198,25229220-c47a-4793-ad76-c714cdf24a48,1E:3E:7C:E7:4E:57,e9525231-cea9-412f-99b1-641803d03d60
sampler,2019-12-10 02:39:34,2019-12-10 02:39:49,4037,55344,3999,52484,38,1198,a0d0879c-1185-4938-a4af-76b979f4bfa4,26:05:44:9F:7E:4C,f8f73b81-a54c-4d2a-9a0f-43273e85207a
sampler,2019-12-10 02:39:34,2019-12-10 02:39:49,4326,336574,4170,38628,156,1198,516fa656-0803-4d03-8164-969129a9d9e2,FA:95:62:40:EC:4A,e9e29025-7b72-4aff-bb2d-b2ee2a1fc90c
