Logs,GUID,Error,IP Address,Success,Id,CPU CPI,MAC Address,Request ID,Start Time,Protocol Time,Phases,Phase 1,Phase 2,Phase 3,End Time,Boot ID,Predecessors,Base Sample,Bit-1 Sample,Bit-0 Sample,Warm Start,Tag,Channel,Bit-0 Pvalue,Bit-1 Pvalue
out/02-03-14-25/log,02-03-14-25-8,,169.254.76.1,1,8,7.871542,BA:D2:A2:EB:1A:4B,8c69ea52-b96b-4179-b76b-916db17c14da,2021-02-03 22:25:27,20,1,8,-1,-1,2021-02-03 22:26:01,d6917818-2b41-4ccc-84b9-6924e2b231d4,"02-03-13-02-85,02-03-13-06-64,02-03-13-07-90,02-03-13-10-86,02-03-13-14-19,02-03-13-17-44,02-03-13-21-90,02-03-13-24-44,02-03-13-27-100,02-03-13-31-42,02-03-13-34-80,02-03-13-37-53,02-03-13-41-84,02-03-13-44-83,02-03-13-48-83,02-03-13-51-51,02-03-13-54-90,02-03-13-58-41,02-03-14-01-90,02-03-14-05-23,02-03-14-08-65,02-03-14-11-61,02-03-14-15-74,02-03-14-18-65,02-03-14-22-81",-,-,-,Yes,DEFAULT,-,-,-
out/02-03-14-25/log,02-03-14-25-22,,169.254.76.1,1,22,7.788034,EE:A3:61:6C:35:AC,a2f5a0c1-1435-4ee7-bb91-ac5c0b7cdd34,2021-02-03 22:25:27,30,2,33,22,-1,2021-02-03 22:26:20,b83a92e2-14d5-4481-99db-87051752a514,"02-03-14-08-51,02-03-14-11-37,02-03-14-15-29,02-03-14-18-3,02-03-14-22-20",-,out/02-03-14-25/bit1_samples22,-,Yes,DEFAULT,1,-,-
out/02-03-14-25/log,02-03-14-25-20,,169.254.76.1,1,20,7.746857,D2:50:6C:85:3D:77,5c6d8d06-9604-45cf-ad70-7e653f6ce266,2021-02-03 22:25:27,30,2,21,20,-1,2021-02-03 22:26:20,de2dba43-7be5-4034-a083-5c76f56d210b,"02-03-14-05-39,02-03-14-08-3,02-03-14-11-40,02-03-14-15-34,02-03-14-18-30,02-03-14-22-60",-,out/02-03-14-25/bit1_samples20,-,Yes,DEFAULT,2,-,-
out/02-03-14-25/log,02-03-14-25-95,,169.254.76.1,1,95,7.734242,12:CB:DF:A2:81:97,7e963782-727d-4bad-a7f6-7728fed843cc,2021-02-03 22:25:27,20,1,95,-1,-1,2021-02-03 22:26:01,ec81cf04-552c-4326-ba61-7580c5f3fe7e,"02-03-13-02-7,02-03-13-06-53,02-03-13-07-36,02-03-13-10-11,02-03-13-14-76,02-03-13-17-30,02-03-13-21-88,02-03-13-24-7,02-03-13-27-78,02-03-13-31-94,02-03-13-34-64,02-03-13-37-81,02-03-13-41-33,02-03-13-44-42,02-03-13-48-22,02-03-13-51-52,02-03-13-54-66,02-03-13-58-13,02-03-14-01-98,02-03-14-05-22,02-03-14-08-63,02-03-14-11-23,02-03-14-15-54,02-03-14-18-80,02-03-14-22-50",-,-,-,Yes,DEFAULT,-,-,-
out/02-03-14-25/log,02-03-14-25-74,,169.254.76.1,1,74,7.846124,EE:F3:45:67:CB:1D,e625aa4a-e703-4cea-8d49-be4c11c3f15b,2021-02-03 22:25:27,20,1,74,-1,-1,2021-02-03 22:26:01,8d08b505-8479-4774-91bc-cd647ab7f1c4,"02-03-13-02-4,02-03-13-06-76,02-03-13-07-65,02-03-13-10-65,02-03-13-14-29,02-03-13-17-84,02-03-13-21-91,02-03-13-24-94,02-03-13-27-68,02-03-13-31-81,02-03-13-34-96,02-03-13-37-41,02-03-13-41-73,02-03-13-44-78,02-03-13-48-74,02-03-13-51-43,02-03-13-54-98,02-03-13-58-6,02-03-14-01-30,02-03-14-05-48,02-03-14-08-60,02-03-14-11-84,02-03-14-15-86,02-03-14-18-87,02-03-14-22-53",-,-,-,Yes,DEFAULT,-,-,-
out/02-03-14-25/log,02-03-14-25-14,,169.254.76.1,1,14,7.881424,82:7A:5D:E0:22:28,9493bfdd-849b-4985-8ae4-b0b11ff2f133,2021-02-03 22:25:27,30,3,14,13,11,2021-02-03 22:26:20,463f9136-9b83-4b20-9f59-d4fedb87624a,"02-03-14-18-48,02-03-14-22-30",-,-,out/02-03-14-25/bit0_samples14,Yes,DEFAULT,3,-,-
out/02-03-14-25/log,02-03-14-25-11,,169.254.76.1,1,11,7.940119,6A:14:49:27:B0:0A,794e1a5e-e142-4d51-8c30-5b9aaedf0c91,2021-02-03 22:25:27,30,3,14,13,11,2021-02-03 22:26:11,f5ac5ce8-9ba6-4ad8-a96b-dc2beea140aa,02-03-14-22-46,-,-,-,Yes,DEFAULT,-,-,-
out/02-03-14-25/log,02-03-14-25-53,,169.254.76.1,1,53,7.884933,A2:BA:6E:07:1E:76,f4105be8-9fd5-466b-a56e-3d314568f2bb,2021-02-03 22:25:27,30,3,79,53,27,2021-02-03 22:26:20,b06bad5d-34ed-43bb-b0fb-12c583ef7055,"02-03-13-44-35,02-03-13-48-76,02-03-13-51-36,02-03-13-54-68,02-03-13-58-54,02-03-14-01-51,02-03-14-05-14,02-03-14-08-32,02-03-14-11-27,02-03-14-15-12,02-03-14-18-29,02-03-14-22-48",-,out/02-03-14-25/bit1_samples53,-,Yes,DEFAULT,4,-,-
out/02-03-14-25/log,02-03-14-25-9,,169.254.76.1,1,9,7.833006,DE:2D:92:7A:B0:AD,d40f969a-db88-4e8a-be48-011e99a926df,2021-02-03 22:25:27,30,2,25,9,-1,2021-02-03 22:26:20,4a680798-b641-4dd7-be36-2594bf2454d2,"02-03-13-58-8,02-03-14-01-63,02-03-14-05-24,02-03-14-08-2,02-03-14-11-51,02-03-14-15-10,02-03-14-18-50,02-03-14-22-7",-,out/02-03-14-25/bit1_samples9,-,Yes,DEFAULT,5,-,-
out/02-03-14-25/log,02-03-14-25-80,,169.254.76.1,1,80,7.827026,AE:E9:BF:6B:E8:3D,dfa7676a-8bcb-4287-a558-51655170e37d,2021-02-03 22:25:27,30,2,80,1,-1,2021-02-03 22:26:20,feb05184-29d2-4fdb-b267-22a0411fa69d,,-,-,out/02-03-14-25/bit0_samples80,No,DEFAULT,6,-,-
