Id,Sender,Receiver,Rate,Bits,Sent Data,Rcvd Data,Sender Erasures,Receiver Erasures,RErasures,SErasures,Errors,Error %,Ones,OneErrs,OneErr%,Zeroes,ZeroErrs,ZeroErr%
2,21,20,100,500,10000000000010000000000010000100010000000010000010100100000010000001001000010001110010100110000100000000000010010001010000000000000000000000001001001100001010000010100001000000000000000000000000000010100000000000000000010000000000000001000100000010001101110011000001000100000001000001000000000100101110010000000000010000000000010010000000000001000000110010000000010010010100000000000000001000000101011100000000111000101000100000000001000100000000111000000000010000000001010000000000100000000100000000,11111111111111111110111111111100111111110111111111111111110111111111111011111111111011111111111111110011111111111111111110001111111111111111111111111110111111111111111111111111111101111111111111111111111111111111111111111101111111011101111111111111111111111111111111111110111111111111111101111110111110110111111111111111111111111111111011111111111111111111111111111011110111111011101111111111101111111100111101111110111110101100111111101100111110111111111100111111110011111011111111111111101111111111,,,0,0,364,72.8,90,0,0,410,364,88
3,14,13,100,500,11111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,11111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111011111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111110111111111111111111111111111111111111111101111111111111111111111111111111111111111111011111111111111111111111111111111111111111111111111111101111111111111111111111111111111111111111111111111111111111111111111111111111111111,,,1,14,5,1.0,500,5,1,0,0,-
4,79,53,100,500,00110010111101100100111100100110111011101001111111011101100110000000011111000101111011111111111010011100001111110010010101001000001101001011100001110011011111101001001100010010110101001101011001111100101001100110001001110110001010000001011111100000111110111110100011001010110010110001000110100010111010011001000010000011110010011101111110101110110000011011011010111101000111000001100110011011110000000011110001110010100110001001101101001101000010111110010010100111101000101001110001110110000100010110,11111111111111111101111111111111111111111101111111111111111111111111011111110111111111111111111111011100111111111111111111001101101101111111111101110111111111111111111111111111111111011101111111111111111111111111111111110110101111111111111111111101111111111111100111011011111111110111011111101111111110111111011111111111110110111111111111111111111101111111111110111101011111100111111111111111111101110111110111111110111110111001111111011101001111111111111111111111111111111111111111111110111110011111,,,0,0,190,38.0,259,0,0,241,190,78
6,80,1,100,500,11111111111111111101110001001110011111100111100110110111110111110111111110111011101011111011110110011111101111111011110111111111111111010110011101110011111111100011111110111111110011011111011110111101100011110111111111011111111001101101111111111111111011110110110111110010011110111110011011001111100111111011011100111011101100010011101100001111111101111001001000110101000111111011110111111011011011011011111111101111011110111111001101110111011110110111111111111111110111111111110111101100100011111111,11111111111111111101110111111111011111111111101111110111111111110111111110111111111111111111110111111111111111111111111111111111111111111111111101110111111111111111111111111111110111011111011111111111110111111111111111111111111101111111111111111111111111110111111111110111011111111111011111011111111111111111011111111111111110011111101100011111111101111111011111111101010111111111110111111011011111011111111111111111011110111111011101110111111111111111111111111111110111111111110111111101111111111111,,,0,0,79,15.8,377,0,0,123,79,64
7,52,15,100,500,11111111101011101000111111111111110101111111111101110111110111111111101111101111011011111111111011111111111111100111111011111011110101100110110111111001111111111111110111100111111111111010110111111101110101010111101011111111010111111111010100101101111111110101111111111111111101111111111100001100111101011111111010110011110000111111010111111010011001101100111100011101111011011111111111101011111110011111111111101111111110011011101110011110011111111111111110110010110111111011111101110110111110110111,11111111111111111010111111111111111111111111111111111111111111111111111111111111111111111111111011111111111111111111111111111111111101110110111111111111111111111111111111101111111111111011111111111111111111110111111011111111111111111111011111111111111111111111111111111111111111111111111110011111111101111111111111110111111011111111011111111110111111101111111111111111111111111111111111111111111110111111111111111111111110111111101111111110111111111111111110110011111111111011111111111110111111111111,,,0,1,80,16.0,392,0,0,108,80,74
9,57,26,100,500,10011001001011100000010001000010101001010111001110001000110000110100100111000010010110100000000101101101101101110101000010011100000000110010001000110000000000111011110001000100100000011010101011100000001000010010110001010111010111000000001101010011000010000010110110000110011101011010010101011010111100010110010100011000011001110010001010100111110101010010000110111100100010110000100011110101100110010110100101000000000011001000011000000001000000110110011000001001101111010000111111000101111110010000,11111111111111111001111111110011111001111111101111011111110111111101111111111111111110110110111111111111111111110101011011111101011011111011111011110101111111111111111101011111100111111111111111100101111101111111110111011111110111000111101101110111011110011111110110110111011101011111010101011111111101010110010101011001011101110111001111100111110101011110011111111101110011111001111011111101111111110111111111011001110011111111111011011011111101111111111111111111111111010001111111010101111111010111,,,0,0,190,38.0,208,0,0,292,190,65
10,40,35,100,500,11110110011010111111111100101110001011001110101111101111101101100111111101111011101101111011100010101111101110100101110101101001111001111110110110011001101111100110011100111010011111111100011001011001101101101111111001011001110110111111101010111011000110111101110111001101111111010110101111101111011111110011111111111010010111011111111111100111100011110101111110110110110111011011111111111110110111111101101101111111011101011011001111011111000111110111110011111111010111111100101111010001111100011011,01111111111111111111111111111111011111111111111111101111111101111111111111111111111111111111111111111111111111111111111101111101111111111111111111011111111111111111111111111111111111111111111101111111111111111111111111111101111111111111101111111111101111111111111111111111111111110111111111101111111111110111111111111111011111111111111111110111111111111111111111111111111111111111111111111111110111111101111111111111111111111111111111011111010111111111111011111111111111111110111111111101111111011111,,,1,0,124,24.8,353,1,0,147,123,83
11,62,54,100,500,00000000000000000000000010000000010000000000000000000000000001000100011000000000000000000000000100110100000000000001000010000110010000101000000000100000000000001000100000001000000000000000000011000000000001000001000000000000000000000000000110000000000000000000000000000000000000000000001000000000000000000000000000010000010000000000101000000000000000010000100000000010000001101000000000000000000100000000000000000000000111000000010001010000000000000000000000000000000000000000100000000110010000100000,11110011111111111111110111111111110011111011101111101111111111110111111011111111111110111110111111111111001111101111011111111111111111111111001111111110111111111000111101101000110010111000111011110011111011111111111011110010100011111010111110111010110010100110101110110111101001101011111010111110101011101011101010111011110111100011111010110010101111111010100011101110001011111010111011100011101111111001100011100011101111101010111011110011111011101111111011100110100011100111100010101110011010101000,,,0,0,310,62.0,50,0,0,450,310,68
12,72,67,100,500,11110110110110111110010110101010101111111110011010001111101001010101110000001101011101010110111111101010001011111110111010010011011111111011101000111011100001101110010111111111101101111110011010010001110101110011011111111011010100011011100001101000111001101111011100111110101101101001101101001111100001111000110010110101000111111100111011010010111100100011111111101001110011110010000011100111100011011010110000001001110111000101011110011110000111101100001011110011100101110101001111111011110110101111,11111111111111111111111111111111111111111111111111111111111111111111111101111111011111111111111111111111111111111111111111011111111111111111111111111111111111111111111111111111111101111111111111011111111111111111111111111111111111111111111101111101111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111110111011111111111111111111111111111111111111111111111111111111111111111111111111111,,,0,1,186,37.2,305,0,0,195,186,95
14,89,46,100,500,00000010000000000100000001000000000000000001000000000000000000000001000000001100000000000000010000000100000010000000000010010000000000100000000000011000100001000000000000001000001000000100000000000000001000000001000000010010010000010000000000000000000000000000000000001000000010100000001000100000000001000010010110000000000000000000000000001001000011000000100000000000000000010000000001000000100010000000000000001000000000000000000000000100000000000001100000010011100000000000010010010000100000000010,11111111101111111101111101111101011111111111111101111111111101111111111111111111111111111111111011110111101111011111111111011111101111111111011111111101111111111111111101111111111001101101111111111110111111111111111111111110111111111111111111111111011111111011110111011111111111111111111111111111111111111111011111111110111111111110111101111111110111111011111010101111011011011101101111111111111111111110111101111101111110110111110010101101110111110111101111011111111110111011111111111111100111110011,,,0,0,382,76.4,58,0,0,442,382,86
