Id,Sender,Receiver,Rate,Bits,Sent Data,Rcvd Data,Sender Erasures,Receiver Erasures,RErasures,SErasures,Errors,Error %,Ones,OneErrs,OneErr%,Zeroes,ZeroErrs,ZeroErr%
1,14,1,50,250,1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,1111111111111111111111111111111101111111111111111111111011111111111111111111111111111111111111111111111111111111111111111111111101111101111111111111111111111111111111111111111111111111111111111111111111111111011111111111111111101001111111111011111111,,,0,34,9,3.6,250,9,3,0,0,-
2,78,48,50,250,0010110110101101011101110110111010011001011110010010001011001100101111110011111110110101001111110110001011110000010010101111110011110101010110101101101000011101010010111111001110000011000110111101111100100111101101001001010100101011011001001111010100,0110110110101101011101110110111010011001011110010010001011001100101111110011111110110101001111110110001011110000010010101111110011110101010110101101101000011101010010111111001110000011000110111101111100100111101101101001010100101011011001001111010100,,,0,14,2,0.8,143,0,0,107,2,1
3,47,46,50,250,0110100111100011101011101101110101110001111111111010110111100110111111001101001100111001111111100011011101101111111111001100110111010100000010101111100001010100101110100001000110001101010010110100100110110111111110111101110011110000000111011101111101,0110100111100011101011101101110101110001111111111010110111100110111111001101001100011011111111100011011101101111111111001100110111010100000010101111100001010100101110100001000110001101010010110100100110110111111110111101110011110000000111011101111101,,,0,32,2,0.8,152,1,0,98,1,1
4,59,58,50,250,1010010100100000100100010100000111000100111111000010001011100111000010101000000110100000000000000001010100000000110001111010000010010011011101110001110110110011100000110100100000000101010110010110011000010111000011101101000000101100111101100110101000,1010010100100000100100010100000111100100111111000010001011100111000010101000000110100000000000100001010100000000110001111010000010010011011101110001110110110011110000110100100000000101010110010110011000010111000011101101000000101100111101100110101000,,,0,8,3,1.2,100,0,0,150,3,2
5,69,2,50,250,0011110101101101011110000101111111000000001011110000000010111100001011101010110011011101010110010100010000111100001111111110000100100100111001100001111110110000011001001101111110011100100010001100010001100100111011101101111010010111001010101010011101,0011110101101101011110000101111111000000001011110000000010111100001011101010110011010101010110010100010000111100001111111110000100100100111001100001111110110000011001001101110110011100100010001100010001100100111011101101111010010111001010101010111101,,,0,10,3,1.2,129,2,1,121,1,0
6,64,40,50,250,1111111111111111110111011111111111111101110111111111111111111111101111101101111111111110111011111111101111101111110111111111111111001111111111111111111111110111101111111111111111111111110111111111011111111111111011111111101111101111101111101111110101,1111111111111111110111011111111111111001110111111111111011111111101111101101111111111110111011111111101111101111110111111111111111001111111111111111111111110111101111111111111111111101110111111111011111111111111011111111101111101111101111101111100101,,,0,39,4,1.6,225,4,1,25,0,0
7,66,61,50,250,1001000000011001110000010000001000100001000100110010010100010001000100001000101000000101100001111000001000000100011110000000100000110010000001000000010110000101010100100010101011001100000000001001000000111001000100000000000001111000001001010000011110,1001000000011001110000010000001000110001000100110000000100010001000100001000101000000101100001111000011000000100010110000000100000110010000001000000110110000101010100100010101001001100000000001001000000110000000100000011000011111000001001010000011010,,,0,18,13,5.2,74,7,9,176,6,3
8,75,51,50,250,0111111001101110101111001111011011010111001111101010100011111111111100010000111010101110101101010101110011000110101010101010101101010111011111111010101100111111010101001011110111011110101010111100110010110111111000000000011001010001011111101011011111,0111111001101110101111001111011011010111001111101010100011111111111100010000111010101110101101010101110011000110101010101010101101010111011111111010101100111111010101001011110111011110101010111100110010110111111000000000011001010001011111101011011111,,,0,20,0,0.0,154,0,0,96,0,0
9,57,56,50,250,1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111101111111111111111111111111111111111111111101111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,,,0,23,2,0.8,250,2,0,0,0,-
10,10,8,50,250,0011010100000010000100011000010101001110100000100000001011101101100001100110100010011001111111000000011000000000100111000110101101010101001001000111010100010101111110010000000001010010010011001100111110010001000000101010101011010100000000000111101001,0011010110100010000100011000010101001110100000100000001011101101100001100110100010011001111111000000011000000000100111000110101101010101001001000111010100010101111110010000000001010010010011001100111110010001000000101010101011010100000000000111101001,,,0,14,2,0.8,100,0,0,150,2,1
