GUID,Success,Id,Request ID,Start Time,Phases,Phase 1,Logs,Base Sample,Bit-1 Pvalue,Bit-0 Sample,Error,Bit-0 Pvalue,MAC Address,End Time,Boot ID,Bit-1 Sample,Predecessors,Warm Start
09-17-13-51-79,1,79,11ccf54a-763b-4f5d-a78c-83a5f3d28b79,2020-09-17 20:51:36,1,79,out/09-17-13-51/log,out/09-17-13-51/base_samples79,0,out/09-17-13-51/bit0_samples79,,0.675966007689375,BE:2C:A6:CF:09:84,2020-09-17 20:52:14,027dc8ff-9501-4603-b200-943b2e5726e5,out/09-17-13-51/bit1_samples79,,No
09-17-13-51-43,1,43,02f85f00-8a01-4dab-83e1-23c64fc3a633,2020-09-17 20:51:36,1,43,out/09-17-13-51/log,out/09-17-13-51/base_samples43,0,out/09-17-13-51/bit0_samples43,,0.190270035306922,F6:42:47:36:08:C3,2020-09-17 20:52:14,4bb43015-f565-4d90-932e-2ffcbdd7fe8c,out/09-17-13-51/bit1_samples43,,No
09-17-13-51-3,1,3,a4726ad6-edae-47d1-b670-83996822ab12,2020-09-17 20:51:36,1,3,out/09-17-13-51/log,out/09-17-13-51/base_samples3,0,out/09-17-13-51/bit0_samples3,,0.293243464936758,0A:EF:92:8A:C4:7E,2020-09-17 20:52:14,7e1e3801-8aa0-49c6-97ff-53d2cf49cbca,out/09-17-13-51/bit1_samples3,,No
09-17-13-51-30,1,30,741eecb0-6eb6-45be-9739-af2237703a38,2020-09-17 20:51:36,1,30,out/09-17-13-51/log,out/09-17-13-51/base_samples30,0,out/09-17-13-51/bit0_samples30,,0.315140674827186,86:6E:3D:17:13:41,2020-09-17 20:52:14,ace85756-c7b0-4b4e-b780-14ab3ba5ba2d,out/09-17-13-51/bit1_samples30,,No
09-17-13-51-32,1,32,8ba5e2aa-7b29-48b1-b282-e4f6466930a2,2020-09-17 20:51:36,1,32,out/09-17-13-51/log,out/09-17-13-51/base_samples32,0,out/09-17-13-51/bit0_samples32,,0.101368488839918,DA:66:17:40:80:11,2020-09-17 20:52:14,627f7b3d-16ce-4440-8b1e-d10da508c17a,out/09-17-13-51/bit1_samples32,,No
09-17-13-51-36,1,36,14cc4878-6b17-410e-ac84-3e68cab3a806,2020-09-17 20:51:36,1,36,out/09-17-13-51/log,out/09-17-13-51/base_samples36,0,out/09-17-13-51/bit0_samples36,,0.113546003476285,8E:1F:3E:D0:1F:3E,2020-09-17 20:52:14,bd271938-b8fc-493f-b30f-722ff498f43b,out/09-17-13-51/bit1_samples36,,No
09-17-13-51-59,1,59,1ced6f4b-f01a-4fba-afdf-15e7bf1527ef,2020-09-17 20:51:36,1,59,out/09-17-13-51/log,out/09-17-13-51/base_samples59,0,out/09-17-13-51/bit0_samples59,,0.281742953771933,C6:98:D4:0E:83:F0,2020-09-17 20:52:14,3a56cd14-fa61-4a85-9be9-d6bb09772bd6,out/09-17-13-51/bit1_samples59,,No
09-17-13-51-1,1,1,d4d9bf48-4d0f-4aad-9860-279a5b3b458c,2020-09-17 20:51:36,1,1,out/09-17-13-51/log,out/09-17-13-51/base_samples1,0,out/09-17-13-51/bit0_samples1,,0.929187318895478,92:11:7D:3E:E0:A9,2020-09-17 20:52:14,b228d708-6881-45b8-a7c8-e2422520d3a5,out/09-17-13-51/bit1_samples1,,No
09-17-13-51-5,1,5,adb8baeb-bc6a-4e1e-a81f-503756366450,2020-09-17 20:51:36,1,5,out/09-17-13-51/log,out/09-17-13-51/base_samples5,0,out/09-17-13-51/bit0_samples5,,0.218317958188949,8E:C9:2B:B5:3E:46,2020-09-17 20:52:14,5cce499f-5541-44a1-b694-752bcdecbf52,out/09-17-13-51/bit1_samples5,,No
09-17-13-51-16,1,16,6704a04e-414c-4099-abc6-8055bcbabb01,2020-09-17 20:51:36,1,16,out/09-17-13-51/log,out/09-17-13-51/base_samples16,0,out/09-17-13-51/bit0_samples16,,0.802211244090495,22:6F:AB:14:36:38,2020-09-17 20:52:14,d422a7b7-cacb-47cf-bd76-57e73d877947,out/09-17-13-51/bit1_samples16,,No
09-17-13-51-52,1,52,2a013a8f-167e-439d-bba1-182db896705e,2020-09-17 20:51:36,1,52,out/09-17-13-51/log,out/09-17-13-51/base_samples52,0,out/09-17-13-51/bit0_samples52,,0.0525082928455398,7A:0E:EA:4E:F1:0D,2020-09-17 20:52:14,9425b996-e0de-46e8-b671-148c77c4d669,out/09-17-13-51/bit1_samples52,,No
09-17-13-51-21,1,21,47cd672e-33af-49ec-ac81-5a3f96b9ac9e,2020-09-17 20:51:36,1,21,out/09-17-13-51/log,out/09-17-13-51/base_samples21,0,out/09-17-13-51/bit0_samples21,,0.996841442315825,86:EA:7B:EB:DE:B5,2020-09-17 20:52:14,36f535d9-5d7c-4269-96af-fc717fbe4594,out/09-17-13-51/bit1_samples21,,No
09-17-13-51-65,1,65,08685ce3-352b-4a21-b67b-b613aa04be24,2020-09-17 20:51:36,1,65,out/09-17-13-51/log,out/09-17-13-51/base_samples65,0,out/09-17-13-51/bit0_samples65,,0.164849339426236,EE:CA:37:96:19:BA,2020-09-17 20:52:14,73c78b14-8e05-4b16-b423-07bd5c2f6174,out/09-17-13-51/bit1_samples65,,No
09-17-13-51-50,1,50,77e74603-a029-4cc8-9221-a014f30461a0,2020-09-17 20:51:36,1,50,out/09-17-13-51/log,out/09-17-13-51/base_samples50,0,out/09-17-13-51/bit0_samples50,,0.258757931406761,EE:D8:7A:49:F8:FC,2020-09-17 20:52:14,9a459aa2-21fe-4a48-b134-2008be9449f7,out/09-17-13-51/bit1_samples50,,No
09-17-13-51-54,1,54,b89e0970-6788-4030-9fa1-d29494a6eed8,2020-09-17 20:51:36,1,54,out/09-17-13-51/log,out/09-17-13-51/base_samples54,0,out/09-17-13-51/bit0_samples54,,0.913680506929945,A2:1F:B7:1F:A6:D6,2020-09-17 20:52:14,b8fe801e-2143-44df-86c3-2124ec7adf64,out/09-17-13-51/bit1_samples54,,No
09-17-13-51-23,1,23,b70b4c7c-1d90-4224-87c4-3bea80e3b575,2020-09-17 20:51:36,1,23,out/09-17-13-51/log,out/09-17-13-51/base_samples23,0,out/09-17-13-51/bit0_samples23,,0.507537067398155,C6:28:C0:78:E0:4F,2020-09-17 20:52:14,c8e8e5e4-3164-4440-8f24-514ff67c0929,out/09-17-13-51/bit1_samples23,,No
09-17-13-51-62,1,62,95072503-8d66-46c6-9f67-c4fe1dbc401e,2020-09-17 20:51:36,1,62,out/09-17-13-51/log,out/09-17-13-51/base_samples62,0,out/09-17-13-51/bit0_samples62,,0.313797443135856,92:10:3E:B9:46:4D,2020-09-17 20:52:14,65d7ea43-6de5-4142-98ed-f742d41aa02f,out/09-17-13-51/bit1_samples62,,No
09-17-13-51-10,1,10,c8a6976b-f795-4d10-bf10-790cc4bc82fb,2020-09-17 20:51:36,1,10,out/09-17-13-51/log,out/09-17-13-51/base_samples10,0,out/09-17-13-51/bit0_samples10,,0.082569519716874,2A:08:F0:1C:45:D4,2020-09-17 20:52:14,a2837313-f489-415b-8aaa-726cf8789ba7,out/09-17-13-51/bit1_samples10,,No
09-17-13-51-87,1,87,7be3a0f6-81ca-4a99-b2e3-a77370b6388d,2020-09-17 20:51:36,1,87,out/09-17-13-51/log,out/09-17-13-51/base_samples87,0,out/09-17-13-51/bit0_samples87,,0.560791993264697,6E:49:4A:52:B1:17,2020-09-17 20:52:14,e04cee0f-6fab-4418-b28d-bc240a3345c5,out/09-17-13-51/bit1_samples87,,No
09-17-13-51-34,1,34,160a9269-674d-4aad-bf8f-5d6de390312e,2020-09-17 20:51:36,1,34,out/09-17-13-51/log,out/09-17-13-51/base_samples34,0,out/09-17-13-51/bit0_samples34,,0.153248904312776,DE:DB:7B:1A:4C:9A,2020-09-17 20:52:14,ee1b29df-1d02-47a1-8e77-21819eec694d,out/09-17-13-51/bit1_samples34,,No
09-17-13-51-29,1,29,681ffd64-05ea-4deb-b29c-269df367e667,2020-09-17 20:51:35,1,29,out/09-17-13-51/log,out/09-17-13-51/base_samples29,0,out/09-17-13-51/bit0_samples29,,0.6110082925019,0A:38:A2:50:C6:1D,2020-09-17 20:52:14,68161190-be3c-4f45-a203-caffe1825a9c,out/09-17-13-51/bit1_samples29,,No
09-17-13-51-56,1,56,d8daafbe-d909-4e98-851e-823ad544710c,2020-09-17 20:51:36,1,56,out/09-17-13-51/log,out/09-17-13-51/base_samples56,0,out/09-17-13-51/bit0_samples56,,0.155913147553405,DE:44:50:05:21:01,2020-09-17 20:52:14,8a3d0dd0-8ddc-43e6-a2c6-01a18d441cc7,out/09-17-13-51/bit1_samples56,,No
09-17-13-51-82,1,82,953ef3da-776a-491a-ae14-b422ea3df5b3,2020-09-17 20:51:36,1,82,out/09-17-13-51/log,out/09-17-13-51/base_samples82,0,out/09-17-13-51/bit0_samples82,,0.502196932314827,E6:1F:7F:69:06:66,2020-09-17 20:52:14,8bc97f82-f39a-4481-ba42-770668c16aaf,out/09-17-13-51/bit1_samples82,,No
09-17-13-51-73,1,73,18eb6fb2-7fe3-4ec0-8db3-00c53f4c94e3,2020-09-17 20:51:36,1,73,out/09-17-13-51/log,out/09-17-13-51/base_samples73,0,out/09-17-13-51/bit0_samples73,,0.327296371598832,8E:C5:0E:65:78:64,2020-09-17 20:52:14,533695dc-91b4-4104-90dc-f057f75c1fd5,out/09-17-13-51/bit1_samples73,,No
09-17-13-51-25,1,25,4ffd236d-2fd8-41cb-aa29-4e4eeec11e22,2020-09-17 20:51:36,1,25,out/09-17-13-51/log,out/09-17-13-51/base_samples25,0,out/09-17-13-51/bit0_samples25,,0.0748812515316046,EE:EB:07:87:18:ED,2020-09-17 20:52:14,1083dfe0-4c89-49ad-b85b-fae3cdb8a1f3,out/09-17-13-51/bit1_samples25,,No
09-17-13-51-92,1,92,a17e58b3-3f1d-443c-8d49-2ae192f52d9a,2020-09-17 20:51:36,1,92,out/09-17-13-51/log,out/09-17-13-51/base_samples92,0,out/09-17-13-51/bit0_samples92,,0.15733400164253,7E:D3:4E:B1:73:CE,2020-09-17 20:52:14,d2e28fe4-a2ed-4dfb-89db-82e4b81880bd,out/09-17-13-51/bit1_samples92,,No
09-17-13-51-89,1,89,2bef6e3e-1a37-4a66-87ec-35fd42d3f0b1,2020-09-17 20:51:36,1,89,out/09-17-13-51/log,out/09-17-13-51/base_samples89,0,out/09-17-13-51/bit0_samples89,,0.377614245622812,DE:20:81:27:99:96,2020-09-17 20:52:14,8719d7d5-db2e-465d-b7a6-5eaedc4cd03d,out/09-17-13-51/bit1_samples89,,No
09-17-13-51-31,1,31,a86e6a2e-dedd-4259-8334-bfcb47c2520b,2020-09-17 20:51:36,1,31,out/09-17-13-51/log,out/09-17-13-51/base_samples31,0,out/09-17-13-51/bit0_samples31,,0.301827206006576,66:D4:EF:B6:CE:18,2020-09-17 20:52:14,dca4548a-8677-4f4a-bacc-0baa82c3cd5f,out/09-17-13-51/bit1_samples31,,No
09-17-13-51-61,1,61,14baf608-16e7-4d96-b77e-a7a0d824b7db,2020-09-17 20:51:36,1,61,out/09-17-13-51/log,out/09-17-13-51/base_samples61,0,out/09-17-13-51/bit0_samples61,,0.700678848335189,CA:C5:9C:0B:6E:F4,2020-09-17 20:52:14,57583eb9-ad40-46b7-9e06-91918cac7226,out/09-17-13-51/bit1_samples61,,No
09-17-13-51-99,1,99,ba78d06d-609c-4692-a3ef-3931cd9b95d5,2020-09-17 20:51:36,1,99,out/09-17-13-51/log,out/09-17-13-51/base_samples99,0,out/09-17-13-51/bit0_samples99,,0.335121570524953,FA:6F:61:66:EE:EA,2020-09-17 20:52:14,8f7aaf43-3042-446f-8633-c7f57d83821a,out/09-17-13-51/bit1_samples99,,No
09-17-13-51-27,1,27,a84a5651-5763-4c57-b879-ee7fa1dadd82,2020-09-17 20:51:36,1,27,out/09-17-13-51/log,out/09-17-13-51/base_samples27,0,out/09-17-13-51/bit0_samples27,,0.92215628329989,FE:03:DD:85:C2:55,2020-09-17 20:52:14,bf776bb2-475e-4310-b718-ca5386dd7866,out/09-17-13-51/bit1_samples27,,No
09-17-13-51-86,1,86,aeb5c80f-9d06-42a3-a3fd-a7361017dfec,2020-09-17 20:51:36,1,86,out/09-17-13-51/log,out/09-17-13-51/base_samples86,0,out/09-17-13-51/bit0_samples86,,0.144203192145634,16:AF:51:C6:F3:D3,2020-09-17 20:52:14,6374df08-8931-4d05-bb0e-671b075f9943,out/09-17-13-51/bit1_samples86,,No
09-17-13-51-81,1,81,e7480cc7-a8b3-44b2-b9b3-7478ad95fd9d,2020-09-17 20:51:36,1,81,out/09-17-13-51/log,out/09-17-13-51/base_samples81,0,out/09-17-13-51/bit0_samples81,,0.956337597805874,2A:CE:86:0E:8F:9C,2020-09-17 20:52:14,ac03a1df-60ec-4ff1-988c-792c78e4973e,out/09-17-13-51/bit1_samples81,,No
09-17-13-51-76,1,76,685e5531-c919-4d8a-b671-68585c1537ae,2020-09-17 20:51:36,1,76,out/09-17-13-51/log,out/09-17-13-51/base_samples76,0,out/09-17-13-51/bit0_samples76,,0.210570155658158,C6:BD:42:EE:ED:5A,2020-09-17 20:52:14,77379192-8803-4062-9525-957ebaa2859d,out/09-17-13-51/bit1_samples76,,No
09-17-13-51-85,1,85,2e33e88e-fd16-4c5e-90e6-2d483a0220cf,2020-09-17 20:51:36,1,85,out/09-17-13-51/log,out/09-17-13-51/base_samples85,0,out/09-17-13-51/bit0_samples85,,0.434555345987346,CE:27:93:9C:02:02,2020-09-17 20:52:14,c4184927-4f21-41f0-9a2d-de1e67b34c24,out/09-17-13-51/bit1_samples85,,No
09-17-13-51-93,1,93,9f7a9415-1f03-4755-b1d2-af3ada182cfa,2020-09-17 20:51:36,1,93,out/09-17-13-51/log,out/09-17-13-51/base_samples93,0,out/09-17-13-51/bit0_samples93,,0.0318282686717548,D2:63:18:49:71:54,2020-09-17 20:52:14,43e501a1-cefd-4e3b-9b72-be85786e3389,out/09-17-13-51/bit1_samples93,,No
09-17-13-51-100,1,100,198931b0-00bd-487d-a69f-fc69bcbf998d,2020-09-17 20:51:35,1,100,out/09-17-13-51/log,out/09-17-13-51/base_samples100,0,out/09-17-13-51/bit0_samples100,,0.626098300145587,D2:02:21:9B:7A:8E,2020-09-17 20:52:14,fd9ec662-89ee-495c-9d54-4d158fa41985,out/09-17-13-51/bit1_samples100,,No
09-17-13-51-69,1,69,d9eb92e1-b456-4259-93c0-5a6e60ca9569,2020-09-17 20:51:36,1,69,out/09-17-13-51/log,out/09-17-13-51/base_samples69,0,out/09-17-13-51/bit0_samples69,,0.399248852730067,42:5B:1F:C7:62:67,2020-09-17 20:52:14,7cb7cd79-1de5-46f0-a7f4-768ba2fc3665,out/09-17-13-51/bit1_samples69,,No
09-17-13-51-64,1,64,8bf56018-43e9-4ebc-80c2-641f02964ac7,2020-09-17 20:51:36,1,64,out/09-17-13-51/log,out/09-17-13-51/base_samples64,0,out/09-17-13-51/bit0_samples64,,0.755705305564795,C6:BC:13:2F:62:BE,2020-09-17 20:52:14,0b6a6713-7c6a-41e8-8771-5262ea3238d8,out/09-17-13-51/bit1_samples64,,No
09-17-13-51-57,1,57,947d8128-117d-40e0-8b0a-98462e588ab4,2020-09-17 20:51:36,1,57,out/09-17-13-51/log,out/09-17-13-51/base_samples57,0,out/09-17-13-51/bit0_samples57,,0.526150368691667,CA:88:6B:6B:2D:B7,2020-09-17 20:52:14,3d832f43-37dc-430d-a862-104f76f969d4,out/09-17-13-51/bit1_samples57,,No
09-17-13-51-67,1,67,6f208ef0-9f16-4035-a4e4-e132e50ac886,2020-09-17 20:51:36,1,67,out/09-17-13-51/log,out/09-17-13-51/base_samples67,0,out/09-17-13-51/bit0_samples67,,0.323235278640764,02:07:D7:44:B7:32,2020-09-17 20:52:14,e8ceeccf-f017-4e06-a043-196f66d1d683,out/09-17-13-51/bit1_samples67,,No
09-17-13-51-9,1,9,fbc3f6be-7a89-4d36-aff2-29f26883cf51,2020-09-17 20:51:36,1,9,out/09-17-13-51/log,out/09-17-13-51/base_samples9,0,out/09-17-13-51/bit0_samples9,,0.266915403001024,9E:13:40:D5:38:14,2020-09-17 20:52:14,06818083-dc08-4140-a5a8-30bff71ae3cd,out/09-17-13-51/bit1_samples9,,No
09-17-13-51-51,1,51,7499e7ad-28ec-4ca0-a861-bc4d8a4d202f,2020-09-17 20:51:36,1,51,out/09-17-13-51/log,out/09-17-13-51/base_samples51,0,out/09-17-13-51/bit0_samples51,,0.225603423679238,8A:03:8A:CB:A1:0B,2020-09-17 20:52:14,05c88dbb-f631-4c2d-ba4b-7799d9212396,out/09-17-13-51/bit1_samples51,,No
09-17-13-51-55,1,55,2e503dca-71c6-46a3-aac7-dd809f5b0a2c,2020-09-17 20:51:36,1,55,out/09-17-13-51/log,out/09-17-13-51/base_samples55,0,out/09-17-13-51/bit0_samples55,,0.671797073856581,3A:1D:5D:7F:06:D0,2020-09-17 20:52:14,564d222b-8d73-430f-a34b-1e7d1bd66d1c,out/09-17-13-51/bit1_samples55,,No
09-17-13-51-6,1,6,0a9c92d5-4326-4601-82fd-b17847014954,2020-09-17 20:51:36,1,6,out/09-17-13-51/log,out/09-17-13-51/base_samples6,0,out/09-17-13-51/bit0_samples6,,0.485287170766366,8E:47:D1:F9:02:1B,2020-09-17 20:52:14,667e4644-6cec-4a6d-9497-3b2acaee30fa,out/09-17-13-51/bit1_samples6,,No
09-17-13-51-2,1,2,deed434b-b19b-4c37-9b29-25d0624802f9,2020-09-17 20:51:36,1,2,out/09-17-13-51/log,out/09-17-13-51/base_samples2,0,out/09-17-13-51/bit0_samples2,,0.307068616087718,B6:84:BB:CC:BC:3C,2020-09-17 20:52:14,f663933a-8ee3-46c1-8f17-3b3aa23632ff,out/09-17-13-51/bit1_samples2,,No
09-17-13-51-24,1,24,671ededc-226a-493e-9754-aad16f6b5c20,2020-09-17 20:51:36,1,24,out/09-17-13-51/log,out/09-17-13-51/base_samples24,0,out/09-17-13-51/bit0_samples24,,0.0961766519965035,D6:DA:40:C0:49:1C,2020-09-17 20:52:14,d370abab-443c-4fb8-a936-73d13146a6ea,out/09-17-13-51/bit1_samples24,,No
09-17-13-51-84,1,84,1b1e0822-a99b-41f6-9ac7-393743f214db,2020-09-17 20:51:36,1,84,out/09-17-13-51/log,out/09-17-13-51/base_samples84,0,out/09-17-13-51/bit0_samples84,,0.318404148734981,7A:6F:34:78:C4:A5,2020-09-17 20:52:14,bd520ce9-e4e8-489d-a3c0-fbbfdd6bf833,out/09-17-13-51/bit1_samples84,,No
09-17-13-51-96,1,96,e651f89e-28f6-4461-9727-8e51b495e635,2020-09-17 20:51:36,1,96,out/09-17-13-51/log,out/09-17-13-51/base_samples96,0,out/09-17-13-51/bit0_samples96,,0.00155493968851123,EA:F9:4C:F6:80:B4,2020-09-17 20:52:14,bc648dd2-7e58-4ccb-b1fd-9acd0d7128b6,out/09-17-13-51/bit1_samples96,,No
09-17-13-51-33,1,33,edcc83aa-cfa3-47e0-96f0-8b863302f29a,2020-09-17 20:51:36,1,33,out/09-17-13-51/log,out/09-17-13-51/base_samples33,0,out/09-17-13-51/bit0_samples33,,0.33548288212385,32:D7:C9:E9:6A:7F,2020-09-17 20:52:14,f26508b3-9178-46d6-86c5-716186b9bca0,out/09-17-13-51/bit1_samples33,,No
09-17-13-51-95,1,95,684689a0-6320-41fd-ad8a-1fce0333d06c,2020-09-17 20:51:36,1,95,out/09-17-13-51/log,out/09-17-13-51/base_samples95,0,out/09-17-13-51/bit0_samples95,,0.196581176472537,72:F5:9F:70:5C:B7,2020-09-17 20:52:14,d65ed822-57cd-44b1-b147-e0b528a9fee3,out/09-17-13-51/bit1_samples95,,No
09-17-13-51-80,1,80,a9c66aeb-c3a3-4b95-ab0b-65a7ab5982f4,2020-09-17 20:51:36,1,80,out/09-17-13-51/log,out/09-17-13-51/base_samples80,0,out/09-17-13-51/bit0_samples80,,0.676608280873281,26:AC:90:0E:95:18,2020-09-17 20:52:14,099549d8-98f0-40bb-83ea-7816e2b78bb2,out/09-17-13-51/bit1_samples80,,No
09-17-13-51-63,1,63,06106317-6bb0-41d2-aca1-7f579a13f31e,2020-09-17 20:51:36,1,63,out/09-17-13-51/log,out/09-17-13-51/base_samples63,0,out/09-17-13-51/bit0_samples63,,0.838455421325823,42:79:F5:1D:89:1D,2020-09-17 20:52:14,19cd368b-7de9-409e-91bb-779aedfb24d4,out/09-17-13-51/bit1_samples63,,No
09-17-13-51-45,1,45,3957a92d-faf8-44e5-8a65-4bfd8adcee90,2020-09-17 20:51:36,1,45,out/09-17-13-51/log,out/09-17-13-51/base_samples45,0,out/09-17-13-51/bit0_samples45,,0.772799948868077,96:97:EA:37:52:6C,2020-09-17 20:52:14,dbe2bb92-35b7-454f-a520-7527c7d4fe18,out/09-17-13-51/bit1_samples45,,No
09-17-13-51-68,1,68,f06e957f-8ea9-449a-b5ba-ce987d2e0c2b,2020-09-17 20:51:36,1,68,out/09-17-13-51/log,out/09-17-13-51/base_samples68,0,out/09-17-13-51/bit0_samples68,,0.14437691092976,26:1E:4B:12:0E:64,2020-09-17 20:52:14,0b6f2f52-8b7f-4af8-accb-6c8832ddf243,out/09-17-13-51/bit1_samples68,,No
09-17-13-51-14,1,14,435e22c0-cd41-426c-9e2b-02e6aebe470c,2020-09-17 20:51:36,1,14,out/09-17-13-51/log,out/09-17-13-51/base_samples14,0,out/09-17-13-51/bit0_samples14,,0.156283852790193,F6:82:B3:58:AA:26,2020-09-17 20:52:14,72128207-6ae6-475b-a6d7-26df1711c4de,out/09-17-13-51/bit1_samples14,,No
