Logs,Boot ID,MAC Address,Phase 3,Phase 2,Phase 5,Phase 1,Phases,Start Time,Phase 4,End Time,Id,Request ID,Success,Error,Base Sample,Bit Sample
out/08-13-14-33/log,a3a49ff2-a503-4481-b716-72c15f78d085,AE:22:FE:8A:0E:EE,61,61,61,61,5,2020-08-13 21:32:51,61,2020-08-13 21:33:35,61,ee25b3a2-e05e-48d9-a522-16501dbfb499,1,,-,-
out/08-13-14-33/log,a9b3ed8e-9d6e-4da9-8f89-be72552cd662,5A:2D:CF:4D:F4:FA,28,28,28,28,5,2020-08-13 21:32:51,28,2020-08-13 21:33:34,28,f3b7e14c-34ee-4309-bb12-25578247d5a2,1,,-,-
out/08-13-14-33/log,a806c6c5-f704-45b9-8a6e-ab08203bfb8b,1E:62:CF:02:68:78,4,4,4,4,5,2020-08-13 21:32:51,4,2020-08-13 21:33:34,4,ac8a285d-9071-47b6-888d-f28bfb406241,1,,-,-
out/08-13-14-33/log,12b0c13e-f957-4c8a-971b-604f8e0f7e8d,BA:BA:39:47:81:80,88,88,88,88,5,2020-08-13 21:32:51,88,2020-08-13 21:33:35,88,98726817-032d-415b-9581-a311c6718a21,1,,-,-
out/08-13-14-33/log,c6a08003-4679-4770-bbfb-6237e99f764b,AE:10:26:55:3B:3C,2,2,2,2,5,2020-08-13 21:32:51,2,2020-08-13 21:33:35,2,b5218afc-caed-409e-b09e-cb51b25508d0,1,,-,-
out/08-13-14-33/log,b11a5b5b-46cb-4357-b2a0-784c98452bd9,26:1A:8A:D8:53:BB,3,3,3,3,5,2020-08-13 21:32:51,3,2020-08-13 21:33:35,3,d21ab6c6-3711-4234-8ca9-67fbc839b653,1,,-,-
out/08-13-14-33/log,3a963e7a-da42-4b82-9143-2d3346d6b0b7,32:1E:F2:FD:E3:D7,51,51,51,51,5,2020-08-13 21:32:51,51,2020-08-13 21:33:35,51,d170908c-ff45-464c-8ea5-42696ab53a39,1,,-,-
out/08-13-14-33/log,b51646ef-c28d-4b5d-b765-81ec3d3a91ff,7A:AB:DC:E1:87:73,100,100,100,100,5,2020-08-13 21:32:51,100,2020-08-13 21:33:35,100,16ca1d7b-742e-49e9-979c-7ff278988bd8,1,,-,-
out/08-13-14-33/log,2bf9b659-e963-461f-9c85-eca28b523599,EA:EF:27:55:1D:1F,38,38,38,38,5,2020-08-13 21:32:51,38,2020-08-13 21:33:35,38,b9800e9a-e22b-4c2b-b64d-cbe1fc72993c,1,,-,-
out/08-13-14-33/log,88d2d89c-1db3-49cb-9024-f09eb7485e03,DE:76:EB:45:0C:52,22,22,22,22,5,2020-08-13 21:32:51,22,2020-08-13 21:33:35,22,071acfb0-48c0-4b0d-b3fd-97d7423604cb,1,,-,-
out/08-13-14-33/log,1cab1c1a-be0a-44a1-a42e-192761933440,36:47:46:11:49:0F,7,7,7,7,5,2020-08-13 21:32:51,7,2020-08-13 21:33:35,7,9d90b633-7746-46f1-bc7e-466aede1645b,1,,-,-
out/08-13-14-33/log,b134104c-b804-4f28-9fc4-3b492e1ea3fa,16:2A:8A:23:0B:B8,9,9,9,9,5,2020-08-13 21:32:51,9,2020-08-13 21:33:35,9,4c112357-d0dc-4edb-b652-7f998f3c9a4c,1,,-,-
out/08-13-14-33/log,33157f13-e2e2-4a0c-af43-1b5f65eaf9c0,56:79:BA:D6:B2:08,37,37,37,37,5,2020-08-13 21:32:51,37,2020-08-13 21:33:35,37,def3363d-c5ae-4223-a3fe-9070453d579c,1,,-,-
out/08-13-14-33/log,9a77ab8b-bb5c-48a3-9b98-0ee6d9defa1f,FA:2F:72:A5:A7:32,11,11,11,11,5,2020-08-13 21:32:51,11,2020-08-13 21:33:35,11,01807202-9fb8-4afe-81e0-b7ba40e2b7b1,1,,-,-
out/08-13-14-33/log,22cc37f4-a908-4b39-af55-bcecd1ec19e8,DE:35:D7:E4:EB:3B,52,52,52,52,5,2020-08-13 21:32:51,52,2020-08-13 21:33:34,52,639dd7a8-8d21-4cca-9bc7-b34667cebbba,1,,-,-
out/08-13-14-33/log,1c756542-19db-4841-bb88-7945d6915561,EA:D3:80:B7:F0:7D,27,27,27,27,5,2020-08-13 21:32:51,27,2020-08-13 21:33:35,27,9dae5411-dd21-4239-a1e0-e33eab7a1440,1,,-,-
out/08-13-14-33/log,029a9eae-158e-4a75-97ae-2534de6ace62,5E:33:44:EE:C1:62,73,73,73,73,5,2020-08-13 21:32:51,73,2020-08-13 21:33:35,73,70e6697c-27c3-430a-af91-6ba5bef94dcb,1,,-,-
out/08-13-14-33/log,1c42af96-83e6-4a53-92e8-e3ccfe3fbd02,8A:C5:6B:56:01:67,75,75,75,75,5,2020-08-13 21:32:51,75,2020-08-13 21:33:35,75,8e61f3e8-6d00-41d2-b22d-77cf49cc14d0,1,,-,-
out/08-13-14-33/log,e983ec17-7ade-4fab-83ab-185e8a690df5,22:28:92:91:37:31,36,36,36,36,5,2020-08-13 21:32:51,36,2020-08-13 21:33:35,36,121cf4da-3244-4d9d-93ea-0a179988e9f7,1,,-,-
out/08-13-14-33/log,cc8eebb0-bcf9-4096-9e68-247943a8ea7b,16:69:A2:79:3E:EF,63,63,63,63,5,2020-08-13 21:32:51,63,2020-08-13 21:33:35,63,6d97a39f-c3cc-4620-b238-ab9be4355282,1,,-,-
out/08-13-14-33/log,24dea82d-25d4-4f79-a8be-0ba2755bf4a1,EA:61:FD:F7:B1:18,82,82,82,82,5,2020-08-13 21:32:51,82,2020-08-13 21:33:34,82,196c3fff-e327-45fa-96ad-677275dcbd20,1,,-,-
out/08-13-14-33/log,efb0a424-18b2-4ccd-ad4e-4936e83fd711,4A:92:E9:D6:76:C1,45,45,45,45,5,2020-08-13 21:32:51,45,2020-08-13 21:33:35,45,ea01f92a-2ee3-4eca-943a-33a9a8b179b1,1,,-,-
out/08-13-14-33/log,3534eedb-2a65-422d-a800-089705bfb117,AE:9A:E6:FB:54:4F,16,16,16,16,5,2020-08-13 21:32:51,16,2020-08-13 21:33:34,16,36aa8ffe-e59e-4e01-921e-acd875e60d7e,1,,-,-
out/08-13-14-33/log,b3973e36-74c3-49e8-a0dd-419689efe597,8A:30:18:33:6E:8C,70,70,70,70,5,2020-08-13 21:32:51,70,2020-08-13 21:33:34,70,b092d8ab-1c69-4b5e-b987-5011d5e04883,1,,-,-
out/08-13-14-33/log,8fb4da98-878d-4085-a446-4058b9247155,F2:7D:01:56:42:42,48,48,48,48,5,2020-08-13 21:32:51,48,2020-08-13 21:33:34,48,a6abd111-4b29-4d09-a8fd-be2b406ea40a,1,,-,-
out/08-13-14-33/log,15cf8a68-685b-4284-896e-052c2323d23f,02:3B:6B:0A:5E:F2,87,87,87,87,5,2020-08-13 21:32:51,87,2020-08-13 21:33:35,87,47e28df4-d166-44d5-853e-7d20b619c138,1,,-,-
