Id,Sender,Receiver,Rate,Bits,Sent Data,Rcvd Data,Sender Erasures,Receiver Erasures,SErasures,RErasures,Errors,Error %,Ones,OneErrs,OneErr%,Zeroes,ZeroErrs,ZeroErr%
2,48,28,10,50,01111001101000010101001001110001111001111101101011,11111111111111111111111111111111111111111111111111,,,0,0,22,44.0,28,0,0,22,22,100
3,69,17,10,50,00100001110000111010111001100000110001101000011010,11111111111111111111111111111111111111111111111111,,,0,0,29,58.0,21,0,0,29,29,100
4,32,25,10,50,01001100111100001010100100000110001001001011110010,11111111111111111111111111111111111111111111111111,,,0,0,29,58.0,21,0,0,29,29,100
5,63,37,10,50,00111001011111111111111111110011111111111111111011,11111111111111111111111111111111111111111111111111,,,0,0,8,16.0,42,0,0,8,8,100
6,40,11,10,50,00000000000000000000010010011000000100000000000000,11111111111111111111111111111111111111111111111111,,,0,0,45,90.0,5,0,0,45,45,100
7,70,33,10,50,00101000100000100000010000010100000010010000110001,11111111111111111111111111111111111111111111111111,,,0,0,38,76.0,12,0,0,38,38,100
9,21,13,10,50,01011110111011101111100110100110011111010111000101,11111111111111111111111111111111111111111111111111,,,0,0,18,36.0,32,0,0,18,18,100
10,23,15,10,50,01000001100001110110100101101001100100101101011110,11111111111111111111111111111111111111111111111111,,,0,0,26,52.0,24,0,0,26,26,100
11,68,8,10,50,01000101101110100010111100000010000000001000011000,11111111111111111111111111111111111111111111111111,,,0,0,33,66.0,17,0,0,33,33,100
12,51,49,10,50,11111111111111111111111111111111111111111111111111,11111111111111111111111111111111111111111111111111,,,0,0,0,0.0,50,0,0,0,0,-
13,67,58,10,50,01111010000011110101101011111111111101101100101111,11111111111111111111111111111111111111111111111111,,,0,0,16,32.0,34,0,0,16,16,100
14,12,1,10,50,11111111111111111111111111111111111111111111111111,11111111111111111111111111111111111111111111111111,,,0,0,0,0.0,50,0,0,0,0,-
15,86,73,10,50,11111111110110111110111111111111101111111111111111,11111111111111111111111111111111111111111111111111,,,0,0,4,8.0,46,0,0,4,4,100
16,22,20,10,50,11101001011111011111111110111111111111111111111000,11111111111111111111111111111111111111111111111111,,,0,0,9,18.0,41,0,0,9,9,100
17,18,10,10,50,11011011001000010111011111111000010111111001001000,11111111111111111111111111111111111111111111111111,,,0,0,22,44.0,28,0,0,22,22,100
18,47,19,10,50,00001001010101100100101010110001010100110000001011,11111111111111111111111111111111111111111111111111,,,0,0,30,60.0,20,0,0,30,30,100
19,46,5,10,50,00100000000110101011100001001010000000010010000101,11111111111111111111111111111111111101111111111111,,,0,0,34,68.0,15,0,0,35,34,97
20,65,62,10,50,10110001101101000011011110100101111111011101001011,11111111111111111111111111111111111111111111111111,,,0,0,20,40.0,30,0,0,20,20,100
24,91,26,10,50,01111101101101000111001101101111111001001011110101,11111111111111111111111111111111111111111111111111,,,0,0,18,36.0,32,0,0,18,18,100
