Id,Sender,Receiver,Rate,Bits,Sent Data,Rcvd Data,Sender Erasures,Receiver Erasures,RErasures,SErasures,Errors,Error %,Ones,OneErrs,OneErr%,Zeroes,ZeroErrs,ZeroErr%
1,70,69,100,500,01011110101111111111100011101001110101111111011110010011111011110111011111111111010100001100011111111000011110010000000110110001100101100111010111101111101111111100011011111111001111100110001011001000011111011010000011011111111001001111011110100111001111010111111011111101111111111101010101111011110111010111111010011001101110111111111110011011010111111111100111101001111111111110011111111011010100011011010111110001100111100111101001110101110100110110100010010111101111101001010111111111110101011100,01011111111111111111100111101101110101111111011110010011111111110111011111111111010100011100011111111101011110010100010110110101110101100110010111111110111111111101011011101110001110110100011011001001011111001110010111011111111001011111011111110111001111010111111111111101111110111101010101111111110111010111111011011001101110111111111110011011010111111011100111101101111110111110011011111011010101011111010111110001110111110111101101110101100101110111100110010111111110101101010111111111110101011001,,,0,72,53,10.6,335,14,4,165,39,23
2,79,5,100,500,11111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,11111111011111111111111101111111111101111101111111011111111111011111111111011101011101111101110111110111111111111111011111111111110111011101110111111101111111111111111111111111011111011101111111011111111111111111111111011111110111110111011101111111111101111111111111111101111111111101110111111111111101111111110111011111111111110111101101110110110111111111111111110111111111111111010101110111111111111111111111011111011111110111111101110111011111111111111101001111111111011101111111110111011101111111,,,1,93,60,12.0,500,60,12,0,0,-
3,62,14,100,500,00101100010000000000100000001000101000010000100000000010010110000101000100000100010000001001000110000000001000100110000001010100000001101000001100011100000011110100000011001101001000100001101100110000001000000100100000000100010001000010010001000100100000000100000010001000001100000101010000000001100100000000001100000000010000001000000000000100101010000010100100000010010000000011000000000011010001100000110100100100100000100101110000110000001001100101010010000000010000100101001100000101000010100000,10101100010100010100110001011000011001010100110100010110010110010111010101000100010100011001000110000100001001100110010001010100100100111001011101011100010111100100100111011101001001000000101100100100011001010101100001010101010001010011010101000100100100010101000111001001011101010101010101000101100101000100011100010001010100011001010001000101101010010110110101000100010000000110010001000111010001100101110101100100110001000101010001110100011010100100010011000100010001111101001101000101000110110001,,,5,36,108,21.6,128,12,9,372,96,25
5,24,4,100,500,01101101010010101011011100010000001101000011100111010001010111000010100100100000111000000100100101001010000101000000011111000000100001110011110010000011111101111100110010100001010011101111110100101100001111100000000010100010011001000101101000110010010000011010011010101100000000001010101000110011010000001001010001000101000100010101001110100100100101001100011001110111001011110000011011010101010001101001000011100000101001100001101100001111000110101101100000001011000001100001000001110110001000001001,11101110011010101011011110010010101111001011101010010011110011001010101110101010111001000110101111001010101001100000101111100010100011111011111010001011101101111000110010100011110011101011111110101100101110101001001010101010011001100111101010110010110010111010001010101100001000101010101000111011110010101011100011100111001110011110001110101010101111001110011010111011101011111010011010011101110011101011100011100010101011101011101100101111100110101101101000101010101001101011001010111110001010001011,,,1,24,111,22.2,207,19,9,293,92,31
6,98,76,100,500,11011111110110111011111010111111111111111111111111111011111111111111111111111111111111111111111111111111111110111111111011111111111111111110111111111111111111111101111101111110011011101101011111110111111101110111111111111111111011111111111111111111011111110111111111111111111101110011111111111111011111111111011111111111101111111011011100111111111111111111101111111111101101111111111111111011111111111011111101110110111111101101111011111111111001111111110111111011111111101111011110111111101111101111,11011111111110111011111010111111111110111111111111111011111111111011111111111111111111111111111111111111111110111111111011111111111111111110111111111111101111111101111101111110111011101101111111111111111101111111111111111111111011110111111111111111011111111111111111111111111111111011111111111111111111111111111111111111101111111011011110111111111111111111101111111111101101111111111111111011111111100011111111110110111111101101111011111111111001111111111111111011111111101111011110111111101111101111,,,0,82,19,3.8,446,6,1,54,13,24
7,61,8,100,500,11010101010110001111111111100110011001111111111101011101111101111111001011111101100110111101110101101000111111101101111011000011111011101011101101110111011011111111111010110111100111011101110111101100111101011010110110011011111001001011101100101111011111111111111111101111110011011101010111111100010100111110111101001011110010011011000111100000100111101111111010101100111101111111011011110010111111001111110101100100111111011111100011111111111111101100101110101011110111101011111001011111110011100101,11010101010111001111111111100100010001111111110101011101110101011111010011011101100110011101110100100100110111001101111011000111010011001011010101110111011101111111111000110101100111011101110111110100110101011010101110011011011101010011011100101111110111110111111111111111010011010101010111011100010100110110111101011011110011010111010111000101100111001111011110111101010101111111011001010001111111001111100101000100110111011101100111011111011111101101001110011001110111100111110001011111110111010101,,,1,47,82,16.4,349,53,15,151,29,19
10,26,15,100,500,00110100111100001011010000010001000100011111001101010000000001100100100100100001010000011011100100110110001110011100011100100111111000011000010000001100011100000100010100010010101010111010100111010001000001001100100101000010001100000001100010111101001010010101100010000110101000010110011100001000100000001111111000001000001111110011011100100000110110001100100001100001000001111100100011111110100111110011011101110000100010010000000000101001001011011101010110001000011001101001100000011010110010100000,00111100101100101010110010110011100110111111101011001010001011101110101010101011011010011011101110101110001110011010011010101111101010001010001010001110011110001110011110001010101010111010100110110001101000101101101111001010001010001011101010111010001010111101101010101110101000111110111000101000101000101111101000101000101111111011111100101000110110101110100011100011100011101100100010111010101110110011111011110010101010001011010010101001101010111001110110101010111001101010100010111010111010101000,,,0,7,124,24.8,207,28,13,293,96,32
11,38,27,100,500,01011011111101110001101110110010111011110010111111111111111111111111111111111110111111111111101111111111110001111010111111111001111111101101011110101011111111100011110100000111111101111101010011001110111111111011110110111111010011011111111010111111110101011110101101111111111111110110111011111111111011100111011011001111011100111110100111011111101111111101111111111111111011111111010110111101011110110110101111111111110110010110111100100111111111011010111111111111111111111111110011011101111101101011,01010111011101110101101111110110111011100101111111111111111101111111111101111110111111110101100111111111110001111010111111111110011111100101010111101111011101100111010100010111111101111101010101011101110111011111110111011101010111011111111110110011110101011110111101111111111110010110111011111111111001110101011111011111011100111111110111011101110101111101111111111111010011011110010111110101010110110110111011111111110100010100111101100111010101111010110111110111110101111101111001011101011101100111,,,4,127,83,16.6,389,51,13,111,32,28
12,78,57,100,500,11011111011101111011101111101111111111010110100101111111011110111001101111101111111111011111111110110111111101010111111111101110110101010110111111011111111111111101101111111111111111111011001111101111110111111110111111111111111111111111110011011011111111111011111010111111110110111100111100111011111011111011111111111111011110111110111111111100110100111101111100111111001110001011011110101111110111101101111110111111111111110110101011111111111011111111111011101111111101011111110111010110111011011111,11111111111111111011101111101111111111100110100111111111011110111001101110101111111111111111111110110111111111110111111111101110111101001110111111011111111111111101101111111111111111101011101111101111110111111110111111111111111111111111110011111011111111101011111010111110110110111100111100111011111011111011111110111111011110111110101111111110100110111101111110111111001110101011111010101111110111101101111110111111111111101010101011100111111011111111111011101111111101011111100111011110111011111111,,,0,40,35,7.0,405,15,3,95,20,21
13,94,73,100,500,11011111111011011111111111101100111111101111101111111111110111111101111111011111111111110111101111111111111111111100011111111110111111111111111111111111101111111111011101111111101110111101111011111111111111111111111111111111111111110001111111110111111111111111110111111111111101111111111100111111111111111111111010111111111111111111111111111111111111111111101111110111111111001101111111111111111111111100111110111111111111101111111111111111110111011111010111111111111111111101111001011111111011111110,11011011111011001011101111101100111111101111101011111111100111111101111111001111111111100110011101111011111111011001011111101110111110111011101111111110111011111111011100111011101110110101111011111110111111111110111111111011111001110001111110110011111110111011110111111011111101101110111001111111111111111011111011111111111111111111111111111111111111111111111111110111111111011101111111111111101110111100111110111110111010111011111111111011100110011011000111111111111110111001111001010111111011111110,,,2,132,59,11.8,447,51,11,53,8,15
14,95,36,100,500,01111110100000010000101011101110111000011001101101101001001110100011110001101110000111001110111010011111101001100101000101110010010111000010001000001011100110110010011000100010110011110111110001001111001110100000101111010110010111110000110111111100011000111111100010001001110011010101110101001000000000000001101001100101001101110010000100001101110110010000100110100010010110101101110110011001001000000100111111000111010111001010011101111000100100101101111010010110100111101001000101101010100111110010,11111110100010110010101011101110111010111011101111101011101110100011110011101110001111001110111010111111101001101101101101110010110111000010101010101011100110110010111010100010110011110111110011001111101110101000101111111110111111110010110111111110011010111111100010101011110011110111111111001010001010001011101011101111001101110010100110101111111110011010101110101010011110101111111110011011001000101100111111001111110111101010111111111010101100101101111010110110100111101001101101101010101111110010,,,0,9,72,14.4,251,0,0,249,72,28
17,52,45,100,500,10100011001101100110000000100010101110011010000010110101111100000101001100100000011100001110011001011101101000011101101110100011110001001000001101101011111111101100010010010100110101010111000101110111110000010000001011000110001010111010101100100110100001110000001101011111010101100110000001001101001100101100001010100001001000000100000111111110000110111111100101000011110000010111110000001010100100011100111011110001101001110100010101100000101110000100010011100101011100110110111101010011000010000111,10110011011101110110010100110010111110011010010110110101111100010101011100110100011100011110011001011101111001011101111111110011110001011001011101111011111111101101010111010101110101010111010101110111110100010100001111010110011110111011101101100111100101110101001101011111010101100111000101001101001101101101001111100101001101000101000111111110010110111111100101000111110101010111110100001110110100011100111011110001101101110101010101100101101110010100010111110101011100110111111101010011010011000111,,,0,29,67,13.4,235,0,0,265,67,25
18,48,33,100,500,01110111110011110010111110101010111110111011111111101110111101111110110011111100100111111111101011011011111010010011110101011010111110111111110110111111111111110011011100111111010101111110001100111110111111011001101010011111111101011001100111000101100010101111011011111101101100100101111101000101010110111111011111110110100110111111110011101110101110101110011110011111011110100011101111111111010111111100110101111101011111101001110000110010111011110100010110011101101101111011110111101101111010100011,01110111110111110011011110111100111110111011110111101110111101111111110111111100100111111111111011011111011011010111110101011001011110111111100101111101111111110011011100110110010101110110001100111111111111011001011011011111111101010001000111000101110010011101011111111101101001100101111101000101010110111111011111110110110111111011100011100111101110111111011111011111011110110111111111111111010111111100110101111101011101101101010100110011010111110101010110011101101101011011110111101101110011100111,,,1,80,62,12.4,346,27,7,154,35,22
20,71,47,100,500,11011111001101001010111111101011111101101101101101110011001110011111010000110110001011011111011111111110111101100011101111111111111110111101010010101100110001101111110101000010110100010011111011110001110111111111110110011110101110101110001111110111111011011010011101101101010001111111111111010000111010101111010101111010101101010010111101111100011111111011110111111001110000001111111110111111111110011111111111010110100111011001010111011110010101110111111110111110101111111111101110111111110110110111,11011101011101000111111101110111011101111101101101110011001100010111010101110110011001010111011111011101110101100001111101110111011100110101010001110101110001110111010101000111110100010011111111110001110111111101110111011110110110011100010101110111111111011011011101101101010100111101110111010101111101100111010101111011111101010011110101011101011111011111010101110101110101001101110110011100110111011101110111010110000101010001010101011101010101110101110111110111111101011101111100011111110111110111,,,0,91,104,20.8,347,60,17,153,44,28
21,93,50,100,500,11111000110001101111011110111101111111111111011111111111111111111101111111011110111101111101110110111101111111111111111111100100111111111111100111111111000110011001101111101111111111111111110110110111111110101110111011110111101111111111100111101001111111111100111111111011111111111111111111110001111111101010111001111101000001111111010101111111111111111111011101111111011111011111101111111111111111111111110101110111111111111110111110101111110110001111111001011100111111110110111111110111111011001000,11011001110001001111011101111101111111110111011111111111111111111101111101011110110101111101110110011101111111111111111111100100111101111111110111111111000110011001101101100111111111110111010100110111111110100110111011110111111111011111100111111101111111110101111111111011111101111111111111110001111111111110111001011101000101111111010101011101111101110111011101111111011111011111111111111111111111111111110101110101111111111110111100111111010110011111111001011101111101110110111111110111111011001101,,,0,83,42,8.4,403,26,6,97,16,16
22,68,63,100,500,10000010010110000000001000000100100001000000011100000000000001100100000010010010001000000001101100000000001110010000000100100001000100000100001000000000000100000000001000100100001100010000000100000000000000110001001010000101110000000001001100001000001001000111000010000010100100000010000000100100000000001000010000100101000000001000001010000001000011100000000000000000100000000100000000100010100010010100100110100000000000001000100000100010101000000001000001000001000000000000010110000110011100100110,10010110010110010100011100010100110001010001011101010001010001110100010110010011001001010001111101010001011110010001010100110001010101010101001101000100000100010100011100110100011100010100010100010100010100110101011011010101110100010001011100011001011001010111000110010110110100010011010001110101000101001101010100110101010001011001001111000101000111100101000101000101100101000100000101100110110110010100110110110000010100011100110110010110111100010101010101010101000001010001010011010111011110110110,,,0,29,124,24.8,110,2,1,390,122,31
24,28,16,100,500,11101011011011010101110101101110010011100000100101110110110101010001111001010110100001010011010110011011101100101101110010100111010010100111111010001100111110111011011001110001011100001110000011110010000111010000010100001001111011100000110110010010110011010110101100011010110100111001100111100110110100111000011111010111000100011001100000010000001010001010110000111010000001011111001111110101010010100001101100000011111000110111011111010100100011110011110011011100111000011110011001010011000110011011,01101011011011110111110111101110111011101000101101110110110111011001111011110110100011110011011110111011101110101111110010000111110010100111110010001100011110111011011001110011111110101110100011110010100111110000110110101011111011101000111110111000111001111110101100111010111110111001100111101111111110111010111111110111001101001011101010011010001010001010011010111010100011111111101111110111011010101011101110001011111000110111110111011110101011111111111011011100101000111000111001110011001110011000,,,0,82,90,18.0,259,14,5,241,76,31
25,64,49,100,500,00000100000000001000000010000000000000000100000010000000000100000000000000000000001000000001000000000010000000000100000000000010000000000000000000000000000101000000000010000000000000000010000100000000000000000000000000001000000000000110010000000001000000000000000100000000000010001000000010000010000000000000001000001000101001111000000010000000000000100011001001000000000010000000000000000000000000000000010000000000010000000000100001011000000000000000000000000000000001100000000000000000001001000000,00010100010000011100010100010100010100010100010110010100010100010100010100010100011000010101010100010110000100010100010100010110010100010100010100010100000101010000010110010100010100000110010100010100010100010100010100011100010100010100010100010101010001010001010101000101000111001101000101000101000101000101001101001101101101110001010011010001010001110011001001000101000111000101000101000101000101000101010100000100010100010100110101010001010001010001000001010001000001010001010001010001011001010001,,,0,12,146,29.2,51,7,13,449,139,30
27,91,17,100,500,00110010010000001000001000001000000100000000000000110000100000000001100000000110011000001110000000000000001001000001011010000000000011100000000000100100000000000011000000100000000100001100000011000011010000000000000100001000000000000100100001000000000100010000000000000000000011010110100000001010001010111000110000000000100100000000000001000100000001001000100000011100101000000000110100001100001000110000001000000000111000000000000010101000000001001000000001000001100100000001000000100001000000000000,00110010010010101010001000101000100110001010001000110000100010100011100000100110011000101100100010001010001001001001010000100000110011101010000000110100100010100011001000100010001110010100100011000011010010100010100100001000110110100100100001100010100110011100101000100010001011011111101000001010001000111000110010101000100000001010001011000100100011101000101000110101101010001000110100001100001000111000101010100010111000001000001010100010001001101000001001100011100110001001100010100011001000100010,,,4,34,101,20.2,100,8,8,400,93,23
