Id,Sender,Receiver,Rate,Bits,Sent Data,Rcvd Data,Sender Erasures,Receiver Erasures,RErasures,SErasures,Errors,Error %,Ones,OneErrs,OneErr%,Zeroes,ZeroErrs,ZeroErr%
1,21,16,400,2000,01000001100000101010000000000001000000101000001001000000000000011000000000000000000000010000000000000000010100101001000000010000010000000000001100000000000000000000000000000000000000100000000000010000000000001000000000000100000000000000000000000100000000000000100000000000000000000000100011000000000100010000100000000000000000100000010000000000000010000000010001000000010010000010000010100000010000000000000010000000000001100000001001000000010010000001000000000000000000000000000100100000000000000011100000000000000000000000001111100001000000000000000000000000000001010010000000010000010000100001000000001000101000000000000100000000100000001000000000010000100000000000100000000001001000010000010000000000010000000000000000000000001000000000000000100000000000001000001000000000000000001000000000000000000010100000001000000000000000000000000000000100000000000000000000000010010000000010000001001000000100000010000000000001000000000000000000000000000010000000110100010000000000000011000010010010100100000010010000000000000001100000000000000000100000001000000000010000000000000000000000000000001010000000100000000000000000000000100000000000000000010000000000000000000100100000010010100000000000010001000100001001000000000000000000001000000000000000000000000100000000001000000100100000101000000000000001101000000000100000000001100001000000000000000000001000000100100010010000010000000000000000000010100000000000000000000010000000000000000000000000000000010000000000000010000000000010000000000000000000001000000000000000010100000000000000000000000000000000000000000000000010000001100000010100000000000000001000000100101000000000000000000000000000000000100000000000001000010000000010000100000101000000000000000000000000110100000000000000001000000000000000000001000000000001000000000001000000000000001000000000001000000000001000000000000000100101000010000000010000100000100110100000000000000000100000000000000000100000000000001000000010000000000000000000001000000000000000000000010000100001100000000010000000,00010001100000101011000000010001000000001001001000000000000100010001000000000000000100010001000000000000001100001001000000010000010000000000001100010001000000000001000000000000000100100001000000010000000100001001000000000100000100000000000000010000000000000001000000000000000100000001000011000000000100010001000000000000000100100001000000000000000100000000010000010000010010000001000010010000010000000001000010000000000101100000011001010000000010000001000000010000000000000001000100010000000000000001000000010000000000000001001110000001001000000000000000010000000001010001000000010000000100100001000000010000100100000000000100010000100000001001000000010000100000000001000000010000001000010001000000000000000100000000000000010000000100000000000000110000000100001000001000010000000000001001000000010000000000100001001000010000000000000001000000010100000000000001000000000010010100000001000000001000000100000001000000000001000100000000000000010000000100000000110100010000000000000001000010010010100100000011010000000000000101100000000000010000100000001001000000010000000000000001000000010000000010000001000000000000000100000001000000000000000100110000000000010000000100100000010010110000000000010001000100001001000100000001000000001000000100000000000000000100000100001000000100010000100000000001000000010000000000100001000000010001000000000001000000010000000100100001010000010000000000000001000010010000000000000001000010000000000100000001000000000000010100000001000010000000000100000001000000000000001100000000000000010100000100000000000000010000000100000000000000010010000001100000011100010000000000001001000100010000000000000001000000010000000000100001000000010000000000000001000100010101000000000001000000000000100100000001000000001000000100000001000001000000000101000001000000000000000100001000000000010000000100001000000000010000100101000000000000010001100000101111000000000000000100100001000000000000100100000001001000000010000100000001000000001000000100000000000000010000100101100000000010010000,,,154,53,198,9.9,212,60,28,1788,138,7
2,72,44,400,2000,00010001010011011011110010110000001010110010001010101011010000110110110001011100001011010001000100101100111001101101000111001100100001010100100101010001010001111011101101010100000001010100001001001111000001011100111100010001101011100010100010100100100000111000000000100100001011000100001100000010100100101000001100001000100000000000110010111010010000000100110110101010000101111010101011001000001000001100110000010101100010100000100110101010011101000100110101000001000011111000000010100101100110000010001110100011100100101110111000011111001010000000110011101010110010000101011001111000011000010000000011110000000000000100011101101101000111000101000000000010101100000101110000100100001000000100101101110110110010011000101111100000000101100001110111001110111010110010000110010001110110001110100111100011001001011000000000110000000000010100100010001001010011111000011101100100010000110000010000010100000100101000101101001000101100110000000001111000001010000110100110011000011110001111111010001100000100101101101110010110000011011110001111111000000001101111100011110010111000110101010011001010000100111001001101011010010001110000000010010100111001101100100101110001000110000010101011111101100000010100000000110000010010000010111010010110000000100111011000010011000000100111000001010111000000000110100001110101000101000110111011100001000010100110100111111110001010000010000110100000001111000011010101110001000100110111011110001011010001110101000001101011100000011111100000100000001001100101010010000101001110000001111110000000011100010011011110011000001011100001000100110101000000110011000110000101110100111011110110001111111001001001110000010101111000000000111010010100001010110110100101010100101101101101000010000100001100110101001000100001000000000000010110001001010110101101000100110101011111101101010010111100000100001001110000100001101100000011001001000001100101111001000101010110110000011111001000111111111110000000010111101000010011001000000010110101010000000101100010100111000010101101001110000101,00100001011011001000110010100000001010110010001010101010000000010110000000101100000000010010000100101100111001101110000111001100101001010110100101000001011001111010101101000100001001011000001001101111001001011100011100100001100011000010100010100100100000111010000000100100000001000110001100100010100000101010001100001000100000000010110010001000001000000110110110001010001001111010101011001000001000001110110000000101101010100010100110001010011001000110010101000000001011111000000010100101101010000000000010100001101000101100111000100000000000000010110011101010110010000110011001101000011000010010000011000000001000000110011101001101000011000110000000000010101000000110110000100100001000000100101001100110110000011010101111100000000001100010110111001100111010110000000110100001110010001110100111000011001001010010000000100000000000010110100010101001010011111010011101100100010000110010010000100100000000101010101101101000100000010010000001101000001010000110100110001000011010001110111010000100001000101110101110000110001011011110001111101000001001101100100011100010111000110110010010101000000000111010001101001010011001110010000010010100111001101100000101100001001010000010101011100101101000010100000000100000011000000010111010100110000000100100011000100011001000100000000001100111001000000110100001100101001001000110111011100001001000100100000111101110000001000010000110100000001011000010011101000001001000110110010110101011011001110101000001101011101000011110100000000000001001100100010000100101001110000000111110100000011000010010011110101000000001100010000100100101000000110010000110100101110000111010110110101111111001001010110000100101110000000010111010100100000010110110100101100100101001101110000010100100000000110110000000100001000000000010010110101001010110101010000100100101010011101101010010101100000100001010110000100001101100000010001001100001100001111010000101100110110000010110001000101111110010000010010111101000010011001010000010100001010000000110100010000111000000001110001110100101,,,160,226,276,13.8,829,177,21,1171,99,8
3,71,36,400,2000,01110111111111001101111101111111011011111111101101010111111011111110011010100110111110111111001110111110110111101111111110110111110011010011111011111011010011101111111110111111110111111011111111111100111111110111111111111001111111111011111110011111101101011001111110111101110111011111110110100101111111101110111111111011111111010111011111111011101101111111111101001111011101111101011111100111111011111001111111111101011111101101011111111110111111111110110101100111101111100011111101111010110111111111111101111111111111110100101111011101110111111101111011011010101111101111101111111111011111110111111111111100111111111111111110111111111111101111111111100111111101111111111011111110110010111011111110111111111011011101111001111111111001011110011111101101111111111111111100111111111111101111110001111111111111100011111101100111100111111111001101111111111101111111111111011111101111001110011111111111111001111111011111111010110111111111110101111101111011011111010111010111101111111111111111011111101101110101110111101111111111101111101001110101111110111111001101111111111101110001110001101111111111011111111111111110010111111110111111101111110101111111111011111000111111111111101111111110111111111110111110110011111111111101011101101011011011111111111111111101111110111111111111010111110010111111010111111011111111011011000101001111011110101111011110011111111111111110101111111111111110011101110101011011110111111011101111011100101010111111111011111110111111111111110111111111110111101011110101110110111011111111001101111011100110111111101110110110101011111111101011011111111111110110111110110111111101111111011111111111111111111011011100101111011111111011011101111111101111111100111111111101111110110111111111111111110111011111110110011101111111110111111011111111110111111001111111011011011111011011110010111111101111101011111111111111111111111011011111100111110101111111111111010111111101110100101110101011111101111111011100010111111111110110111101001101101111110111000111010111011111111111110111101101,01010111001111000101111101011111001011111101101100010111001011111100011001000110001110111101001100111110000111101101111100110111000011110101111000111011000011101101111101011111000111111011111101011100001111110101111100111001010111111011111100011111101101010101111100010001111111010011110101000101111111100010111101011011111111010101011100111011101101110011111101001111000100101101011100100111110111110001111101011101011111100101011111110110001111111110110101000111001111100011111101011010000111111100111100111111110111110000101100011101110111110001111011011010010110100011101111011111010111110111111100011100110100000011011110011111101111100001111111100111001101111101111000111110010110111011111101011111001011011101111000110000000001011110011100111101110111100011111100111111001111101101110000011111101111100101111101100111010111110011001101001110111101110011111111011111001111000000011111011111001001111100011100011000110100111110100101110101010000011101010001010111001111111101111110011111001101110101110100101111010111101111101001010101111110110101001100111111110101110001110000101111110111010011111111111110000111110100101111101111010101110011111011111000001111110011101111111110001111110000111110010011000111111101011100001011010111110101111100011101110110110011111101010111110010110101010100111011111111010011000101011111011110100011011110011111001111110000101111011111001110011101110100011011010111111101101100011100010010111101111000111110010111111111110101011111110111100011110101000110111011110011001101011001100110110100001100110110110011110011100011011111001111110010111111010111001101110011011111011111010011110011011100101111001111110101011101111111000111111100111100111000111110110011111100111111110111010011110110011101010001110010111001011111000111111001111100011011010001011001110001010011101111100011111100111111111111110011011111100111010101110101111111010111001101110101101100101011010101111111011100010111010111110110111101011101001111110101000100010111000011101101110100101101,,,115,468,365,18.25,1610,341,21,390,24,6
5,69,33,400,2000,01011111101111001111111111101111111110101000111101101111001110111111010110100010010101101110111111111100011000101001111011111100011111101101111111101100111101101111011111111001111011011100000110111011111111111110111111101110101000111101011110111101111111111111101011110011001101111011110001111011111110111111101001110111011110101111111001111111101110100111101111011111110101011111111100110011111000011001100010111001011111000111110110001000011101100011111000111100100001000110010111111011101111011011111111101100011110101100011101111101111011011110010010110010101011111111001111101101111010110111100000011111110100101101111100010111101111101101111110110111111111001110010000101111111011111000100111111111111100001100101111101011010101111111111111111101000101000011101110011111111111011011111101111111110111011111111011110011010011101110011011111011100111111111100111101101111111101011111010101011011111110011111011110001001001111011110111011010100100010100111111000110110011101011111111101110101101101001111111101011001110101001011111011001111110110111011111011011101111011111101110111111010100011111111101010011111101001101101111100111111111110100101111101101111111011100011111111010111111101011010110111111101110101001111001111110111111011101111001111101011011001110011101111001010110010111011100101110101011110111101110111001111011101110011100010111011100011011101011010100110101100110111111011111100110101111101110111110011101001110111100010101110110101110010111000110111111111111101111110101001010111101111111011110111111111110111111110111111111110100111011010101111111011111000010001101111100011101000111111111111111100110111111010001100111111001101110111111111111111110111101011111101111110011111011001100111010110011111111110111111111111011011010010101110101101000111111101001101111011111010111100110110111001101101111110111101011000011111101111111010011101001101001111001101111011011111110010110111000100011111110001111100111111011101111001111111110100111011111101111111110101000110110011011,01011110001110001111111001101001111110000000101101101000001110100110100110101010010101100110101111101100011010101001101001011100011110000101111111101000011101101111100001111000011010011100100000111010011110111110111001101010000010111101011000111001111111100011101011111010001101111011100001011010011110111111101001101001011110100111101001111110001110100101100001011111110010000111101100110010010010000001100000111000011110000111110000001000011101100001101001101000000001000100100111111010001111000011100111101100011110100100101101011100011010111110010000111010011011111111000001101011111010100111100000001110010110001101101000010110001110001101111000111001111111000100100000101000010011111000100001011011111100000100100111101010000110011011111001111011000110000001101110011010011111000011100101111110010110000101111001110010010010011110001001111011100111100111101111101000011111100001101010101010000110110111111001111000000010111011110001011010100110100100111001001010110011100011100000001100001101100001100111101010001010101001011001001001111110100101001111111010001110011111101000111110010110011111101000010010111110000101101111100110011110110100101001101001111110000100011001111000111111100011100000111111101110000001100001111110011110011101101001111101010010000110101001111001010110000111101000001010001010100100101110111000011010100110011100011010011100011011101001011000010101100110101000001110000110101111101000111010011110000000111100011000010110100110010111001000010101100111101001101001001010100101111001011000111111100110101101110110000110110100101000000101111110000111100000001101111010000101000001111011111111100110101001000001100110100001101000111011111110100100111001011011100111100011101000001100111010000010011111111011111110100011011010011000010110100000111001101001101110000001010111001000000110001001101111111010000011000011101001111010000011101001100001100000000110000010101110000110011010000011111000001011000111111011100001001111100110000111101001101001111110100000100100010010,,,162,384,467,23.35,1399,415,29,601,52,8
6,59,20,400,2000,10100000100101010011000010000010000001000001100000101001001100100010100000010000011110000000101110001111000001000100100000000111010101000000100000010101000011101000010001110010000000000000100100010000011011000000001000000000001000000010100111000001100010001110010111110001000001011010000110000000001000001001000100000000110000001010000000001000100101101101100000001010000100111010000100100000100111100000100000000000010101000000011000011000110001011000111011001111000011000110010001000010010000010010110011101001101001010010110001001100000000000100100010001100000010101001010000100111000101100010000011100100000000000000011111000000000000001100010010110100011010010000111011011000100001010000000010100001000011100100100000010000010100010001010000101100101010100000010000000100101100011001010000000110000001101001110001001010001010000100010000101000000011000001011101011000111100010010001001001100010000000000100110001000001100011000000010100001010000001011001001000000111110100101011101001010001101000100110100001000000010000010011001001010000001010001000001000101100001000000100110101110111011000000011000111011000001000000000000000011101110001010001100000011000000001100001000000010100000000010011001100001011001011010101000100000001110001000101001110000110000101011000000011001101010011010010000010100000000001100110100111111010000000100001100000010100000001010000001000011001101010001000011100000110000000100100101100100100000000000000001100000111010000001001000001100001000001000100000010000001010100000000001010001100000101010100001000100000000000101000111010100000011001011000100001111100110001100001111101111000001110001100010101001001010000100110001011000010001001110011010101110001011111000101000010101000000000010001110100001001010000010000100000100110001001010011001111010001111111000011110000000100100000100000000000001010100000011010001001000011000001101101000100001001000000000111100000000010110100100001010111000010100000000000010000001001000011100000010001000001000010100100011010000,10100000101001010000000010100010000001000001000000101001001000100010100000010000001110000010101110001111001001000110100000000111011001000010100000010100001011101000010000110010001000000000100100110000011011000000001000100000001000000000100111100001101010001000010111110001001001011000000110100000001000001001000100100000101000001000000000101000101101101000100000001010001100111000000100100000101111100000100000100000010001000010011000111000110001011011111010101111000011000010010000100010010000010010110010101001101001010010110000101100000000000010100010111100000010101011010000100111000101100010000011100100001000000010011111000000001000001010010010110100001010010010111010011000101001010010000010000001001011100110100000010000011100010001010000101100101010100000010000100100100100011010010000100110000001101010110000001010001010000010010000101000100011000010011101101000100000010010001001101100000000000010100110101000000100011010000010100001000000001011001000100000001110100011011101001010001001000011110100001000001010000010011001001010001001010010000001000101101001000011100110101110101011000010011000111011000001000000000000100011100010001010001100100011000000001110000000100010100000000010001010000001011001011010101000000000001110001010101001110000101000101011000000011001101010011000000000110100001000001000110100101111010000000110001100000010101000001010000000000011001001010010000010000000001000000010100101100100101000000010000001100000101010000011001000001100001000001010100000010000001000100010000000010001101000101000100001100100000000000010000111110100000011000011000100101111100000001110001110101111000001110011100010000001001000000010110000011000011001001010011010101110001011111010101000000101001000000010001110000001001010000010000100000000111001001010011001111010001111111000011110100000101100000000000000100001000100000000010001111000001000001001101000100001001000000000111100000000001010100010001010110000000100000010000010100001000000011110000010101000001000010011100011110000,,,8,146,213,10.65,640,102,15,1360,111,8
7,37,5,400,2000,00000000000000000000000000000000010000000110000000000000000010100000000000000000000000000001000000100000100000000000000010000000000001000000001000000100100001000010000000000000000000000000000000000000000100000000000010000000000010001000000010000000000000000000000000000000000000000000000000000000000010001000000000000000000000011000010000000100000000000000000000000000000010010000000010001010000000000000001010000000000000000000000000000000000000000000000000010000000000000000000000000000000000100000111000000000000110100001000100000000000000000000000110100010000000000000000000000000010000000000000000100000000000000000000000000000000000001001000000000000000000010000000100000100000010010000010000000000100000010000000100000000001100000000000100000000000000001000100000000000000000100000000000000000000000010000000000000000000001000010000000000000000000100000000000000000001000000000000100000000010001100001010001001000000000000000000000000000000000000000000100000001000000100000000000010010000000000000000000000000100000000000000000001000000100001000011100000000000010000000001000000000000100100000000100000101010000000000000000000000000001000000000000000010001000001000000000000000001000000000000001000000000000100010000000000100000001000010000000000100000000010000100000000100001000000000000000000000000001000000000000001110100000000000000010000000000000000000000000000010010000100000010000000100000100000000000000101000000000000000000000000000001000000100000000001100000101000001000000000000000001100000000000000000000110000000000000001000000000000000010000000000010000000101000000000000000000000010000000100010000000000001000000000110010000000100000000000000000000001100000010000001010000001000110010000000000000000000000000000000010010000000000011000000000000000010000000000000000100000000010000000001001100000000000000000010000000000000000010000000000000010001100000000000000000101000000101000000000000100000000000000000000000100000001000010000000000000000100000000000000000010000010010000000,00000000001000000010000000000000011000000110000000100000001000000000000000100000000000000010000000100000100000000010000010100000000001000010000000000000101001000010000000000000001000000010000000000000001000000000000010100000001010001000000010100000001000000000000000100000001000000000000000100000000010001010000000000000001000011010010000000000001000000010000000000000001010010000000010101000000000000000000010100000000000000010000000100000000000000010000000100000000000000010000000000000001000000010111000000000001010000001000100100000001000000000000110100000001000000000000000100000011000000000000000100000000000000000000000100000000000001010000000000000001000010000000100000000001010010000000000100000101000010000000100100000001100000010000100100000000000001010100000100000000000000010000000000000001000010000000000000000001000000010000000100000001000000000000000100000001000000010000100100000011001100001000001101000000000000010000000100000000000000010000100100001000000000010000000010010001000000010000000000000101000000010000000001000001000001000011000000000001010000000001000100000000100100010000100100101010000000010000000100000000001000010000000000010001000001000000000000000001000000010000001000000001000000010000000100000001000000010000000100000001000010000100000100000001000000000000000100000001000000000000000101000100000000010000010100000000000000010000000100010010000000010000000100100000100000010000000101000000000000000000000100000001000000100000000101000000101000010000000100000000001100010000000000000001000000000000000100000000000000000000000100000011000000101000000100000001000000000000000100010001000000001000000100110010000000110000000100000000000000110000010100001000000000000000010000000001000000010000000000000011010000010000011000000001000000010000000100000001000000000010000100001001000000000000000100000000010000010000010000000001000010001100000100000000000001010000101100000000000101000010000001000000010000000001000010000000000000000100000000000000000010010010010000000,,,153,63,185,9.25,189,51,26,1811,134,7
8,55,39,400,2000,10111101011001110110111011111110001000001111100111111000111110111111111010110111100101010101110011111111101101111001101111010011010100000110011010011000101011110100100110001111111011010110101111110110111001110011101101111101010101110010111011011101000010111000111110110111010101111111101001111010001011111001110011001100010111101100001101011011110110110010110100111000101111100001101111111101110110111001100110001111101011101110011111101111111111101001011110111011011100010101011001101010100011100001110101010111111010001011100001011110111110111011101000000000111110100011001011111110110100111000111110101000111010010100111010001100110110100011110001000000011101101011001000100110010100101010110011111101111110110010011010101011100110000111011011111111111110001010001000001100111011110011011111001001001111001100011110001011111011100011011110111000010000111100110100101110110010001001011111101111100110001000000100100111001100110111111011111100111101111001101011010111100110011010111100010111010110010011001010000111111111111000111011110001000001111010101010111010110110001001110101101100110011010000100100111000110101010111100110111111111110111011111111001110100011111101110000011100001110000011100010101101111100111010010011111100110111100110000001011101000111010001110101001010111111011001100010101111001010011110011111010011011101101000001111011100110011100110101001101000111011011011111010011111011000010110111000111110011011011111110000111011001101100011010101000100110111110010001110111101111100011001111010011101100100011001001001110011001111011011101000110100010110110101011110001001000010111111111101111101000100100011100011101100110111101111101110110101010001010111110001111111100110101000111110111101010100011010000000111111110100101101100011010010110011110101111101011110011010100100111011110000101011110111011101111110110110110111001001101111001111100011010101010110011101111001101101010011000011010110111010100110111111000001001011101110011000111101111011011110101110011100101111110001,10011101101001100110111010111110001000001001100010111000001010111001111010110111100101001001110000111111101101111001101110000011010100001000011010011000001011111000100110001111100011011000101110110110000001110011000101111101100101110000111010011101000010111000111110110111000101111011101000011010101011111000110010001100100111101100001110011011100110110000110110111000101111100001101110111101100110111001100110001111101111100010011110101111100111101001011110111011001100001001011010101010000011101001010100010111101000001011100001011110101110111001001010000000101110100001000010111110000100001000111110001000101010010000111010001100110110101011110000000000101101110000001010100100000100101000010010110001100010111000011010000010100110100001011010111111100000000000000000001100101001111011011111001001100111001000001110001011100011101011011110000000100000101000010100101110100010001001011110100111100110000000000110100110000100111001111010111100111101111001101010000111100110011000111100010101100110011001000010000111101111011000111010110001100001111010101010111010110100001001010110101100000011001000100110111000110101011011100110111111100110111001111110001110000011101001010000001100101110001001100010001101101100111000010010111100000011101010000000001101000111001001110100000010101111011001100000101111101010011000011110010011101101101000001110010000110011101010101010001000001011001001111000001111101000011010111000111110101001011011110000011011101101100001010110000100100111110000001110111101101100011001111010011101100100011001001010000011000111001011101010010100100110110001011010001001000010111001011110111101000100101001100011101100100111101001101110110101000001001011110000011101100110101000111110000101100100011000000010111101100100101001100010010010100011111001111101011110100010100100111010110000100011010111011100110110100110111011001010100111000111101011010100010110100101111001101110000011100011010010111010000110101111000001001010101110000000011001111000000000101110001000101110000001,,,162,299,330,16.5,1180,267,22,820,63,7
10,50,28,400,2000,11111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,10111001110111111011100111111111101110011111111111101111101110010111110111111111101111001011110111111101111111011111100111111101101111001111110110111111101110011011111111111001111111001011110011110100101111011111100110111111111111111001100111111111111110010111110011111111011111111111111111111000111111011001110011111101111110011011111111111000011111110111111110111111111111001011111111111110101111111111110100000001101100111111111111111111111110011011111111111111001100011111100011101111111000010011111010111111111111010011110110111001111111111011111101011001011111111111111111111101111111010111110001111001111111001011111010111111111111111110000111111001011111111000110010001111111111110111111110111001111111111111100110011100101111110011110110111110111110011011111111111111111110011011100100111101101111001011110111110111100111001111110111111101111010011111111101111100011111001111110001111011101000000110110110111100011111110011110010111011111111011011100111110001111111111011110011111101101110001111100101111100001111001110111111101111111111111111111110111111001111011111110111111100011111101011010101111111111111010011111110011001111011011111110010001001000110000111110100111101111111110011110111111111101111010110111101100111111110011111110011111101001110011000010111111111111110011111101111111000001111111010110110111111111100001111101110011111101111111111011101111111011011110111100111111111101011011111111111111000111111111111100010111111111110011011110000111111101110010100111110011001111111011001111110111001111111111001111111111100101000111111110010111111011011111011100110001100111111111000100111111001011111011111111101111111101101011111110110111111111110010011111111111100001111111111100110011110011110110111111111111001100011111111011001111101101111111111110011111001101111111011110111111111111111111111100111111101111101011111100010111111111101011011110000011111111111111011100111111101101110011011111010111100101111111111110001111101111111110011110010111111111110011111110101111101,,,116,625,489,24.45,2000,489,24,0,0,-
11,14,6,400,2000,00100000000001001010000011001000000100000000110000000000000000000000100001001001000000000000000000100000000001000000000000000000000000000010000000001000000000001000100000000000000000000001000000000000000000000000000000000000010000000000000000000000101000000010000000000000100100000000000000000000000000000000100000000000010000001000000000010000000000000000010000000010100000000001000000001000000000000000000000000000000001000000000001000000000000000000000000010000001000000000000100100000000000100000000101000001000000000000000010000000000000000100000000000000000010101000000000000100000001000000000000000100000000100000010000000000000100000000000000010001000001110010100000000000000000000100100000000100010001000000000000000000001000000000000000000000000000000000000000000001010000000000000000000000000000000000000010000000000000000000000010001001000000000100010000000000000010010000001000001000001000010000111000000000000000000010000010010001011000100000000001000000000001000000010000000010000000000000000001000000000000100011000010000000000000011000000000011000010001000000010000000000000000000010000000000000000000000000000000100000000000000000000000000000000010000001000000000100100000000000000010000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000001000100000001000000100000000000000000000000000001000100000000000000000000001010000000000000000000000000000000000000000001000000000100000000010001000010000000000100001000000000000000000010000000010000100000000000000000000000010000000000000000000000000000000000000000000000000000100000000000000000010000110000001010000000100000000000000000100100000000001000000000000000000100000100000000010000100000010011000100010000000000000000000000000000000111000000010000000010000110000000011000100000000000010000000000000000000000000000000001000000100000000000001000000001000000000000000010001000100000010000001000000000001000100000000000100000000000000001000000001000000100000000000000100011001000100000010000010000000,10000001000001001000000100001000000100000000110100000001000000000000000100000001000000000000000101100000000001000000000100100000000000010000000100001000000000010000100000000000000000010000000100000000000000010000000100001000010000010000000000000001001000000000000100000000100000010000000100000000000000010000100100000000010000010000000100010000000000010000010000000010100000010001000100001001000000000000000000000001000001010000000001000001000000000000000100000001000000000000000100000001000000100000000100000001000000010000000100000000000000010000000100000000000010010000010000000001000001010000000001000001000000100000010100000001000100000000000100010001000001010010100000000001000000010000100000000101010001010000000000000000001100000000000100000001000000000000000100000001000000000000000100000001000000000000000100000001000000000000000100001001000000100100000100000001000010010000001100100100001000010000110000000001000000010000000010010001000000010000000000000001000001010000010000000011000000010000000001000001000000100010000100000001000000010000000100001001010001000000000100000000000000010010000000000001000000000000000100100001000000000000000100000001000010000001000100000100100000010000000010000001000000010000000000000001000000010000000000000001000000010000001000000000000000010000001000100001010000000100000100000000000000010000001100000000000000010000000101010000000000010000000100000000000000010000001100100000100000010010001100000000000000010001000000000001000000000000000100000101000100000000000100000011000000000000100000000001001000000000000100000001000100000000000100000010000110010001010100000100000000010000000100000000000000010000000100000000100000110000000100000100000010010000100100000000000000010000000100000000100000010010000100000000110000010000000100000000000010010000000000000000000000010000001100000100000000010001000100001000000000010000010100000000000010010001000000000001000100010000000100000001000000001000000100000001000000000000000100011001000000000000000100000001,,,164,56,218,10.9,189,66,34,1811,152,8
12,45,4,400,2000,11111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,11011111110111111000111111001111100111111101111010011111110111111101111111011111110111111111111111011111111111111101111011011111100001111101111110011111110111111101011111011111100111111101111110010111110111111000111111011111100001111101111100011111111111111101111111011111100110111101111111111011110011111111111111011111111111111000111111011111111111111000110111111110010100010111111101010111111111001111011111011101111000111000111011111111010010001110111111011101111111111000110011000111100000111101111100011110110001111000111111000001100001001101111001111111010111111101100010010011111111111101011110001111110010111000111011111111110111111000111111010111110001111101111110011111110111111111010111000111110111111001101011000111100111110000100111111111110111111101111110001110110011111001111111011100101011110101111111011101111111111101101111111111010111111101111110011101110110001111111011011111111111111100011111111111110110101111111111010011110111111000011111011111100011111101111110001111111111011111111110001111110011111000111111111111110111101111111111011111100111111101111110000011110111111100011111111100110111111000111111011001111000001101111110001111110001111000111111011111100000111100111111110101110111111101111110001101110111111000111111011111100101111101011110011111110111111000111111011100110110111001111111011111100101000101111111111111110111111101111101111111110110011111111111011111011111111101111010011111111111111000011111011111111001111111111111011111111111111101110010111111110111111100110110001000111100111101111111111111110110010000111111011111100101101101111110010111110111111001111111011111100011011111100111000111011111101111110111000011001111001000001111000111110111111101110111000011110001110011111111011111111001100101111110000110110011111000000000011111100011100111111110000011110111111000111111011111101001011110000000001011110111111000111011011111101001111111111111010110001011111000111111011110111111011101110000001111111111111100011111101110110111111000111111111111,,,125,635,530,26.5,2000,530,26,0,0,-
