GUID,Success,Id,Boot ID,End Time,Request ID,Start Time,Phases,Phase 1,Phase 2,Phase 3,Logs,Base Sample,Predecessors,Bit-1 Sample,Bit-0 Sample,Bit-1 Pvalue,Error,Bit-0 Pvalue,MAC Address,Warm Start
09-22-15-24-205,1,205,15b4c714-54f3-40e6-becb-e6004b67b805,2020-09-22 22:26:55,c3a32b9a-bb11-4b56-824c-c6e2c00e55d5,2020-09-22 22:25:00,3,818,818,818,out/09-22-15-24/log,out/09-22-15-24/base_samples205,,out/09-22-15-24/bit1_samples205,out/09-22-15-24/bit0_samples205,8.54390598623312,,0.70006744073253,EA:40:2C:AD:61:39,No
09-22-15-24-241,1,241,e5d2258f-65cd-4913-8ae6-4ab39649b7bb,2020-09-22 22:26:55,93935187-edba-452f-b66e-1f7911d8b7a6,2020-09-22 22:24:57,3,751,751,751,out/09-22-15-24/log,out/09-22-15-24/base_samples241,,out/09-22-15-24/bit1_samples241,out/09-22-15-24/bit0_samples241,7.28509055571032,,0.209272370578039,5E:F9:4D:0F:95:21,No
09-22-15-24-541,1,541,97fc6540-99ee-470e-9e76-a0719caa02ab,2020-09-22 22:26:55,2d054630-8bb4-472d-b063-358b2747598a,2020-09-22 22:25:08,3,990,990,990,out/09-22-15-24/log,out/09-22-15-24/base_samples541,,out/09-22-15-24/bit1_samples541,out/09-22-15-24/bit0_samples541,7.51165577073052,,0.153371902576711,9E:10:56:D5:20:A7,No
09-22-15-24-814,1,814,22bb5bf2-c312-4c4f-8282-2827149a4d8b,2020-09-22 22:26:55,1f640b26-b0ba-4655-807b-233eaed38bad,2020-09-22 22:25:22,3,971,971,971,out/09-22-15-24/log,out/09-22-15-24/base_samples814,,out/09-22-15-24/bit1_samples814,out/09-22-15-24/bit0_samples814,7.08057771321498,,0.573157209734426,DA:08:70:A9:D8:56,No
09-22-15-24-605,1,605,bf098c57-c5bc-4eba-b95f-122411de3aab,2020-09-22 22:26:55,45f3cefa-6ab0-445e-bfb7-558b155a6ce5,2020-09-22 22:25:22,3,878,878,878,out/09-22-15-24/log,out/09-22-15-24/base_samples605,,out/09-22-15-24/bit1_samples605,out/09-22-15-24/bit0_samples605,6.36388674570655,,0.650432431296798,52:09:27:CE:76:C9,No
09-22-15-24-990,1,990,a1a302a5-a3af-4f47-a733-62a86d00b79b,2020-09-22 22:26:55,7de9a25d-cc6c-4d9c-a399-c63165130dc7,2020-09-22 22:25:06,3,990,990,990,out/09-22-15-24/log,out/09-22-15-24/base_samples990,,out/09-22-15-24/bit1_samples990,out/09-22-15-24/bit0_samples990,0,,0.133422331243566,52:CC:09:BB:DD:98,No
09-22-15-24-33,1,33,f522ba28-118d-4fcf-9143-1f51a4c429e3,2020-09-22 22:26:55,e727bd79-4ac2-466a-84bf-a301de9838f9,2020-09-22 22:24:57,3,748,748,748,out/09-22-15-24/log,out/09-22-15-24/base_samples33,,out/09-22-15-24/bit1_samples33,out/09-22-15-24/bit0_samples33,6.73443871650742,,1.0230850789067,CE:24:C7:82:37:A4,No
09-22-15-24-238,1,238,3a33d3d4-d9aa-4399-b5d0-dbaa873c24af,2020-09-22 22:26:55,e855ca61-d7bc-47f5-b94d-5491f8071dd5,2020-09-22 22:24:57,3,900,900,900,out/09-22-15-24/log,out/09-22-15-24/base_samples238,,out/09-22-15-24/bit1_samples238,out/09-22-15-24/bit0_samples238,8.47099647585121,,0.166874407050914,0A:01:3C:7D:25:84,No
09-22-15-24-665,1,665,19c071c3-db0b-47e2-a4c3-02d3e07bb1f6,2020-09-22 22:26:55,734c9797-f08e-4581-93a2-48f8093d3505,2020-09-22 22:25:09,3,919,919,919,out/09-22-15-24/log,out/09-22-15-24/base_samples665,,out/09-22-15-24/bit1_samples665,out/09-22-15-24/bit0_samples665,8.2378818295103,,0.42763789789498,5A:93:36:7B:99:C1,No
09-22-15-24-66,1,66,92486577-7e22-4840-9da1-a40600a87a9c,2020-09-22 22:26:55,7dc78686-e284-4220-89cf-c2638a2cdabb,2020-09-22 22:24:57,3,959,959,959,out/09-22-15-24/log,out/09-22-15-24/base_samples66,,out/09-22-15-24/bit1_samples66,out/09-22-15-24/bit0_samples66,7.92233437875767,,0.367626234476509,36:8B:0C:FA:B1:4C,No
