Logs,GUID,CPU CPI,Error,IP Address,Success,Id,Channel,MAC Address,Request ID,Start Time,Protocol Time,Phases,Phase 1,Phase 2,Phase 3,Predecessors,Bit-1 Sample,End Time,Boot ID,Base Sample,Bit-0 Sample,Warm Start,Tag,Bit-0 Pvalue,Bit-1 Pvalue
out/02-03-14-15/log,02-03-14-15-32,7.975231,,169.254.76.1,1,32,1,52:83:16:4A:FB:4A,fbb2cefd-1fe2-49f6-a8a6-a6c26e669e1a,2021-02-03 22:15:16,30,2,36,32,-1,"02-03-13-48-57,02-03-13-51-5,02-03-13-54-8,02-03-13-58-45,02-03-14-01-68,02-03-14-05-61,02-03-14-08-72,02-03-14-11-60",out/02-03-14-15/bit1_samples32,2021-02-03 22:16:09,8865932f-e689-4b74-84ab-f09c8b4f60b8,-,-,Yes,DEFAULT,-,-
out/02-03-14-15/log,02-03-14-15-27,7.908008,,169.254.76.1,1,27,2,E6:7F:07:4E:C3:A3,e65006e4-518b-4d66-89b0-470bfd34ca7d,2021-02-03 22:15:16,30,2,81,27,-1,"02-03-14-05-95,02-03-14-08-1,02-03-14-11-41",out/02-03-14-15/bit1_samples27,2021-02-03 22:16:09,170c4443-dcb8-4133-b515-f600928aba87,-,-,Yes,DEFAULT,-,-
out/02-03-14-15/log,02-03-14-15-83,7.926436,,169.254.76.1,1,83,-,32:74:12:EF:01:06,f20b14ba-9c26-4ab1-9e40-cd60f6ea85df,2021-02-03 22:15:16,20,1,83,-1,-1,"02-03-13-02-57,02-03-13-06-43,02-03-13-07-81,02-03-13-10-26,02-03-13-14-36,02-03-13-17-82,02-03-13-21-75,02-03-13-24-99,02-03-13-27-93,02-03-13-31-39,02-03-13-34-97,02-03-13-37-47,02-03-13-41-91,02-03-13-44-59,02-03-13-48-23,02-03-13-51-42,02-03-13-54-95,02-03-13-58-84,02-03-14-01-9,02-03-14-05-74,02-03-14-08-61,02-03-14-11-56",-,2021-02-03 22:15:50,641eaa3b-4c91-4b90-9975-330c45d58b92,-,-,Yes,DEFAULT,-,-
out/02-03-14-15/log,02-03-14-15-59,7.803664,,169.254.76.1,1,59,-,8A:C2:B5:18:27:EA,4b09e8d0-2ef6-4e2b-86ab-77cb8ae1f11e,2021-02-03 22:15:16,20,1,59,-1,-1,"02-03-13-02-26,02-03-13-06-57,02-03-13-07-80,02-03-13-10-75,02-03-13-14-20,02-03-13-17-87,02-03-13-21-96,02-03-13-24-20,02-03-13-27-75,02-03-13-31-9,02-03-13-34-16,02-03-13-37-63,02-03-13-41-82,02-03-13-44-33,02-03-13-48-77,02-03-13-51-98,02-03-13-54-94,02-03-13-58-28,02-03-14-01-64,02-03-14-05-89,02-03-14-08-91,02-03-14-11-52",-,2021-02-03 22:15:50,5db8fed0-d74d-4519-bfa6-64001794571b,-,-,Yes,DEFAULT,-,-
out/02-03-14-15/log,02-03-14-15-15,7.715940,,169.254.76.1,1,15,3,AE:E9:BF:6B:E8:3D,36f09d64-8c17-4d5c-9b8c-320f28b8c95d,2021-02-03 22:15:16,30,2,31,15,-1,02-03-14-11-22,out/02-03-14-15/bit1_samples15,2021-02-03 22:16:09,61095136-1b33-4710-b90b-f46f56bf2ed1,-,-,Yes,DEFAULT,-,-
out/02-03-14-15/log,02-03-14-15-62,7.921634,,169.254.76.1,1,62,4,DE:6D:EC:92:10:33,411912c8-329b-4a30-be4c-e2eb3a41b1c5,2021-02-03 22:15:16,30,2,84,62,-1,"02-03-14-08-45,02-03-14-11-14",out/02-03-14-15/bit1_samples62,2021-02-03 22:16:09,5c2fbdf0-4eb0-441e-95ff-e08705535dff,-,-,Yes,DEFAULT,-,-
out/02-03-14-15/log,02-03-14-15-34,7.897581,,169.254.76.1,1,34,5,D2:50:6C:85:3D:77,d8b8d85f-4166-416e-967b-2572994ac577,2021-02-03 22:15:16,30,2,48,34,-1,"02-03-14-05-39,02-03-14-08-3,02-03-14-11-40",out/02-03-14-15/bit1_samples34,2021-02-03 22:16:09,de2dba43-7be5-4034-a083-5c76f56d210b,-,-,Yes,DEFAULT,-,-
out/02-03-14-15/log,02-03-14-15-48,7.895378,,169.254.76.1,1,48,5,26:F0:18:FD:4F:A4,b0ff2349-9f4d-4406-a7ef-f5ab6b8de787,2021-02-03 22:15:16,30,2,48,34,-1,02-03-14-11-55,-,2021-02-03 22:16:09,71fbcae6-0343-4f7f-94db-7d4b3d44a042,-,-,Yes,DEFAULT,-,-
out/02-03-14-15/log,02-03-14-15-33,8.149321,,169.254.76.1,1,33,6,16:BD:33:6D:7D:54,f4fce6a3-88c9-49e3-8864-97bf8d467050,2021-02-03 22:15:16,30,2,60,33,-1,"02-03-13-58-46,02-03-14-01-45,02-03-14-05-31,02-03-14-08-41,02-03-14-11-86",out/02-03-14-15/bit1_samples33,2021-02-03 22:16:09,754a2df8-1aa8-40a2-9c28-3db4fe313943,-,-,Yes,DEFAULT,-,-
out/02-03-14-15/log,02-03-14-15-8,7.974167,,169.254.76.1,1,8,7,1A:5D:43:A4:38:0C,f6eaa29b-a1d6-41ff-9cca-f2072d906f4c,2021-02-03 22:15:16,30,2,87,8,-1,02-03-14-11-39,out/02-03-14-15/bit1_samples8,2021-02-03 22:16:09,9ded64e9-2494-4851-af03-c8276a41f55a,-,-,Yes,DEFAULT,-,-
