Id,Sender,Receiver,Rate,Bits,Sent Data,Rcvd Data,Sender Erasures,Receiver Erasures,RErasures,SErasures,Errors,Error %,Ones,OneErrs,OneErr%,Zeroes,ZeroErrs,ZeroErr%
3,31,15,50,250,0000000000000000010000000010100000000000000001000000010100000001001010000001000000000000000100000000100000000000000000001010000010111000000000000001000000100000000000000000000010000000100000001000000010000000000100000000000000000110000000000000010000,1000100000101100010000000111100000000000100001001000011100000001001010000011001000000000000100000000100000000000000000001011000010110000000000000001000000100000000000000000000010000000100000001000000010000000000100000000000000000110000000000000010000,,,0,4,14,5.6,28,1,3,222,13,5
4,84,62,50,250,0001101100011000001110000110101110100101000011000001101110100100101011000000010010010001000100011100000101011001100100000101000100000000001101011001110011010010101011000100001011001010110101010100000000100010010110010010111000010000111100101011100100,1001111100011000001110000110101110100101000011000001101110100100101011000000010010010001000100011100000101011001100100000101000100000000001101011001110011010010101011000100001011001010110101010100000000100010010110010010111000010000111100101011100100,,,0,4,2,0.8,98,0,0,152,2,1
5,48,34,50,250,1011110110011101011100000011001000111101100010000111110010010100111100010010000111100110110010011001001101111000010001101100111011100110100011000011001101110100000111101000101101010100110110100111010011101100011011001010110001110110010001000111101100,1111110110011101011100000011001000111101100010000111110010010100111100010010000111100110110010011001001101111000010001101100111011100110100011000011001101110100000111101000101101010100110110100111010011101100011011001010110001110110010001000111101100,,,0,12,1,0.4,126,0,0,124,1,0
6,60,33,50,250,0000000010000000100000000000000110100100000000010000000000001000001000000000010000000010000000000000010000000000000011000100000000010000000000001000000000100000100000010000000000111000000100000000000000000000000000000000000000000000001010000010000000,0000000010000000100000000000000110100100000000010000000000001000001000000000010000000010000000000000010000000000000011000100000000010000000000001000000000100000100000010000000000111000000100001000000000000000000000000000000000000000001010000010000000,,,0,0,1,0.4,27,0,0,223,1,0
7,87,8,50,250,0000100000000100000000000101010000000000100000010000000000000100000001000000000010001000001010010000010000111000010000010000000100100010000000100010000000010000000110000010000101000000000000011001000101000001000001111000000000000001010000010000011000,0000100000000100000000000101010000000000100000010000000000000100000001000000000010001000001010010000010000111000010000010000000100100010000000100010000000010000000110000010000101000000000000011001000101000001000001111000000000000001010000010000011000,,,0,2,0,0.0,46,0,0,204,0,0
8,35,3,50,250,1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,1111111111111111111111111111111111111111111111111011111111111111111111111111110111111111111111111111111111111111111111111111111110111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111011111111111111111111111111,,,0,37,4,1.6,250,4,1,0,0,-
9,57,51,50,250,0000001010100000011000100000000100000110000000000001000010010010000000010000100000010000000001000001000010001000000000101110100000000011100011000000011010000010010000000010001001000000100000001000001000000010000100010000010000000010000101010010100100,0000001010100011011000100010000100000110000010000001000010010010000000110000100000010000000001000001000010001000000000101110100000000011100011000000011010000010010000000010001001000000100000001000101000000010000100010000010000000010000101010010100100,,,0,5,6,2.4,52,0,0,198,6,3
10,45,29,50,250,0000000000000010100000000011000100111000010110011010100000011100001000011000010000010000000000000011000000110010000000110001010010000000001011000100001000010000100100000010100000100000111001000011100000000010100110000100000010001100000000100100010100,0000010000000010110000000011000100111000010110011010100000011100001000011000010000010000000000000011000001110010000000110001010010000000001011000100001000010000100100000010100000100000111001000011100000000010100110000100010010101100000010100100010100,,,0,0,6,2.4,63,0,0,187,6,3
11,93,37,50,250,0000000110101010000000100010011100010100100100100110000000000100100000010110101001000000011011010011011110001000100000000010011000000100000000000010000000100000000011011110001101000000011000000000110110100100000100011001000000010011000101010001101000,0000000110101010000000100010011100010100100100100110000000000000100000010110101001000000011011010011011110001000100000000010011000000100000000000010000000100010000011011110001101000000011000000000110110100100000100011001000000010011000101110001101000,,,0,0,3,1.2,74,1,1,176,2,1
12,82,72,50,250,1011111111110101111111111111111111110111111111111110110111101111111111100111111111111111101110111101101111111111111111111111011111110110111111111111111111111111111111111111101111110111111101111111111111111111111111111101010111111110110011111101111111,1011111111110101111111111111111111110111111111111110110111101111111111100111111111111111001110111101101111111111111111111111011111110110111111111111111111111111111111111111001111110111111101111111111111111111111111111101010111111110110011111101111111,,,0,7,2,0.8,224,2,0,26,0,0
