Boot ID,MAC Address,Bit-0 Pvalue,Bit-0 Sample,Logs,Bit-1 Pvalue,Bit-1 Sample,Base Sample,Phase 1,Phases,Start Time,End Time,Id,Request ID,Success,Error
8d0ee7a0-8d9b-4aa9-8fdc-c68873940a37,C6:8C:AA:6F:2D:B6,1.00267621187349,out/09-10-14-23/bit0_samples76,out/09-10-14-23/log,0,out/09-10-14-23/bit1_samples76,out/09-10-14-23/base_samples76,76,1,2020-09-10 21:23:21,2020-09-10 21:24:11,76,d40c6a69-31e8-450a-9613-8b5c507644a8,1,
61dca599-621d-47c3-ae59-8b86a6bae65a,7E:39:3A:A7:3A:7D,0.359271482844644,out/09-10-14-23/bit0_samples34,out/09-10-14-23/log,0,out/09-10-14-23/bit1_samples34,out/09-10-14-23/base_samples34,34,1,2020-09-10 21:23:21,2020-09-10 21:24:11,34,bda36aa1-9ec5-43ac-9c3c-5d0a4df3395f,1,
f465f116-43a9-4778-8bad-487439bedb87,F2:C0:23:17:CF:FD,1.00122454045401,out/09-10-14-23/bit0_samples33,out/09-10-14-23/log,0,out/09-10-14-23/bit1_samples33,out/09-10-14-23/base_samples33,33,1,2020-09-10 21:23:21,2020-09-10 21:24:12,33,4cb3a6c5-2dee-4ad0-ac5b-7fb51f2fed59,1,
388be296-1b19-41d8-9a7f-bc3a372676db,06:CB:5E:BB:74:40,1.0031568152892,out/09-10-14-23/bit0_samples56,out/09-10-14-23/log,0,out/09-10-14-23/bit1_samples56,out/09-10-14-23/base_samples56,56,1,2020-09-10 21:23:21,2020-09-10 21:24:11,56,09bd5028-0431-4f42-b25f-792fb3e03fff,1,
48013db3-9b62-4ce8-8de6-203bf53b44b8,EE:38:31:3B:23:60,1.0046313231064,out/09-10-14-23/bit0_samples69,out/09-10-14-23/log,0,out/09-10-14-23/bit1_samples69,out/09-10-14-23/base_samples69,69,1,2020-09-10 21:23:21,2020-09-10 21:24:12,69,df32b7e0-909f-46b3-a20a-e22169b7889c,1,
29a0a5fb-beff-4ae1-9600-ee736e94fe71,FE:D2:F4:62:19:C4,1.00715017255642,out/09-10-14-23/bit0_samples71,out/09-10-14-23/log,0,out/09-10-14-23/bit1_samples71,out/09-10-14-23/base_samples71,71,1,2020-09-10 21:23:21,2020-09-10 21:24:12,71,00a8efc2-7d89-49e2-b057-0c598c33c4aa,1,
29318f95-c755-4033-9027-60bacd2e1def,3E:39:EF:A2:28:87,1.0053425892901,out/09-10-14-23/bit0_samples52,out/09-10-14-23/log,-0.967274811513317,out/09-10-14-23/bit1_samples52,out/09-10-14-23/base_samples52,64,1,2020-09-10 21:23:21,2020-09-10 21:24:11,52,407c0e42-f320-4882-b135-f025d7c42215,1,
998a13a8-982a-4326-a120-c88fabf766b7,4E:61:13:18:FA:2B,1.00065748515905,out/09-10-14-23/bit0_samples4,out/09-10-14-23/log,0,out/09-10-14-23/bit1_samples4,out/09-10-14-23/base_samples4,4,1,2020-09-10 21:23:21,2020-09-10 21:24:11,4,e237e155-163d-4c51-9697-fbb2913af631,1,
9860cee7-d00b-4fdc-94fc-790352c6c9a1,FE:08:E8:3A:0F:43,1.00626571390871,out/09-10-14-23/bit0_samples2,out/09-10-14-23/log,0,out/09-10-14-23/bit1_samples2,out/09-10-14-23/base_samples2,2,1,2020-09-10 21:23:21,2020-09-10 21:24:11,2,088959d2-e401-4c79-bbf2-8a5edbf40903,1,
49af1c97-d387-4466-aa78-a698a3ced564,52:56:2E:1C:BB:82,1.00090647420453,out/09-10-14-23/bit0_samples38,out/09-10-14-23/log,0,out/09-10-14-23/bit1_samples38,out/09-10-14-23/base_samples38,38,1,2020-09-10 21:23:21,2020-09-10 21:24:11,38,e6b7fdb4-6fb4-4393-97ab-fb25a3266d78,1,
4b2a84a3-5fbf-4038-a1f4-52f5c5956191,3E:39:91:9B:D9:C5,1.00130112551769,out/09-10-14-23/bit0_samples74,out/09-10-14-23/log,0,out/09-10-14-23/bit1_samples74,out/09-10-14-23/base_samples74,74,1,2020-09-10 21:23:21,2020-09-10 21:24:11,74,fdce4d90-5e14-4259-b7a5-0ca519936877,1,
40568e22-b523-4d60-b0ac-255b4360deb6,7A:8F:45:D3:24:64,1.01320898537554,out/09-10-14-23/bit0_samples66,out/09-10-14-23/log,0,out/09-10-14-23/bit1_samples66,out/09-10-14-23/base_samples66,66,1,2020-09-10 21:23:21,2020-09-10 21:24:11,66,88d5addc-822a-430b-a1d5-f514f647d395,1,
e536ec9c-63b9-4264-afc6-81b1b2455ea7,F6:4B:2F:4D:FA:4A,1.00662294711991,out/09-10-14-23/bit0_samples37,out/09-10-14-23/log,0,out/09-10-14-23/bit1_samples37,out/09-10-14-23/base_samples37,37,1,2020-09-10 21:23:21,2020-09-10 21:24:12,37,3d8f5b64-a85e-4ba9-9b65-3295ae067dfd,1,
174d8a09-c9db-44ea-9fe5-59a48f92e254,4E:82:CA:96:FB:99,0.583471773550428,out/09-10-14-23/bit0_samples28,out/09-10-14-23/log,0,out/09-10-14-23/bit1_samples28,out/09-10-14-23/base_samples28,28,1,2020-09-10 21:23:21,2020-09-10 21:24:11,28,b4f508ea-d5e1-44b2-aaf9-41d70dd6235c,1,
d36a35f0-f64f-4258-94eb-c3b39944c1b1,DA:1B:E2:E3:FB:E6,0.745216104928348,out/09-10-14-23/bit0_samples53,out/09-10-14-23/log,0,out/09-10-14-23/bit1_samples53,out/09-10-14-23/base_samples53,53,1,2020-09-10 21:23:21,2020-09-10 21:24:12,53,d000b60a-51d5-48c2-8d8e-44cc1160d9a2,1,
29696deb-80b3-41d0-b659-52ca74ec8e04,72:C1:0C:EA:13:9F,1.00071810655513,out/09-10-14-23/bit0_samples51,out/09-10-14-23/log,0,out/09-10-14-23/bit1_samples51,out/09-10-14-23/base_samples51,51,1,2020-09-10 21:23:21,2020-09-10 21:24:12,51,ac8fad2b-e247-4b9e-8c93-8bff9dbcea6a,1,
209b806c-c09f-4262-be6c-f7af85ee29e9,EE:23:4F:60:B3:33,1.00414565625411,out/09-10-14-23/bit0_samples31,out/09-10-14-23/log,0,out/09-10-14-23/bit1_samples31,out/09-10-14-23/base_samples31,31,1,2020-09-10 21:23:21,2020-09-10 21:24:12,31,9e6a7be2-8703-4f85-a0e5-adcb34aec6bf,1,
30e75970-b5ed-476f-b703-b7374446fa61,CA:5C:D8:F4:F7:66,1.00270668302753,out/09-10-14-23/bit0_samples36,out/09-10-14-23/log,0,out/09-10-14-23/bit1_samples36,out/09-10-14-23/base_samples36,36,1,2020-09-10 21:23:21,2020-09-10 21:24:11,36,42fbdd83-7323-4e8a-918a-bcca02d5b8c6,1,
e0026318-26b5-46ef-9d77-5ac018b955ed,1A:DA:BC:99:7A:72,1.0007527654807,out/09-10-14-23/bit0_samples97,out/09-10-14-23/log,0,out/09-10-14-23/bit1_samples97,out/09-10-14-23/base_samples97,97,1,2020-09-10 21:23:21,2020-09-10 21:24:12,97,cb9c4bec-3e51-410a-8e91-6b234c5f99aa,1,
865ab818-2c84-4bbf-a428-586260b3405f,DA:84:BC:3D:9E:68,1.00000066904618,out/09-10-14-23/bit0_samples19,out/09-10-14-23/log,0,out/09-10-14-23/bit1_samples19,out/09-10-14-23/base_samples19,19,1,2020-09-10 21:23:21,2020-09-10 21:24:12,19,f610fc1e-0ef3-4816-bb4c-ee13f7adeb38,1,
d11d86db-48f9-422a-9d1e-b0ab3bc997ed,EE:4A:17:15:76:31,1.00215207876575,out/09-10-14-23/bit0_samples70,out/09-10-14-23/log,0,out/09-10-14-23/bit1_samples70,out/09-10-14-23/base_samples70,70,1,2020-09-10 21:23:21,2020-09-10 21:24:11,70,d39254fa-1ee3-4cc1-b85e-cf9c120a92bb,1,
4232a619-989d-46bf-97e0-ff941174a950,02:13:3C:FC:0F:FA,1.00394031761915,out/09-10-14-23/bit0_samples16,out/09-10-14-23/log,0,out/09-10-14-23/bit1_samples16,out/09-10-14-23/base_samples16,16,1,2020-09-10 21:23:21,2020-09-10 21:24:11,16,8524646d-f257-4bb2-ac4d-a294d74a84e2,1,
34d7794b-ed2c-48de-a153-2d63bf263638,86:68:2F:6D:0B:54,1.00775550595452,out/09-10-14-23/bit0_samples54,out/09-10-14-23/log,-8.56069772407215,out/09-10-14-23/bit1_samples54,out/09-10-14-23/base_samples54,57,1,2020-09-10 21:23:21,2020-09-10 21:24:11,54,be23c2ed-7a07-4641-b99d-9b56d420c069,1,
868d5096-9e68-4089-aaae-75836370d93e,DE:A5:55:9E:0A:A6,1.00683985030943,out/09-10-14-23/bit0_samples39,out/09-10-14-23/log,0,out/09-10-14-23/bit1_samples39,out/09-10-14-23/base_samples39,39,1,2020-09-10 21:23:21,2020-09-10 21:24:12,39,f569f529-395e-4e41-9118-94dc045b9f47,1,
9c3233a2-d672-47c2-bb01-c9a832428b40,8E:66:85:46:03:75,1.00000163777027,out/09-10-14-23/bit0_samples44,out/09-10-14-23/log,0,out/09-10-14-23/bit1_samples44,out/09-10-14-23/base_samples44,44,1,2020-09-10 21:23:21,2020-09-10 21:24:11,44,b384d2c2-f530-4fc8-8d4a-74af1345fe62,1,
e82346a8-5890-4ff2-afca-3b06da4b3eef,1E:8D:A5:00:80:09,1.00007433998247,out/09-10-14-23/bit0_samples25,out/09-10-14-23/log,0,out/09-10-14-23/bit1_samples25,out/09-10-14-23/base_samples25,25,1,2020-09-10 21:23:21,2020-09-10 21:24:12,25,00e09e3f-61cb-413d-a8a7-bf55b7bff7da,1,
7074768e-4214-4ad7-928a-1fbe66c5b2c9,12:58:C0:38:6B:C7,1.00016185741217,out/09-10-14-23/bit0_samples48,out/09-10-14-23/log,0,out/09-10-14-23/bit1_samples48,out/09-10-14-23/base_samples48,48,1,2020-09-10 21:23:21,2020-09-10 21:24:11,48,5dcb8a1f-a933-43b2-bc5e-59e400bfc39a,1,
f3bf5365-ae2d-41ce-9544-9928137307fa,BE:B3:91:82:84:4B,1.00086765128379,out/09-10-14-23/bit0_samples43,out/09-10-14-23/log,0,out/09-10-14-23/bit1_samples43,out/09-10-14-23/base_samples43,43,1,2020-09-10 21:23:21,2020-09-10 21:24:12,43,e0cca36d-aa6d-4d3f-9943-319f17d3ea10,1,
b7d9cc7d-bacb-425b-9298-f70c42c9eb1d,72:19:4C:03:D5:79,1.00025766151485,out/09-10-14-23/bit0_samples27,out/09-10-14-23/log,0,out/09-10-14-23/bit1_samples27,out/09-10-14-23/base_samples27,27,1,2020-09-10 21:23:21,2020-09-10 21:24:12,27,f50c5893-c774-4418-bb45-3c289cb46483,1,
36505696-525a-42b8-8250-fb5de7a7e9f1,8A:50:D6:35:1A:86,1.00010755400402,out/09-10-14-23/bit0_samples30,out/09-10-14-23/log,0,out/09-10-14-23/bit1_samples30,out/09-10-14-23/base_samples30,30,1,2020-09-10 21:23:21,2020-09-10 21:24:11,30,a5892064-f2b1-4e90-baa5-410a29ebd0fc,1,
a57ad40e-b339-4d41-9508-1208d7cf3e55,32:8B:AD:36:66:46,1.00260603981756,out/09-10-14-23/bit0_samples22,out/09-10-14-23/log,0,out/09-10-14-23/bit1_samples22,out/09-10-14-23/base_samples22,22,1,2020-09-10 21:23:21,2020-09-10 21:24:11,22,c93de4e5-1bd1-476f-8385-69abd509c2ad,1,
fb066744-1b39-41bc-9bdb-9dd85e0634fb,E6:16:3C:DD:8B:0A,1.00617497884709,out/09-10-14-23/bit0_samples24,out/09-10-14-23/log,0,out/09-10-14-23/bit1_samples24,out/09-10-14-23/base_samples24,24,1,2020-09-10 21:23:21,2020-09-10 21:24:11,24,bbc72033-5d8b-45b3-9e96-14a2a02e1adc,1,
ebc20ba6-2f21-4786-9968-affdfb13ca59,9A:C2:F0:2A:DF:74,1.0038023356602,out/09-10-14-23/bit0_samples1,out/09-10-14-23/log,-3.28638305525811,out/09-10-14-23/bit1_samples1,out/09-10-14-23/base_samples1,8,1,2020-09-10 21:23:21,2020-09-10 21:24:12,1,2729fff9-10f3-4896-bd7a-cdf9ca48cb1f,1,
d40e21bc-9b95-428c-825d-06867bdbeaa6,CA:5C:49:08:5B:88,1.00279691328965,out/09-10-14-23/bit0_samples90,out/09-10-14-23/log,0,out/09-10-14-23/bit1_samples90,out/09-10-14-23/base_samples90,90,1,2020-09-10 21:23:21,2020-09-10 21:24:11,90,8da3e1f5-0925-4305-8d0f-2979e862c3cc,1,
d802e769-6cf7-4522-9842-299bb25dc16a,A2:62:9A:C3:AC:3D,1.00805426224483,out/09-10-14-23/bit0_samples20,out/09-10-14-23/log,0,out/09-10-14-23/bit1_samples20,out/09-10-14-23/base_samples20,20,1,2020-09-10 21:23:21,2020-09-10 21:24:11,20,834221f9-3f79-4e2e-83b9-8dc3f68b3e78,1,
aba269bd-a764-4e0c-9aab-5a17751069ba,C6:80:C6:C9:D6:D0,1.00172580016076,out/09-10-14-23/bit0_samples83,out/09-10-14-23/log,0,out/09-10-14-23/bit1_samples83,out/09-10-14-23/base_samples83,83,1,2020-09-10 21:23:21,2020-09-10 21:24:12,83,e097a04c-a455-4e9b-b0ec-27f441caeb59,1,
7f41a81c-8627-41e8-8349-7f8a2a10177a,5E:7E:83:AE:6A:40,1.0000010293681,out/09-10-14-23/bit0_samples29,out/09-10-14-23/log,0,out/09-10-14-23/bit1_samples29,out/09-10-14-23/base_samples29,29,1,2020-09-10 21:23:21,2020-09-10 21:24:12,29,d959cd5f-d516-439a-acc9-70fdf24346dd,1,
eb1087d2-8a36-47f2-a383-9bfdd778f9d3,B2:04:9C:AD:5A:49,1.00233562809435,out/09-10-14-23/bit0_samples68,out/09-10-14-23/log,0,out/09-10-14-23/bit1_samples68,out/09-10-14-23/base_samples68,68,1,2020-09-10 21:23:21,2020-09-10 21:24:11,68,1755a6b2-c51f-4530-b1e5-bee8faf730b2,1,
e3ba4592-81f3-484d-91d2-198f1abfcf4e,F6:D2:3C:A1:8C:66,1.0006119620087,out/09-10-14-23/bit0_samples99,out/09-10-14-23/log,0,out/09-10-14-23/bit1_samples99,out/09-10-14-23/base_samples99,99,1,2020-09-10 21:23:21,2020-09-10 21:24:12,99,e89cd6fd-e168-4c28-b448-82665d85689a,1,
3df49105-5593-432f-a5eb-b9ebd9cfbbb7,16:73:00:14:D5:63,1.00027894289028,out/09-10-14-23/bit0_samples35,out/09-10-14-23/log,0,out/09-10-14-23/bit1_samples35,out/09-10-14-23/base_samples35,35,1,2020-09-10 21:23:21,2020-09-10 21:24:12,35,8bab6e99-15fc-49b3-bc07-3c9ca813ee79,1,
c4f7c4b9-dff0-467a-afe4-a3aa443712bc,06:FA:F1:33:B1:C9,1.00040140782904,out/09-10-14-23/bit0_samples3,out/09-10-14-23/log,0,out/09-10-14-23/bit1_samples3,out/09-10-14-23/base_samples3,3,1,2020-09-10 21:23:21,2020-09-10 21:24:12,3,5d9bbf6b-618b-4712-adf7-bfb225d16edf,1,
4faa0311-16d9-4520-acde-0b74ce7f5310,42:5B:11:5E:74:0D,1.00029598546507,out/09-10-14-23/bit0_samples96,out/09-10-14-23/log,0,out/09-10-14-23/bit1_samples96,out/09-10-14-23/base_samples96,96,1,2020-09-10 21:23:21,2020-09-10 21:24:11,96,7eb44e89-c6eb-4122-8d15-b347b24ef824,1,
aafc40da-569c-4a54-b4b1-630251731f9f,96:53:51:BC:40:5B,1.0005208658845,out/09-10-14-23/bit0_samples11,out/09-10-14-23/log,0,out/09-10-14-23/bit1_samples11,out/09-10-14-23/base_samples11,11,1,2020-09-10 21:23:21,2020-09-10 21:24:12,11,05b65896-6a9b-4873-bbbd-bbf782cd9177,1,
30d86c59-5c26-497f-bc95-ec0ba42a4a43,F6:36:81:A5:F9:DF,1.00573629868133,out/09-10-14-23/bit0_samples41,out/09-10-14-23/log,0,out/09-10-14-23/bit1_samples41,out/09-10-14-23/base_samples41,41,1,2020-09-10 21:23:21,2020-09-10 21:24:12,41,52c6142f-847f-4543-885b-e4ea6e199f92,1,
f3b3d174-ddce-43bf-be02-bdb2e42121a3,82:3E:3D:4C:36:FD,1.00184911897533,out/09-10-14-23/bit0_samples78,out/09-10-14-23/log,0,out/09-10-14-23/bit1_samples78,out/09-10-14-23/base_samples78,78,1,2020-09-10 21:23:21,2020-09-10 21:24:11,78,60c3af54-4017-4ee7-8951-c9996f61890f,1,
96bbac01-95b7-48e2-a4ed-3fa9e590eabf,FA:C4:62:EE:29:CD,1.00222678209156,out/09-10-14-23/bit0_samples12,out/09-10-14-23/log,-1.31997962251226,out/09-10-14-23/bit1_samples12,out/09-10-14-23/base_samples12,32,1,2020-09-10 21:23:21,2020-09-10 21:24:11,12,5958ab5d-578f-40a3-91a3-f047133e9f1e,1,
8a31c773-855a-4e9d-a4b2-6261b56c2c41,B2:24:03:01:80:5E,0.287529228343979,out/09-10-14-23/bit0_samples26,out/09-10-14-23/log,0,out/09-10-14-23/bit1_samples26,out/09-10-14-23/base_samples26,26,1,2020-09-10 21:23:21,2020-09-10 21:24:11,26,fbf9e4f3-2dfc-4709-9cd4-69fe467fc2b4,1,
421f0231-db91-4a2b-b64a-47a60a374b2b,66:F1:BB:72:E3:B8,1.00002824087213,out/09-10-14-23/bit0_samples23,out/09-10-14-23/log,0,out/09-10-14-23/bit1_samples23,out/09-10-14-23/base_samples23,23,1,2020-09-10 21:23:21,2020-09-10 21:24:12,23,82d29d8b-d5b2-4d4a-9cfb-fb0fe095550a,1,
c465d0f1-02be-4e04-90ba-88661de62de0,CE:34:7E:C5:A9:65,1.00654252607489,out/09-10-14-23/bit0_samples13,out/09-10-14-23/log,0,out/09-10-14-23/bit1_samples13,out/09-10-14-23/base_samples13,13,1,2020-09-10 21:23:21,2020-09-10 21:24:12,13,85d7b463-c7a5-480c-adeb-6bcd0d0c5217,1,
c362f8e2-9911-4b56-9406-8375fc4157ca,76:13:2D:91:9B:F2,1.00447083498086,out/09-10-14-23/bit0_samples79,out/09-10-14-23/log,0,out/09-10-14-23/bit1_samples79,out/09-10-14-23/base_samples79,79,1,2020-09-10 21:23:21,2020-09-10 21:24:12,79,6badb1eb-53ad-4277-bdc6-33cef3fce725,1,
720c50be-244c-4692-8596-6526b0bd0b1a,3A:4F:3F:62:CD:F7,1.00682307166527,out/09-10-14-23/bit0_samples94,out/09-10-14-23/log,0,out/09-10-14-23/bit1_samples94,out/09-10-14-23/base_samples94,94,1,2020-09-10 21:23:21,2020-09-10 21:24:11,94,3e18d6c7-5c6d-4832-b213-163648bad0ab,1,
c5f927c7-ea69-4b06-a732-2fccf78306e3,3E:74:11:65:D3:1F,1.00434863172636,out/09-10-14-23/bit0_samples77,out/09-10-14-23/log,0,out/09-10-14-23/bit1_samples77,out/09-10-14-23/base_samples77,77,1,2020-09-10 21:23:21,2020-09-10 21:24:12,77,b9258c4d-01f4-48b0-af94-96ab6cae6084,1,
c6b01bf6-56c9-406f-af52-8297e779f64d,12:B4:3E:DF:A9:88,1.0032791279575,out/09-10-14-23/bit0_samples98,out/09-10-14-23/log,0,out/09-10-14-23/bit1_samples98,out/09-10-14-23/base_samples98,98,1,2020-09-10 21:23:21,2020-09-10 21:24:11,98,78d8b838-c0fd-4a87-bc12-3f5b45f62678,1,
28dc1118-5495-4d35-bde0-40e367826b39,42:9E:72:F0:4C:95,1.01050819201867,out/09-10-14-23/bit0_samples14,out/09-10-14-23/log,0,out/09-10-14-23/bit1_samples14,out/09-10-14-23/base_samples14,14,1,2020-09-10 21:23:21,2020-09-10 21:24:11,14,4e4d577b-494b-4f02-b5c6-1967e6dd4803,1,
cb9cace4-9078-4d6b-ad00-a0229fb5e2c8,AE:7E:13:EF:03:1A,0.330614848642713,out/09-10-14-23/bit0_samples32,out/09-10-14-23/log,0,out/09-10-14-23/bit1_samples32,out/09-10-14-23/base_samples32,32,1,2020-09-10 21:23:21,2020-09-10 21:24:11,32,4dc6bfad-8bb5-4391-a472-2bd1657adde2,1,
c05c1d39-2037-4665-8041-7e1077261580,2A:49:DB:2D:F4:F4,1.00882529074378,out/09-10-14-23/bit0_samples21,out/09-10-14-23/log,0,out/09-10-14-23/bit1_samples21,out/09-10-14-23/base_samples21,21,1,2020-09-10 21:23:21,2020-09-10 21:24:12,21,23eca28b-fd2a-43ca-864d-7518ba6ebc06,1,
2a6ece26-0dc8-4b10-bf14-86a16169a037,FA:DD:48:70:A6:E7,1.00201425683037,out/09-10-14-23/bit0_samples59,out/09-10-14-23/log,-4.16092180261907,out/09-10-14-23/bit1_samples59,out/09-10-14-23/base_samples59,64,1,2020-09-10 21:23:21,2020-09-10 21:24:12,59,dc80afa9-e31c-4bd5-a87a-c9fb07a8d8bc,1,
1093fc4e-4168-4bf6-82f0-eafd240af08c,36:2D:26:E4:E7:6F,1.00023718140525,out/09-10-14-23/bit0_samples5,out/09-10-14-23/log,0,out/09-10-14-23/bit1_samples5,out/09-10-14-23/base_samples5,5,1,2020-09-10 21:23:21,2020-09-10 21:24:12,5,61ee7600-79c3-46c9-a56a-35019a370595,1,
b823a790-07c8-43cc-8fd8-f981f7716859,B6:E3:D6:0C:5A:14,1.00824464369736,out/09-10-14-23/bit0_samples85,out/09-10-14-23/log,0,out/09-10-14-23/bit1_samples85,out/09-10-14-23/base_samples85,85,1,2020-09-10 21:23:21,2020-09-10 21:24:12,85,86d4ba2b-6604-4581-9268-d6d7f821d79c,1,
a31cb237-9fa3-468b-ab1e-1d0b1467ae8d,FA:15:5E:52:8A:4A,1.00577928873445,out/09-10-14-23/bit0_samples9,out/09-10-14-23/log,0,out/09-10-14-23/bit1_samples9,out/09-10-14-23/base_samples9,9,1,2020-09-10 21:23:21,2020-09-10 21:24:12,9,203334f8-4b74-48d6-9f41-4d34eea70d47,1,
d46415e8-6801-40d8-bc3d-897314036489,FA:EB:1C:C0:80:94,0.0515071972285958,out/09-10-14-23/bit0_samples17,out/09-10-14-23/log,0,out/09-10-14-23/bit1_samples17,out/09-10-14-23/base_samples17,17,1,2020-09-10 21:23:21,2020-09-10 21:24:12,17,727a8fbb-feec-4b8d-99bc-da5ed41623e7,1,
072ad3b3-58ef-4dea-887a-39e60aab71be,E2:60:EE:F0:5D:3D,1.00025823512288,out/09-10-14-23/bit0_samples91,out/09-10-14-23/log,0,out/09-10-14-23/bit1_samples91,out/09-10-14-23/base_samples91,91,1,2020-09-10 21:23:21,2020-09-10 21:24:12,91,e78aaa55-19df-4f02-9506-944c1679333f,1,
b52efe7d-9e88-47e2-9440-22ee15e3488b,76:97:55:2C:CA:1F,1.00586868345956,out/09-10-14-23/bit0_samples6,out/09-10-14-23/log,0,out/09-10-14-23/bit1_samples6,out/09-10-14-23/base_samples6,6,1,2020-09-10 21:23:21,2020-09-10 21:24:11,6,360ec028-4172-4cb1-872a-ccd3ba41e5a9,1,
a8dd941d-7e06-4f99-913b-31d11694e525,5A:F9:CD:99:B4:A3,1.00760979861277,out/09-10-14-23/bit0_samples62,out/09-10-14-23/log,0,out/09-10-14-23/bit1_samples62,out/09-10-14-23/base_samples62,62,1,2020-09-10 21:23:21,2020-09-10 21:24:11,62,5a71b163-fd2d-4246-9e00-247b07d9dc81,1,
15162492-a089-4e56-b3b1-0004d167fc33,66:C3:0C:52:9C:F1,1.00022905610101,out/09-10-14-23/bit0_samples8,out/09-10-14-23/log,0,out/09-10-14-23/bit1_samples8,out/09-10-14-23/base_samples8,8,1,2020-09-10 21:23:21,2020-09-10 21:24:11,8,468be8dc-abe3-40a7-8664-7b9dd11f632b,1,
79f3fdab-3273-4096-838b-40a5305f4462,DA:79:BB:77:67:00,1.0057540349863,out/09-10-14-23/bit0_samples81,out/09-10-14-23/log,0,out/09-10-14-23/bit1_samples81,out/09-10-14-23/base_samples81,81,1,2020-09-10 21:23:21,2020-09-10 21:24:12,81,06253600-9c00-4ebc-a333-1fea50acc76a,1,
