Logs,Boot ID,MAC Address,Bit-1 Sample,Base Sample,Phase 3,Bit-0 Sample,Phase 2,Phase 1,Phases,Start Time,End Time,Id,Request ID,Success,Error
out/09-09-23-28/log,91bc9cc5-882a-47e3-83ef-256b4201f6ab,AE:21:5B:91:0D:04,out/09-09-23-28/bit1_samples6,out/09-09-23-28/base_samples6,6,out/09-09-23-28/bit0_samples6,6,6,3,2020-09-10 06:28:17,2020-09-10 06:29:16,6,97c31ef5-bc31-4485-a583-c23c03e1876b,1,
out/09-09-23-28/log,9a32510d-6104-4d57-ad12-e8175767c022,0A:AD:BB:07:FA:02,out/09-09-23-28/bit1_samples67,out/09-09-23-28/base_samples67,67,out/09-09-23-28/bit0_samples67,67,67,3,2020-09-10 06:28:17,2020-09-10 06:29:17,67,0582fc11-63cc-4a71-9823-65bdd5f5ff2f,1,
out/09-09-23-28/log,d4d437e3-f5ca-4788-8790-adc62e5f0fee,0A:03:CB:BC:2D:23,out/09-09-23-28/bit1_samples99,out/09-09-23-28/base_samples99,99,out/09-09-23-28/bit0_samples99,99,99,3,2020-09-10 06:28:17,2020-09-10 06:29:17,99,32ee6f9f-1347-48e5-a5c2-dbfef9094aa6,1,
out/09-09-23-28/log,62e9a2ed-cff3-41da-9d8d-a301a61d50e4,B6:05:D2:0C:41:93,out/09-09-23-28/bit1_samples49,out/09-09-23-28/base_samples49,49,out/09-09-23-28/bit0_samples49,49,49,3,2020-09-10 06:28:17,2020-09-10 06:29:17,49,b83dd41b-cc1a-4654-8b50-94eea5f023e3,1,
out/09-09-23-28/log,1cbdddfb-861a-413a-8596-8b72350b82e5,7A:F9:96:40:E3:C5,out/09-09-23-28/bit1_samples4,out/09-09-23-28/base_samples4,64,out/09-09-23-28/bit0_samples4,65,64,3,2020-09-10 06:28:17,2020-09-10 06:29:16,4,39baecbd-cf01-4865-9b93-40c3b6e2a76d,1,
out/09-09-23-28/log,b3471062-0cd9-49af-9de8-316d07c7f4a0,DA:3A:7B:92:49:F6,out/09-09-23-28/bit1_samples96,out/09-09-23-28/base_samples96,96,out/09-09-23-28/bit0_samples96,96,96,3,2020-09-10 06:28:17,2020-09-10 06:29:16,96,fdd569ab-2376-4441-88eb-7a11566e58d6,1,
out/09-09-23-28/log,0aece9f3-939a-4544-b471-939a9744a944,5A:96:B7:36:BD:8D,out/09-09-23-28/bit1_samples17,out/09-09-23-28/base_samples17,17,out/09-09-23-28/bit0_samples17,17,17,3,2020-09-10 06:28:17,2020-09-10 06:29:17,17,e4df5a6a-5609-43f1-8b5d-fab149e60b86,1,
out/09-09-23-28/log,f6be8d7f-71d1-4694-ab2e-57d9d84a1e82,E2:AC:FD:B0:26:C3,out/09-09-23-28/bit1_samples90,out/09-09-23-28/base_samples90,90,out/09-09-23-28/bit0_samples90,90,90,3,2020-09-10 06:28:17,2020-09-10 06:29:16,90,93162fb9-27be-4f10-a250-b1217190c00f,1,
out/09-09-23-28/log,d83d68ad-371d-4ebf-be4a-2b171739aef9,86:2A:88:4D:5B:BD,out/09-09-23-28/bit1_samples10,out/09-09-23-28/base_samples10,48,out/09-09-23-28/bit0_samples10,16,48,3,2020-09-10 06:28:22,2020-09-10 06:29:16,10,3c91d8b1-80b8-43db-910d-3dfa44ad4eb7,1,
out/09-09-23-28/log,a150e292-aa23-4601-b659-430a83dd53fd,EE:1D:EB:14:95:90,out/09-09-23-28/bit1_samples77,out/09-09-23-28/base_samples77,77,out/09-09-23-28/bit0_samples77,77,77,3,2020-09-10 06:28:17,2020-09-10 06:29:17,77,d59ca4e7-9429-4dcc-a901-c295688f4c47,1,
out/09-09-23-28/log,a5eed913-7494-4b20-b002-560a37ccb357,C2:6D:B0:0F:B7:AD,out/09-09-23-28/bit1_samples30,out/09-09-23-28/base_samples30,30,out/09-09-23-28/bit0_samples30,30,30,3,2020-09-10 06:28:22,2020-09-10 06:29:16,30,4b40eb79-78c1-4dda-9f7e-82d6f872abde,1,
out/09-09-23-28/log,8c342f43-8171-4053-aa7e-d6b85759cee0,1E:15:82:73:A9:21,out/09-09-23-28/bit1_samples59,out/09-09-23-28/base_samples59,60,out/09-09-23-28/bit0_samples59,59,59,3,2020-09-10 06:28:17,2020-09-10 06:29:17,59,c72b28f4-27ec-4f34-aeec-bd9281a57d20,1,
out/09-09-23-28/log,f65c942c-958e-4613-b2dc-ec02eedf4a0c,06:8B:36:C7:78:05,out/09-09-23-28/bit1_samples8,out/09-09-23-28/base_samples8,8,out/09-09-23-28/bit0_samples8,8,8,3,2020-09-10 06:28:17,2020-09-10 06:29:16,8,7b047f4d-7a30-41e1-bde3-c8339d371be1,1,
out/09-09-23-28/log,af87e4dc-518f-47c7-aa85-dfcd887e439c,1E:CF:A8:1A:69:52,out/09-09-23-28/bit1_samples72,out/09-09-23-28/base_samples72,72,out/09-09-23-28/bit0_samples72,72,72,3,2020-09-10 06:28:17,2020-09-10 06:29:16,72,8f3268d6-4696-437a-9417-df702ff5e9bc,1,
out/09-09-23-28/log,e6bba2e1-b187-4b3c-bb58-489675b3164d,EA:21:82:43:AD:45,out/09-09-23-28/bit1_samples93,out/09-09-23-28/base_samples93,93,out/09-09-23-28/bit0_samples93,93,93,3,2020-09-10 06:28:17,2020-09-10 06:29:17,93,46d0e40f-817f-4973-bce0-76e0b153f0db,1,
out/09-09-23-28/log,4b555d66-ae13-4c19-b8fb-2d5c1d3260be,DA:78:F7:BF:9B:F9,out/09-09-23-28/bit1_samples35,out/09-09-23-28/base_samples35,48,out/09-09-23-28/bit0_samples35,144,35,3,2020-09-10 06:28:17,2020-09-10 06:29:17,35,44d92ec2-6082-49cf-a10e-018c71ba708d,1,
