Logs,Boot ID,MAC Address,Phase 3,Phase 2,Phase 1,Phases,Start Time,End Time,Id,Request ID,Success,Error,Base Sample,Bit Sample
out/05-21-14-47/log,288e1457-fa46-4a5b-a9dc-d53cc59cd090,3E:A3:60:9D:73:FE,4,4,4,3,2020-05-21 21:47:05,2020-05-21 21:47:31,4,1e44a179-ceec-4e4a-8b9a-fc924bed05d9,1,,-,-
out/05-21-14-47/log,61ad18e5-1b07-479a-b1f6-e48c1854ddba,6E:8E:09:07:96:4E,8,8,8,3,2020-05-21 21:47:05,2020-05-21 21:47:31,8,75802ad4-4513-49d7-8947-13cafdbc376c,1,,-,-
out/05-21-14-47/log,fab2d07a-344f-40d7-9eef-b4573ee37a33,DA:E0:0D:55:DF:3B,6,6,6,3,2020-05-21 21:47:05,2020-05-21 21:47:31,6,9206bc7c-4ddc-4a66-acbf-b422e1feb332,1,,-,-
out/05-21-14-47/log,3923da93-9888-44f1-b00c-e2ee266e36ec,36:B6:C4:B7:2D:F5,10,10,10,3,2020-05-21 21:47:05,2020-05-21 21:47:31,10,e73f35ec-0cc2-44d2-aa06-89e515002e15,1,,-,-
out/05-21-14-47/log,f02c9309-361c-4d12-9d80-306cb267f266,76:34:8D:0A:F7:1F,5,5,5,3,2020-05-21 21:47:05,2020-05-21 21:47:32,5,bb7b0e95-dab5-4622-ba8d-d5dcfb227304,1,,-,-
out/05-21-14-47/log,0fc0e10f-ce64-4ece-9174-4f88521fbbfe,BE:36:8B:21:35:89,7,7,7,3,2020-05-21 21:47:05,2020-05-21 21:47:32,7,c3a9bc75-0410-4255-82a6-5cbab5247335,1,,-,-
out/05-21-14-47/log,02e6ca90-8464-4925-96dc-f16bca3ca4f4,8A:F3:81:81:F3:59,3,3,3,3,2020-05-21 21:47:05,2020-05-21 21:47:32,3,c8b2fd4d-a7fd-48fd-94af-e87968e16848,1,,-,-
out/05-21-14-47/log,0a8d0890-9e39-40dc-a486-3c6b2e428766,1A:43:29:F1:61:9F,2,2,2,3,2020-05-21 21:47:05,2020-05-21 21:47:31,2,f433540b-f310-4d73-b29a-5e7197eeaf5b,1,,-,-
out/05-21-14-47/log,17080b11-eb80-465c-804d-d09ebf1fcb85,16:16:7A:82:DE:FE,9,9,9,3,2020-05-21 21:47:05,2020-05-21 21:47:32,9,1383d822-dbc7-4e58-82f5-db9398ca23e7,1,,-,-
out/05-21-14-47/log,0e0bec60-4e61-4639-b468-531ca1e89602,66:47:CE:A9:CF:04,1,1,1,3,2020-05-21 21:47:05,2020-05-21 21:47:32,1,b80a4790-f139-4d78-b013-f5c3874c9dee,1,,-,-
