Logs,GUID,CPU CPI,Error,IP Address,Success,Id,Channel,MAC Address,Request ID,Start Time,Protocol Time,Phases,Phase 1,Phase 2,Phase 3,Predecessors,Bit-1 Sample,End Time,Boot ID,Base Sample,Bit-0 Sample,Warm Start,Tag,Bit-0 Pvalue,Bit-1 Pvalue
out/02-03-15-33/log,02-03-15-33-12,7.876241,,169.254.76.1,1,12,1,32:30:5A:1B:47:A4,1a676eef-d533-4234-92b4-730f37aa9103,2021-02-03 23:33:15,30,2,13,12,-1,"02-03-14-59-56,02-03-15-02-100,02-03-15-06-79,02-03-15-09-91,02-03-15-12-92,02-03-15-16-58,02-03-15-19-13,02-03-15-23-42,02-03-15-26-5,02-03-15-29-8",out/02-03-15-33/bit1_samples12,2021-02-03 23:34:08,20b0e900-f097-44db-9fbd-d6c18c10ac3d,-,-,Yes,DEFAULT,-,-
out/02-03-15-33/log,02-03-15-33-7,7.809102,,169.254.76.1,1,7,2,4E:2D:0E:56:F5:50,c5bc167f-3a86-4d2c-9266-b3867e37a1dd,2021-02-03 23:33:15,30,2,7,1,-1,"02-03-15-26-73,02-03-15-29-13",-,2021-02-03 23:34:08,e14f5353-a175-4e21-9058-3ef9a9af0652,-,out/02-03-15-33/bit0_samples7,Yes,DEFAULT,-,-
out/02-03-15-33/log,02-03-15-33-43,7.703680,,169.254.76.1,1,43,-,9E:71:BD:D0:EB:48,2e23a74f-371d-45e5-b5f9-763ba46528e2,2021-02-03 23:33:15,20,1,43,-1,-1,"02-03-15-16-17,02-03-15-19-93,02-03-15-23-78,02-03-15-26-31,02-03-15-29-76",-,2021-02-03 23:33:49,e3883a4e-e287-4fc4-b3aa-f243fa48eb49,-,-,Yes,DEFAULT,-,-
out/02-03-15-33/log,02-03-15-33-10,7.900349,,169.254.76.1,1,10,3,E2:45:57:DB:CF:B1,227c5f21-63fd-4e4d-a6a2-32005b827d82,2021-02-03 23:33:15,30,2,11,10,-1,"02-03-15-16-15,02-03-15-19-36,02-03-15-23-29,02-03-15-26-52,02-03-15-29-46",out/02-03-15-33/bit1_samples10,2021-02-03 23:34:08,cb9d531d-d672-464f-ad80-0ca7e0707b3a,-,-,Yes,DEFAULT,-,-
out/02-03-15-33/log,02-03-15-33-95,7.650716,,169.254.76.1,1,95,-,A6:9B:18:88:83:5F,41f77d70-07c9-4009-b39a-00231b44dc8a,2021-02-03 23:33:15,20,1,95,-1,-1,"02-03-14-55-94,02-03-14-59-41,02-03-15-02-40,02-03-15-06-49,02-03-15-09-75,02-03-15-12-50,02-03-15-16-16,02-03-15-19-46,02-03-15-23-24,02-03-15-26-76,02-03-15-29-68",-,2021-02-03 23:33:49,24f6fab7-5283-4295-81ad-04b88116cde8,-,-,Yes,DEFAULT,-,-
out/02-03-15-33/log,02-03-15-33-2,7.800648,,169.254.76.1,1,2,4,96:24:F2:7E:0E:2A,547189f5-d250-4fc9-ac67-297faab605dc,2021-02-03 23:33:15,30,2,58,2,-1,"02-03-15-23-37,02-03-15-26-39,02-03-15-29-85",out/02-03-15-33/bit1_samples2,2021-02-03 23:34:08,1f9403da-d895-4790-80da-f2b0c44103b4,-,-,Yes,DEFAULT,-,-
out/02-03-15-33/log,02-03-15-33-21,7.883561,,169.254.76.1,1,21,-,9A:64:D5:53:EB:73,6941f84f-d370-4738-9277-69c2dfc41ae2,2021-02-03 23:33:15,20,1,21,-1,-1,"02-03-15-02-54,02-03-15-06-10,02-03-15-09-1,02-03-15-12-15,02-03-15-16-64,02-03-15-19-91,02-03-15-23-72,02-03-15-26-84,02-03-15-29-10",-,2021-02-03 23:33:49,c87fd4ad-c783-4479-be9c-dde664739471,-,-,Yes,DEFAULT,-,-
out/02-03-15-33/log,02-03-15-33-67,7.756239,,169.254.76.1,1,67,-,D2:0E:3D:69:88:04,4eac05cb-fbbf-467f-aaea-5cf91b752126,2021-02-03 23:33:15,20,1,67,-1,-1,"02-03-15-12-61,02-03-15-16-37,02-03-15-19-47,02-03-15-23-70,02-03-15-26-36,02-03-15-29-90",-,2021-02-03 23:33:49,2f369845-dcbf-4d8f-9389-ed2bd984835a,-,-,Yes,DEFAULT,-,-
out/02-03-15-33/log,02-03-15-33-42,7.680643,,169.254.76.1,1,42,-,26:C3:2C:58:71:DB,2bb31502-5087-49b1-bfd8-5f1373e2755e,2021-02-03 23:33:15,20,1,42,-1,-1,"02-03-14-59-84,02-03-15-02-88,02-03-15-06-56,02-03-15-09-46,02-03-15-12-71,02-03-15-16-52,02-03-15-19-38,02-03-15-23-7,02-03-15-26-57,02-03-15-29-30",-,2021-02-03 23:33:49,a679fee5-9264-4d5a-af07-6385555ee9ed,-,-,Yes,DEFAULT,-,-
out/02-03-15-33/log,02-03-15-33-45,8.335679,,169.254.76.1,1,45,-,F6:75:88:59:A9:EC,367e818d-ce78-4b4e-b5c6-b257952acdce,2021-02-03 23:33:15,30,3,78,46,45,02-03-15-29-9,-,2021-02-03 23:33:59,117c3550-783a-486f-b720-61f36e1e4ac2,-,-,Yes,DEFAULT,-,-
