Id,Sender,Receiver,Rate,Bits,Sent Data,Rcvd Data,Sender Erasures,Receiver Erasures,RErasures,SErasures,Errors,Error %,Ones,OneErrs,OneErr%,Zeroes,ZeroErrs,ZeroErr%
1,13,12,200,1000,1111000010100101111100111111111101101100110101010100110111010100110011011101001001011010111011000000111111110000101011000101111111101111101111101100010101111111001011101010101011111110011010010111011010110111001100111111111100110010011111011111111101010100111010010101111000101111110110111100101010111111111010111100101011111011010111111111101111111110101010111011110011101111010100110101101010111011111101001110011101011101111111011111001101111101111001100011110110010110011001010111111100100011010011110000001011111010100101001010111011011011010010011100000101100101011000111110010110111101011101011110011100000011000100001110101010011111110011110110010110110111111101001010110101100011011111000111011111111100000101001110111101010100011001111001100101110010101011100000011111011001011110110000100110110101111111010101110011001110111110001110010000011001101010100010010111110111011010101111101010110110001100001101111001001110011110011001100000101100001101101101100000010011011101011111001111010000,0111000000100101011100111111011101100110110101100100110111010100010111010110001001110010011011000010111111110010101001100111111101101111001101101110010101110111001011100010101001110110011000010111011010100111001000110111111100110010011101011111011101010000111000010111011000100111110110100100101010111111011010110110101011111011010101111111001101111110101000111011011011100111011100110101001000111010011101101110011101010001111101011110001101111101011001100011110100010110011001110111011100100011010001110001001001111010000101000010111011111011010000011110000101100101011000110110011011110111011101011110011100000011001100001110001010000111110001110110011110110111011101000010110101100011011111000011011111110001001101011110011101010110011101110001101001110010001011100010011101010001011100110000101100110101011111010101110001100110111100001110010000011001001010110010010101110111010010101111101010110110001100000110111001111110011110011001000000100100001101100101100000110011011101010111001111110000,,,5,96,127,12.7,603,88,14,397,39,9
2,7,1,200,1000,1111111110101111111111111111111101111111111111111101111110111111111111111111111111101011011110111111101110101111111011111111111110111101111011111111111101111111111111111111111111111111011001111111011111101111100111111111101101111111111111111111111011111011111111111111111111111111011111111111011110111111111111111111101111111011110111111111110111111111111111111111111110111011111111111111110011111111111111110111111111111111101111111101101111111111111101111111111111111110111010111111111011111111111111111101111101111011111011111011111111111011111111001111110110011111111111111111111111111111110111111111101011111111110011111111111111110111111111111111111011011111111011111111110111111111111101101111010011111111111111111111111111111110111111011111110111101111111010111111111111111111111111110111111111111111111111011111111111111011111011111111111110111111000111111111110011111111111110111111111101011111101111111111111111111111111111111111101111111111111111111111101110111111111111111111111111111111,1100111111001111111111011111110001111111110011111101111111111110111111111111110111101100011111111111101011101111110011101111110110111100111011100011110101111101111111111111111011111110011001111111011111001111110111111100101101100111110111011111111011011011111111111111111111101101111011111111011110100111111101011111101001111011110111001111110011111111111001111101111101010011111111111111110011111111111111100111111011011111101111111100111111110101111001111111111011111110110010111100111011111110001111011100111101111111111011111111000011111100111111001110110110011111111111111110001101011111110101000111110010111111110011111110111111100101111111001111110011011111111011111111110111001111111101101111010011111111111111101111111111101110111111000000110111101110111010111110110111111100111001110111111111011111100011010111110011111111111011111111101111111111010111111100110011011101111001011111111100011111111111111111111111101111111111111111110111111101110101111111101111111110111111111101111111111111,,,28,141,149,14.9,903,129,14,97,20,20
3,11,10,200,1000,0001010011101000001000011000001000000001000011000000110000101000111100110010000001000000100000001000001001101010100010100011010010000000000000011010001011011010100001010000011011000001000100001001001011001000101011010000110000000010100000011011000000100010100000010000000000000110100110000000000010100010110000001110000110010001000001001000110011000010011000010010000100001111101010000011000110000011010010111011100000000000010110010011010000000000000000001110000010100010101010010101010110000000110100110100110000010001010000100000000000010010011010000100100001011000110010000000000011010010000001001000011111010101001101010000010101001000110110100000000110110000011100010010100000001000000000000000100110001001110000000110000011000001000011000011100001000001110101000100100001000010100100110000101001111100100100000000010011110010000000010100110000100100101101000000010111010001101000000000001000010000011101010000110100000000110001000001000101001000000001000001010110010100100110000000010100001111,0001011011101000001000110000001000100001001001100000011000101000011100110010001001100000101000101000001001100010101000100011011010100000001000110010001011111010001001110000011001100001001100101001001001101000001001110000011000100010001000100011001000100010101000010010000000100110000110100000001010100010111000101110001100110001001001001000011011000010011000010010001100001110001000100011000110100011010000111011100000100010010110110011010000100010000000101110000000100010001010110101011110000010011100110110011000010011011000100010001000010010011000000110101001010010110000100010000001110010000001100010011101110111001101110010010101101010110110100010000100110010011100110010000000100010000000100010000110100011010000100110000011100011000011100011100001100011010101100110000001100010100100110010001001110110000100100000010011110010001000110100111000100100001101100000011111110001101000100000001000110000011101010000011100000000111001100001001101100000001001100001011110110100001110100000011100100111,,,0,40,163,16.3,312,49,15,688,114,16
4,58,2,200,1000,1111111111110111111101111101111111111111111011111111010000111111110111100101011111111111010111111101111101101011111100111011111111011111111101110011011111011111011111011111111000001111011111111111101110011111011111011111111111111110111111111011111001100111001111111111111111111111011011111111110011110101111111111111111111111011111111010110011111110111101011111111111111111111101111111111001111110111001111101010101101001110111011111100111011111111111011011111010110110111110111101100101101101111110111111111101011101011101110101111111101011111111111111011111111110111101111111111101111110111111101111111111010000111011010111111110101101101101111011111111111101111011111101111111001011100110111111111111000011111111011011111111011100100111111101000111011001111111111100111001111101101011011110111111111011111011111111111101110111111111100111111011101111111101001011111111111111111011110110101100111111110111111110101111111111111011101111111011011111001110011111111101111111111000110111110111111011110,1111111011100111011001111101111111101111111011101111011000111111111011100110011111110111011111110110111101101010011100101011111101101111011001110011011011010111011111010111111000000111011111111111101110101111011011011110111101111110011111111010111000100111001111111111111001111111011011111111111011110101111111110111111111110011111111010110011111100110101011100011101011110111101111101111001111110110001111101010101101101110111011100100101011111111111011100111011010110111111001101110001001101110110101111110001011100011101110101110011101101111111001100011011111110110101101101111101111110111011101111111011010100111011000101111111001101101101111111111111001101111011001101111011001101100111111110111111000111111011011011110111011100110111101101010011011100111111111100111001101101111011011100111111111111110011111100111101110111111001000110111011100111111001101010111111111110011011110110101101111110111111111110101111111110111011101111111011111111001010111110111101101111111000110110111111111011111,,,19,125,138,13.8,802,106,13,198,32,16
6,49,23,200,1000,0000000101000101000000000000001100000000000000000000001100101000100000000000000000100000000011000001000000000001000000000001000000000000000010000000000000000000000100000000000001000000001000001000000000010000000000100000011000000000000101000100100000100110000000000000000001000000000000000000000000000001000000000000000000000101000010000000000000010000000001000000000000000000001000001000001000100000011100000000000010000000000100000000100000001000100000000100000000000001000000001000000000000000001100000010100101000000001100001010000001000000000000000000000000000001000000000000000000000000101000000000100000000001010000000000001000000100000000001000001010000000000100001100101100000000000000100000000000000010100001000100000001000000000000000000000000000000001000010000000000000000000101100100000100000000101000100000000000000000010000000001000101000000001000000000000000000000000000100000000000000001000010001000010000000001000000000000000100000001000100000000100000001000000000000000000000100000,0000100111000101100010000000101110000000100010000000101100101000100010000100100000101000100011001001000010001001000010001001010010000000100010000000100010000000100110000000100011000000101010000000100010010000100010100000111010000000100111000101100010100100100010000000100011000000100000000000100010000001100010000000100010000101100010000000100010010000100011000000100010000000101010001000101010100000111110000000100010000000100110000000100010001000100010000100100000001001100010000000100010000000101110000010100111000000101100000010100011000000100010000000100010000001100010000000100010000000101010000000100010000001110010000100001010000100100010000000101000000000100110001100101110000000100010100000100010000010100011000100100001001000100000001000000000001000101000011000000010001000000111101100000110001000110000100100000000001000110000001001100101001000001010001000100000001000100000100000100000001001100010001000110000001001100000001000100100001001100100001010000010001000100010000000100010100000,,,6,14,156,15.6,116,8,6,884,148,16
7,76,72,200,1000,1111111111110101101111111101111110111111111011101111101111011111111111111111111111111111111111111111111110111111111111100111111110011111111110101101111111111111111001111111111101111101111111111111101111110011111111111101111111111111111110111111111111111111111110111011101111111011101011111111101111110111011110111111111111111101111111111111111111111111111111111100101111101011110111111111111101111110011111111111101011111111111110111111111101111001111110111111110111111111111111011111111111111111110101111101111011111101111111111111111011101111111101111001111111011011111111111110111111011011110111110111111111111111111111111111111111110111111111111111111111111111111111111111111111111111111111111111101111111111111111111111111110110111011111111111101111111111101111111111111111110111101011110111111111111111111111101111111111111010011111011111111111111101111110111110111111110011111111110111111111111111110111110101110111111101111111011111111111111011110111111111111111111101101011111101111101101111,1111111011110101101111111100111110111111111011111110101101011111111010111111111111111110111111101111011110111111111011110110111110011110111110111101111111111111111001011111111101111101111111111101101111110011111011111100111111100011111110111111111110111111111110111011100101111011101111111111101011110111011110111110111111111101111111111111111111111110111011111101101111111011110111111111110101111111011111111111101111111111111010111110111101111000111110101111010011111111111011011111111111111111110101111100011111111101111111111111111011111110111101011001111111011011111111111110111111001011110011110111111111111111111011111111111111110111111011111110111011111110111111101111111111111111111011001111101111111111111111111111111110110111011011111110101111111111101111111111111111100111101011110111111111111110111011101111111011111100011111001111111111111101111110111101110111110010111111000111111111111111110111110001110111101101111011011110111111111011110011111111111111111101101111111101111101101111,,,5,151,80,8.0,892,67,7,108,13,12
8,70,33,200,1000,0111111110110011111111111111111101111111111111111111111111110110011111011111011011101110111111110110111111101111111111010101011110101111010110011111101111111111101111111011010111101011111011011111001011101011111111111111011111111111110111111111111001111101101001110101111111111111101111111111110110110010001111111001111100111110111111111001111111111110111001111110111111111110111111110100011111111111111111110101110100111111111011111110111100111011101110111111111111110111110011111001011010101111101011111111110111101111101111011011111111011001011111011111011100011111100101101111011101111111111111111110011111111111111000101110111101111110111111110110111111101011111100101110101111111110111110011111111011011101101111011011111111110011111101111101111100111101111111110111111111111111111111011101110011101111011110111110101110110110111101111111111111111101111111110110011101111111101111011001111111110100101111110001111111101111111101111101111111111101101011101011111111101111011111010111101111111111,1111111110010011110111011111110101111101110111111101111111010110110111011111011011001100111111010110110111001111110111010101111111101001010110011101101111011101101111011011110111101001111111011101101011001011100111011111010111111101110111011111111001111001101011010101110111111111100111111101110110111000001111111001111100011110110111011001110111111100011001011110110111011110111101110100111111011111111111110101110100011111110011011110100100111001101110011111110111010111110011111001111010001111101011011111110111101101101111011011100111011001110111011101011100011111100101101101111101011111111111011110011111011111110000101100111101011110110111111001111101001111011100101110101111111101111110011111110011011101100111011001110111110011110101111101110100111101111111010111110111111101111111011101110011101111110110111110101000110100111101011111110111011101110111110110010011111101101111011001110111110100101111010001110111101101111101011101110111111101101011001011110111101101011111011111100111011111,,,4,145,128,12.8,806,108,13,194,20,10
9,38,36,200,1000,0110110101000011011001111100111000000101000110110100011000001110001111000000001101110001101101000110100101111100000100000000001000010111010001011100110000001100011100010000001100011111010000000010110000111111110100011010110110000011110101001100111000010011010001101010001111100010100000001010000111011101001001010000111110100100100101001000111010010001110110010000100001001000101111101110110100001000010100110001000011001000010100100000001010000000010000000001100100110100100010011010101100101111010001100101101110101100010101101011000000001110001101100101100011000010011100001101010111000011010000101011110010000011000001000101010101111001001100010001000100010000001001100101110000100010000001001000000010001011010110001100110011001100001001010110000001010000010100011110111111001001100011010110010001001000100000001100010001100111001001011101001111010111010101010010100000000100101011100111100100001001100000010010000000000011001100010010001101100011011110000011000010100111000001010000110111010101,0111010101000011011101110101111100000101000100110101111100010110001101010000001101110001101101010110000101111100000100000001001100010111010101011101110000011101011100010001001100011111010000010011100000111111110100011010000110010011110101001001111100010011010101100011001111100011100000011011000111010001001101010000111110100001100101001000011110010001110100010001100001011001001111110111100100011000010100110001000101011000010100110000001110010000010000010001000100110110111010011010101100101111010101110101101100101101010101101011000100001111001101111101100011010011011100010101010111010011010000010011110010010011000101010101000101110001001100010001000100010000001101100101110100100011000101000001000110000011010100011101010011011101001001010111000000010001010100011111111111010001100001010111010001011001000000011100010101101111001101010101001101010111010001010010000100010100101111100101100100001001100000010011000000010011001100010011001100110011011110010011000110110111000101010001110110010101,,,1,66,135,13.5,412,42,10,588,93,15
10,59,28,200,1000,1111111111010010110011110110010110111011111010111110011111011111111011111011011100110111011111110110101001001110011011111000101111011011111111110001111101111111110011111011101101100110011100011110111111100010011111110011010110111111111101111111110111111111110111111111111100010010111001110101010111111110110111110111111101110010010011110101011111111101111110111011110111110110011101111010111011101101111111110100001101100111111111101111111111101111101110000101111110111111110111111110110100011111110001001100011110111011011101111011110010011101101001110010101101101111111110101101011001111011101110010011011010111111101100010111111100001111110111100111111110111011111110101111111111001111101001111101101111110001111110110110111110010101110110001001111011011111110000111000011001101010101110111111011101100000111001010010110010011101100111111111111011110110011011111111001011010111101111111111110000100111101111101111110001111011110111111011110111111110011110101001110110110111101111110111111111011101,1111110111010110000011110110010111111111110011011110010111011111110001011011010101110111011111110110101001001110011011011100110111011101111111010101110101111111110011111111111101100110011100011110111111100110010111110001010110111101111101111101110111111101110111111101111000010100111001010101010111111110110111110101111101110010010011110101011111111101110111111001110111110100011101111000111011101101111111110100011101000111111111001111111111101111101111000101110110011101110111111100110101011111110001000000011111111001011101111011110011011101101001010010111101101101111110001101011001111111111110010111011010011111100101010101111100001111110111100101110110111111110111101101111111001111111001011101111111110101111111110110111110010101110110001101110011011111110000011100011001001110111110101111011101100100111001000110110010011101110111011111110011010110011011111101001011010111100111111111110001100101110111001111110001011111110111111111110111111100011111101101110111110111110111110111111111011101,,,2,73,110,11.0,712,65,9,288,45,15
13,78,46,200,1000,1000001000000100000000010100010011001000000110100001001000000010000001000000010000000001000000010101000001000011000100001100000010001000100000000000010011010000100101000000010100100000000000000101110000000101010001001000000101100001010010001000001000000010000100001000001000000010000110100100000001010000010100000000100010000010101000010010011010000000000000000010000001100110000000000000100010000000000000000000010000000000101110110000000100001000000000000000000001000001100000000000000000000000000000010000000010000100000100001000001000001000000111000100000000010010000000000100000000010001000000001010000000000000000100000010100100000000000000100000001100000000001000000000001100000100000001000000000100001110000000010100011001000000000000000000001001111100100000001001010000100000000000010000000100000000000000100000110101000000100110001000000000100010001110100000000100000000000000000000010000100100000000010010001001000001000000000010011001000000000000000100001000100100000000000011100000000000,1001001100000101000100010101010111001001000110100001001000000011000101000001010100000001000100010101000101000011000100001101000110001001100100000001010111010001100101000001010100100001000100000101110000010101010111001000000101010001010110011000000100010000000100011000001100010010000110010100000101010000010100010000100110010000100100010010010110010000000100010010000001010110000100010000100110010000000100010000010100010000100110110000000100011000000100010000000101010001100100010000000100010000000100010000000110010100000100011000001100011000000111000101000100010011000100000101000100010001000100001011000100000001000100000011100100000001000100100001001100000001001100000001001100000101000101000001000100001101000100010101011101000000000100000001000101111101100100001001010100000001000100010001000100000001000100100001110101000001100110001001000100000011000110000001000100000001000100000001010100000101000100010011000101000001000100000001011001000001000100000101000100100101000100000011100100000001,,,0,38,146,14.6,186,19,10,814,127,15
