In,Start Time,UP Time,Boot Time,Frequency,Interface,IP Address,MAC Address,Rdseed Enabled,Total Time,Exec Time
Both,1575694367208,7.60,2019-12-07 04:52:45,2000.138,lo,127.0.0.1,61:70:df:e9:d0:50,1,39.66265606880188,33.66082763671875
Both,1575694367070,7.74,2019-12-07 04:52:45,2000.17,lo,127.0.0.1,7b:a6:ef:41:ee:b6,1,39.95022773742676,33.948326110839844
Both,1575694367417,7.29,2019-12-07 04:52:45,2000.167,eth2,169.254.8.1,db:3c:ef:a6:c2:b4,1,39.60569405555725,33.603537797927856
Both,1575694366995,7.24,2019-12-07 04:52:44,2000.175,eth1,169.254.8.130,ad:6d:25:ee:89:cc,1,40.157187938690186,34.155229806900024
Both,1575694367323,7.25,2019-12-07 04:52:45,2000.138,eth1,169.254.8.130,81:6d:c3:51:91:3d,1,39.82630515098572,33.824552059173584
Both,1575694366399,7.53,2019-12-07 04:52:44,2000.167,lo,127.0.0.1,67:b6:43:52:6b:3a,1,40.76081943511963,34.75848937034607
Both,1575694366630,7.53,2019-12-07 04:52:44,2000.165,eth2,169.254.8.1,45:38:e9:14:96:a6,1,40.53532099723816,34.5309317111969
Both,1575694367258,8.02,2019-12-07 04:52:45,2000.068,eth2,169.254.8.1,c9:a6:46:ff:1c:3a,1,39.93189477920532,33.92954468727112
Both,1575694367109,7.27,2019-12-07 04:52:45,2000.171,lo,127.0.0.1,ed:ce:e8:e7:bb:17,1,40.08173370361328,34.06990194320679
Both,1575694367320,7.61,2019-12-07 04:52:45,2000.132,eth2,169.254.8.1,1b:68:f1:ef:19:4e,1,39.877822160720825,33.87577700614929
Both,1575694367015,7.68,2019-12-07 04:52:45,2000.177,eth1,169.254.8.130,93:0c:22:bd:33:d4,1,40.207619428634644,34.2059588432312
Both,1575694367233,7.05,2019-12-07 04:52:45,2000.171,eth0,192.168.1.1,19:9c:08:f3:68:19,1,40.00681281089783,33.99360132217407
Both,1575694366712,7.64,2019-12-07 04:52:44,2000.177,eth2,169.254.8.1,cf:a3:f8:05:48:eb,1,40.557894468307495,34.55502414703369
Both,1575694366909,7.17,2019-12-07 04:52:45,2000.165,eth2,169.254.8.1,3d:d3:95:91:d3:e0,1,40.391735553741455,34.38970470428467
Both,1575694366438,7.50,2019-12-07 04:52:44,2000.167,eth2,169.254.8.1,e5:4a:b0:37:e0:82,1,40.86591386795044,34.86404752731323
Both,1575694367640,7.85,2019-12-07 04:52:45,2000.18,eth2,169.254.8.1,3d:52:68:3e:7d:03,1,39.66467642784119,33.66201901435852
Both,1575694367216,7.90,2019-12-07 04:52:45,2000.068,eth0,192.168.1.1,85:8e:6e:0a:8b:65,1,40.10033202171326,34.097108125686646
Both,1575694367038,7.24,2019-12-07 04:52:45,2000.175,eth2,169.254.8.1,03:dc:b5:a5:69:24,1,40.30635452270508,34.30270195007324
Both,1575694367122,7.82,2019-12-07 04:52:45,2000.17,eth2,169.254.8.1,fd:12:b5:25:17:65,1,40.24285387992859,34.24081516265869
Both,1575694366799,7.65,2019-12-07 04:52:45,2000.171,lo,127.0.0.1,f1:9a:83:de:07:25,1,40.586315393447876,34.53777813911438
Both,1575694367111,7.59,2019-12-07 04:52:44,2000.158,eth1,169.254.8.130,4b:c8:46:23:85:de,1,40.2811918258667,34.27942609786987
Both,1575694367518,7.90,2019-12-07 04:52:45,2000.182,eth2,169.254.8.1,45:c1:04:b6:f0:e3,1,39.88571810722351,33.88368844985962
Both,1575694367247,8.02,2019-12-07 04:52:45,2000.132,eth2,169.254.8.1,55:ef:75:6e:cf:6d,1,40.19980025291443,34.197691202163696
Both,1575694366950,7.60,2019-12-07 04:52:44,2000.171,eth0,192.168.1.1,fb:cd:04:9f:b8:ac,1,40.52118229866028,34.519174575805664
Both,1575694366782,7.09,2019-12-07 04:52:45,2000.167,eth2,169.254.8.1,df:a9:33:ef:99:ef,1,40.749347448349,34.747756242752075
Both,1575694366018,7.46,2019-12-07 04:52:44,2000.166,eth0,192.168.1.1,95:96:ae:04:53:ab,1,41.53427004814148,35.530572175979614
Both,1575694366934,7.86,2019-12-07 04:52:44,2000.158,eth1,169.254.8.130,91:73:46:5a:82:55,1,40.61802816390991,34.616286754608154
Both,1575694368181,9.10,2019-12-07 04:52:44,2000.182,eth0,192.168.1.1,19:aa:29:40:d6:2d,1,39.39970421791077,33.39759564399719
Both,1575694367921,7.11,2019-12-07 04:52:45,2000.138,eth2,169.254.8.1,19:9d:eb:30:66:55,1,39.70432901382446,33.70256853103638
Both,1575694366970,7.59,2019-12-07 04:52:45,2000.177,eth2,169.254.8.1,8b:58:f8:24:06:65,1,40.66219234466553,34.659067153930664
Both,1575694367238,7.47,2019-12-07 04:52:45,2000.158,eth2,169.254.8.1,45:c8:2a:0c:28:6a,1,40.39387822151184,34.39181637763977
Both,1575694368029,7.49,2019-12-07 04:52:46,2000.18,eth0,192.168.1.1,ef:f2:a7:42:a7:f4,1,39.62313151359558,33.620137214660645
Both,1575694367530,7.71,2019-12-07 04:52:45,2000.182,eth2,169.254.8.1,5f:c4:81:2b:86:a7,1,40.114320516586304,34.11227893829346
Both,1575694366989,7.85,2019-12-07 04:52:44,2000.166,eth1,169.254.8.130,13:45:9c:5b:62:79,1,40.672632932662964,34.67036032676697
Both,1575694366658,7.71,2019-12-07 04:52:44,2000.177,eth1,169.254.8.130,81:e2:33:d8:81:c0,1,41.03274083137512,35.03074502944946
Both,1575694367803,7.19,2019-12-07 04:52:45,2000.132,lo,127.0.0.1,5f:16:0e:8a:2c:f4,1,39.90322780609131,33.88455295562744
Both,1575694367794,7.41,2019-12-07 04:52:45,2000.068,eth2,169.254.8.1,f1:4d:d4:25:3c:6a,1,39.9186315536499,33.915846824645996
Both,1575694367565,7.28,2019-12-07 04:52:45,2000.17,eth0,192.168.1.1,4d:24:f9:b5:c4:46,1,40.16622471809387,34.16145658493042
Both,1575694366705,7.87,2019-12-07 04:52:44,2000.187,lo,127.0.0.1,cd:23:d7:17:a3:22,1,41.105470180511475,35.103477478027344
Both,1575694367714,7.01,2019-12-07 04:52:45,2000.177,eth2,169.254.8.1,77:19:92:43:26:1a,1,40.10294318199158,34.10104846954346
Both,1575694366699,7.80,2019-12-07 04:52:44,2000.171,eth2,169.254.8.1,61:df:8a:2c:d4:a9,1,41.19027042388916,35.188406229019165
Both,1575694366857,7.62,2019-12-07 04:52:44,2000.081,lo,127.0.0.1,bf:65:80:fb:f1:7b,1,41.0570433139801,35.05482292175293
Both,1575694367161,7.12,2019-12-07 04:52:45,2000.177,eth1,169.254.8.130,1b:56:3d:bc:a3:c3,1,40.76287603378296,34.7593834400177
