GUID,Success,Id,Boot ID,End Time,Request ID,Start Time,Phases,Phase 1,Phase 2,Phase 3,Logs,Base Sample,Predecessors,Bit-1 Sample,Bit-0 Sample,Bit-1 Pvalue,Error,Bit-0 Pvalue,MAC Address,Warm Start
10-02-23-50-140,1,140,deb15501-c942-4b1a-a549-870d601ce306,2020-10-03 06:52:03,798952af-c011-42e3-81b8-581fa45ab691,2020-10-03 06:50:04,3,784,784,784,out/10-02-23-50/log,out/10-02-23-50/base_samples140,,out/10-02-23-50/bit1_samples140,out/10-02-23-50/bit0_samples140,7.805095898522,,0.486764006178362,3E:B3:2F:84:F1:15,No
10-02-23-50-472,1,472,98213876-5964-4e8a-873e-a35690a070a2,2020-10-03 06:52:03,bf4f7fb1-a1a8-4fb5-beaa-78cf8ab1a619,2020-10-03 06:50:11,3,964,964,964,out/10-02-23-50/log,out/10-02-23-50/base_samples472,,out/10-02-23-50/bit1_samples472,out/10-02-23-50/bit0_samples472,7.91145447187178,,0.74429758699058,CE:CF:81:D8:39:8F,No
10-02-23-50-633,1,633,4d82f9d1-1485-42d8-b018-ee15033b874a,2020-10-03 06:52:03,ade0d7b7-e349-4f0e-ac35-c958b5ef2dcb,2020-10-03 06:50:12,3,633,633,633,out/10-02-23-50/log,out/10-02-23-50/base_samples633,,out/10-02-23-50/bit1_samples633,out/10-02-23-50/bit0_samples633,0,,0.383150247944589,CA:9A:16:4B:69:4D,No
10-02-23-50-724,1,724,59d1fc66-0c93-45a1-b2b1-1a1f8f90d3da,2020-10-03 06:52:03,f985ca8e-5a2e-4ffc-9401-95009319d557,2020-10-03 06:50:12,3,844,844,844,out/10-02-23-50/log,out/10-02-23-50/base_samples724,,out/10-02-23-50/bit1_samples724,out/10-02-23-50/bit0_samples724,5.74283748491327,,0.320194361398925,62:6A:42:BA:3F:E2,No
10-02-23-50-992,1,992,0334f2da-6266-4f0c-96dd-c0d6660cf7c3,2020-10-03 06:52:03,084f1701-c162-4721-af50-cca6df553d32,2020-10-03 06:50:17,3,992,992,992,out/10-02-23-50/log,out/10-02-23-50/base_samples992,,out/10-02-23-50/bit1_samples992,out/10-02-23-50/bit0_samples992,0,,0.543989303117326,56:AF:41:C5:FE:9E,No
10-02-23-50-499,1,499,8121f24b-02c6-4352-9db1-b38a9d90d4a6,2020-10-03 06:52:03,3f8fbcdc-e880-42f7-a57e-b29470016c1e,2020-10-03 06:50:11,3,499,499,499,out/10-02-23-50/log,out/10-02-23-50/base_samples499,,out/10-02-23-50/bit1_samples499,out/10-02-23-50/bit0_samples499,0,,0.102131487689204,5E:14:53:9A:C4:30,No
10-02-23-50-334,1,334,990eb227-e08e-4ad5-b687-e7a0484b53fa,2020-10-03 06:52:03,4ba29c1c-ddf7-44a3-9469-7af7e327805a,2020-10-03 06:50:08,3,891,891,891,out/10-02-23-50/log,out/10-02-23-50/base_samples334,,out/10-02-23-50/bit1_samples334,out/10-02-23-50/bit0_samples334,6.3810611373428,,0.135244686418226,DE:DB:31:B7:14:7D,No
10-02-23-50-834,1,834,a4a2505c-921c-4fc3-ae13-55fad72678ff,2020-10-03 06:52:03,64393ae3-eab3-4f76-9c65-b4011b6292cb,2020-10-03 06:50:12,3,834,834,834,out/10-02-23-50/log,out/10-02-23-50/base_samples834,,out/10-02-23-50/bit1_samples834,out/10-02-23-50/bit0_samples834,0,,0.64947108752596,96:7E:EC:EC:64:56,No
10-02-23-50-936,1,936,7025f295-c20d-42f2-80ed-af11c40125af,2020-10-03 06:52:03,3fca6939-5b3e-40e8-89f4-48153180446e,2020-10-03 06:50:17,3,936,936,936,out/10-02-23-50/log,out/10-02-23-50/base_samples936,,out/10-02-23-50/bit1_samples936,out/10-02-23-50/bit0_samples936,0,,0.460574101665519,B6:27:35:E6:EB:C0,No
10-02-23-50-461,1,461,ffea80dc-fe04-4d21-82b8-6499a110e00e,2020-10-03 06:52:03,74a615b0-1482-4a2d-901d-eafc6d75d88e,2020-10-03 06:50:10,3,830,830,830,out/10-02-23-50/log,out/10-02-23-50/base_samples461,,out/10-02-23-50/bit1_samples461,out/10-02-23-50/bit0_samples461,7.58016409637158,,0.314210118167938,E2:EE:59:3D:2B:14,No
10-02-23-50-225,1,225,bd286fa1-d250-4066-b01c-c3cb4f703e7f,2020-10-03 06:52:03,e8433337-b8a5-4084-9851-6ba9be14af56,2020-10-03 06:50:09,3,950,950,950,out/10-02-23-50/log,out/10-02-23-50/base_samples225,,out/10-02-23-50/bit1_samples225,out/10-02-23-50/bit0_samples225,8.83033702572152,,0.784199871586387,02:E1:CB:4F:B9:04,No
10-02-23-50-558,1,558,5891a361-8056-4a4e-891f-d983d9193536,2020-10-03 06:52:03,15755bf9-eb2b-4841-893a-95a0f042617f,2020-10-03 06:50:12,3,950,950,950,out/10-02-23-50/log,out/10-02-23-50/base_samples558,,out/10-02-23-50/bit1_samples558,out/10-02-23-50/bit0_samples558,7.63634501201064,,0.813709412453144,4A:B0:CE:F5:A8:34,No
10-02-23-50-849,1,849,a4351bab-83d1-4f98-985d-e042bb6ede6f,2020-10-03 06:52:03,cf0ea998-e18b-46f4-8630-389e8afcbefa,2020-10-03 06:50:14,3,849,849,849,out/10-02-23-50/log,out/10-02-23-50/base_samples849,,out/10-02-23-50/bit1_samples849,out/10-02-23-50/bit0_samples849,0,,0.66729211387512,5A:09:43:2D:E4:BC,No
10-02-23-50-49,1,49,a513c818-1a9c-4cf3-9823-08c3c6e52d28,2020-10-03 06:52:03,1bba64cb-e8ff-44ce-a7a5-2df8cfe4e05f,2020-10-03 06:50:04,3,652,652,652,out/10-02-23-50/log,out/10-02-23-50/base_samples49,,out/10-02-23-50/bit1_samples49,out/10-02-23-50/bit0_samples49,6.11951319364311,,0.785702280984061,5A:EA:E6:18:5A:2D,No
10-02-23-50-180,1,180,b980d82c-bf56-4802-aab1-870ad35e501f,2020-10-03 06:52:03,7167a124-826f-4d66-b65e-62640af98a85,2020-10-03 06:50:04,3,572,572,572,out/10-02-23-50/log,out/10-02-23-50/base_samples180,,out/10-02-23-50/bit1_samples180,out/10-02-23-50/bit0_samples180,7.90542431162727,,0.405513458787767,46:01:3B:76:00:42,No
10-02-23-50-972,1,972,6f0f908f-9342-43e9-bc8e-df270208df5b,2020-10-03 06:52:03,39736e64-e166-4851-8245-fffbfa4639e4,2020-10-03 06:50:17,3,972,972,972,out/10-02-23-50/log,out/10-02-23-50/base_samples972,,out/10-02-23-50/bit1_samples972,out/10-02-23-50/bit0_samples972,0,,0.545635145409167,9E:1D:86:29:C4:28,No
10-02-23-50-506,1,506,0b79cf82-4732-4b32-b9b3-bda6f1a3f8c2,2020-10-03 06:52:03,422f383c-91db-4a9d-8317-4aee7b74c89e,2020-10-03 06:50:11,3,789,789,789,out/10-02-23-50/log,out/10-02-23-50/base_samples506,,out/10-02-23-50/bit1_samples506,out/10-02-23-50/bit0_samples506,6.11955229734005,,0.37912675271954,F6:3A:EE:BC:E2:B0,No
10-02-23-50-683,1,683,bf417086-37d8-455c-990f-b80aaa4910e5,2020-10-03 06:52:03,1f86eba5-d8e2-474a-870d-a887be8a4fa7,2020-10-03 06:50:12,3,683,683,683,out/10-02-23-50/log,out/10-02-23-50/base_samples683,,out/10-02-23-50/bit1_samples683,out/10-02-23-50/bit0_samples683,0,,0.392116278038166,16:7D:82:EA:18:03,No
10-02-23-50-601,1,601,63b7966b-b9db-433f-ac81-79aab085bb2b,2020-10-03 06:52:03,ef28e804-1580-4750-9dc7-b21c66684ea6,2020-10-03 06:50:11,3,941,941,941,out/10-02-23-50/log,out/10-02-23-50/base_samples601,,out/10-02-23-50/bit1_samples601,out/10-02-23-50/bit0_samples601,8.03296340826507,,0.725256206622558,9A:FA:78:10:64:18,No
10-02-23-50-840,1,840,5a41b83e-7797-4b5d-9b0a-94c5e6e97d75,2020-10-03 06:52:03,f22bbedf-0fed-4b3f-bea6-c0bf2947f403,2020-10-03 06:50:12,3,997,997,997,out/10-02-23-50/log,out/10-02-23-50/base_samples840,,out/10-02-23-50/bit1_samples840,out/10-02-23-50/bit0_samples840,7.38916053057362,,0.586126269969995,06:45:84:82:51:C0,No
10-02-23-50-498,1,498,c8b207d8-0cf0-4bb5-af55-b8076b3d06d2,2020-10-03 06:52:03,7de3c684-8079-4b83-85fd-c4688d72c466,2020-10-03 06:50:12,3,498,498,498,out/10-02-23-50/log,out/10-02-23-50/base_samples498,,out/10-02-23-50/bit1_samples498,out/10-02-23-50/bit0_samples498,0,,0.2014088604356,A2:95:92:30:55:3F,No
10-02-23-50-398,1,398,e289bfb1-34f6-4faf-b666-a50af530c4cc,2020-10-03 06:52:03,2ce5fbc4-156b-4530-86d4-3a4c05598493,2020-10-03 06:50:08,3,865,865,865,out/10-02-23-50/log,out/10-02-23-50/base_samples398,,out/10-02-23-50/bit1_samples398,out/10-02-23-50/bit0_samples398,7.58589208690993,,0.191635491390374,16:E8:95:A1:8E:C6,No
