GUID,Success,Id,Request ID,Start Time,Phases,Phase 1,Logs,Base Sample,Bit-1 Pvalue,Bit-0 Sample,Error,Bit-0 Pvalue,MAC Address,End Time,Boot ID,Bit-1 Sample,Predecessors,Warm Start
09-17-02-39-31,1,31,044a8411-df60-4df1-a5e7-e7bf21781a98,2020-09-17 09:39:23,1,31,out/09-17-02-39/log,out/09-17-02-39/base_samples31,0,out/09-17-02-39/bit0_samples31,,0.734917277175473,DE:82:35:65:D2:48,2020-09-17 09:40:01,18480b6f-676b-4a50-9d5d-0ba01849ae1f,out/09-17-02-39/bit1_samples31,,No
09-17-02-39-25,1,25,6ac33883-abe5-4b67-9180-fd2b9a28aac1,2020-09-17 09:39:23,1,25,out/09-17-02-39/log,out/09-17-02-39/base_samples25,0,out/09-17-02-39/bit0_samples25,,0.768877825523619,A2:D6:24:25:97:EF,2020-09-17 09:40:01,8c4b0151-652f-42c6-a89f-40a266440b19,out/09-17-02-39/bit1_samples25,,No
09-17-02-39-19,1,19,f2965ec5-7517-43aa-985d-07beb95b8e17,2020-09-17 09:39:23,1,19,out/09-17-02-39/log,out/09-17-02-39/base_samples19,0,out/09-17-02-39/bit0_samples19,,0.748034368077499,62:7E:1F:9C:B0:F9,2020-09-17 09:40:01,830619eb-02d7-4c3b-9cac-4ae847945be2,out/09-17-02-39/bit1_samples19,,No
09-17-02-39-35,1,35,d7d97fa9-d08a-42a5-9963-2972ddee2d92,2020-09-17 09:39:23,1,35,out/09-17-02-39/log,out/09-17-02-39/base_samples35,0,out/09-17-02-39/bit0_samples35,,0.335374101461098,D2:B3:E6:33:44:39,2020-09-17 09:40:01,6a4dde31-7738-4346-9b81-69b5dc5fbe1f,out/09-17-02-39/bit1_samples35,,No
09-17-02-39-72,1,72,2cf883d1-5173-42a1-8ade-78c93c4b2212,2020-09-17 09:39:23,1,72,out/09-17-02-39/log,out/09-17-02-39/base_samples72,0,out/09-17-02-39/bit0_samples72,,0.591658756365103,6A:7B:BA:BC:6C:97,2020-09-17 09:40:01,7b209245-506c-4462-b16c-8f63fb01789c,out/09-17-02-39/bit1_samples72,,No
09-17-02-39-21,1,21,f5569eef-d41b-47e5-a4e7-8f71503220e5,2020-09-17 09:39:23,1,21,out/09-17-02-39/log,out/09-17-02-39/base_samples21,0,out/09-17-02-39/bit0_samples21,,0.610182958547703,5E:DA:9F:F0:20:82,2020-09-17 09:40:01,afe538f2-590f-41a7-b46b-347743e5d6f0,out/09-17-02-39/bit1_samples21,,No
09-17-02-39-44,1,44,eb58423b-16a1-417a-8fbd-3dae7b4aa08e,2020-09-17 09:39:23,1,44,out/09-17-02-39/log,out/09-17-02-39/base_samples44,0,out/09-17-02-39/bit0_samples44,,0.0617452865781135,9A:0A:ED:2F:00:59,2020-09-17 09:40:01,9c742fd9-fd3e-4dfe-ae22-223733c851d0,out/09-17-02-39/bit1_samples44,,No
09-17-02-39-33,1,33,689fcf2e-f33f-4404-b444-570a15043be5,2020-09-17 09:39:23,1,33,out/09-17-02-39/log,out/09-17-02-39/base_samples33,0,out/09-17-02-39/bit0_samples33,,0.480128690644684,66:D6:66:16:CC:59,2020-09-17 09:40:01,8c7c326f-6fbb-47b2-a69c-fccd9b7c4d84,out/09-17-02-39/bit1_samples33,,No
09-17-02-39-64,1,64,2cd053a6-ebc2-4fc8-94b7-f30f7d87fee4,2020-09-17 09:39:22,1,64,out/09-17-02-39/log,out/09-17-02-39/base_samples64,0,out/09-17-02-39/bit0_samples64,,0.0172299885792492,C2:48:F3:91:06:52,2020-09-17 09:40:01,bc87e465-7163-49ed-af58-42ef84730a4b,out/09-17-02-39/bit1_samples64,,No
09-17-02-39-62,1,62,37593f7e-af14-4d82-80e2-2cd6f8493149,2020-09-17 09:39:23,1,62,out/09-17-02-39/log,out/09-17-02-39/base_samples62,0,out/09-17-02-39/bit0_samples62,,0.307914414501458,32:E9:7A:11:09:52,2020-09-17 09:40:01,4f499ca7-24d7-4373-869b-f8ef58e923a4,out/09-17-02-39/bit1_samples62,,No
09-17-02-39-24,1,24,406d0d26-6eb6-4afa-a7a0-e399ce35da99,2020-09-17 09:39:23,1,24,out/09-17-02-39/log,out/09-17-02-39/base_samples24,0,out/09-17-02-39/bit0_samples24,,1,82:8C:0C:69:5F:AE,2020-09-17 09:40:01,1d777072-702d-40ec-aa23-914e3a11fcf5,out/09-17-02-39/bit1_samples24,,No
09-17-02-39-79,1,79,fa1048e1-5760-4ebe-9d85-7ed5cf85f79f,2020-09-17 09:39:23,1,79,out/09-17-02-39/log,out/09-17-02-39/base_samples79,0,out/09-17-02-39/bit0_samples79,,0.36882554033902,8E:4B:31:B8:4B:CF,2020-09-17 09:40:01,c21d9e5c-0196-4d14-ae68-b9b50e90fbfb,out/09-17-02-39/bit1_samples79,,No
09-17-02-39-99,1,99,b724974a-6bf6-4510-a0e1-77d3e605d753,2020-09-17 09:39:23,1,99,out/09-17-02-39/log,out/09-17-02-39/base_samples99,0,out/09-17-02-39/bit0_samples99,,0.16735633590151,A2:71:D1:63:A3:8A,2020-09-17 09:40:01,c451c8ea-2fa8-4124-94eb-8b429d6bdbce,out/09-17-02-39/bit1_samples99,,No
09-17-02-39-10,1,10,62fed6d2-177e-41df-abe0-d4a6ad10a597,2020-09-17 09:39:23,1,10,out/09-17-02-39/log,out/09-17-02-39/base_samples10,0,out/09-17-02-39/bit0_samples10,,0.318263739394344,7A:9D:A1:AE:BD:24,2020-09-17 09:40:01,c6d61e1e-7d31-44d1-88ab-401d45ebab84,out/09-17-02-39/bit1_samples10,,No
09-17-02-39-6,1,6,e770a546-3c73-42d4-a5e6-f9aed631f70d,2020-09-17 09:39:23,1,6,out/09-17-02-39/log,out/09-17-02-39/base_samples6,0,out/09-17-02-39/bit0_samples6,,0.149605169651762,76:42:6E:CB:DD:13,2020-09-17 09:40:01,f92ec180-a623-4cbc-9766-2194aa0ab7ce,out/09-17-02-39/bit1_samples6,,No
09-17-02-39-69,1,69,ed473f4c-6464-4799-b7fd-122289b18391,2020-09-17 09:39:23,1,69,out/09-17-02-39/log,out/09-17-02-39/base_samples69,0,out/09-17-02-39/bit0_samples69,,0.425126840834433,E2:D0:96:26:D8:0C,2020-09-17 09:40:01,680011e9-6816-4adc-8994-85e9a1d64c52,out/09-17-02-39/bit1_samples69,,No
09-17-02-39-55,1,55,34a08854-eec6-4b7e-845e-08442b09e69e,2020-09-17 09:39:23,1,55,out/09-17-02-39/log,out/09-17-02-39/base_samples55,0,out/09-17-02-39/bit0_samples55,,0.489031831737989,3A:6B:5D:DD:1A:BD,2020-09-17 09:40:01,e0b73e56-520d-4d4d-a63f-903496c25228,out/09-17-02-39/bit1_samples55,,No
09-17-02-39-54,1,54,96fa1914-a88a-474a-9f4d-66fc6e1de389,2020-09-17 09:39:23,1,54,out/09-17-02-39/log,out/09-17-02-39/base_samples54,0,out/09-17-02-39/bit0_samples54,,0.976253737451249,2E:C8:3C:80:09:F4,2020-09-17 09:40:01,43d14f01-1601-4988-ab9a-002ff52874c1,out/09-17-02-39/bit1_samples54,,No
09-17-02-39-81,1,81,a61dc676-ab9d-446e-8b80-8b2ecb2582f0,2020-09-17 09:39:23,1,81,out/09-17-02-39/log,out/09-17-02-39/base_samples81,0,out/09-17-02-39/bit0_samples81,,0.0452313760876859,5E:AC:08:15:E9:D0,2020-09-17 09:40:01,6c5a3012-792a-4783-b04f-0d3a736baa0a,out/09-17-02-39/bit1_samples81,,No
09-17-02-39-65,1,65,21190128-fc77-4145-801c-c9cc518d1047,2020-09-17 09:39:23,1,65,out/09-17-02-39/log,out/09-17-02-39/base_samples65,0,out/09-17-02-39/bit0_samples65,,0.71313461342601,2A:7E:EC:58:BA:25,2020-09-17 09:40:01,d716188c-529e-46e6-92ba-f2095b567068,out/09-17-02-39/bit1_samples65,,No
09-17-02-39-77,1,77,81b82ee6-87fb-4737-b985-789bac72c582,2020-09-17 09:39:24,1,77,out/09-17-02-39/log,out/09-17-02-39/base_samples77,0,out/09-17-02-39/bit0_samples77,,0.258074333574457,C2:7B:2B:4A:D7:0D,2020-09-17 09:40:01,ea587949-2bfb-48cf-952c-b01619f52b48,out/09-17-02-39/bit1_samples77,,No
09-17-02-39-2,1,2,d3d04df7-a96d-4a54-a280-e23661faf88d,2020-09-17 09:39:23,1,2,out/09-17-02-39/log,out/09-17-02-39/base_samples2,0,out/09-17-02-39/bit0_samples2,,0.32219072994373,0E:49:1E:80:57:40,2020-09-17 09:40:01,d1673f28-9ad4-459b-9ca2-a0c6d8a5a32f,out/09-17-02-39/bit1_samples2,,No
09-17-02-39-46,1,46,0934884d-56d7-4541-964f-82bfacf66d23,2020-09-17 09:39:23,1,46,out/09-17-02-39/log,out/09-17-02-39/base_samples46,0,out/09-17-02-39/bit0_samples46,,0.454833875688983,7E:B7:DB:49:6E:1E,2020-09-17 09:40:01,b1ecf73b-401a-4216-b045-aadedb8b112c,out/09-17-02-39/bit1_samples46,,No
09-17-02-39-67,1,67,d157df68-ce6d-463d-b60a-dc73491cdee4,2020-09-17 09:39:23,1,67,out/09-17-02-39/log,out/09-17-02-39/base_samples67,0,out/09-17-02-39/bit0_samples67,,0.761855325954704,46:47:9E:F6:C4:C7,2020-09-17 09:40:01,84a2f9f6-cf2b-49a9-a60d-8bb881b878e8,out/09-17-02-39/bit1_samples67,,No
09-17-02-39-71,1,71,5b21d8fa-1e62-4a4e-a819-900fccca9c13,2020-09-17 09:39:23,1,71,out/09-17-02-39/log,out/09-17-02-39/base_samples71,0,out/09-17-02-39/bit0_samples71,,0.208413564475658,8E:F1:B6:6B:0D:7A,2020-09-17 09:40:01,63e7a8f3-8196-4d23-a889-5011b72568c7,out/09-17-02-39/bit1_samples71,,No
09-17-02-39-93,1,93,476a1872-f8e1-4247-acaf-fca86ceb1c33,2020-09-17 09:39:23,1,93,out/09-17-02-39/log,out/09-17-02-39/base_samples93,0,out/09-17-02-39/bit0_samples93,,0.437286730140452,7A:C2:99:DB:ED:81,2020-09-17 09:40:01,89dc0ac1-50cc-4eff-b311-353b30fcfe3b,out/09-17-02-39/bit1_samples93,,No
09-17-02-39-5,1,5,1b704fb0-e696-4950-b478-429f4e0755e5,2020-09-17 09:39:23,1,5,out/09-17-02-39/log,out/09-17-02-39/base_samples5,0,out/09-17-02-39/bit0_samples5,,0.126942478563535,16:95:71:3B:24:FF,2020-09-17 09:40:01,2f0cfa1c-457b-40c3-b843-110820a35894,out/09-17-02-39/bit1_samples5,,No
09-17-02-39-27,1,27,0bbce2d0-b67c-4a71-ac3f-81e04bb6179a,2020-09-17 09:39:23,1,27,out/09-17-02-39/log,out/09-17-02-39/base_samples27,0,out/09-17-02-39/bit0_samples27,,0.282003384395627,96:27:C0:21:C0:44,2020-09-17 09:40:01,c66fe8b0-a5cf-4d8a-acfc-aec78c632302,out/09-17-02-39/bit1_samples27,,No
09-17-02-39-51,1,51,80ae4826-1144-4cff-b9f9-ec8c8515ef6c,2020-09-17 09:39:23,1,51,out/09-17-02-39/log,out/09-17-02-39/base_samples51,0,out/09-17-02-39/bit0_samples51,,0.0516865660076488,12:0A:C6:4C:8D:5B,2020-09-17 09:40:01,7f35f8f0-18b2-4637-a947-e2be67b989b9,out/09-17-02-39/bit1_samples51,,No
09-17-02-39-76,1,76,caf96105-6365-431d-aeef-10ca569b4959,2020-09-17 09:39:23,1,76,out/09-17-02-39/log,out/09-17-02-39/base_samples76,0,out/09-17-02-39/bit0_samples76,,0.961010869865673,4A:48:9A:EB:8B:EF,2020-09-17 09:40:01,abb2dba3-b707-4e3c-8cf5-70fe76e9cb86,out/09-17-02-39/bit1_samples76,,No
09-17-02-39-70,1,70,19385137-634e-4be4-979c-eb0fc45567d3,2020-09-17 09:39:23,1,70,out/09-17-02-39/log,out/09-17-02-39/base_samples70,0,out/09-17-02-39/bit0_samples70,,0.707263419756543,02:23:48:5F:12:A0,2020-09-17 09:40:01,533a2ee0-6efb-44b7-ba81-88ce6e1bfa5a,out/09-17-02-39/bit1_samples70,,No
09-17-02-39-85,1,85,334467c9-ba1d-421a-a315-67b4599fc1a9,2020-09-17 09:39:23,1,85,out/09-17-02-39/log,out/09-17-02-39/base_samples85,0,out/09-17-02-39/bit0_samples85,,0.320372246538457,BE:8A:AD:6F:AD:49,2020-09-17 09:40:01,f0d04300-2b6b-4eb0-a1ef-23a1fdac5867,out/09-17-02-39/bit1_samples85,,No
09-17-02-39-4,1,4,b8501b13-0051-4a47-8169-20e996fc1bf6,2020-09-17 09:39:23,1,4,out/09-17-02-39/log,out/09-17-02-39/base_samples4,0,out/09-17-02-39/bit0_samples4,,0.00122716697115603,7A:82:BC:27:54:AF,2020-09-17 09:40:01,2bcb2bb1-8e6f-4273-b317-8bd68cda9cae,out/09-17-02-39/bit1_samples4,,No
09-17-02-39-18,1,18,f933eedb-3438-42ab-9b24-10761b78aa08,2020-09-17 09:39:23,1,18,out/09-17-02-39/log,out/09-17-02-39/base_samples18,0,out/09-17-02-39/bit0_samples18,,0.811112129076816,46:E5:36:76:13:60,2020-09-17 09:40:01,b565fd13-3502-4d2f-8874-87722d2e3f53,out/09-17-02-39/bit1_samples18,,No
09-17-02-39-52,1,52,f4b3bd76-25ba-4481-99a3-385062d95f77,2020-09-17 09:39:23,1,52,out/09-17-02-39/log,out/09-17-02-39/base_samples52,0,out/09-17-02-39/bit0_samples52,,0.329476386120583,76:54:2E:ED:AD:E1,2020-09-17 09:40:01,0806e666-ae9a-411f-9a10-913dbeb8a5ee,out/09-17-02-39/bit1_samples52,,No
09-17-02-39-34,1,34,2057e620-b699-4bda-a5a3-b7e7bf561701,2020-09-17 09:39:24,1,34,out/09-17-02-39/log,out/09-17-02-39/base_samples34,0,out/09-17-02-39/bit0_samples34,,0.667937651945653,CA:49:55:2B:97:36,2020-09-17 09:40:01,87f3bc57-66c8-4bcb-aaa3-5017a32241c0,out/09-17-02-39/bit1_samples34,,No
09-17-02-39-73,1,73,78bda767-7881-4023-aba0-b9a05a57766d,2020-09-17 09:39:23,1,73,out/09-17-02-39/log,out/09-17-02-39/base_samples73,0,out/09-17-02-39/bit0_samples73,,0.891410098835404,BA:42:D1:D7:E7:2F,2020-09-17 09:40:01,c9c347e3-ac68-4883-8025-d08a0260f0a3,out/09-17-02-39/bit1_samples73,,No
09-17-02-39-41,1,41,ac4deae5-6f05-47a9-a0c4-2cf931aa88b5,2020-09-17 09:39:23,1,41,out/09-17-02-39/log,out/09-17-02-39/base_samples41,0,out/09-17-02-39/bit0_samples41,,0.205858876110222,6E:B4:59:AF:A3:74,2020-09-17 09:40:01,9c5a2c86-3b9f-4fd5-99d2-40c55a4b2080,out/09-17-02-39/bit1_samples41,,No
09-17-02-39-39,1,39,54d55625-5ccf-42f1-95b6-9201d3595bee,2020-09-17 09:39:23,1,39,out/09-17-02-39/log,out/09-17-02-39/base_samples39,0,out/09-17-02-39/bit0_samples39,,0.324045918182175,4A:43:99:0E:5D:06,2020-09-17 09:40:01,a5bbe045-db57-4971-be3a-731ac8126390,out/09-17-02-39/bit1_samples39,,No
