Id,Lambda,Phase,Bit,Base Size,Base Mean,Base Std,Size,Mean,Std,Pvalue,Mean Diff
244,0,0,6,960,6682,4659,928,6114,2864,0.001389674830467,-568
9,0,0,9,1000,6901,14501,982,6338,3724,0.234912804559414,-563
53,0,0,4,1000,6861,5043,1000,6300,3921,0.005540595878519,-561
236,0,0,6,974,7652,6678,986,7093,5449,0.042606067388215,-559
241,0,0,2,960,6682,4659,939,6128,2926,0.001905298664825,-554
617,0,0,2,1000,6582,14903,967,6049,2939,0.267738110223382,-533
95,0,0,6,1000,6701,4503,992,6196,3308,0.004367481760414,-505
387,0,0,7,960,6871,4851,988,6373,3824,0.012115666372633,-498
4,0,0,4,1000,6901,14501,908,6452,12915,0.474502205760224,-449
265,0,0,3,1000,7214,14082,993,6767,11883,0.443773727873165,-447
56,0,0,7,1000,6861,5043,964,6417,3938,0.029456525833949,-444
678,0,0,4,1000,6609,5066,1000,6171,3260,0.021645322940479,-438
669,0,0,2,1000,6539,4638,990,6102,2870,0.011502569009555,-437
6,0,0,6,1000,6901,14501,1000,6469,4156,0.36535215136137,-432
259,0,0,6,1000,6914,13366,947,6483,3963,0.329574965011708,-431
238,0,0,8,974,7652,6678,983,7222,5724,0.126536797158295,-430
214,0,0,1,1000,6524,4679,1000,6096,2764,0.012863481610183,-428
535,0,0,4,955,6616,4300,943,6188,3610,0.018907053518423,-428
429,0,0,9,1000,6495,5027,1000,6070,2509,0.016886878328331,-425
130,0,0,3,982,6336,4180,998,5912,2803,0.008212300579732,-424
246,0,0,8,960,6682,4659,1000,6259,3376,0.021944446439832,-423
502,0,0,4,1000,6941,4982,956,6518,4180,0.041749904437687,-423
619,0,0,7,1000,6582,14903,976,6159,3342,0.381618036390614,-423
237,0,0,7,974,7652,6678,953,7231,6079,0.147883047693794,-421
671,0,0,4,1000,6539,4638,1000,6123,3447,0.022954203566117,-416
242,0,0,3,960,6682,4659,977,6269,3420,0.026516246148329,-413
607,0,0,7,996,7303,15475,937,6890,5102,0.425363716958945,-413
321,0,0,4,1000,6566,4849,976,6156,3468,0.030470478791485,-410
159,0,0,1,1000,7025,4970,952,6619,4181,0.050567301944295,-406
291,0,0,0,978,7280,6342,954,6882,4890,0.12208246271768,-398
251,0,0,4,959,6704,4509,984,6311,3741,0.036944270154547,-393
44,0,0,0,975,6409,3659,947,6024,2503,0.007025794320039,-385
240,0,0,1,960,6682,4659,954,6298,3301,0.037570005381847,-384
239,0,0,9,974,7652,6678,1000,7285,6273,0.208657305790938,-367
577,0,0,8,1000,6651,6348,930,6285,3876,0.123690682988703,-366
317,0,0,8,926,7070,5473,985,6705,4460,0.111522276111203,-365
325,0,0,9,1000,6566,4849,954,6204,3652,0.061745286578114,-362
576,0,0,7,1000,6651,6348,972,6291,3258,0.111937580641602,-360
514,0,0,0,1000,7270,6281,1000,6912,5371,0.170923194336482,-358
258,0,0,4,1000,6914,13366,981,6559,4592,0.427657298297365,-355
504,0,0,7,1000,6941,4982,1000,6589,4209,0.088077656320404,-352
670,0,0,3,1000,6539,4638,963,6187,3562,0.058962348823341,-352
260,0,0,7,1000,6914,13366,1000,6563,4419,0.430607773774856,-351
600,0,0,7,992,6459,4253,938,6118,2923,0.039356848405307,-341
220,0,0,0,976,6716,5318,975,6379,3555,0.100050273552826,-337
491,0,0,8,1000,6590,4816,1000,6258,3600,0.080977020226651,-332
10,0,0,0,984,6573,4421,999,6242,3781,0.073556571769907,-331
676,0,0,1,1000,6609,5066,982,6287,3899,0.112658186256426,-322
102,0,0,6,985,7038,5669,967,6717,4710,0.173475918567867,-321
515,0,0,2,1000,7270,6281,1000,6949,5633,0.229099756014917,-321
326,0,0,1,1000,7014,5758,983,6694,4931,0.183713786104488,-320
292,0,0,1,978,7280,6342,979,6961,4908,0.213601192215836,-319
370,0,0,9,1000,6403,4086,993,6088,3067,0.051686566007649,-315
405,0,0,7,1000,6818,5394,988,6506,4153,0.148372894178705,-312
28,0,0,1,965,6666,4646,975,6358,4004,0.118164466501023,-308
574,0,0,3,1000,6651,6348,1000,6344,4136,0.200279780022715,-307
149,0,0,8,1000,6266,4391,989,5963,1993,0.047341855333089,-303
610,0,0,1,972,6837,5089,998,6536,4515,0.165538829885143,-301
517,0,0,5,1000,7270,6281,983,6970,10875,0.453060478469321,-300
57,0,0,8,1000,6861,5043,965,6564,5338,0.205359630746056,-297
96,0,0,7,1000,6701,4503,958,6404,4009,0.123067343594663,-297
224,0,0,8,976,6716,5318,988,6423,4039,0.169700980360335,-293
324,0,0,8,1000,6566,4849,938,6274,3996,0.147172326693321,-292
342,0,0,9,1000,6521,3739,994,6229,2881,0.050869996660806,-292
674,0,0,9,1000,6539,4638,974,6250,4656,0.16735633590151,-289
503,0,0,5,1000,6941,4982,1000,6655,4088,0.160715138039086,-286
279,0,0,3,1000,6303,3857,986,6022,2532,0.054828527466622,-281
397,0,0,2,994,6484,4014,1000,6205,3246,0.088225873560906,-279
621,0,0,9,1000,6582,14903,986,6304,4783,0.574716119769239,-278
318,0,0,9,926,7070,5473,994,6794,4834,0.243104816466286,-276
629,0,0,5,1000,7003,5746,949,6729,5137,0.266728582672388,-274
608,0,0,8,996,7303,15475,977,7030,5916,0.603592082907479,-273
61,0,0,2,1000,6756,5273,978,6484,3691,0.183247798890965,-272
1,0,0,1,1000,6901,14501,959,6631,13148,0.665763336802852,-270
570,0,0,7,1000,6506,4421,912,6239,3199,0.128167967569102,-267
662,0,0,0,989,6372,4135,943,6110,3225,0.119693040725172,-262
673,0,0,8,1000,6539,4638,988,6281,4070,0.187483925461927,-258
319,0,0,0,1000,6566,4849,960,6309,4742,0.235742730310778,-257
578,0,0,9,1000,6651,6348,959,6394,4084,0.284821455613347,-257
632,0,0,9,1000,7003,5746,962,6750,4655,0.283218083910506,-253
322,0,0,6,1000,6566,4849,946,6319,3801,0.209969013100266,-247
500,0,0,1,1000,6941,4982,1000,6696,4370,0.242557802654774,-245
245,0,0,7,960,6682,4659,977,6438,4081,0.220714808598046,-244
634,0,0,5,972,6546,4615,984,6302,3507,0.188586851399256,-244
346,0,0,3,959,6525,4073,1000,6286,3496,0.164400771061072,-239
141,0,0,7,1000,6375,4505,1000,6137,3340,0.179838192117676,-238
196,0,0,5,1000,6417,3695,961,6180,2889,0.11304780137162,-237
93,0,0,4,1000,6701,4503,976,6468,4190,0.233765349674685,-233
630,0,0,7,1000,7003,5746,975,6776,5149,0.355074180496182,-227
127,0,0,9,1000,6311,3683,939,6086,2957,0.13711131864067,-225
108,0,0,5,983,6324,4308,950,6100,3112,0.189137244135439,-224
218,0,0,8,1000,6524,4679,964,6300,3505,0.228979281112829,-224
209,0,0,5,1000,6701,4731,966,6479,4738,0.298837338083779,-222
46,0,0,4,975,6409,3659,980,6188,3117,0.15086720269482,-221
129,0,0,2,982,6336,4180,997,6116,3542,0.207089123640958,-220
501,0,0,2,1000,6941,4982,992,6723,4840,0.322086877462215,-218
524,0,0,7,988,6564,4502,931,6347,4475,0.290033119175912,-217
672,0,0,7,1000,6539,4638,984,6325,4462,0.295125314601888,-214
223,0,0,7,976,6716,5318,940,6503,4233,0.331318183660478,-213
271,0,0,1,968,6337,3453,968,6124,2732,0.132481300584782,-213
166,0,0,0,1000,6006,3121,984,5797,2211,0.085048860111764,-209
282,0,0,7,1000,6303,3857,968,6095,3036,0.183206248696297,-208
412,0,0,8,990,6685,4628,941,6477,4250,0.303494301422002,-208
33,0,0,7,965,6666,4646,1000,6459,4419,0.312039973786236,-207
615,0,0,9,972,6837,5089,949,6631,4830,0.362920038011785,-206
542,0,0,5,950,6526,4429,981,6327,4222,0.312673897640471,-199
599,0,0,5,992,6459,4253,987,6260,3568,0.25956056679705,-199
277,0,0,9,968,6337,3453,978,6139,2790,0.164576607072564,-198
188,0,0,2,1000,6428,3713,965,6237,3368,0.232245774614308,-191
353,0,0,3,981,6582,4702,955,6391,3843,0.327358884923066,-191
365,0,0,2,1000,6403,4086,1000,6212,4730,0.334053397823652,-191
601,0,0,8,992,6459,4253,973,6271,3713,0.296475370866109,-188
352,0,0,2,981,6582,4702,969,6395,3485,0.318160547996589,-187
546,0,0,4,930,6290,4190,1000,6105,3028,0.269479745989028,-185
498,0,0,9,1000,6285,3726,970,6104,2569,0.208413564475658,-181
444,0,0,5,1000,6316,3423,894,6141,2642,0.210686465505767,-175
124,0,0,6,1000,6311,3683,982,6140,3010,0.257574913175661,-171
499,0,0,0,1000,6941,4982,933,6773,5085,0.463709446037515,-168
184,0,0,7,981,6894,5058,963,6731,4327,0.445027522552587,-163
410,0,0,6,990,6685,4628,983,6522,4489,0.427290594204205,-163
549,0,0,8,930,6290,4190,1000,6128,3389,0.352686630535721,-162
425,0,0,1,1000,6495,5027,936,6335,3497,0.41397912039855,-160
281,0,0,6,1000,6303,3857,919,6144,3039,0.314044452672263,-159
637,0,0,9,972,6546,4615,991,6391,4210,0.437286730140452,-155
29,0,0,3,965,6666,4646,945,6513,4232,0.451772923830318,-153
337,0,0,9,955,6626,4564,974,6475,4300,0.454833875688983,-151
110,0,0,7,983,6324,4308,998,6174,3160,0.377639986943049,-150
418,0,0,9,926,6453,3404,1000,6304,3223,0.325046763101187,-149
131,0,0,5,982,6336,4180,1000,6188,3481,0.392321970500796,-148
396,0,0,1,994,6484,4014,1000,6336,8016,0.60196182577161,-148
47,0,0,5,975,6409,3659,943,6263,3198,0.351854629449445,-146
216,0,0,6,1000,6524,4679,1000,6378,3697,0.438949535149131,-146
505,0,0,8,1000,6941,4982,977,6795,4840,0.508797689450022,-146
479,0,0,1,979,6303,3736,974,6159,3357,0.370379878579675,-144
247,0,0,9,960,6682,4659,969,6539,4220,0.480128690644684,-143
569,0,0,5,1000,6506,4421,986,6367,3339,0.428895144145719,-139
58,0,0,9,1000,6861,5043,1000,6724,4848,0.53578928326573,-137
366,0,0,3,1000,6403,4086,911,6266,4155,0.468200318446624,-137
276,0,0,8,968,6337,3453,978,6201,3749,0.405303695814186,-136
273,0,0,4,968,6337,3453,927,6202,3485,0.397279510293303,-135
520,0,0,9,1000,7270,6281,952,7136,5839,0.625324239619086,-134
350,0,0,9,959,6525,4073,1000,6392,4024,0.467481802915882,-133
388,0,0,8,960,6871,4851,950,6738,4875,0.550217297198666,-133
548,0,0,7,930,6290,4190,999,6158,2994,0.429080098260058,-132
157,0,0,8,1000,6547,4456,936,6418,3682,0.486482040644391,-129
513,0,0,9,917,8127,21517,978,7998,19473,0.891410098835404,-129
17,0,0,8,984,6573,4421,980,6445,4368,0.518752672000174,-128
490,0,0,7,1000,6590,4816,942,6462,4528,0.546151576379716,-128
422,0,0,7,979,6396,3922,1000,6269,3821,0.465864412883345,-127
404,0,0,6,1000,6818,5394,967,6692,5111,0.594872319248312,-126
592,0,0,0,991,6272,4207,978,6146,3364,0.462794999006942,-126
475,0,0,5,984,6394,4913,995,6271,3660,0.528138920101432,-123
681,0,0,9,1000,6609,5066,956,6492,4214,0.578150124195755,-117
522,0,0,4,988,6564,4502,970,6450,4434,0.572545207326111,-114
139,0,0,5,1000,6375,4505,1000,6262,3850,0.546654592148676,-113
49,0,0,7,975,6409,3659,1000,6299,3303,0.483592533956023,-110
519,0,0,8,1000,7270,6281,961,7161,6131,0.697437352568374,-109
442,0,0,3,1000,6316,3423,955,6211,2910,0.464421030023914,-105
213,0,0,9,1000,6701,4731,941,6598,4506,0.623329627928269,-103
227,0,0,6,986,6389,4337,984,6289,3612,0.578291303419447,-100
97,0,0,8,1000,6701,4503,985,6602,4013,0.605035416378372,-99
487,0,0,3,1000,6590,4816,1000,6491,5302,0.662127085673223,-99
351,0,0,1,981,6582,4702,1000,6484,4632,0.640418648375582,-98
222,0,0,6,976,6716,5318,1000,6619,4818,0.671188782607801,-97
323,0,0,7,1000,6566,4849,1000,6470,4227,0.637068916663242,-96
12,0,0,3,984,6573,4421,963,6481,4546,0.650917844801044,-92
45,0,0,3,975,6409,3659,1000,6317,3362,0.561054522324438,-92
371,0,0,0,997,6226,3619,988,6135,2907,0.536834653353025,-91
158,0,0,9,1000,6547,4456,1000,6461,3981,0.649109681628202,-86
253,0,0,7,959,6704,4509,974,6618,4621,0.678851556144405,-86
243,0,0,4,960,6682,4659,976,6599,4274,0.683162510984247,-83
680,0,0,8,1000,6609,5066,1000,6527,4339,0.697546025012511,-82
443,0,0,4,1000,6316,3423,1000,6236,3635,0.612494871030157,-80
478,0,0,9,984,6394,4913,997,6315,3980,0.694420890255992,-79
492,0,0,9,1000,6590,4816,921,6511,4402,0.707263419756543,-79
663,0,0,2,989,6372,4135,977,6294,3725,0.660354314073834,-78
168,0,0,5,1000,6006,3121,966,5929,2678,0.556889236246143,-77
659,0,0,7,1000,6180,3529,967,6103,2850,0.594006449183402,-77
212,0,0,8,1000,6701,4731,989,6625,4393,0.710495790585334,-76
200,0,0,9,1000,6417,3695,929,6345,3434,0.657449706488309,-72
123,0,0,5,1000,6311,3683,992,6240,3414,0.655544879659397,-71
199,0,0,8,1000,6417,3695,974,6346,3636,0.667056787032761,-71
470,0,0,9,1000,6476,6254,1000,6406,3771,0.761855325954704,-70
602,0,0,9,992,6459,4253,1000,6389,4451,0.719748220173599,-70
298,0,0,9,978,7280,6342,955,7211,5898,0.804358591437833,-69
5,0,0,5,1000,6901,14501,997,6837,18124,0.930593370379259,-64
31,0,0,5,965,6666,4646,951,6604,4443,0.765340329454533,-62
146,0,0,5,1000,6266,4391,966,6209,3240,0.742752722459073,-57
523,0,0,5,988,6564,4502,995,6507,4180,0.770261712611467,-57
192,0,0,8,1000,6428,3713,953,6372,3942,0.746899812594907,-56
635,0,0,7,972,6546,4615,950,6490,4532,0.788430112848318,-56
452,0,0,5,980,6205,4195,972,6152,3549,0.763160280187925,-53
27,0,0,0,965,6666,4646,958,6615,4460,0.806060719471086,-51
407,0,0,9,1000,6818,5394,970,6769,5420,0.840666291742632,-49
185,0,0,8,981,6894,5058,1000,6847,5106,0.836970592149648,-47
296,0,0,7,978,7280,6342,981,7235,5850,0.87037362312244,-45
143,0,0,9,1000,6375,4505,985,6331,3658,0.811112129076816,-44
441,0,0,2,1000,6316,3423,984,6273,2883,0.762113254774158,-43
424,0,0,9,979,6396,3922,1000,6358,4130,0.833768292435729,-38
198,0,0,7,1000,6417,3695,911,6380,3394,0.819560649201889,-37
189,0,0,5,1000,6428,3713,966,6398,3565,0.855010005228966,-30
275,0,0,7,968,6337,3453,951,6309,3814,0.86621213725428,-28
568,0,0,3,1000,6506,4421,967,6480,4263,0.894384329303069,-26
437,0,0,8,964,6442,3920,1000,6417,4063,0.889648350029899,-25
48,0,0,6,975,6409,3659,956,6386,3658,0.890175994580493,-23
187,0,0,1,1000,6428,3713,984,6412,4403,0.930341921117217,-16
367,0,0,6,1000,6403,4086,1000,6390,4036,0.942948027513898,-13
521,0,0,2,988,6564,4502,1000,6551,13787,0.977406282774793,-13
211,0,0,7,1000,6701,4731,978,6691,4481,0.961507646017354,-10
559,0,0,1,971,6176,3295,922,6167,3934,0.957097575399406,-9
297,0,0,8,978,7280,6342,1000,7273,5855,0.979667365860974,-7
389,0,0,9,960,6871,4851,937,6864,5369,0.976253737451249,-7
181,0,0,2,981,6894,5058,1000,6888,5010,0.978846163871681,-6
653,0,0,8,1000,6245,3479,982,6241,4003,0.981074402420044,-4
16,0,0,7,984,6573,4421,926,6570,4937,0.988865053457673,-3
383,0,0,9,989,6547,4956,957,6544,3999,0.988260210776817,-3
272,0,0,3,968,6337,3453,979,6335,3405,0.989736282724496,-2
186,0,0,9,981,6894,5058,1000,6894,5321,1.0,0
449,0,0,2,980,6205,4195,1000,6205,3709,1.0,0
664,0,0,3,989,6372,4135,1000,6372,4079,1.0,0
226,0,0,5,986,6389,4337,979,6390,3950,0.9957371599334,1
133,0,0,7,982,6336,4180,975,6340,3954,0.982652672639774,4
293,0,0,2,978,7280,6342,1000,7284,5741,0.988277133678632,4
173,0,0,3,1000,6239,3526,1000,6244,3791,0.975645134972187,5
62,0,0,4,1000,6756,5273,1000,6762,5161,0.979488146845612,6
525,0,0,8,988,6564,4502,941,6570,4690,0.977158747627137,6
300,0,0,2,962,6510,4592,974,6523,4451,0.949586688279593,13
274,0,0,6,968,6337,3453,959,6354,3734,0.917391711759473,17
386,0,0,6,960,6871,4851,1000,6888,5264,0.940712867267736,17
572,0,0,9,1000,6506,4421,930,6525,4177,0.922686990624356,19
453,0,0,7,980,6205,4195,1000,6226,3743,0.906530219042152,21
675,0,0,0,1000,6609,5066,971,6632,4930,0.918658998020158,23
372,0,0,1,997,6226,3619,955,6251,3349,0.874106016951639,25
112,0,0,9,983,6324,4308,1000,6350,3826,0.887088412604018,26
382,0,0,8,989,6547,4956,938,6573,4189,0.900872890202801,26
59,0,0,0,1000,6756,5273,953,6783,4795,0.905704304885452,27
585,0,0,9,963,6093,3028,947,6121,3257,0.845817793181429,28
154,0,0,5,1000,6547,4456,979,6576,4493,0.885417583415551,29
301,0,0,4,962,6510,4592,956,6539,4368,0.88733388868085,29
64,0,0,6,1000,6756,5273,962,6790,4414,0.87677255917781,34
378,0,0,1,989,6547,4956,945,6582,8359,0.911346912108984,35
363,0,0,8,1000,6161,2950,990,6198,3149,0.786895308042827,37
334,0,0,6,955,6626,4564,926,6664,5246,0.867092117836137,38
219,0,0,9,1000,6524,4679,985,6564,4552,0.84695384053689,40
13,0,0,4,984,6573,4421,960,6616,5012,0.84117540619278,43
561,0,0,3,971,6176,3295,1000,6222,3665,0.769440791437944,46
471,0,0,0,984,6394,4913,984,6442,4874,0.827795072733125,48
19,0,0,2,1000,6165,2903,981,6215,3968,0.749343031472311,50
128,0,0,1,982,6336,4180,1000,6386,10639,0.890142498245703,50
193,0,0,9,1000,6428,3713,1000,6479,4040,0.768877825523619,51
336,0,0,8,955,6626,4564,1000,6677,5091,0.815470961872341,51
67,0,0,9,1000,6756,5273,1000,6809,4542,0.809729870158841,53
340,0,0,7,1000,6521,3739,934,6575,4017,0.760112186415422,54
469,0,0,8,1000,6476,6254,1000,6531,7959,0.863595535871218,55
448,0,0,1,980,6205,4195,935,6265,3766,0.741716095769497,60
230,0,0,9,986,6389,4337,951,6457,4493,0.734917277175473,68
406,0,0,8,1000,6818,5394,975,6887,5730,0.783056569157933,69
455,0,0,9,980,6205,4195,988,6274,4128,0.71313461342601,69
385,0,0,3,960,6871,4851,941,6942,5054,0.754815263230553,71
477,0,0,8,984,6394,4913,942,6467,4360,0.729973740607881,73
178,0,0,9,1000,6239,3526,902,6314,3610,0.647475994035868,75
190,0,0,6,1000,6428,3713,1000,6505,4056,0.657966452661509,77
22,0,0,5,1000,6165,2903,938,6243,3885,0.618517654067251,78
476,0,0,7,984,6394,4913,931,6473,4953,0.726229523329394,79
25,0,0,8,1000,6165,2903,951,6246,3340,0.568449291682669,81
147,0,0,6,1000,6266,4391,934,6348,3605,0.65273924463744,82
126,0,0,8,1000,6311,3683,1000,6394,4003,0.629568244848014,83
104,0,0,8,985,7038,5669,1000,7124,5536,0.732475560075796,86
32,0,0,6,965,6666,4646,978,6753,4862,0.686808216292621,87
304,0,0,8,962,6510,4592,881,6598,4265,0.669805943793378,88
359,0,0,2,1000,6161,2950,1000,6250,3370,0.529883787314597,89
215,0,0,5,1000,6524,4679,1000,6617,4554,0.652510976582817,93
150,0,0,9,1000,6266,4391,941,6361,8007,0.748034368077499,95
294,0,0,4,978,7280,6342,951,7375,5856,0.732446277068579,95
643,0,0,5,1000,6516,11864,963,6611,7657,0.832487104793003,95
179,0,0,0,981,6894,5058,994,6990,11687,0.812373858350874,96
255,0,0,9,959,6704,4509,977,6800,5309,0.667937651945653,96
284,0,0,9,1000,6303,3857,929,6399,4379,0.610596109494367,96
440,0,0,1,1000,6316,3423,950,6412,3821,0.559830483281096,96
105,0,0,9,985,7038,5669,934,7139,5592,0.694495886158828,101
261,0,0,8,1000,6914,13366,938,7015,5652,0.826699062354838,101
415,0,0,6,926,6453,3404,983,6554,4776,0.593150122060907,101
400,0,0,8,994,6484,4014,962,6587,3955,0.567727596215755,103
354,0,0,6,981,6582,4702,1000,6686,4592,0.618624437236367,104
369,0,0,8,1000,6403,4086,1000,6508,5307,0.620171467623492,105
156,0,0,7,1000,6547,4456,981,6654,4799,0.607342135525473,107
464,0,0,2,1000,6476,6254,1000,6583,4871,0.669558259159287,107
381,0,0,7,989,6547,4956,954,6655,5160,0.638284461796221,108
