Role,Start Time,End Time,Avg Cycles 1,Max Cycles 1,Avg Cycles 2,Max Cycles 2,Difference,Trials,Request ID,MAC Address,Boot ID
sampler,2020-02-13 08:57:52,2020-02-13 08:58:08,4692,285244,4161,37270,531,1198,811d8632-b39c-461e-8ef6-a7d66355216c,66:09:5E:4B:FD:E1,50ee9e61-8e14-49b1-80cc-1beed2e3188b
sampler,2020-02-13 08:57:52,2020-02-13 08:58:08,4250,215218,4167,71948,83,1198,31ce35d7-e076-4659-a300-836d1bd27e1a,C6:92:9C:83:F3:FB,13ffc083-8a07-4c55-ab8f-815aeded4fce
sampler,2020-02-13 08:57:52,2020-02-13 08:58:08,4192,68298,4556,289764,364,1198,f99fa83d-888e-43f4-b5ad-575110fc8bcf,02:F3:9C:96:E2:BF,16b6a485-2c78-492a-803a-394817be4792
sampler,2020-02-13 08:57:52,2020-02-13 08:58:08,4887,456520,4595,94996,292,1198,16eb511f-f563-4b18-8206-7c0d3892ccf1,2E:C7:FF:81:37:B1,1136bbbc-807f-410b-b2e1-9e1a28a94520
sampler,2020-02-13 08:57:52,2020-02-13 08:58:08,4520,126174,4017,40668,503,1198,ee15f7ba-9c90-4b90-8139-7575f2074c6b,1E:ED:CB:BA:80:AE,1c0a1bd7-f98d-4fd8-b2b8-cbd66f367f3e
sampler,2020-02-13 08:57:52,2020-02-13 08:58:08,4264,77894,4582,145838,318,1198,a5074dd1-96ca-438a-8d8e-59e2923e82ef,4A:79:2B:65:71:2A,561a69bb-d920-475e-b37f-91bdc2783bcf
sampler,2020-02-13 08:57:52,2020-02-13 08:58:08,4177,81820,4285,115812,108,1198,ef105e2e-e91d-4061-ac45-a2e602968ecd,CE:27:18:C8:BB:BA,07175aac-f296-4ac8-92aa-2c0adc9ea4bf
sampler,2020-02-13 08:57:52,2020-02-13 08:58:08,4273,41764,4318,54540,45,1198,6c88d284-b3dc-4365-bafa-a51651796f47,76:D4:A4:74:4A:22,e3a3979e-f2e0-4b55-8a2c-be57327c44c2
sampler,2020-02-13 08:57:52,2020-02-13 08:58:08,4395,229560,4656,206464,261,1198,84c44b7d-c567-43c8-8c7e-59c77c52b71f,76:32:7C:D4:C8:03,7536eb7f-431c-42e2-9b2d-28ed18b199fc
sampler,2020-02-13 08:57:52,2020-02-13 08:58:08,3756,49912,3571,51138,185,1198,329eea76-b313-4458-822a-d928c4951374,A6:9E:D0:2F:AF:D7,7235898a-dfab-4281-a163-856f75db2468
sampler,2020-02-13 08:57:52,2020-02-13 08:58:08,3695,38580,3685,112532,10,1198,cb0f48be-d7f3-49fa-bc0a-7cd96cb89eb1,BE:6C:C4:DD:B7:C9,c677bcb5-fc63-46c6-a7e4-8965205a8cb6
