Logs,Boot ID,MAC Address,Phase 3,Phase 2,Phase 1,Phases,Start Time,End Time,Id,Request ID,Success,Error,Base Sample,Bit Sample
out/05-21-14-22/log,6dc99202-f7fb-493e-b8e8-56c1c75d8412,62:77:70:03:B2:91,2,2,2,3,2020-05-21 21:22:08,2020-05-21 21:22:34,2,2e3febf0-b834-4203-a6ff-e887c61a8f9e,1,,-,-
out/05-21-14-22/log,ee966a2e-20b7-442f-98e0-938683f1a415,D2:94:9C:9C:EC:61,6,6,6,3,2020-05-21 21:22:08,2020-05-21 21:22:34,6,b785fc16-074b-4fb1-9f1d-043597255b80,1,,-,-
out/05-21-14-22/log,71918695-0d04-4433-8524-c6966cb63fd7,5A:DA:B3:C9:3D:87,7,7,7,3,2020-05-21 21:22:08,2020-05-21 21:22:35,7,56ad48d2-8579-46bf-9ae4-badca5649945,1,,-,-
out/05-21-14-22/log,17080b11-eb80-465c-804d-d09ebf1fcb85,16:16:7A:82:DE:FE,5,5,5,3,2020-05-21 21:22:08,2020-05-21 21:22:35,5,e64f8b01-4829-4806-bf36-0b0ad351d570,1,,-,-
out/05-21-14-22/log,f95e3146-4d20-4261-91d2-54e275177403,EA:1C:22:F7:4C:18,1,1,1,3,2020-05-21 21:22:08,2020-05-21 21:22:35,1,4f53ce96-5152-44ba-a8f5-760045973401,1,,-,-
out/05-21-14-22/log,2137d47e-193d-491e-a7ff-d2d25c42fbdf,E6:27:61:15:2E:48,4,4,4,3,2020-05-21 21:22:07,2020-05-21 21:22:34,4,c54c6a23-5b84-47cc-a821-5e4a497344e7,1,,-,-
out/05-21-14-22/log,6d9e6468-cb04-4fb3-a048-3333c7921971,5E:03:08:A5:48:2B,8,8,8,3,2020-05-21 21:22:07,2020-05-21 21:22:34,8,f46f2479-7fd8-47a2-a962-731c3a9d09cd,1,,-,-
out/05-21-14-22/log,0a8d0890-9e39-40dc-a486-3c6b2e428766,1A:43:29:F1:61:9F,10,10,10,3,2020-05-21 21:22:07,2020-05-21 21:22:34,10,46afdb18-a9a6-44b3-b0ce-6e9bf7487ca6,1,,-,-
out/05-21-14-22/log,c6736051-f770-4153-921a-2c120f7fc091,42:0C:6C:91:CE:10,3,3,3,3,2020-05-21 21:22:07,2020-05-21 21:22:35,3,20d1395d-a71a-4eb3-b7a1-cb3a74fcd505,1,,-,-
out/05-21-14-22/log,0e0bec60-4e61-4639-b468-531ca1e89602,66:47:CE:A9:CF:04,9,64,9,3,2020-05-21 21:22:07,2020-05-21 21:22:35,9,3b63448c-08c4-42df-a516-e79d0ee28e60,1,,-,-
