Id,Sender,Receiver,Rate,Bits,Sent Data,Rcvd Data,Sender Erasures,Receiver Erasures,SErasures,RErasures,Errors,Error %,Ones,OneErrs,OneErr%,Zeroes,ZeroErrs,ZeroErr%
1,24,17,10,50,00000010000000000110000101000100100000000000000000,11111111111111111111111111111111111111111111111111,,,0,0,43,86.0,7,0,0,43,43,100
2,22,19,10,50,01000000000000000000001000000000100001000000000100,11111111111111111111111111111111111111111111111111,,,0,0,45,90.0,5,0,0,45,45,100
4,54,50,10,50,01001111011011011100111110000110010111111001101111,11111111111111111111111111111111111111111111111111,,,0,0,18,36.0,32,0,0,18,18,100
5,38,30,10,50,11111111101111111011111011111111111111110111110111,11111111111111111111111111111111111111111111111111,,,0,0,5,10.0,45,0,0,5,5,100
8,98,70,10,50,11100100111101000101010011100010000111010000001001,11111111111111111111111111111111111111111111111111,,,0,0,28,56.0,22,0,0,28,28,100
10,73,60,10,50,10001010010000100000000000010010000101011000100000,11111111111111111111111111111111111111111111111111,,,0,0,38,76.0,12,0,0,38,38,100
11,58,41,10,50,11001110101110011101001111110011101111101111011111,11111111111111111111111111111111111111111111111111,,,0,0,14,28.0,36,0,0,14,14,100
12,32,23,10,50,01101011101101111100101011111101101101011110111111,11111111111111111111111111111111111111111111111111,,,0,0,14,28.0,36,0,0,14,14,100
13,39,25,10,50,00000000011111010001101101100010111111111000011111,11111111111111111111111111111111111111111111111111,,,0,0,23,46.0,27,0,0,23,23,100
14,79,40,10,50,01111111111111111111000111110111111110111001110111,11111111111111111111111111111111111111111111111111,,,0,0,9,18.0,41,0,0,9,9,100
16,67,61,10,50,11000000010000000000010110000110000000000101110000,11111111111111111111111111111111111111111111111111,,,0,0,38,76.0,12,0,0,38,38,100
17,57,51,10,50,10110110101111111110111111110101011011111110101111,11111111101111111111111111111111111111111111111111,,,0,0,10,20.0,39,0,0,11,10,90
19,88,15,10,50,00101111000000010011100010100011111101001000001111,11111111111111111111111111111111111111111111111111,,,0,0,27,54.0,23,0,0,27,27,100
20,85,29,10,50,00110111100110011110100100100011000001101011010100,11111111111111111111111111111111111111111111111111,,,0,0,26,52.0,24,0,0,26,26,100
21,82,80,10,50,10000101100111001110010101000111010100001001001000,11111111111111111111111111111111111111111111111111,,,0,0,29,58.0,21,0,0,29,29,100
22,64,35,10,50,01110111010110011111010010010101000000100001101000,11111111111111111111111111111111111111111111111111,,,0,0,27,54.0,23,0,0,27,27,100
23,28,12,10,50,00010001000000000010000111100000001100010101010100,11111111111111111111111111111111111111111101111111,,,0,0,35,70.0,14,0,0,36,35,97
