Logs,Boot ID,MAC Address,Bit-1 Sample,Base Sample,Phase 3,Bit-0 Sample,Phase 2,Phase 1,Phases,Start Time,End Time,Id,Request ID,Success,Error
out/09-09-23-54/log,8d6fb454-4524-4edb-a36a-b50a14ab310f,16:0F:11:C1:C7:D2,out/09-09-23-54/bit1_samples34,out/09-09-23-54/base_samples34,74,out/09-09-23-54/bit0_samples34,90,90,3,2020-09-10 06:54:05,2020-09-10 06:55:04,34,d2968b68-b1ed-4ef9-a60d-1f4f7f918c4f,1,
out/09-09-23-54/log,566c7711-4117-4d7b-9eba-969fb18c92df,6A:4B:DB:93:08:F2,out/09-09-23-54/bit1_samples66,out/09-09-23-54/base_samples66,76,out/09-09-23-54/bit0_samples66,68,78,3,2020-09-10 06:54:05,2020-09-10 06:55:04,66,d269e2ab-a532-49e1-b1d3-b27289b58ae4,1,
out/09-09-23-54/log,114b8dc9-e7bd-405a-9a2e-1fd60116aa34,3A:AA:B0:33:8B:29,out/09-09-23-54/bit1_samples89,out/09-09-23-54/base_samples89,89,out/09-09-23-54/bit0_samples89,89,89,3,2020-09-10 06:54:05,2020-09-10 06:55:05,89,7e6e6400-f9be-4680-8798-c007aabf794f,1,
out/09-09-23-54/log,2e900388-ce80-4df3-b53b-9147bab779e8,6A:15:69:E5:79:B9,out/09-09-23-54/bit1_samples91,out/09-09-23-54/base_samples91,91,out/09-09-23-54/bit0_samples91,91,91,3,2020-09-10 06:54:05,2020-09-10 06:55:05,91,5de014eb-8234-44ff-87ec-742bf0c497f4,1,
out/09-09-23-54/log,36ba2c15-3ece-4c6b-b30d-0a082c000b71,9E:71:D3:89:46:7D,out/09-09-23-54/bit1_samples40,out/09-09-23-54/base_samples40,40,out/09-09-23-54/bit0_samples40,52,40,3,2020-09-10 06:54:05,2020-09-10 06:55:04,40,854dba3b-5c10-4cc9-8bcd-a0c55455ac88,1,
out/09-09-23-54/log,6bde49b2-205f-4964-8769-fca0121ba748,CE:62:27:5D:0D:05,out/09-09-23-54/bit1_samples29,out/09-09-23-54/base_samples29,104,out/09-09-23-54/bit0_samples29,29,32,3,2020-09-10 06:54:05,2020-09-10 06:55:05,29,3f8b3c27-08b1-4c5e-b24f-71953bb20bee,1,
out/09-09-23-54/log,3921d69a-416f-4794-9013-c6c0da710ce3,CE:3B:4A:A6:05:BE,out/09-09-23-54/bit1_samples13,out/09-09-23-54/base_samples13,13,out/09-09-23-54/bit0_samples13,13,13,3,2020-09-10 06:54:05,2020-09-10 06:55:05,13,16ee0ca0-d26a-437d-bda8-018357df721d,1,
out/09-09-23-54/log,e9bbdc81-557c-49dc-94b5-ed564e1b68b2,26:B9:18:EF:1E:8B,out/09-09-23-54/bit1_samples33,out/09-09-23-54/base_samples33,33,out/09-09-23-54/bit0_samples33,33,33,3,2020-09-10 06:54:05,2020-09-10 06:55:05,33,1b72a3d0-4144-4e57-b84a-74222a008588,1,
out/09-09-23-54/log,7d4bc0d8-d587-42b5-8067-2865525b7132,12:47:92:D2:DB:6F,out/09-09-23-54/bit1_samples41,out/09-09-23-54/base_samples41,41,out/09-09-23-54/bit0_samples41,41,48,3,2020-09-10 06:54:05,2020-09-10 06:55:05,41,e0dd7a89-c822-4a92-afc5-890832a84254,1,
out/09-09-23-54/log,95e62da9-c7dd-4fa0-afb8-b81d9a916ac1,FE:C8:B9:03:E4:CF,out/09-09-23-54/bit1_samples62,out/09-09-23-54/base_samples62,63,out/09-09-23-54/bit0_samples62,256,62,3,2020-09-10 06:54:05,2020-09-10 06:55:04,62,276f33c0-e1a2-4f6b-a60d-e6c219adbe45,1,
out/09-09-23-54/log,6a00417a-dee9-4c95-8238-69a52aabd02b,06:D1:B6:0C:26:66,out/09-09-23-54/bit1_samples93,out/09-09-23-54/base_samples93,93,out/09-09-23-54/bit0_samples93,93,93,3,2020-09-10 06:54:05,2020-09-10 06:55:05,93,81f1908e-56af-419f-b077-e7ac75315d4c,1,
out/09-09-23-54/log,cac6d24f-4fb9-47eb-8748-609ddbce9fb0,FE:EE:47:B5:4E:A5,out/09-09-23-54/bit1_samples19,out/09-09-23-54/base_samples19,19,out/09-09-23-54/bit0_samples19,19,19,3,2020-09-10 06:54:05,2020-09-10 06:55:05,19,f2dc5d23-cdc1-4427-bb75-e5811a2fea33,1,
out/09-09-23-54/log,e77340cf-1556-4cca-88cd-740d876546e3,E2:91:89:D8:D9:3B,out/09-09-23-54/bit1_samples86,out/09-09-23-54/base_samples86,86,out/09-09-23-54/bit0_samples86,86,86,3,2020-09-10 06:54:05,2020-09-10 06:55:04,86,eccc65c7-bcd8-4ccb-a7b8-ee337a101ebc,1,
out/09-09-23-54/log,17379152-0218-49e9-8c18-af55860b72ad,4E:8D:28:3B:E8:D0,out/09-09-23-54/bit1_samples73,out/09-09-23-54/base_samples73,74,out/09-09-23-54/bit0_samples73,74,73,3,2020-09-10 06:54:05,2020-09-10 06:55:05,73,d1c9e429-399b-467c-9268-dc7ee443237a,1,
out/09-09-23-54/log,7bf15bc7-fb15-46fb-81f1-920914d26bf8,FA:A8:F9:09:7B:87,out/09-09-23-54/bit1_samples39,out/09-09-23-54/base_samples39,41,out/09-09-23-54/bit0_samples39,226,52,3,2020-09-10 06:54:05,2020-09-10 06:55:05,39,2e10be36-6d2c-473e-aa75-2a2e854a1ca6,1,
out/09-09-23-54/log,10733242-54e5-41a4-a1bc-0c7d6564698a,B2:5B:C4:5F:99:12,out/09-09-23-54/bit1_samples2,out/09-09-23-54/base_samples2,51,out/09-09-23-54/bit0_samples2,48,48,3,2020-09-10 06:54:05,2020-09-10 06:55:04,2,529940f4-a6b1-438f-bc33-46c4e1da81cd,1,
out/09-09-23-54/log,576fafb0-524d-410c-bce2-0ce104d33049,76:1B:E7:01:DB:F9,out/09-09-23-54/bit1_samples50,out/09-09-23-54/base_samples50,50,out/09-09-23-54/bit0_samples50,50,50,3,2020-09-10 06:54:05,2020-09-10 06:55:04,50,12b685b6-fc50-415f-b1bf-720f3839f77e,1,
out/09-09-23-54/log,7d7c3fbb-4c6f-4233-940a-4ff1398fce4e,3E:12:0C:21:97:EA,out/09-09-23-54/bit1_samples45,out/09-09-23-54/base_samples45,45,out/09-09-23-54/bit0_samples45,45,45,3,2020-09-10 06:54:05,2020-09-10 06:55:05,45,862b9905-8118-4d1e-a7e0-271ff711697c,1,
out/09-09-23-54/log,1b7d23be-75f6-498d-b19e-e463e47b77ab,52:F0:6A:94:35:72,out/09-09-23-54/bit1_samples92,out/09-09-23-54/base_samples92,92,out/09-09-23-54/bit0_samples92,92,92,3,2020-09-10 06:54:05,2020-09-10 06:55:04,92,10a00a06-3cad-4f23-9fe3-4bac73af9ccc,1,
out/09-09-23-54/log,b22538d3-1f08-4c2c-b789-3bea0fe24e81,7A:FA:7C:73:7F:D1,out/09-09-23-54/bit1_samples21,out/09-09-23-54/base_samples21,24,out/09-09-23-54/bit0_samples21,512,21,3,2020-09-10 06:54:05,2020-09-10 06:55:05,21,35eeac41-21dd-4d67-8616-bdd9788554d0,1,
out/09-09-23-54/log,63963b7c-f8c7-4879-8445-3fa0c53b77a9,5A:2E:CC:B9:A8:85,out/09-09-23-54/bit1_samples90,out/09-09-23-54/base_samples90,90,out/09-09-23-54/bit0_samples90,90,90,3,2020-09-10 06:54:05,2020-09-10 06:55:04,90,8d3a2b0a-929b-484f-926a-66ca061b880c,1,
out/09-09-23-54/log,3f081d48-a183-4fe9-b89f-2ed8565562c9,C6:4B:A0:9D:6E:01,out/09-09-23-54/bit1_samples4,out/09-09-23-54/base_samples4,4,out/09-09-23-54/bit0_samples4,53,32,3,2020-09-10 06:54:05,2020-09-10 06:55:04,4,7a08597a-0793-40a7-8b6e-c389f21f347e,1,
out/09-09-23-54/log,b3f67ba7-f6cb-4a60-ab50-48cb20ef7d70,DA:E7:3E:C3:14:F1,out/09-09-23-54/bit1_samples80,out/09-09-23-54/base_samples80,88,out/09-09-23-54/bit0_samples80,138,80,3,2020-09-10 06:54:05,2020-09-10 06:55:04,80,95eecdf5-1b1b-4dda-a0b7-60c60dcf3e61,1,
out/09-09-23-54/log,068bfe96-92c3-48ea-b1ff-f53232187e99,6A:A9:25:5D:67:7B,out/09-09-23-54/bit1_samples37,out/09-09-23-54/base_samples37,37,out/09-09-23-54/bit0_samples37,37,37,3,2020-09-10 06:54:05,2020-09-10 06:55:05,37,cb930d2f-d865-45f7-9651-066ca6e4e00f,1,
out/09-09-23-54/log,45b1e5ca-bdf5-46bf-ab89-2d1f9eefb1c8,3A:89:8D:47:42:A5,out/09-09-23-54/bit1_samples28,out/09-09-23-54/base_samples28,30,out/09-09-23-54/bit0_samples28,28,28,3,2020-09-10 06:54:05,2020-09-10 06:55:04,28,c2a11118-79fe-4d18-a171-f7a77397b5bf,1,
out/09-09-23-54/log,3b707861-0a3c-4cdc-a963-45dd40e81925,CE:60:F8:D1:96:37,out/09-09-23-54/bit1_samples44,out/09-09-23-54/base_samples44,44,out/09-09-23-54/bit0_samples44,45,44,3,2020-09-10 06:54:05,2020-09-10 06:55:04,44,b4172b3d-b185-453e-87d4-6a7626371e27,1,
out/09-09-23-54/log,3bd67205-b79e-400f-82de-fd55fd51cf1f,72:82:04:6A:EB:C8,out/09-09-23-54/bit1_samples49,out/09-09-23-54/base_samples49,64,out/09-09-23-54/bit0_samples49,64,83,3,2020-09-10 06:54:05,2020-09-10 06:55:05,49,cfa19c18-72cd-4b2a-bdab-e82bb31320d8,1,
out/09-09-23-54/log,58e7b5c4-4053-478b-a807-fe3c363ead18,9E:78:0C:26:11:07,out/09-09-23-54/bit1_samples1,out/09-09-23-54/base_samples1,1,out/09-09-23-54/bit0_samples1,1,1,3,2020-09-10 06:54:05,2020-09-10 06:55:05,1,06d3a43f-932a-45d0-82b6-e4fac9f43da5,1,
out/09-09-23-54/log,670f828b-f61d-46b0-802e-ed8e9d59f660,22:F7:65:71:C7:16,out/09-09-23-54/bit1_samples81,out/09-09-23-54/base_samples81,81,out/09-09-23-54/bit0_samples81,81,81,3,2020-09-10 06:54:05,2020-09-10 06:55:05,81,5fb345e9-6d1a-437d-9b47-bc3dcf5159d0,1,
out/09-09-23-54/log,f072c87c-fa21-4af4-963e-4be776fa582d,CA:E0:B6:7E:8D:F5,out/09-09-23-54/bit1_samples67,out/09-09-23-54/base_samples67,73,out/09-09-23-54/bit0_samples67,82,89,3,2020-09-10 06:54:05,2020-09-10 06:55:05,67,5f1afdc2-b1c5-4f72-b976-4c27e1b29d4a,1,
out/09-09-23-54/log,bcc80570-1fd2-4767-b5d0-e211c15a4f3b,1E:48:9E:4D:24:F2,out/09-09-23-54/bit1_samples52,out/09-09-23-54/base_samples52,52,out/09-09-23-54/bit0_samples52,52,52,3,2020-09-10 06:54:05,2020-09-10 06:55:04,52,5f746bcd-16b7-4212-9c7c-652ae7373e35,1,
out/09-09-23-54/log,6123a6e4-315e-4064-a4a8-5572f1e3d71f,3A:EA:D4:A5:6C:C5,out/09-09-23-54/bit1_samples12,out/09-09-23-54/base_samples12,65,out/09-09-23-54/bit0_samples12,91,75,3,2020-09-10 06:54:05,2020-09-10 06:55:04,12,6f52d715-093f-44ab-aeec-8439902eb024,1,
out/09-09-23-54/log,1d43f6e7-a00d-4f3e-a63d-344c5adae5e8,B6:3E:7E:54:BC:A8,out/09-09-23-54/bit1_samples79,out/09-09-23-54/base_samples79,79,out/09-09-23-54/bit0_samples79,79,79,3,2020-09-10 06:54:05,2020-09-10 06:55:05,79,945bee8d-bfea-4c56-84d5-5e8eacc669ef,1,
out/09-09-23-54/log,f9c850ba-a3fd-463d-8d65-b1708762b52c,0A:DE:9F:5E:FB:6C,out/09-09-23-54/bit1_samples69,out/09-09-23-54/base_samples69,69,out/09-09-23-54/bit0_samples69,69,72,3,2020-09-10 06:54:05,2020-09-10 06:55:05,69,d10c5a95-e862-47cd-882e-ab13c263eade,1,
out/09-09-23-54/log,39d4b5c3-b644-4424-9c21-b935190553f5,56:C1:6B:8D:56:BF,out/09-09-23-54/bit1_samples22,out/09-09-23-54/base_samples22,42,out/09-09-23-54/bit0_samples22,40,32,3,2020-09-10 06:54:05,2020-09-10 06:55:04,22,8c3dfb3e-3e62-421e-afdd-45e17d1a430b,1,
out/09-09-23-54/log,38aa06ea-af28-4a28-be21-d584faec5568,E6:C6:76:51:9A:4C,out/09-09-23-54/bit1_samples43,out/09-09-23-54/base_samples43,126,out/09-09-23-54/bit0_samples43,214,46,3,2020-09-10 06:54:05,2020-09-10 06:55:05,43,e1e5c7a8-8564-447a-bd2a-3284988b3005,1,
out/09-09-23-54/log,06db06ef-2640-4df3-8128-ee1cb8439b5a,8E:00:3B:DE:F8:B0,out/09-09-23-54/bit1_samples8,out/09-09-23-54/base_samples8,82,out/09-09-23-54/bit0_samples8,84,80,3,2020-09-10 06:54:05,2020-09-10 06:55:04,8,ca0604b5-26d5-4642-b789-07e189463ac0,1,
out/09-09-23-54/log,adb3c5d9-0237-4163-bf0e-63011dd9769b,72:0B:3C:87:BF:10,out/09-09-23-54/bit1_samples57,out/09-09-23-54/base_samples57,57,out/09-09-23-54/bit0_samples57,57,57,3,2020-09-10 06:54:05,2020-09-10 06:55:05,57,c3d4709f-0564-4d70-870d-43b7640172f7,1,
out/09-09-23-54/log,871e920d-bfbf-4a15-a034-00e160a21d14,02:8C:25:7F:55:81,out/09-09-23-54/bit1_samples9,out/09-09-23-54/base_samples9,9,out/09-09-23-54/bit0_samples9,9,9,3,2020-09-10 06:54:05,2020-09-10 06:55:05,9,6bf9e908-3908-4eca-a94d-ebcc0a776f84,1,
out/09-09-23-54/log,99853004-9c4e-4e33-9b11-4b19704bb0bb,0A:57:68:65:51:31,out/09-09-23-54/bit1_samples27,out/09-09-23-54/base_samples27,27,out/09-09-23-54/bit0_samples27,27,27,3,2020-09-10 06:54:05,2020-09-10 06:55:05,27,eed244c3-5d16-4b16-955f-1a30081f7fb5,1,
out/09-09-23-54/log,57ed3c77-a318-4a1f-99cd-4d72de2214ec,5A:C8:2D:61:1B:68,out/09-09-23-54/bit1_samples53,out/09-09-23-54/base_samples53,516,out/09-09-23-54/bit0_samples53,53,54,3,2020-09-10 06:54:05,2020-09-10 06:55:05,53,646d9a78-b2bc-4cd6-b4ae-afa138dcf7d0,1,
out/09-09-23-54/log,0757c0c9-c275-48bc-a299-a1b95cac1ec7,CE:29:31:8A:CF:C8,out/09-09-23-54/bit1_samples38,out/09-09-23-54/base_samples38,65,out/09-09-23-54/bit0_samples38,38,38,3,2020-09-10 06:54:05,2020-09-10 06:55:04,38,b481bb25-4fa9-489d-a6e9-d1cff891a94b,1,
out/09-09-23-54/log,67b1dd25-11cd-4253-8183-523f1d621bb7,92:DE:CC:68:F4:27,out/09-09-23-54/bit1_samples59,out/09-09-23-54/base_samples59,63,out/09-09-23-54/bit0_samples59,63,61,3,2020-09-10 06:54:05,2020-09-10 06:55:05,59,10648d1f-f1a5-4938-acb0-549b700180ed,1,
out/09-09-23-54/log,3be8cae6-da6b-4847-aa7a-3a806051b544,96:E7:4F:AF:6A:9C,out/09-09-23-54/bit1_samples75,out/09-09-23-54/base_samples75,80,out/09-09-23-54/bit0_samples75,75,76,3,2020-09-10 06:54:05,2020-09-10 06:55:05,75,b3ee4e28-6614-4d5b-ad3d-b28a2ed8b03b,1,
out/09-09-23-54/log,0f63ebe1-9e8c-420e-bc19-8b54c6550a40,D2:40:9A:82:1A:89,out/09-09-23-54/bit1_samples48,out/09-09-23-54/base_samples48,87,out/09-09-23-54/bit0_samples48,74,73,3,2020-09-10 06:54:05,2020-09-10 06:55:04,48,70c9cfcf-74f6-438c-98d8-3f21cd94dee6,1,
out/09-09-23-54/log,99feb779-aad1-4dd4-8efc-38036d50a4f8,6E:CA:11:34:20:E7,out/09-09-23-54/bit1_samples85,out/09-09-23-54/base_samples85,320,out/09-09-23-54/bit0_samples85,85,85,3,2020-09-10 06:54:05,2020-09-10 06:55:05,85,c4538fc5-ff74-4375-b024-82d2b5c2bf5e,1,
out/09-09-23-54/log,ae6abe58-b54b-4d5b-af82-05b885b891ae,82:F6:14:C7:AE:9E,out/09-09-23-54/bit1_samples47,out/09-09-23-54/base_samples47,76,out/09-09-23-54/bit0_samples47,76,88,3,2020-09-10 06:54:05,2020-09-10 06:55:05,47,a4261b22-b00a-4ddd-b26c-167702cd7bb7,1,
out/09-09-23-54/log,a2f1be04-b614-4617-9337-9f65961f48eb,A6:97:F9:0E:89:6D,out/09-09-23-54/bit1_samples58,out/09-09-23-54/base_samples58,65,out/09-09-23-54/bit0_samples58,69,96,3,2020-09-10 06:54:05,2020-09-10 06:55:04,58,fcc793dd-e8ee-404d-8032-11025f0d73d3,1,
out/09-09-23-54/log,96ee4441-0a59-43c4-8aac-cd6f67b3c79e,CA:7C:4A:3F:CB:29,out/09-09-23-54/bit1_samples63,out/09-09-23-54/base_samples63,63,out/09-09-23-54/bit0_samples63,63,63,3,2020-09-10 06:54:05,2020-09-10 06:55:05,63,fffde608-79f0-4368-8efb-ab51d3e583bd,1,
out/09-09-23-54/log,f211731a-8199-49db-8ab3-fa89d34cff49,16:AD:99:9A:71:94,out/09-09-23-54/bit1_samples83,out/09-09-23-54/base_samples83,88,out/09-09-23-54/bit0_samples83,96,83,3,2020-09-10 06:54:05,2020-09-10 06:55:05,83,99f877f5-036b-4a16-9cbd-3893dec08c14,1,
out/09-09-23-54/log,702d8aa4-0b09-4816-adef-c298ab930511,B6:BC:17:32:EF:B9,out/09-09-23-54/bit1_samples20,out/09-09-23-54/base_samples20,64,out/09-09-23-54/bit0_samples20,21,71,3,2020-09-10 06:54:05,2020-09-10 06:55:04,20,1f3d590b-2952-41e8-baed-e71a7855e853,1,
out/09-09-23-54/log,df9d09c6-1219-4298-b99c-6df0881ec7d9,8E:3F:40:C4:99:71,out/09-09-23-54/bit1_samples68,out/09-09-23-54/base_samples68,81,out/09-09-23-54/bit0_samples68,68,70,3,2020-09-10 06:54:05,2020-09-10 06:55:04,68,7e2b141e-b95e-4583-a816-0b52d7f56fba,1,
out/09-09-23-54/log,b21fc82a-c903-48ea-bed2-3b04b518a3d7,D2:BB:A2:53:22:57,out/09-09-23-54/bit1_samples54,out/09-09-23-54/base_samples54,59,out/09-09-23-54/bit0_samples54,512,56,3,2020-09-10 06:54:05,2020-09-10 06:55:04,54,f0c50599-9b27-46d3-a6c3-3677cdd58e85,1,
out/09-09-23-54/log,2e33605b-33b2-4c44-b264-ee88c5f37168,66:83:31:D2:D1:A6,out/09-09-23-54/bit1_samples51,out/09-09-23-54/base_samples51,51,out/09-09-23-54/bit0_samples51,51,51,3,2020-09-10 06:54:05,2020-09-10 06:55:05,51,2cc2289c-eded-4365-99ca-16f28a169f4f,1,
out/09-09-23-54/log,cf067618-529c-48d1-abc7-0434f868fd41,7A:39:62:7B:6E:11,out/09-09-23-54/bit1_samples46,out/09-09-23-54/base_samples46,46,out/09-09-23-54/bit0_samples46,256,46,3,2020-09-10 06:54:05,2020-09-10 06:55:04,46,f91b7045-477e-4c2c-b39e-9d6ae70c109c,1,
out/09-09-23-54/log,5a3c0af5-a2e7-4be9-b357-0fb40b0bccd2,06:0A:76:04:D3:02,out/09-09-23-54/bit1_samples84,out/09-09-23-54/base_samples84,84,out/09-09-23-54/bit0_samples84,84,84,3,2020-09-10 06:54:05,2020-09-10 06:55:04,84,af32d65a-c273-46ea-b2ad-6e2947f1f321,1,
out/09-09-23-54/log,b1c7121f-9c3c-4d5d-8cc9-400bd7754c8f,6A:7A:48:9F:F7:34,out/09-09-23-54/bit1_samples100,out/09-09-23-54/base_samples100,100,out/09-09-23-54/bit0_samples100,104,100,3,2020-09-10 06:54:05,2020-09-10 06:55:04,100,69e80b3b-4b8b-4a11-b94c-71eebed9c84b,1,
out/09-09-23-54/log,a71ee395-463e-4fc8-8f1b-f77bb0bdd13d,FE:44:BD:FA:E3:8E,out/09-09-23-54/bit1_samples56,out/09-09-23-54/base_samples56,56,out/09-09-23-54/bit0_samples56,56,56,3,2020-09-10 06:54:05,2020-09-10 06:55:04,56,3b93a283-6e5e-4c67-8336-04b9d48c1eb8,1,
out/09-09-23-54/log,232622d2-06c7-4a12-89c4-78405da2348c,1A:4B:9A:23:49:28,out/09-09-23-54/bit1_samples15,out/09-09-23-54/base_samples15,512,out/09-09-23-54/bit0_samples15,15,15,3,2020-09-10 06:54:05,2020-09-10 06:55:05,15,ed73cecd-1da2-4472-b7ac-89370f50b866,1,
out/09-09-23-54/log,f08dd1f5-ada7-4931-a98f-5043b68696ea,FA:D6:BE:82:2E:D6,out/09-09-23-54/bit1_samples97,out/09-09-23-54/base_samples97,97,out/09-09-23-54/bit0_samples97,102,98,3,2020-09-10 06:54:05,2020-09-10 06:55:05,97,c40af718-ffe6-43da-be97-453522ebc42a,1,
out/09-09-23-54/log,e28eced3-c463-479a-9666-68a18a43962f,46:D3:F1:26:13:B3,out/09-09-23-54/bit1_samples77,out/09-09-23-54/base_samples77,94,out/09-09-23-54/bit0_samples77,82,82,3,2020-09-10 06:54:05,2020-09-10 06:55:05,77,bd952776-2c47-40b1-8d01-2941557652e5,1,
out/09-09-23-54/log,32e81778-4162-408a-8ecf-e23fc3bc06fd,16:26:FF:94:E5:AE,out/09-09-23-54/bit1_samples24,out/09-09-23-54/base_samples24,24,out/09-09-23-54/bit0_samples24,24,24,3,2020-09-10 06:54:05,2020-09-10 06:55:04,24,b0ff4ce1-d647-4b2b-87ba-55db93c5844e,1,
out/09-09-23-54/log,aa8269ff-b170-4a2a-87b4-33ebb5b4122f,22:FC:6A:AF:E0:04,out/09-09-23-54/bit1_samples72,out/09-09-23-54/base_samples72,72,out/09-09-23-54/bit0_samples72,72,72,3,2020-09-10 06:54:05,2020-09-10 06:55:04,72,71a8b029-f825-416a-9339-5d19a99356d5,1,
out/09-09-23-54/log,1d01bb89-3229-4c0b-8e52-ca5121b13302,F6:59:D0:3D:FF:1D,out/09-09-23-54/bit1_samples23,out/09-09-23-54/base_samples23,23,out/09-09-23-54/bit0_samples23,24,28,3,2020-09-10 06:54:05,2020-09-10 06:55:05,23,0c5000ac-9e2c-4908-95cb-c8ece875f128,1,
out/09-09-23-54/log,79a97da2-dbe3-4634-aa20-1dca4d4d9088,B6:07:46:CC:6A:2A,out/09-09-23-54/bit1_samples95,out/09-09-23-54/base_samples95,95,out/09-09-23-54/bit0_samples95,95,95,3,2020-09-10 06:54:05,2020-09-10 06:55:05,95,046446b8-9f7a-4838-b1d0-99133e54356f,1,
out/09-09-23-54/log,95793615-e4ca-434e-b529-c040c9d7c4ae,4A:84:05:97:6D:1E,out/09-09-23-54/bit1_samples82,out/09-09-23-54/base_samples82,88,out/09-09-23-54/bit0_samples82,84,89,3,2020-09-10 06:54:05,2020-09-10 06:55:04,82,124ebd51-e9bd-436b-a941-fd09f64f5132,1,
out/09-09-23-54/log,b4408e6d-d0b1-4dbd-8968-dd73a37331eb,CA:71:24:34:C4:3D,out/09-09-23-54/bit1_samples98,out/09-09-23-54/base_samples98,98,out/09-09-23-54/bit0_samples98,98,98,3,2020-09-10 06:54:05,2020-09-10 06:55:04,98,3ee80a78-28bb-47c6-a093-f0b26a92a67a,1,
out/09-09-23-54/log,a050c765-85da-4581-8cf5-17a151aaaa21,72:D8:B9:FC:FA:A7,out/09-09-23-54/bit1_samples35,out/09-09-23-54/base_samples35,35,out/09-09-23-54/bit0_samples35,35,35,3,2020-09-10 06:54:05,2020-09-10 06:55:05,35,3e3f7f0e-cc3b-4700-8ffd-62a6007cf427,1,
out/09-09-23-54/log,9e2efd49-4046-489e-8c1d-9897184a9771,9A:7C:9F:F3:E1:8D,out/09-09-23-54/bit1_samples88,out/09-09-23-54/base_samples88,96,out/09-09-23-54/bit0_samples88,88,88,3,2020-09-10 06:54:05,2020-09-10 06:55:04,88,47cddcc3-ad82-4fb1-98d1-9ae51214962e,1,
out/09-09-23-54/log,975537eb-b1cb-43d9-8982-29aea0a399a5,A2:A3:0E:11:93:21,out/09-09-23-54/bit1_samples87,out/09-09-23-54/base_samples87,88,out/09-09-23-54/bit0_samples87,87,87,3,2020-09-10 06:54:05,2020-09-10 06:55:05,87,83a016b9-28bd-4961-b73a-e194030e8741,1,
