Logs,GUID,CPU CPI,Error,IP Address,Success,Id,Channel,MAC Address,Request ID,Start Time,Protocol Time,Phases,Phase 1,Phase 2,Phase 3,Predecessors,Bit-1 Sample,End Time,Boot ID,Base Sample,Bit-0 Sample,Warm Start,Tag,Bit-0 Pvalue,Bit-1 Pvalue
out/02-03-14-01/log,02-03-14-01-62,7.954599,,169.254.76.1,1,62,1,6A:60:AB:90:7C:FF,79d79712-1e50-4794-8866-692ee7f01716,2021-02-03 22:01:43,30,2,69,62,-1,"02-03-13-44-21,02-03-13-48-29,02-03-13-51-20,02-03-13-54-25,02-03-13-58-52",out/02-03-14-01/bit1_samples62,2021-02-03 22:02:36,4611dace-84b0-4e82-b465-659b7c75370a,-,-,Yes,DEFAULT,-,-
out/02-03-14-01/log,02-03-14-01-60,7.846823,,169.254.76.1,1,60,2,C6:24:E2:E0:66:18,7dd79a92-3aa4-4662-aafd-d7eed890b39e,2021-02-03 22:01:43,30,2,60,43,-1,"02-03-13-54-82,02-03-13-58-3",-,2021-02-03 22:02:36,06b10bf3-4134-4400-85c7-73ec5bb38078,-,-,Yes,DEFAULT,-,-
out/02-03-14-01/log,02-03-14-01-5,7.839533,,169.254.76.1,1,5,3,82:51:14:F1:13:22,400f459e-3650-4563-ad3a-93d229e6d39d,2021-02-03 22:01:43,30,2,23,5,-1,"02-03-13-48-93,02-03-13-51-8,02-03-13-54-5,02-03-13-58-93",out/02-03-14-01/bit1_samples5,2021-02-03 22:02:36,dcbca714-7dce-4491-b4b3-cc061a2f6272,-,-,Yes,DEFAULT,-,-
out/02-03-14-01/log,02-03-14-01-50,7.828797,,169.254.76.1,1,50,4,66:C7:BE:09:45:4C,b8bde614-24ba-408a-8a37-4635239a5ec3,2021-02-03 22:01:43,30,3,84,50,31,"02-03-13-51-93,02-03-13-54-45,02-03-13-58-61",out/02-03-14-01/bit1_samples50,2021-02-03 22:02:36,58678b83-e43e-4acc-950d-4f8c887bad1f,-,-,Yes,DEFAULT,-,-
out/02-03-14-01/log,02-03-14-01-52,7.871361,,169.254.76.1,1,52,5,96:94:38:A0:A3:EE,6030a6bc-ac87-478a-bcba-dce3486b05cc,2021-02-03 22:01:43,30,3,52,40,27,"02-03-13-51-75,02-03-13-54-62,02-03-13-58-36",-,2021-02-03 22:02:36,5270eabb-2579-4775-aa74-11c49ea148e5,-,-,Yes,DEFAULT,-,-
out/02-03-14-01/log,02-03-14-01-4,7.848930,,169.254.76.1,1,4,6,26:F0:18:FD:4F:A4,6e8b2e1c-80fa-4a5c-b710-f72da938681a,2021-02-03 22:01:43,30,2,66,4,-1,"02-03-13-48-67,02-03-13-51-58,02-03-13-54-31,02-03-13-58-22",out/02-03-14-01/bit1_samples4,2021-02-03 22:02:36,656dec2d-168c-4fd3-90f6-84d788a2cb46,-,-,Yes,DEFAULT,-,-
out/02-03-14-01/log,02-03-14-01-79,7.881351,,169.254.76.1,1,79,-,46:05:21:28:5D:D3,b031dcd8-d190-4bd3-b494-fc1452122ce6,2021-02-03 22:01:43,20,1,79,-1,-1,"02-03-13-02-28,02-03-13-06-41,02-03-13-07-95,02-03-13-10-92,02-03-13-14-25,02-03-13-17-56,02-03-13-21-68,02-03-13-24-12,02-03-13-27-24,02-03-13-31-84,02-03-13-34-100,02-03-13-37-4,02-03-13-41-66,02-03-13-44-92,02-03-13-48-92,02-03-13-51-86,02-03-13-54-86,02-03-13-58-30",-,2021-02-03 22:02:17,355d9fff-d34b-4d66-bb2f-c96664fa354f,-,-,Yes,DEFAULT,-,-
out/02-03-14-01/log,02-03-14-01-26,7.874829,,169.254.76.1,1,26,-,2E:BC:B5:CB:C2:4B,3efd57de-1f7e-4c71-bbcf-e5c860d72994,2021-02-03 22:01:43,20,1,26,-1,-1,"02-03-13-02-72,02-03-13-06-46,02-03-13-07-15,02-03-13-10-90,02-03-13-14-49,02-03-13-17-45,02-03-13-21-71,02-03-13-24-32,02-03-13-27-90,02-03-13-31-50,02-03-13-34-78,02-03-13-37-34,02-03-13-41-48,02-03-13-44-40,02-03-13-48-88,02-03-13-51-81,02-03-13-54-84,02-03-13-58-12",-,2021-02-03 22:02:17,4be16048-92fd-453f-9927-cc0ac800ac51,-,-,Yes,DEFAULT,-,-
out/02-03-14-01/log,02-03-14-01-30,8.330647,,169.254.76.1,1,30,-,EE:F3:45:67:CB:1D,33e9871d-118c-4c66-8935-4a41e4b9b3e6,2021-02-03 22:01:43,20,1,30,-1,-1,"02-03-13-02-4,02-03-13-06-76,02-03-13-07-65,02-03-13-10-65,02-03-13-14-29,02-03-13-17-84,02-03-13-21-91,02-03-13-24-94,02-03-13-27-68,02-03-13-31-81,02-03-13-34-96,02-03-13-37-41,02-03-13-41-73,02-03-13-44-78,02-03-13-48-74,02-03-13-51-43,02-03-13-54-98,02-03-13-58-6",-,2021-02-03 22:02:17,8d08b505-8479-4774-91bc-cd647ab7f1c4,-,-,Yes,DEFAULT,-,-
out/02-03-14-01/log,02-03-14-01-65,7.892107,,169.254.76.1,1,65,7,AA:0B:62:5F:73:72,dbada1d0-6d63-44db-9535-6c39ae5bfd57,2021-02-03 22:01:43,30,2,65,49,-1,"02-03-13-54-64,02-03-13-58-9",-,2021-02-03 22:02:36,f4774c5c-4614-466e-a750-86803ec5b201,-,-,Yes,DEFAULT,-,-
out/02-03-14-01/log,02-03-14-01-7,7.629675,,169.254.76.1,1,7,8,BE:9F:BF:97:C8:A4,7301ed0b-6dc6-4c26-ad9e-2f180e371538,2021-02-03 22:01:43,30,2,39,7,-1,"02-03-13-27-5,02-03-13-31-10,02-03-13-34-17,02-03-13-37-11,02-03-13-41-32,02-03-13-44-31,02-03-13-48-1,02-03-13-51-59,02-03-13-54-7,02-03-13-58-23",out/02-03-14-01/bit1_samples7,2021-02-03 22:02:36,7688561a-4df4-426f-b4ad-4821cac9097d,-,-,Yes,DEFAULT,-,-
out/02-03-14-01/log,02-03-14-01-47,8.244032,,169.254.76.1,1,47,-,E2:17:C4:21:F9:09,960edc4c-e829-4397-9a61-eb31226aff74,2021-02-03 22:01:43,30,3,100,54,47,"02-03-13-02-90,02-03-13-06-31,02-03-13-07-12,02-03-13-10-9,02-03-13-14-47,02-03-13-17-50,02-03-13-21-2,02-03-13-24-41,02-03-13-27-46,02-03-13-31-40,02-03-13-34-61,02-03-13-37-56,02-03-13-41-71,02-03-13-44-7,02-03-13-48-15,02-03-13-51-33,02-03-13-54-59,02-03-13-58-37",-,2021-02-03 22:02:27,9e3f5dbb-2285-439a-b6f5-efc0a9e539be,-,-,Yes,DEFAULT,-,-
out/02-03-14-01/log,02-03-14-01-91,7.711790,,169.254.76.1,1,91,-,92:92:AE:6E:7F:A1,83aa554b-f8cf-4786-a617-004e4a05222b,2021-02-03 22:01:43,20,1,91,-1,-1,"02-03-13-06-90,02-03-13-07-42,02-03-13-10-91,02-03-13-14-24,02-03-13-17-52,02-03-13-21-87,02-03-13-24-63,02-03-13-27-96,02-03-13-31-70,02-03-13-34-98,02-03-13-37-96,02-03-13-41-98,02-03-13-44-58,02-03-13-48-97,02-03-13-51-100,02-03-13-54-22,02-03-13-58-88",-,2021-02-03 22:02:17,1288494d-e9db-4519-a0f9-943e5c997714,-,-,Yes,DEFAULT,-,-
