Id,Sender,Receiver,Rate,Bits,Sent Data,Rcvd Data,Sender Erasures,Receiver Erasures,SErasures,RErasures,Errors,Error %,Ones,OneErrs,OneErr%,Zeroes,ZeroErrs,ZeroErr%
2,60,43,50,250,1000000001000000010000110000000000000001000100001000001000000000000000001001001010000110000000000000010100000000011000000000011100000010000000010001000110000000001000001010000000000000010011000101000000110000000010010000001000000000000000000000100000,1101101101101101011011110101101011011011010101001011011011011011110111011101011111011111011010111010110101011011011101101101111110101110101101111011011110110110101101101011010110010101111011110101011011111101011010110110111101101011011011110110110101,,,0,0,128,51.2,41,0,0,209,128,61
3,23,5,50,250,1111011110000111101111111111110000101010010110010101011110101100101100110101100000000110110101101111101001001001001111110101011110111011110011110101111101011111100001110101110111001110111100100101010110000111101110100011001111101110111101110000001100,1111111111101111101111111111111101101011011110110111111111101111101101111101101101101111111111111111111011011011011111111101011111111011111111111111111111011111111011110111111111011110111111110111111111011111111111111011111111101111111111111011011111,,,0,0,67,26.8,150,0,0,100,67,67
5,52,40,50,250,0001100110000001100111111101100011100100100010001110010001000000001010110111000110001110001110110010011110000000000011100000111101100010000010001011000010001110000010010100001111000001000111100000011110010100110110010010000101101010100010010101011000,0111101111101101111111111101101111111111111011011110110111101101101111110111101111101111101111111111111111011011011011111011111111111011011011011011110110111111011011010101001111011011011111111011011110110101111110110110110101111010110110110101011011,,,0,0,91,36.4,102,0,0,148,91,61
7,65,49,50,250,0011000000010100010100000000000000000000000000001000000000001000100000000000000000000000000000000000000100000000001000001000000000000000000000000000100100100010000000001101110000001000000000000000000000000000000000100000000000110000000000000000100000,1011011011010110110110110110110110110100110111111110110110111110110110110010110110110110110110110110110110110110111110111101001011111011011111011011110110110110110110111101111011011011001001011011011011011011001001110100110110110110110110110110110110,,,0,0,141,56.4,26,0,0,224,141,62
9,74,59,50,250,1100111111111111010111110000111101111000111001100101010110101111011110111011111111111001111111001010001101011110011111110000111111111101100011101011011011010011110010111100110011111110111110111110000011010111110101011110111110001010111011111101011100,1110111111111111011111111011111101111110111011101111110111101111111111111011111111111101111111111111011101011111111111110111111111111101110111111011111111011011111010111110111011111110111110111111101111010111110111011110111111011010111111111111011111,,,0,0,45,18.0,169,0,0,81,45,55
10,46,3,50,250,1111111110111101111011110111111110001110111111111010100110110111111111110111111011111010111111001111111111001111100010111111111110111110111111101110111011111111111001011011100111111011010111101101101011111111011110111110100110011111111000101111111101,1111111111111101111111111111111111011110111111111111111110110111111111111111111111111111111111111111111111011111101010111111111111111110111111101111111011111111111011111011101111111011010111111111111111111111111110111110101110111111111010101111111111,,,1,0,31,12.4,194,0,0,56,31,55
12,75,38,50,250,0001001101000010100001000001000110101001001011010000000101010010100010011000000010110011010000000101001111010001001100000110100110110010111100001000000000010011100001001001011101100000011000110000100000100101110011000010000000100010111001101100000100,1111101111101010110111110101011110111101111111110111010101110111110110111101101110111011111010110101101111011011011101101110101110110111111101011010111011010111110101101101111111110110111110111011110110101111111011110111101101111111111101111101101110,,,1,0,100,40.0,89,0,0,161,100,62
13,97,45,50,250,0000000010010000111011000001000110001001100011001110000100011100101010101000110000100011000011000011000110001010100000100101010011000011110111100010000000100010100001110000101000100110001001001011011010100001110001000010010100100011000011101100011010,1011011011011011111111110101001111101011111011111110110110111101101010101011110110101111011111000111001111101111101101101101010111110111111111111011011010110110110111111011111110101111011011011011011111101101111011011011010110110111110111101101111010,,,0,0,89,35.6,94,0,0,156,89,57
14,67,61,50,250,0000000011010000001000000000000000000000010000000000100000000000000000010100110100000000001010000000101010000100000010000010001100100001100000000000000000000000000000000001000000000000010011010101001000101100001000010000000000000000000010000000000000,1011011011011011011011011011011011011011010110110110101101101101001101111100111101101001011011011011111011011111011010110110111101101101111011011011011011011011010011011011011011011011010111110111111110101101111110110101101101101101101111101100101101,,,0,0,132,52.8,38,0,0,212,132,62
15,35,14,50,250,0011000000001100000000010000000000000000000000000001100000100001010010011000001000001010100101000000000000000010010000000001101010000011100000001010000000000010000000000000000001110000000010000101000000000100000010000001001000000100000001000010000011,0111010110101101011010110101101101101001011001010111101101101011011010111101011010111011101101001101101101011010110101011011101010101111101101101010101101101010111111010110110011110011011011010111010101101101010010101101011101101101011011010110101111,,,0,0,111,44.4,46,0,0,204,111,54
