Id,Sender,Receiver,Rate,Bits,Sent Data,Rcvd Data,Sender Erasures,Receiver Erasures,SErasures,RErasures,Errors,Error %,Ones,OneErrs,OneErr%,Zeroes,ZeroErrs,ZeroErr%
1,34,13,50,250,0100110001111000000100001000101000011010011100100101000110110000011001000001010101010000100110100100001001100000001000110100000001110011010100101110000101100001000010110000001001100000001000100000100100010010001000100000101010100101000000101110110100,0110111111111110110110111110111110111110111110101101011110111101111011100111111111111001101111101101101101101101101101110110110111110111110111101110110111101101101111111111101101101101101101101101101101111111101011111011111011111111011011111110111101,,,0,0,107,42.8,86,0,0,164,107,65
2,70,20,50,250,1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,,,1,0,0,0.0,250,0,0,0,0,-
3,89,44,50,250,0111010111001101101111111101011000100111101010000111111111010110111110000001010100011110011010101110000001011010011101110111101101111100011010010111110101110010010110111010001110101011101110011100011000011011011010111110101101101011111111101001100111,1111111111101101111111111111111110110111101011011111111111111111111111101101111101111111011011111111101101111111111111111111111101111111111110110111111101111110110111111110111110101111101111111110111110111111111111111111111111101111111111111011111111,,,0,0,71,28.4,151,0,0,99,71,71
5,85,77,50,250,0000000101111000000010100000001000000100000010000100011100000010001110000000010000010010100000010110010000110111000010000111001000000010100001100001100001001011000000001000101110100000111100110000000101000001000011010000000000001100000101100000110001,1111110111111101101111111111111011011111111110110110111101101111111111101101111101111111101101111111111101111111111111110111111101111011111011111111110111111111011011011110111110101101111111110110110111110111110111111101101111101110110111101101111101,,,0,0,137,54.8,72,0,0,178,137,76
6,48,12,50,250,0010010010000000100000111011111110010110000100001101000000111011100111100111001000000000101000110010000011110001101110100111011110111100010101001011010101000000011011001110000000111110001101110110000000000110100001010010100000000010011110001010001000,1111111010110111110111111111111111111111111111111111011111111111101111111111101101101011111110110111101111110111101111111111111110111111110111101111010101011010111111111110110110111111101111111110110110110111101101111111101111111111011111111010111101,,,0,0,107,42.8,104,0,0,146,107,73
7,9,1,50,250,1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,,,0,0,0,0.0,250,0,0,0,0,-
8,64,5,50,250,0001110110000000001000011010011101001100110111111101100111111101110000100101011001110110010100111111000000101001001011111111010100101101111000010011011001100000011101011001001000110010101111011111011111111010011010110010011100110000011111011101110001,1111111111111111111111111111011101111111111111111101111111111111110101111111111011111111111101111111101011111011101111111111111101111111111011110111111011111111111101111011111111111110111111111111111111111011111110111110111110111011111111011101111011,,,0,0,89,35.6,135,0,0,115,89,77
10,93,40,50,250,0111010011001100110010110110011101001011111111000011101111100110010111001110101001101111011011000111011101101100101111110111111001111001111001101100101100010110001111000111000111101111011001000111010101101010101000011101111110010101110111100111111000,1111110111111110110110110111111111111111111111011011111111111111011111011111111111101111011011110111111101101111111111111111111111111111111111111101101111010110101111011111110111101111011011110111110111101011111110111101111111011111111111110111111011,,,0,0,64,25.6,151,0,0,99,64,64
11,28,24,50,250,1111111101111111111111011111111111110011111111111111111101111111111111110111111111111111111011111111111111111111111111111101111111111111111111101111111111111111001111101101111111001111111101111111111111111110101111111111111110101101111111111111111111,1111111111111111111111111111111111111011111111111111111111111111111111110111111111111111111111111111111111111111111111111111111111111111111111101111111111111011111111111111111111101111111111111111111111111111111111111111111111101111111111111111111111,,,1,0,17,6.8,229,1,0,21,16,76
13,59,7,50,250,0000100111000001011010101011011011000101001000011000000010000101000001000000000101010001001010000100011011110000110000110000000000010000000000000101111001000001101011001100010010000000010000000100010000000000100101001010010100110100001100010010001000,1011111111110011111111101011111111011111011110111010101010110101101001110110110111010111111110111111011111111101111111111001011011111011111011011111111111011011111111111110110110110110011110110101111100101111101101011011010101111111011111011010111110,,,0,0,115,46.0,76,0,0,174,115,66
