Id,Sender,Receiver,Rate,Bits,Sent Data,Rcvd Data,Sender Erasures,Receiver Erasures,RErasures,SErasures,Errors,Error %,Ones,OneErrs,OneErr%,Zeroes,ZeroErrs,ZeroErr%
1,76,72,200,1000,1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,1111111110111111111111111011111110111111111111111011111110111111111111011111111111111111111111011111111111111111101111111111101111011111111111111111111110111111111110111111110011111111111110111111111111111101111110111111111110111111111110111111111110111111101111111011111011111101111111111111111110111111111110011111111111111111111111111111101111111111101111111111101111111111101111111111011111111111101111111111111111111111110100011111111110111011110111111111111110111111110111111111111110111111111110111011111111111111011111011111111111011111111111111111011111111111111110111111100111111111111111111111100111111101111111111111101111111111100010011101111111111111110110011110011111011101111111111111111110111111110111111111111111111111110111110111111111111111111111011111110111111111111110111111111111111101111111111111101110111111101111111111101111111111011110011101111111001111111111111111111111111111101111111001111111111111111100001111111111111111111110111111101111000111000100110011111110110111,,,16,192,108,10.8,1000,108,10,0,0,-
3,44,34,200,1000,1111100101111011111101111101001111010111110011101011111111111111101111111111111111010101010110010111101011111110111101100011111110101111100010111000111111111111111101111101110100110010101110011101111101111110000001111111110101010010110111111111111001111101100011010001111100111111100101100100011111000111101111101011111011101111110101111111111111111101101110101111011011111101010000110001111101011101011101011010001111011101101011111111110111011100101111000101111100101111001011011111111001111110110110000111111001110110111111101111111110111111111111100110010101000010001111101011110011110111011110110111110111101101111101000111110101111010100111000111000011110110111111111110001010110001111101110101111111010111111111100010111111011111110110111111111111110101000001111111110011110010111111111111101110001010101101111011111111110011011000011100111101111111010000111101110010110110101110011011010101111101111110101110111011010001010100111100111111100111011011111111100111101101011011110111001110111011,1111111111111011111101111101101111010111110011101011111111111111101111111111111101010101010110010111101111111111111111100011111110101111110010111001111101111111111111111101010101110011101110011101011101111111100001111111110101011010010111111111111111111101110111010001111100111111100101100101011111000111101101111011111111111111110101111111111111111101001110111111011111110101010100110001111101011101011101011010001111011101101111111111010101011100101111000101111100111111001111011111111001111111110100010111011001110110111101111111111100111111111111100111010101010011101111111011110111110111011110110111110111111101111101011111110101111010100111110111000111110111011111111110001110110001111101110101111111010111111111100011111111011111110110111111111111110101000001111111110011110010111111110111101100011011001101111011111111110011011000011101111101111111010000111101110110110110101110011011010101111101111100111110111001011001110100111100011111100111111111111111100111111101011011110111001110111011,,,5,29,78,7.8,704,21,2,296,57,19
4,98,75,200,1000,1000101010101000000101011111010001001110000010001101101111000101000000100100010010101000101000100010000000100001000000100100001110110100001111101000000000100000110000000010001000011101010100011000110001000000011011110101100110000000100001001010010001000100000001001101100000100001010110011100100000001010000001000010100000010100011000010100001000000100010100000000010001111000000001000000000010010010100110000000110100100111010000100010110111001101001001000101001011100000010101001001100001010001100001000101010010010000000001100000010100010010100000100000100110000110000100000001000000010010000100000100000001011101001000000101100000011000101100001000000001101010001000000000001000011010110100000000000000000000010000111100110101001011000010000000001010100000100001000111010001111111010001010100111000000100010001010000000001000101000000101110011001101110000100001011000000010000011010100011101111000001111111010010000100010000000000000010010101100010000000000011000110111111000101010000000100110011,1000111010101000111101011110011001001110000010001101101111000101000110100100110010101000101000101010110000101001100000101100001010110100101011101000100000101000110000001010001010011101010110011000110011000000111011101100100110001000100011001010010011000100110001001101100000101101010010011100100010001110000011000010100010000100111000001100111000001100010110000000110011111000100001001010000011010011100100001000110000101111010000101110110111001101011001001100001011100000100001001000100011010000100001001101010010010000110011100000110100001010100000101110100010001110000011001001000010000010100110000100110001011101001010001100100010001000101110001000100001101010101000000000001010011010110110001000000010000000110010111100110101001011100010000000101010100000100011000111110001111110110001000100111000001100110001011000000011001100000010101010010001101110000100001011100000000000011010101010101011000001111011011010100000011100000010101010010011100010100010000011100010111110000111010000100100101011,,,3,21,147,14.7,323,35,10,677,112,16
6,37,25,200,1000,1111111011111011111111101111111111111011111111111111111111111111111111111101111111111111111111110110111111110111010111111010111111111110111111111111111111111111111111111111111111101111111111110101111101111100111111110111011111111111110111111111010011110011111111111011111111111111111111101011011111111110111111011111111111011011111111100111111111111111111110011111011110111111111101101111111011111111111011111111110111111111111110111101111111011111110111101111111011110011111111111111111111111111111111111111111111111111111111111111111111111111011111011011111111111111011011111111111111101111111111111111111110101111101111111101111011111111111001111111101111011111110111101111111011111111110111111111111111111111111111111111110011101110111111111111101011111111110101110111111111111111111111111111101111111111111111111111110110111111111111111111111111111111111111000111101111111111110111011101111111101111111110111111101111101111111111111111111111011110111111111111011111111111111111011011111111111101,1111111011111111111111101111111111111111111111111111111111111111110011111101111111001111111111110110111111110111010111111010111111111110111111111111111111111111111111111111111111101111111111110101111101111100111111110111011111111111110111111111010011110011111111111011111111111111111111101111011111111110111111011111111111011011111111100111110111111111111111011111011110111111111101101111111011111111110011111111110111111111111111111101111111011101110111101111111011111010011111111111111111111111111111111111111111111111111111111111111111111111011111011111111111111111011011111110001111101111111111111111111100101111101111111101111011111111111001111111111111011111110111101101111011111111110111111111111111111111111111111111111111101110111111111111111011111111110101110111111011111111111111111011101111111101111111111111110110111111111111111101110111111111111111000111101111111111111111011101111111101111111111111111111111101111111111111111111111011110111111011111011111111111111111011011111111111101,,,10,47,34,3.4,898,20,2,102,14,13
7,65,35,200,1000,1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111110111111111111111111111111111111111110001111111111111111111111111111111111111111111111111111111111111111111110111111111110111111111110111111111110111111111111111111110111111111111110111111111111111111111111111111111111011111111111111111111111111111111111111111111111111111111111111111111111111111111111111111101111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111110011111111111111011111111111111111111111111111111111111111111111111111111011111111110111111111111111111111111111111111111111110101111111111111111111111111111101111111111111111100111111111111111111101111011101111111111111111111111111111111011111111111111101111111111110111110111111100111111111111111111111111111111111111111111111111101111111010110011111111000001011111111111111111100111111111111011111111111111111111111110111110111111111011111111111110100111111,,,26,99,51,5.1,1000,51,5,0,0,-
10,71,26,200,1000,0000111101011110111000000011000100010100010001000010010101011000101000011010000101110000001010011011000100111000010100111011000100100011010001001010001011001011011000000100100010000000110110011000000100111100110011010100111011000011101101010000001010001010001110011100001111100011010000000100000010000110110101001101110010000000001101110100011010110001000110000011100001111000110010100111001000100000110000111111101100101101101000001111001000111010100011010110101001000100010001000001110000000010110111000001101110111000010100010000010101010110010111100010010001001010010010011000110001110000101000110001000100100001110010100010001001001000111010111110000001010010111101111000110010110101010011101001011001110100100000101110101001001101001111011010000000001001011100010001000001110010000000100000110110011110110111001000100100000011101110000010110001011110000000000000000000010100100011001000010110100001111010000001000000010101001100001001001100001011100010000011000000010001010101111100000100010011,0000110101011100111000000101000101010100010001000010010101011000111000011110000101000000010010011101000101011000010101111011010100100111010001001010011011001101011000000100010010000100110111011100000101111100110011010100111011000011111101010000010010001110011110011100001111100011010000000100010010000110110101001101110011000000010101110100010010110101000111000111100001111000110010100101001000100100110000111111101100101101110000001101001001111010110011010110101001000100000001000101111000000010110111000101101111111000010101010000010101000110010111100010010001001100010011011000110001110100101001010001010101100001110010100110001001001100111010111110100001010010111011111000110010110101010011101001011001110100100001001110101001001101011111011010010000001101011100010101000001010010010001100000110110011100110111001000110101000010111111000010110001011110010000000100000001110100110011001000010110100101111010000101010000010101010100101101001101001011110010000111000001010101010101111100000101000111,,,0,26,102,10.2,404,27,6,596,75,12
11,58,27,200,1000,1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,1111111111111111111111111111111111111111111111111111111111111101111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111101111111111001111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111011111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111011111111111111111111111111111111111111111111111111111111110111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111101110111111111111111,,,2,114,9,0.9,1000,9,0,0,0,-
12,95,29,200,1000,0010000000100000000000000000000001010000000000000000100000000000000000000001000100010010100000000000000100001000000000000000000000000000000010000000000000000010001011000000100000000000000000000000000000000000000000100010000000000001000000010000000000000010000100000000000000000000000000000000000001000000000000001000000000100100100000010000100000000000000100000000000000000000000000010000100000010100000000000100010001000010000010000110000000100000110000000000000010100000001100000000000100000000000010000001100000000000001001000010000000000000000000000000000010001000000000010101000011000000000000010000001001000000010000000000010100110100100000010001000000000000000000000000000000010000000100001000000000000000000000001000000000010000000000000000001000000100100000000000000000000000001000000001000010000000000000010001100000000000000010000011000000000000000001000000011100110000001000001100100000000010010100000000100100100000000000000001001000100000000000000000101000001100000000000000000000000000,1110011001100000010001110000000001010000010001000000110001100000010001000001010101010010110000000100011100001100000001000100000001000100000011100100000001100110001011010100100001000100000101000100000001110100000001100110010001000001010001010000010001000010010101000000010001000000010001010000010001000000010001001000010001100100110001010000110001000000010101000000010001000000010001010000110001010100010001000100010001000010010010000110000000100000110001000000010011100000011101000000010101000000010011000001110001000000011001000010000001000000010001000000010011111000010001010101010011000000010001010000011001000000010001000000010100110110110000010101010000000100010000000100010000010100011100001100010000000100010000001100010000010100000001000100001001000100100001000100000001000100001001000001000011000100000001010101100001000100000011000111000001000100000001000100011101010000011010001100110000000110010101100100100101100000010001000001011001000000010001000000111001001100010001000000010001000000,,,2,8,165,16.5,116,2,1,884,163,18
13,49,11,200,1000,0000111000010010000110010000101011001000011000000100111111101000011110110001010000010011010100000101011101110100001001100100000000100000011111110111000000100001000110000111100000001111100001111001001001110010000110100111010000010110000101111001100111000101000000110001100101000011000000010001000100101110100110111101100011001001101000001100011100010100000000101101010000110001100100011000001010010001010100010110010110101110010000101100001010001011010001001101010010010110100101010001011100110110001111110001010000001000000100100010001000100010011010000010101000001010011010000100000011110010100100001100001101100101001110110001101001100000011000011111000111000110111001000010010011110000100100000110000101000000001010100001101100010001100000010100100000110011100000010100001010111010010001100000000100100010000001001011101001111001111001000010001100001000101000001110100000100000100101000110110110000111110110011100001001110110110010101001000001110010001000100000100000001001000010001011111010000010,0010111000010010000110110000101011001010011000100100111111101010011110110011011000011010011111110101011101110110001001100100001000100000101111110111000000100011001110000111100000101111100001011001001000110010001110100111010001110110000101111001101111000111001000110011100101100011001000110001001101101100100110111101101011001011101000001110001100110100001000101101011000110001101100011010011010010011011100010110010110111110010000101100001010001011010001101111010010110110101101010011011100110110001111110001011000101010000000100010001000100010011010000010101000101010011010000110000010110010101100001110001101110101001110110001101000100010011000111111001111000100111001000010011011110000101100100110001101000010001010100001101100010011100000110100101000110011101000011110001010111010010000100000001101101010001001001011101001111001111001000010001100101000101000101110101000100010101101000010111110000101110110011110001001110110111010101011000001110010001000100000101000001011001010001011111000100010,,,4,60,101,10.1,389,14,3,611,87,14
15,86,47,200,1000,0001010011111001001100111111000001001010000111010000011000011010011110000010110110000001100011001011111010010001000100001001011100111001000100010000100110000110011111001011100001000010000000001011001101001110100100110101110000000110000001010010100000100010010000111001001010110110010010101000101001000111001010010101000100111010001000000110000000000010100010000100101001001111011011100011011100001001110001000010011110100000000100011100100011011000111111000010000010001000011000011101001100111101000110010110101110001010110010110101001000000110000000001100101000000101001100000010000111111010010110000011000001001000110101101100111000101110110010000000011110011111010001100010011011011001110110101110011000101010000001100011101111000010101010010000110011010101001110001110010000010011011010000010100111110011000010001001001011011001000100011001001000111111000001000100001101010001000010000110001101100111100100100110110111000010110100101110001100101010111011010011000001010100100100001001101010001000,0011111111111011001100111111001001101010001111110100011000111010011110000010111110000011101011001011111010010011001100001011011100111011001100010010101110010110011111001011100001100010000000101011001101101110101100110101111000000110001001010010101000100010010000111011001010110110011110101000101001100111001010010111001100111010001000000110001010001110101010000110101001000111011011100011011100101111011001110010011110110010000100111110100011111011111101100010000010101010011000111111001100111111000110110110101110101010110010110101001000100110001000111100101000100101001100100010001111111110010110100011001001101001111101101110111100101110110010100011111110111111011001100010011011011011111110101110011000101010001001100011101111000010001010010010111011010111001110001110011000010011011010000010101111110011000010101011101011111011000100111011001001111111000001100111001101110001001010100110001101100111101100100110111111100011111110101110001100101110111011110011000001010110101100000011101010001010,,,0,50,122,12.2,416,5,1,584,117,20
