Id,Sender,Receiver,Rate,Bits,Sent Data,Rcvd Data,Sender Erasures,Receiver Erasures,SErasures,RErasures,Errors,Error %,Ones,OneErrs,OneErr%,Zeroes,ZeroErrs,ZeroErr%
9,21,3,100,500,10010000000010000001101101100110110110000000011010010101101101000110000001011000001100011010100000000011001001100100101100010100000010010101000110100101100111011000100100011000010100000000000000001000001011100001011101011100000110101001111001101110011111010000000000110010010100100101100001011011111100000100101101010110100000010100010001000010110110000000100101100000000000100110100011100100010010001000110001111100010001000110110000000000000110000011000011000000100110110101100011011011000010100010,11011001000011000101111101100111110110000101011110010101111101001111010001011001011101011011100001010011001101100101101100010100000111010101010110110101110111011001100110011000011101010001000101001101011011100101011101011100010110111001111001101110011111010100010100110110110100110101100001011011111100010101101111011110110110010101010101010110110111000101100101100101000101110110100111011100110111001110111001110100010101010110110100010001010110000111010111010100110110111101100111011111000011110011,,,3,1,95,19.0,187,2,1,313,93,29
10,50,33,100,500,11110101111111101000011110001111000110010101101010010110110001101111010110111010101010011001011111110111111101111110011101011010101110011110001100101111101011001110101011011100100110000001111110011100100010011011001001111010111110010010001101111010101010011110101001001001111011100101110010010010111111101001001011100101101001111110001011111110010110111111000101110011101010111110111111011101010011101001000110011000101011010011101001011001010011011100101000110101101100111011111110110100100110000110,11111101111111111001011111111111011111110101111011010111111001111111010111111011011111011101011111110111111101111110011111011110111110011110011101101111101111001110111111011100110110011111111110011100100010011111011111111010111111111110011111111110111110011110101101011111111111111101110110011110111111111101011111110111111101111110011111111110010110111111000101110111111011111111111111011101010011111001010110011001111011010011101111011111010111011101101101110101101101111111111111110101101111010111,,,0,1,92,18.4,293,1,0,207,91,43
11,55,46,100,500,00011101111000100001101100010010111111010111001001111001010011001111111110111111101101001000101110001110001110010110110000010011111100101010111110100100101111101010110001011010100111111100110000011111001110101100101001101111111100100110101011101111101100011101000001111100001110010110111111000000111100110011111010000110101100111111101101001101100001011010000111101011111011111111110110110101111011111011100101010000011101001000111010111111010001101011111111111110111111000100111011110010001111100011,11111101111001110001111101011011111111010111001101111101011111011111111110111111111101011101111110011110011110010110111001010011111100111110111110110100111111111111110001011011110111111101110101111111011110111100111101101111111100110110111111111111111100011101010101111101111110010110111111000101111100110111111111110110111100111111101101001101110111011110110111111111111111111111110111110101111111111111110101010000011101011001111011111111010101111111111111111111111111000101111111110111011111110111,,,0,0,85,17.0,297,0,0,203,85,41
15,93,35,100,500,01111101110010011011110110101110010100111110000100011100111100110101111110100111100111110011011110111000010110101010101100001111111110110101100011010010001000111001111111000101010001000100110110000110111101110110101101100111111110101101010110001111101011111001001110001000100111011111110110111011010111101101100110111100101011011011111111011111100010011110011001110010111101011011011101110000111101111101110011110101011000010100101100111100110110010010111110100101110100100111001010010111101111001010,11111101111110011011110111101111110101111110110110011101111100100111111110111111111111111111111111111011110111101010111101111111111110110101100011011110111111111111111111111111111011011100110110001110111111111110111101101111111111111111111111001111111011111101111110101010111111111111111110111011010111101101100110111110101010111011111111111111101110111111111001111110111110011011111110111100111101111111111111110111011101110111101110111100110111011011111110110111111100100111101111110111111111101010,,,19,0,108,21.6,300,4,1,200,104,52
17,67,49,100,500,10100100001001001010110110111110111011010100000100101110110111100100011010000111111100011001110000001001111011101101111101011110100011111111001101101011011001110010100011111110001100011111000101110111011010010000011101110110001011100101111101111101011001101001001110101011110011110100011001110111101001100001111101100010000001110100100100011111110101001001101101111111001111101110011111101001110111010001111001110011100111001110111001011101011011011011100110110100011011111110101011011101111001011111,11101101111111101110111110111111111011111111101110101111110111101110011010001111111100111001111000101001111011101111111101111110100011111111101111101011111001111010101011111110101110011111101101111111011010110010111111110110101011101111111101111111011001101001001110111011101111111110011001111111101001101001111101101010100011110110100110111111111101101001101101111111101111101110011111101001111111111001111011110011101111011110111011111101111011111011100110110110111011111110101011111101111001111111,,,2,0,76,15.2,295,1,0,205,75,36
18,64,13,100,500,00010101101000100000011110001011101010010001101011011110000001000101101000000100101001110110110101100010110100101000001000110000000001011010000000000010101010000010000010010000000100001100000000000000000110000100000011000000001110110010010100100000100000111000000000111000000000000101000101000001000001100010100001101010000001001000000010010010100100000011010000000000010101010101100000001001000011101100100001000000000001000000001011100110110000001010110001001000000011011011000001101000011010010100,10011111111011101010011110001011101010111001101011111110100101101101101000101100101001111110111101101010111100101011111000111000101001111010100000101010101110101010111010111000101110101100101100100010100110100110100011100110101110110010110111100010100010111010110010111011100010100111100111100011100011100010100011101010100011101010100010110010100110100011011010001010011111011111100010001001101011101100101001101000111001101000101011101110111000101010111001011010001011011011001011101010011010010110,,,0,0,118,23.6,156,0,0,344,118,34
20,25,12,100,500,01110111011101101100111101111001111111100000101001110001111101010101011101101100011111111111011011111011001101111110011110111011111111111101111001001111111111111111000111110011111111101111101111110110011111111010111111111101111011110111111011010111011110011010111111101001010111110111111010011111101111010111111111100000111111111001100011100101111111100001111110110111011011110100100000111111111101011101111010000100010111111111011101001101001011111001111110111011111011111101011111101111111111000111,01110111111101101101111101111101111111110100111101110001111101010101011101101101011111111111011111111111011101111110011111111111111111111101111101001111111111111111000111110111111111101111101111110110011111111011111111111101111111110111111111010111011110011110111111101101010111110111111011011111111111010111111111100111111111111001100111110101111111110001111111110111011111110100110100111111111101011101111011010101010111111111011101011101011011111111111111111111111111111101011111101111111011110111,,,5,0,45,9.0,359,1,0,141,44,31
22,84,83,100,500,10001000111110110110111000001101011111011010000111100110111110011111110011111100000010001011010000011111110101101110110111001001111101010100011110110001010110001101001011111000101100101110101101001110101000010001111001101011101110100011100101110011101111000110011010000101000010000110110010111000000111011010111001101010001101111010111101011100000100110101011101111011110000011010010111000111101100001100000111110000100001011010001010010101011111110001110110100100111111001011000101000010000011000111,11111100111110110110111110011101011111011011011111100111111111011111110111111100011110011111010100011111110101101111110111001001111101010101101110110101010110011101011111111110101101101111101101001100111100010101111001101111101111110111110101110111101111000110011110011101010110010110110110111100011111011011111001111011011101111011111101011101000101110101011101111111110100111111110111011111101100011100001111110100100111011011011011010101011111110101110111100101111111011111010101010110011111010111,,,3,1,86,17.2,266,2,0,234,84,35
23,87,30,100,500,00000000000000000100000000010001001000000000001000000000000000000000010000000000000000000001000000000000000000000000000000000000000000000000000010001000100000000000000000100000000000100010000000010000000001000001000000000000000000000000000000000000000001000000000000010000000000001000000000000000000001000000000000000000000000000000000000000000000000001000000000000010000010100001000000010000000000000000100000000001001001000000000000000000100000000100100000100000100000010000100000000000000110000000,11000111100101000100010001010101001101000100011100010100010001010001110001000101000101000101010001100001010001000101000101100100010100010001010011011001110001001101000101111100010001100110010001110001000101010101010001011011010001100100010100010001010011000001010001010100010101011001010001010001000101000100010101000101000100010100010100010100010001011001010001000111000110110001000001010001010001000101100101000101001001010001010001010001100101000101100101100101100100010100110100010100010111010001,,,1,0,154,30.8,39,0,0,461,154,33
24,89,9,100,500,00000100001000000000000100001000000000100000110000000000000000010000000000000010000010000000110000000001110000000000000001001000000000000000000100000000000100000001000100000001000000010010000000000000010000000000000000000000000000000000000000000000000001000001000000000000000000000000000000000000000000000000000000000000000000000000010000010000000000000000010000000000000100010000001000000000010000000000001000001001010000000100000000000000000000000000001000000000010000000000000010000001000000000000,10011100011110100111111110011111010100111100110011010100010111010100011100010110011110010000111001011011110101000101000101001101000111000101000101000100000101000111000101010101000101110110010000010100010100010100010100010100010100010100010100010100010101010101011000010100000100011100010100010100010100000100000100010100010101000101110111010111000101000101010100100101000101110101001101100101110101000101001101001101010101110101010001010001110001010001111001110001010000010100010110011101010001010001,,,0,0,178,35.6,43,0,0,457,178,38
