Start Time,Frequency,MAC Address,Total Bytes Sent,Total Bytes Received,Rdrand Latency,Contention Rdrand Latency,Total Latency
1575687023086,2500.012,92:fd:9a:ba:ff:8b,90.00B,90.00B,5.663681030273437e-06,5.417823791503906e-06,-2.4585723876953085e-07
1575687023124,2500.008,3a:fe:f3:5c:45:58,90.00B,90.00B,5.309486389160156e-06,5.1993370056152346e-06,-1.1014938354492181e-07
1575687023124,2500.004,ae:da:95:4c:76:0a,90.00B,90.00B,5.390501022338867e-06,5.43060302734375e-06,4.0102005004882525e-08
1575687023131,2500.008,a6:b8:24:35:44:49,176.00B,90.00B,5.149507522583008e-06,4.878616333007812e-06,-2.7089118957519587e-07
1575687023124,2500.008,b2:51:4a:d2:6d:48,90.00B,90.00B,5.589914321899414e-06,5.3986549377441405e-06,-1.9125938415527323e-07
1575687023086,2500.01,8e:40:d4:20:5a:05,90.00B,90.00B,4.948616027832031e-06,5.167531967163086e-06,2.189159393310544e-07
1575687023036,2500.004,92:fb:ba:bb:a2:ba,90.00B,90.00B,5.296421051025391e-06,5.258035659790039e-06,-3.838539123535189e-08
1575687023073,2500.0,8e:e6:63:d8:39:af,90.00B,180.00B,5.393171310424805e-06,4.996061325073242e-06,-3.971099853515628e-07
1575687023130,2500.004,ae:be:cc:49:ad:25,90.00B,90.00B,5.3239822387695315e-06,5.040168762207031e-06,-2.838134765625001e-07
1575687023138,2500.002,e2:60:b4:22:a3:a9,90.00B,90.00B,4.560089111328125e-06,4.709386825561524e-06,1.4929771423339862e-07
1575687023116,2500.0,6a:59:26:0e:42:2e,90.00B,90.00B,5.2860736846923824e-06,6.728076934814453e-06,1.4420032501220706e-06
1575687023059,2500.006,82:f0:a1:74:28:ff,90.00B,90.00B,5.199623107910157e-06,5.586862564086914e-06,3.872394561767574e-07
1575687023104,2499.994,86:85:8d:9f:83:3b,90.00B,90.00B,5.684709548950195e-06,5.601930618286133e-06,-8.277893066406185e-08
1575687023081,2500.006,f6:14:19:30:e4:55,90.00B,90.00B,5.424404144287109e-06,5.560731887817383e-06,1.3632774353027335e-07
1575687023093,2500.008,a2:9b:36:49:2d:09,176.00B,90.00B,5.717945098876953e-06,5.356979370117188e-06,-3.6096572875976547e-07
1575687023155,2500.002,ce:7b:48:1d:4b:3a,90.00B,90.00B,5.877590179443359e-06,5.299186706542969e-06,-5.784034729003902e-07
1575687023128,2500.006,46:de:87:32:ab:86,90.00B,90.00B,5.614328384399414e-06,5.103921890258789e-06,-5.104064941406255e-07
1575687023048,2500.002,b6:f2:e6:66:ea:c0,90.00B,90.00B,5.546188354492187e-06,5.319643020629883e-06,-2.265453338623044e-07
1575687023104,2500.002,de:dd:bf:94:76:ec,90.00B,90.00B,5.5816650390625e-06,5.367040634155273e-06,-2.1462440490722696e-07
1575687023121,2500.002,fa:b2:4f:d2:cf:ab,90.00B,90.00B,5.374240875244141e-06,7.021284103393555e-06,1.6470432281494142e-06
1575687023079,2500.004,6a:37:96:37:ef:3d,90.00B,90.00B,5.475854873657227e-06,5.7721614837646485e-06,2.9630661010742164e-07
1575687023197,2500.008,52:f9:93:41:5f:a9,176.00B,90.00B,5.592632293701172e-06,5.039882659912109e-06,-5.527496337890626e-07
1575687023116,2500.008,8e:3b:7d:c7:05:05,90.00B,90.00B,5.51462173461914e-06,5.577468872070312e-06,6.284713745117194e-08
1575687023172,2500.002,fe:d2:bb:66:f0:6b,90.00B,90.00B,5.21240234375e-06,4.670810699462891e-06,-5.415916442871092e-07
1575687023061,2500.012,3e:a2:45:30:ce:57,90.00B,90.00B,5.743694305419922e-06,5.788564682006836e-06,4.4870376586913674e-08
1575687023138,2499.998,ea:de:44:c2:82:48,176.00B,90.00B,5.725193023681641e-06,5.563640594482422e-06,-1.6155242919921917e-07
1575687023138,2500.01,a2:61:b9:15:96:ee,90.00B,90.00B,5.539083480834961e-06,5.11932373046875e-06,-4.19759750366211e-07
1575687023141,2500.008,de:1f:96:65:09:6b,90.00B,90.00B,5.185508728027344e-06,5.083608627319336e-06,-1.0190010070800834e-07
1575687023158,2500.012,4a:8f:da:5d:c2:d5,90.00B,90.00B,5.481815338134766e-06,5.2771568298339845e-06,-2.0465850830078116e-07
1575687023116,2500.002,b6:0a:59:bf:f6:03,90.00B,90.00B,5.9386253356933595e-06,5.457782745361328e-06,-4.808425903320312e-07
1575687023139,2500.006,f6:5c:1c:94:09:f8,90.00B,90.00B,5.418014526367187e-06,5.268716812133789e-06,-1.4929771423339777e-07
1575687023114,2500.0,82:71:e5:17:2d:bb,90.00B,90.00B,5.340576171875e-06,5.7242870330810545e-06,3.837108612060549e-07
1575687023058,2499.994,c2:43:18:ba:a3:c2,90.00B,90.00B,5.368471145629883e-06,5.663156509399414e-06,2.946853637695314e-07
1575687023148,2500.002,ba:8b:58:df:d0:7d,90.00B,90.00B,5.326938629150391e-06,5.187225341796875e-06,-1.3971328735351612e-07
1575687023138,2500.002,86:de:bc:19:68:f1,90.00B,90.00B,5.181646347045898e-06,5.492877960205078e-06,3.112316131591794e-07
1575687023198,2500.012,ea:dc:69:fa:f0:29,90.00B,90.00B,5.364561080932617e-06,5.207157135009765e-06,-1.5740394592285149e-07
1575687023043,2500.012,f2:00:a2:16:c0:69,90.00B,90.00B,5.393505096435547e-06,5.639982223510742e-06,2.4647712707519517e-07
1575687023068,2500.01,ce:8c:60:a3:10:15,90.00B,90.00B,5.5606842041015625e-06,5.488252639770508e-06,-7.243156433105444e-08
1575687023113,2500.002,fe:79:58:39:6c:3f,90.00B,90.00B,5.43055534362793e-06,5.511379241943359e-06,8.082389831542936e-08
1575687023131,2500.012,be:68:0e:f7:d8:d2,90.00B,90.00B,5.460023880004883e-06,5.191230773925781e-06,-2.687931060791019e-07
1575687023116,2500.0,66:d8:6b:2e:24:66,90.00B,90.00B,5.382871627807617e-06,5.669403076171875e-06,2.865314483642575e-07
1575687023150,2500.002,6a:f2:7d:d3:65:1b,90.00B,90.00B,5.3358078002929685e-06,5.1861286163330074e-06,-1.4967918395996108e-07
1575687023099,2500.002,92:80:fe:bf:b2:ee,90.00B,90.00B,5.43975830078125e-06,5.3465843200683594e-06,-9.317398071289032e-08
1575687023204,2500.01,de:e1:f6:98:2e:0c,90.00B,90.00B,5.284547805786133e-06,5.3752899169921876e-06,9.074211120605496e-08
1575687023077,2500.008,82:92:12:9b:f2:7a,90.00B,90.00B,5.365848541259766e-06,5.450963973999023e-06,8.511543273925765e-08
1575687023118,2500.002,c2:b7:a6:4d:59:7f,90.00B,90.00B,5.373525619506836e-06,5.48410415649414e-06,1.1057853698730447e-07
1575687023190,2500.002,1a:43:03:0f:46:67,90.00B,90.00B,5.6824684143066405e-06,5.151653289794922e-06,-5.308151245117183e-07
1575687023109,2499.996,3a:39:95:1b:97:b4,90.00B,90.00B,5.271816253662109e-06,5.504083633422851e-06,2.3226737976074212e-07
1575687023129,2500.01,ce:0a:48:94:fd:45,90.00B,90.00B,5.364608764648438e-06,5.469226837158203e-06,1.046180725097649e-07
1575687023146,2500.012,72:39:e5:99:49:8d,90.00B,90.00B,5.42135238647461e-06,5.68695068359375e-06,2.6559829711913996e-07
1575687023143,2499.996,72:d6:78:49:da:cd,90.00B,90.00B,5.639982223510742e-06,5.3652763366699216e-06,-2.7470588684082045e-07
1575687023056,2500.006,3e:f9:6f:dd:b7:67,90.00B,90.00B,5.068778991699219e-06,5.217361450195312e-06,1.4858245849609306e-07
1575687023135,2500.002,ae:4b:ef:49:92:6a,90.00B,180.00B,6.110763549804688e-06,5.045127868652343e-06,-1.0656356811523445e-06
1575687023125,2500.002,1a:95:27:96:5a:ed,90.00B,180.00B,5.367136001586914e-06,5.450153350830078e-06,8.301734924316455e-08
1575687023161,2500.01,56:af:88:95:f7:70,90.00B,90.00B,5.5941104888916016e-06,5.360221862792968e-06,-2.338886260986332e-07
1575687023275,2500.006,72:47:ef:e6:7a:75,90.00B,90.00B,5.190181732177735e-06,5.0525665283203125e-06,-1.3761520385742218e-07
1575687023146,2500.01,a2:ce:89:47:19:e4,90.00B,90.00B,5.800676345825195e-06,5.5084228515625e-06,-2.922534942626952e-07
1575687023110,2500.01,16:35:8f:bc:2f:01,90.00B,90.00B,4.916000366210937e-06,5.927801132202148e-06,1.011800765991211e-06
1575687023297,2500.002,8a:38:c2:73:cf:c5,90.00B,90.00B,5.9880733489990235e-06,5.362510681152344e-06,-6.255626678466795e-07
1575687023145,2500.01,ea:2b:9c:e3:78:3a,90.00B,90.00B,5.722808837890625e-06,5.5630207061767574e-06,-1.5978813171386748e-07
1575687023137,2500.006,32:90:c3:2e:4d:ce,90.00B,90.00B,4.959774017333985e-06,5.367136001586914e-06,4.07361984252929e-07
1575687023216,2500.0,42:a0:06:6c:0d:28,90.00B,90.00B,4.973268508911133e-06,5.164909362792969e-06,1.916408538818357e-07
1575687023107,2500.012,8a:d4:ea:c5:b1:03,90.00B,90.00B,5.260133743286133e-06,5.3736686706542965e-06,1.1353492736816373e-07
