Start Time,Frequency,MAC Address,Total Bytes Sent,Total Bytes Received,Rdrand Latency,Contention Rdrand Latency,Total Latency
1575687264467,2500.002,9e:2a:1f:3b:ae:ea,176.00B,90.00B,4.584503173828125e-06,4.652929306030273e-06,6.842613220214821e-08
1575687264445,2500.002,ee:f7:1c:6c:d8:6e,176.00B,90.00B,4.508495330810547e-06,4.474973678588867e-06,-3.352165222167949e-08
1575687264444,2500.01,02:65:62:1a:95:4e,90.00B,90.00B,4.824018478393555e-06,3.708791732788086e-06,-1.1152267456054687e-06
1575687264497,2500.002,d2:a1:bf:b6:8f:0b,90.00B,90.00B,4.2690277099609374e-06,4.295778274536133e-06,2.675056457519565e-08
1575687264433,2500.004,b2:05:e0:f7:07:f1,90.00B,90.00B,4.957723617553711e-06,5.115032196044922e-06,1.5730857849121108e-07
1575687264401,2500.004,6a:37:96:37:ef:3d,90.00B,90.00B,5.033397674560547e-06,4.909610748291016e-06,-1.2378692626953075e-07
1575687264456,2500.008,52:f9:93:41:5f:a9,176.00B,90.00B,4.952144622802735e-06,4.731988906860352e-06,-2.2015571594238302e-07
1575687264437,2499.996,3a:39:95:1b:97:b4,90.00B,90.00B,4.792308807373047e-06,4.978418350219727e-06,1.8610954284667963e-07
1575687264500,2500.01,42:2f:4f:2f:83:b9,90.00B,90.00B,4.422521591186523e-06,4.392719268798828e-06,-2.9802322387695312e-08
1575687264406,2500.002,c2:b7:a6:4d:59:7f,90.00B,90.00B,4.9941539764404295e-06,5.199623107910157e-06,2.0546913146972712e-07
1575687264450,2500.002,ea:63:81:ab:31:f5,90.00B,90.00B,4.727649688720703e-06,4.794883728027344e-06,6.723403930664063e-08
1575687264490,2500.008,2e:0a:dd:3a:b5:85,90.00B,90.00B,4.4828414916992184e-06,4.4160842895507815e-06,-6.675720214843692e-08
1575687264496,2500.002,0a:2b:dd:c5:60:63,176.00B,90.00B,4.269647598266602e-06,4.3350696563720705e-06,6.542205810546874e-08
1575687264492,2500.012,fa:46:ff:01:70:42,90.00B,180.00B,4.2850971221923826e-06,4.194498062133789e-06,-9.059906005859351e-08
1575687264497,2500.012,d6:d8:a3:46:4e:4b,90.00B,180.00B,4.326486587524414e-06,4.3082237243652344e-06,-1.8262863159179476e-08
1575687264400,2500.006,72:47:ef:e6:7a:75,90.00B,90.00B,5.11322021484375e-06,4.880905151367188e-06,-2.3231506347656233e-07
1575687264402,2500.002,de:dd:bf:94:76:ec,90.00B,90.00B,4.851055145263672e-06,4.820108413696289e-06,-3.0946731567383533e-08
1575687264527,2500.004,ba:6d:a6:aa:71:bc,90.00B,90.00B,3.853321075439453e-06,4.020786285400391e-06,1.674652099609377e-07
1575687264422,2500.01,ce:0a:48:94:fd:45,90.00B,90.00B,4.971075057983399e-06,4.6746253967285156e-06,-2.964496612548831e-07
1575687264506,2500.01,56:2a:b8:36:11:4a,90.00B,90.00B,4.364442825317383e-06,4.231929779052734e-06,-1.3251304626464877e-07
1575687264521,2500.002,16:f1:55:e3:05:9a,90.00B,180.00B,4.36553955078125e-06,4.304361343383789e-06,-6.11782073974615e-08
1575687264509,2500.008,fe:46:2d:92:74:f1,90.00B,90.00B,4.4897079467773435e-06,4.453325271606445e-06,-3.638267517089835e-08
1575687264498,2500.002,ba:d9:d4:5f:08:72,90.00B,90.00B,4.6625137329101565e-06,3.7652015686035158e-06,-8.973121643066407e-07
1575687264417,2500.002,86:5b:04:b7:0c:b5,90.00B,90.00B,5.082845687866211e-06,5.01246452331543e-06,-7.03811645507807e-08
1575687264443,2500.002,fe:79:58:39:6c:3f,90.00B,90.00B,5.016565322875977e-06,5.1811695098876955e-06,1.6460418701171883e-07
1575687264521,2500.002,02:59:4e:90:5a:95,90.00B,90.00B,4.417324066162109e-06,3.877735137939453e-06,-5.395889282226565e-07
1575687264513,2500.01,fa:64:96:a5:71:17,90.00B,90.00B,4.360389709472656e-06,4.255437850952149e-06,-1.0495185852050716e-07
1575687264418,2500.002,36:5f:bf:3c:47:95,90.00B,180.00B,5.120706558227539e-06,5.2698135375976565e-06,1.491069793701178e-07
1575687264388,2500.008,de:1f:96:65:09:6b,90.00B,90.00B,5.167913436889648e-06,6.009006500244141e-06,8.410930633544928e-07
1575687264402,2500.008,86:c2:49:ff:e6:c6,90.00B,90.00B,5.322742462158203e-06,4.929399490356445e-06,-3.933429718017576e-07
1575687264426,2500.002,32:f6:75:f2:84:1b,90.00B,90.00B,4.8408031463623044e-06,4.6335697174072265e-06,-2.0723342895507796e-07
1575687264420,2500.006,32:90:c3:2e:4d:ce,90.00B,90.00B,4.882144927978516e-06,4.785680770874024e-06,-9.646415710449183e-08
1575687264451,2499.978,4e:b9:5e:3d:87:1a,90.00B,90.00B,5.14531135559082e-06,5.300426483154297e-06,1.5511512756347674e-07
1575687264490,2500.004,4e:f6:6b:2e:de:bc,90.00B,90.00B,4.692554473876953e-06,4.79741096496582e-06,1.048564910888676e-07
1575687264446,2499.978,b2:d8:da:64:0d:6f,90.00B,90.00B,5.341434478759766e-06,5.200767517089844e-06,-1.4066696166992184e-07
1575687264443,2500.008,56:79:d6:93:bb:55,90.00B,90.00B,5.827426910400391e-06,5.337190628051758e-06,-4.902362823486329e-07
1575687264435,2500.01,ea:37:5d:a9:f7:48,90.00B,90.00B,5.120182037353516e-06,5.177927017211914e-06,5.7744979858398536e-08
