Id,Lambda,Phase,Bit,Base Size,Base Mean,Base Std,Size,Mean,Std,KSvalue,Mean Diff
46,0,0,8,916,51436,1330266,982,7335,6208,0.565279826261895,-44101
45,0,0,7,916,51436,1330266,1000,7573,6965,0.588237309065487,-43863
47,0,0,9,916,51436,1330266,949,7629,6966,0.856150937370575,-43807
594,0,0,5,969,48523,1292771,991,6569,5812,0.331782179149364,-41954
596,0,0,8,969,48523,1292771,991,6815,5450,0.575142712964398,-41708
597,0,0,9,969,48523,1292771,981,6857,5897,0.194365153500408,-41666
495,0,0,5,976,47909,1284521,994,6687,4877,0.524962963963624,-41222
593,0,0,4,969,48523,1292771,984,7375,18516,0.322493237350209,-41148
496,0,0,7,976,47909,1284521,1000,6834,5479,0.338021098269134,-41075
488,0,0,7,1000,47327,1276353,1000,6269,4477,0.536499789841524,-41058
197,0,0,7,1000,47500,1267390,986,6598,5253,0.618189275439882,-40902
491,0,0,0,976,47909,1284521,984,7046,9241,0.703704158805778,-40863
494,0,0,4,976,47909,1284521,892,7093,5894,0.166822877081954,-40816
497,0,0,8,976,47909,1284521,1000,7115,6084,0.585669135313725,-40794
498,0,0,9,976,47909,1284521,978,7155,6484,0.246529451013206,-40754
489,0,0,8,1000,47327,1276353,1000,6587,5650,0.452267109129107,-40740
293,0,0,8,1000,47326,1272294,981,6649,5147,0.995538526952641,-40677
492,0,0,2,976,47909,1284521,1000,7349,6525,0.446676323849308,-40560
473,0,0,9,1000,47028,1279381,936,6519,5373,0.551124422365972,-40509
199,0,0,9,1000,47500,1267390,1000,7007,5920,0.26280506939555,-40493
483,0,0,1,1000,47327,1276353,1000,6868,6668,0.450724222224633,-40459
484,0,0,2,1000,47327,1276353,948,6869,6625,0.070394744629277,-40458
487,0,0,5,1000,47327,1276353,1000,6871,5786,0.329372813085719,-40456
490,0,0,9,1000,47327,1276353,981,6989,6701,0.321258392491983,-40338
472,0,0,8,1000,47028,1279381,935,6767,5096,0.474874793409253,-40261
198,0,0,8,1000,47500,1267390,976,7270,6456,0.361141965298107,-40230
486,0,0,4,1000,47327,1276353,958,7206,6313,0.347274139342417,-40121
292,0,0,7,1000,47326,1272294,962,7257,6358,0.865728646830248,-40069
470,0,0,6,1000,47028,1279381,1000,7161,5957,0.324073331979044,-39867
288,0,0,1,1000,47326,1272294,978,7728,7350,0.240870912492023,-39598
40,0,0,2,916,51436,1330266,993,12023,9699,2.942592075882685,-39413
194,0,0,2,1000,47500,1267390,964,8393,7464,1.117932842137442,-39107
294,0,0,9,1000,47326,1272294,911,8258,31775,0.724477239435784,-39068
196,0,0,6,1000,47500,1267390,950,10986,10829,2.342325225459796,-36514
43,0,0,5,916,51436,1330266,997,15440,8337,5.770633482263678,-35996
195,0,0,5,1000,47500,1267390,950,11605,11089,2.734898329046081,-35895
289,0,0,3,1000,47326,1272294,1000,11908,23280,2.645369040441238,-35418
42,0,0,4,916,51436,1330266,988,16385,9694,6.126104517288828,-35051
193,0,0,1,1000,47500,1267390,909,12822,43632,2.85236579039051,-34678
270,0,0,9,943,38559,979404,963,6463,4434,0.198730084155052,-32096
264,0,0,2,943,38559,979404,955,6484,4679,0.292052925016714,-32075
263,0,0,0,943,38559,979404,1000,6541,4866,0.45933498353928,-32018
267,0,0,6,943,38559,979404,998,6609,5129,1.072028619728791,-31950
746,0,0,9,962,37977,974500,1000,6130,3928,0.509421325786267,-31847
310,0,0,2,964,38615,968913,998,6822,5353,0.456228063741376,-31793
269,0,0,8,943,38559,979404,945,6770,5268,0.16017021664584,-31789
266,0,0,4,943,38559,979404,1000,6884,10660,0.866847427767926,-31675
745,0,0,8,962,37977,974500,935,6370,4554,0.285359033929729,-31607
315,0,0,9,964,38615,968913,991,7097,12012,0.347823841865647,-31518
309,0,0,1,964,38615,968913,924,7127,5975,0.546751570602473,-31488
308,0,0,0,964,38615,968913,1000,7187,6136,0.367383660771289,-31428
744,0,0,7,962,37977,974500,1000,6612,5237,0.486143904557327,-31365
268,0,0,7,943,38559,979404,980,7224,13782,0.470967444620024,-31335
741,0,0,1,962,37977,974500,1000,6663,4849,1.007638073494977,-31314
312,0,0,6,964,38615,968913,916,7331,6605,0.429922887505073,-31284
313,0,0,7,964,38615,968913,1000,7394,6272,0.373918240439522,-31221
743,0,0,4,962,37977,974500,969,7031,6234,1.137338259592871,-30946
436,0,0,3,991,37282,960050,951,6380,4064,0.305090109540722,-30902
314,0,0,8,964,38615,968913,960,7734,13374,0.34213386611263,-30881
527,0,0,2,976,37725,967696,946,6969,5670,0.36352260093047,-30756
525,0,0,0,976,37725,967696,1000,6970,5570,0.301229660092342,-30755
530,0,0,5,976,37725,967696,945,7095,5659,0.276692250846592,-30630
533,0,0,9,976,37725,967696,1000,7153,6095,0.234159774382234,-30572
547,0,0,8,1000,36881,963112,981,6354,4532,0.065717662830224,-30527
531,0,0,7,976,37725,967696,909,7203,6084,0.772502294504358,-30522
442,0,0,9,991,37282,960050,968,6908,5303,0.313918005251121,-30374
526,0,0,1,976,37725,967696,979,7366,6580,0.24768023119727,-30359
544,0,0,4,1000,36881,963112,1000,6569,5105,0.207719534769843,-30312
435,0,0,2,991,37282,960050,991,7130,6029,0.26154256413065,-30152
540,0,0,0,1000,36881,963112,1000,6770,5391,0.448208645749945,-30111
441,0,0,8,991,37282,960050,968,7204,5777,0.299267029300271,-30078
440,0,0,7,991,37282,960050,949,7245,8502,0.151363026835575,-30037
543,0,0,3,1000,36881,963112,963,6873,5783,0.316490694045686,-30008
546,0,0,7,1000,36881,963112,967,7145,6552,0.383551190759533,-29736
434,0,0,1,991,37282,960050,1000,7550,6803,0.748143474186714,-29732
529,0,0,4,976,37725,967696,965,10918,9467,3.295960453516106,-26807
