Logs,Boot ID,MAC Address,Base Sample,Phase 1,Phases,Bit Sample,Start Time,End Time,Id,Request ID,Success,Error
out/run_512m_1bit/log,5305e8d1-1d2e-450c-89af-5a8f1dcc7af1,5A:4D:16:18:5B:49,out/run_512m_1bit/base_samples161,320,1,out/run_512m_1bit/bit_samples161,2020-05-14 20:16:35,2020-05-14 20:16:49,161,55618ec3-edbe-425e-ade5-9a90007422d8,1,
out/run_512m_1bit/log,39ba958e-f835-48c5-97db-be6120c6b328,B6:AA:A5:E6:8A:5F,out/run_512m_1bit/base_samples61,61,1,out/run_512m_1bit/bit_samples61,2020-05-14 20:16:35,2020-05-14 20:16:49,61,131be45d-8913-4cb8-92d2-518524fbf08a,1,
out/run_512m_1bit/log,e9b6f69d-c719-4484-891a-03a6e8fdb0de,CE:05:A1:C8:C5:63,out/run_512m_1bit/base_samples261,261,1,out/run_512m_1bit/bit_samples261,2020-05-14 20:16:35,2020-05-14 20:16:49,261,5cc7e617-fb09-4434-a514-42d541d9117f,1,
out/run_512m_1bit/log,30d27298-232c-4f92-adf8-cd1fe867d67b,2A:7B:87:F4:CF:03,out/run_512m_1bit/base_samples71,71,1,out/run_512m_1bit/bit_samples71,2020-05-14 20:16:35,2020-05-14 20:16:49,71,bbd0bca8-1d79-45a5-9771-6abb977b4f03,1,
out/run_512m_1bit/log,f01a268c-9bd9-4b08-bd33-1c062120bbd8,52:64:EB:F8:F8:37,out/run_512m_1bit/base_samples371,457,1,out/run_512m_1bit/bit_samples371,2020-05-14 20:16:35,2020-05-14 20:16:49,371,437aa9e1-5b0d-40dd-8633-f65d196a17b3,1,
out/run_512m_1bit/log,9c17dead-3dca-489e-b42e-a6b589273f14,BA:79:A3:16:C7:B4,out/run_512m_1bit/base_samples191,191,1,out/run_512m_1bit/bit_samples191,2020-05-14 20:16:35,2020-05-14 20:16:49,191,47ee3204-38cd-49ae-bd05-291a1c64e6f8,1,
out/run_512m_1bit/log,36316628-0f47-49d3-85c3-56fd89645fee,12:4F:A6:42:70:49,out/run_512m_1bit/base_samples241,241,1,out/run_512m_1bit/bit_samples241,2020-05-14 20:16:35,2020-05-14 20:16:49,241,74f89a57-0117-4aae-9754-d1c64d91a673,1,
out/run_512m_1bit/log,cfaba3a4-bc9f-4827-9dfd-15c706da9abc,BA:FE:5F:D1:8B:EF,out/run_512m_1bit/base_samples311,311,1,out/run_512m_1bit/bit_samples311,2020-05-14 20:16:35,2020-05-14 20:16:49,311,e3563dfd-864c-4b73-ac25-7d2ac199b0dc,1,
out/run_512m_1bit/log,36245be8-612e-44e5-ba1c-b6c3ba29f3ba,02:20:22:1F:91:0A,out/run_512m_1bit/base_samples361,361,1,out/run_512m_1bit/bit_samples361,2020-05-14 20:16:35,2020-05-14 20:16:49,361,86f0665b-900a-49ba-897d-77fbea0ac97f,1,
out/run_512m_1bit/log,c37ecb8f-b254-4012-9f7e-9a7ab4a11822,62:41:EF:FB:0C:34,out/run_512m_1bit/base_samples131,131,1,out/run_512m_1bit/bit_samples131,2020-05-14 20:16:35,2020-05-14 20:16:49,131,00dada4d-4d50-409b-9f69-047cd7cd43fc,1,
out/run_512m_1bit/log,4651631c-521d-40fd-9b19-be53ffe529a4,BA:04:9D:77:A4:48,out/run_512m_1bit/base_samples231,231,1,out/run_512m_1bit/bit_samples231,2020-05-14 20:16:35,2020-05-14 20:16:49,231,44202ceb-6ee8-4216-a33b-ead366f01a3c,1,
out/run_512m_1bit/log,c8fb7138-e5ea-4d6c-8f02-1431c515c00a,92:DE:CA:40:84:6A,out/run_512m_1bit/base_samples481,481,1,out/run_512m_1bit/bit_samples481,2020-05-14 20:16:35,2020-05-14 20:16:49,481,a37669b7-58e5-45b4-8481-0cb0e19e967d,1,
out/run_512m_1bit/log,82205929-502b-4280-bb9e-6a70f906a894,22:B1:E0:1E:4F:F7,out/run_512m_1bit/base_samples171,171,1,out/run_512m_1bit/bit_samples171,2020-05-14 20:16:34,2020-05-14 20:16:49,171,2b331d7d-b519-46b9-89d8-b4162439e6b9,1,
out/run_512m_1bit/log,1304a0bf-1412-4925-93bb-6db7b6675c1e,DE:3D:83:93:A6:E0,out/run_512m_1bit/base_samples281,357,1,out/run_512m_1bit/bit_samples281,2020-05-14 20:16:35,2020-05-14 20:16:49,281,41c7757f-d20c-4519-a9b9-ca509f5459eb,1,
out/run_512m_1bit/log,7ac6e45f-e0cc-4d16-8a1b-93f8e270c877,EE:1B:FD:CD:6A:EE,out/run_512m_1bit/base_samples101,101,1,out/run_512m_1bit/bit_samples101,2020-05-14 20:16:35,2020-05-14 20:16:49,101,32daf32d-858b-49b5-a052-1dfac4cad6e2,1,
out/run_512m_1bit/log,1417f25c-ffe2-4a42-9b59-756c7a413488,3A:DB:D6:36:63:88,out/run_512m_1bit/base_samples91,91,1,out/run_512m_1bit/bit_samples91,2020-05-14 20:16:35,2020-05-14 20:16:49,91,1b4b286a-0e5d-45cb-9653-d98ff30461e9,1,
out/run_512m_1bit/log,9091e0f9-c86a-4b72-9bba-8fe730319068,AA:B0:24:87:50:FD,out/run_512m_1bit/base_samples141,192,1,out/run_512m_1bit/bit_samples141,2020-05-14 20:16:35,2020-05-14 20:16:49,141,a6f0e4a9-73aa-4b52-8814-11a62b4136ef,1,
out/run_512m_1bit/log,7d4619eb-c611-49ed-9be6-4c06dddfbdfe,9E:BA:1C:9E:4D:5C,out/run_512m_1bit/base_samples291,303,1,out/run_512m_1bit/bit_samples291,2020-05-14 20:16:35,2020-05-14 20:16:49,291,54e4b5ea-60c7-4a33-a94d-4cbcd27bbbce,1,
out/run_512m_1bit/log,5c28d64d-bf86-4815-89c3-43345e054d99,AE:BF:CA:D2:DC:0E,out/run_512m_1bit/base_samples21,21,1,out/run_512m_1bit/bit_samples21,2020-05-14 20:16:35,2020-05-14 20:16:49,21,7a82d496-92c1-4384-904a-a526696d3e7d,1,
out/run_512m_1bit/log,6b2a8a68-9c50-4f0d-8271-33095b6371f9,82:03:2A:A4:F1:52,out/run_512m_1bit/base_samples41,41,1,out/run_512m_1bit/bit_samples41,2020-05-14 20:16:35,2020-05-14 20:16:49,41,07a8dc25-2f8c-4bc4-a711-cedc3ad088ba,1,
out/run_512m_1bit/log,646dafc7-5992-4b4a-97ac-17ade3d9f1d0,B2:AB:F8:1D:8F:CF,out/run_512m_1bit/base_samples301,339,1,out/run_512m_1bit/bit_samples301,2020-05-14 20:16:35,2020-05-14 20:16:49,301,c28b4c1c-6739-436e-b112-0fca761a178b,1,
out/run_512m_1bit/log,f467fef0-e8d3-4d24-bffd-983f51a61a59,66:57:69:61:8C:FE,out/run_512m_1bit/base_samples341,355,1,out/run_512m_1bit/bit_samples341,2020-05-14 20:16:35,2020-05-14 20:16:49,341,c307cfa1-60a9-46cd-9c24-17ec21fc15a0,1,
out/run_512m_1bit/log,ae9eda60-0e61-4313-8047-7fa3d6233d02,0A:BC:B9:A8:93:CC,out/run_512m_1bit/base_samples321,321,1,out/run_512m_1bit/bit_samples321,2020-05-14 20:16:35,2020-05-14 20:16:49,321,d1370794-473c-47d1-8390-749f11875e39,1,
